cohort,arm,depth,seed,epochs_run,best_epoch,at_180_cap,valid_loss_final,valid_loss_drop_last_10,valid_loss_slope_last_30,test_accuracy,config_path,config_sha256,training_summary_path,training_summary_sha256,final_metrics_path,final_metrics_sha256,final_model_path
nonlinear_physical_depth_confirmatory,exact_autograd_bp_recipe,3,10200,180,180,True,0.35930392541885375,0.008369562721252444,-0.0008386167672425706,0.9126999974,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/configs/unified_config_20.yaml,3c19535bd188718d9263162c57387ecfc83769b5e05218bbc1440b593785b157,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_20/training_summary.json,7780bc6763e9313d746b0c30bfccea3c0f01935351bb7098afd1ff8711f08941,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_20/performance/final.json,6eeb2bfe4611b383a3baa6fcb8fa7549186fb22bb52add1d7cb3f911c6aed9ac,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_20/final_model.pt
nonlinear_physical_depth_confirmatory,exact_autograd_bp_recipe,3,10201,180,180,True,0.37291057696342467,0.00986422328948977,-0.0009143281189088035,0.9185999632,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/configs/unified_config_21.yaml,ca4563c81e301c74ab9572d36b4f3968fcf7023002c3e4fd6563ef2d81424884,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_21/training_summary.json,439bc75069c068d9cbd0ba3b0fdd5c6bcc780470f994897eee11a1c14dc45e2a,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_21/performance/final.json,e5764e4b5924345f3b6ff9e6f392eb834381890c458e8fb913ef910ab608e191,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_21/final_model.pt
nonlinear_physical_depth_confirmatory,exact_autograd_bp_recipe,3,10202,180,180,True,0.3571770506381989,0.008086722707748406,-0.0008716316377493459,0.9139999747,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/configs/unified_config_22.yaml,ff224c0abbbc0b1752b2defd849c002c07d8434dabc1ebc536887f61a8a6787e,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_22/training_summary.json,8032526bac53f8ff0b4b2ba64b254acb3944540a027505cf0f4d75246b3adc64,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_22/performance/final.json,60ecbf0ce76bb9f1657bd16b46de24ed6996a0fe4b1d37762f91d9edf11a51e2,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_22/final_model.pt
nonlinear_physical_depth_confirmatory,exact_autograd_bp_recipe,3,10203,180,180,True,0.363621107006073,0.008055738019943248,-0.0009349374904781163,0.9186999798,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/configs/unified_config_23.yaml,63329d3dea9d2a67137e250953d16cb2de736b2f1c0b348ca6afc458c0416053,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_23/training_summary.json,26271e2c675ce0ba261da2c434409e75371415831a6d4699f617388877197430,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_23/performance/final.json,d2ac0c2f1982c6cdc04bb17b0a24f52459fe52203270cc5a4a74af4b2b7536a2,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_23/final_model.pt
nonlinear_physical_depth_confirmatory,exact_autograd_bp_recipe,3,10204,180,179,True,0.3646404655456543,0.008850724267959575,-0.0008641897476395804,0.9086999893,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/configs/unified_config_24.yaml,c49372c0308ef24e2a6b4cc4662c6ffdd65b2fea022f84a0ca0083df5f501aec,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_24/training_summary.json,3ac598f352c73965ba18c4bed739e2d5418e69abe398af0e81265f54570ea958,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_24/performance/final.json,ab53d3cf4f30e3af39c258a14a416194a2ceb1939ea370759289df86309410b1,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_24/final_model.pt
nonlinear_physical_depth_confirmatory,exact_autograd_bp_recipe,3,10205,180,179,True,0.3738562481880188,0.004223474407196004,-0.0009386886044630729,0.9187999964,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/configs/unified_config_25.yaml,c0bf767652133a116358b25b3160e278550c1c0b97344c07db272bf7c775bb36,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_25/training_summary.json,bb0bb95f9763f378ddb346ee2801506b56dadf113f185aed9838628472cdb42b,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_25/performance/final.json,5a6c39c4387ede32832e4eeaeb69b833ef491b211b3341286234e4a937168e70,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_25/final_model.pt
nonlinear_physical_depth_confirmatory,exact_autograd_bp_recipe,3,10206,180,180,True,0.39424902782440185,0.010230664968490621,-0.0008292604673107747,0.9117999673,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/configs/unified_config_26.yaml,9c18604ea487f54630b0b507dc9b6fa604f8dff550a098d740edcec0b330b5fc,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_26/training_summary.json,6ab1a34dd7caeaaf0920881e30f20714df676589c3ef00b42f7c66c732b7f897,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_26/performance/final.json,1f6b6cd8d05a0a225c27d42ccea3927d2260eb20baa9b2c91a67f2e06709695b,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_26/final_model.pt
nonlinear_physical_depth_confirmatory,exact_autograd_bp_recipe,3,10207,180,180,True,0.37350123748779296,0.010742237091064477,-0.0008735544042831366,0.921399951,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/configs/unified_config_27.yaml,470134612a56e9a08a902fcc0ac04104ef832b7ea1c21c21f96e09b6ba35d304,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_27/training_summary.json,95b795ac05fe9b5b2cc2f3c406edbe300401da72db5b782ba4f7f87e787d1a15,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_27/performance/final.json,752e93b2ae2d3d2fae298acd70974f0ad7b7cec8f23cae868ad9ea67d16c1e50,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_27/final_model.pt
nonlinear_physical_depth_confirmatory,exact_autograd_bp_recipe,3,10208,180,180,True,0.368802143573761,0.010456763601303098,-0.0009824612576969565,0.9256999493,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/configs/unified_config_28.yaml,cb02483d018dcd794a404d18852bb7cb3810af8e5abd6f96190a40a528054378,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_28/training_summary.json,ac205f15c71013db3d6a946ae2d3a12c035f3249ffc072243de07ab7c9bdb8c9,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_28/performance/final.json,cb0f74933473252cd59557b0e2a006e565a726f159233cfc8905ebe138830590,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_28/final_model.pt
nonlinear_physical_depth_confirmatory,exact_autograd_bp_recipe,3,10209,180,180,True,0.3424059013366699,0.013391552209854107,-0.0011315964215801704,0.931400001,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/configs/unified_config_29.yaml,fbe03c27898555518f60614357d71916501ade38615951890fee3b543ea16088,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_29/training_summary.json,0881d1276c69f005fc78f8155c55a42f210204ccb3033f60efca0ff0ac03a58d,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_29/performance/final.json,991c563c483daf155b36ac4f38d8fc5e21f14feeae068772557a0049fc3b1bfa,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_bp_20260812005127/results/config_29/final_model.pt
nonlinear_physical_depth_confirmatory,per_soma_shared,1,10200,180,169,True,0.6539157375335694,0.000521945095062204,1.839223698327617e-05,0.603399992,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/configs/unified_config_0.yaml,2bba0bb786b74d0ae7b9b731816e7a058f753173ad1a5436000594c1251e85d2,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_0/training_summary.json,a199aa3b9b2ac2b190306b29903c0567e2a438597e9bb347b335a745d03c9f2e,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_0/performance/final.json,ecc849c795ec5506459ac4aa27aae71ecc4ffabdcc5a55e73615db140aa64650,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_0/final_model.pt
nonlinear_physical_depth_confirmatory,per_soma_shared,1,10201,180,174,True,0.6569907122612,-0.00021551504135131072,1.6849619406072122e-05,0.6104999781,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/configs/unified_config_1.yaml,2684a5216f6d72860f81129909abd166ffd328956af568ccc2a0ef2c0585609f,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_1/training_summary.json,8123be806bae6c253b2c467b7c417d5de3a27f007a8ac03a231c2432fa502797,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_1/performance/final.json,c379de7f82c9ad8049d4c18e91027802999c0c6d78881387eecc8d476f1d7b30,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_1/final_model.pt
nonlinear_physical_depth_confirmatory,per_soma_shared,1,10202,161,131,False,0.6565384727478027,-0.0008085293769836133,6.651822706471388e-06,0.6183999777,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/configs/unified_config_2.yaml,f999075e8af2df92bbe30fabdab91b6f60d4aeda2ce373e044ba9410ae2829c9,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_2/training_summary.json,3a267312ddb5fee3970271a4286d4f2047d62a5bf755f7c116cd9f0d458aba27,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_2/performance/final.json,8537cefab58a0635475814e163435763b54f96359612b838cbd5d565002e6cca,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_2/final_model.pt
nonlinear_physical_depth_confirmatory,per_soma_shared,1,10203,180,172,True,0.6549843204498291,-0.00027860212326047407,-1.5759471749051203e-05,0.6079999804,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/configs/unified_config_3.yaml,b0e441c3d3ca81cc83ebd03d23e69dc63c868e26f0790556de60ea743e490b8c,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_3/training_summary.json,a663f706bbbff858889de87921530bd0d2d32b7f1114fbe0f55ab9077e9aafc7,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_3/performance/final.json,77bb82a58115e7478f30ba0b66c983a1cf6db99e765a6693744c1344522daf96,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_3/final_model.pt
nonlinear_physical_depth_confirmatory,per_soma_shared,1,10204,180,177,True,0.6570713335037232,0.003773054122924835,-1.0454128740638569e-05,0.5976999998,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/configs/unified_config_4.yaml,8d03de1d1a1aebb0c81b798256dfcd1e78c341fb2ee8821f5b12c044e5d6a1a9,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_4/training_summary.json,b5efa2266dcaefa28ad43c537dabb5b9357ba21056571290c07a9a2af1830b03,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_4/performance/final.json,633751cde25ec40eb2900524653aa136044cfd7e7f74698faa2fbc4c060c95c4,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_4/final_model.pt
nonlinear_physical_depth_confirmatory,per_soma_shared,1,10205,180,176,True,0.6603793478012085,0.0006436158180236351,-2.7695954973298293e-06,0.6082000136,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/configs/unified_config_5.yaml,518cc7a08975744f0a2125064645fee0b662dfa7cc077a4be62927ab80bd8c7e,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_5/training_summary.json,a3d67330ab861f1d3760a2efb8ec247d74b0b8be11dddfa51a9119d74d73cc9e,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_5/performance/final.json,ee58092ebc522e9422ca1da7310f24ea3a2f7fa56596d931c1b5f780d9f85355,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_5/final_model.pt
nonlinear_physical_depth_confirmatory,per_soma_shared,1,10206,180,173,True,0.6572769779205322,-0.00010581741333004491,2.6325461395040036e-05,0.6078999639,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/configs/unified_config_6.yaml,9df4ff63445d47760efe75502d4b60892104b50ae975b7cb3e9dae7efc60b50f,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_6/training_summary.json,3959eac69d6b9835f168a568bcf9f2a4ed0f293d387c34ebfc3418f2cbb6417c,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_6/performance/final.json,b9027ffecf9a63ab92e5ec254bfed13f7d383a941bd3c9fb8998f5279ab06455,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_6/final_model.pt
nonlinear_physical_depth_confirmatory,per_soma_shared,1,10207,180,174,True,0.6532743402481079,4.4341754913301834e-05,-1.052005685079946e-05,0.6110000014,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/configs/unified_config_7.yaml,da6ad7a69ba82b81e6b8db6eb67a6aa05d6efbd5a1944d7fa583f0720d5224ff,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_7/training_summary.json,9004ca6432d094c6b9e8ef48549dceb09e7ab353148ab6b2d0db695592f2ef93,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_7/performance/final.json,a09f21475dd456e253ec31c057b2d1ec67a272e1767dca45633014cf3e64428f,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_7/final_model.pt
nonlinear_physical_depth_confirmatory,per_soma_shared,1,10208,180,166,True,0.6623103086471558,-0.0028595826148987147,2.134933692327604e-05,0.6119999886,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/configs/unified_config_8.yaml,cfd013c1d9efd196e6a7fa7ba94f39153df46f4de54b99fa2b843b56438bcc66,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_8/training_summary.json,b70c953b0b48870087ddf3bdc28f71d68a9b47935cbe62cad01792a361e58e16,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_8/performance/final.json,4ad2bb5d0d17aeb66a40bedebd43a37e2134d01095c87c7a8d5bc2a0970ff1d0,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning-worktree-archive-20260817/journal/nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129/results/config_8/final_model.pt
