budget,contrast,mean,ci95_low,ci95_high,n_seeds,positive_seeds
180,depth_gain_exact_bp,30.81999897956848,30.465998649597168,31.251024559140205,10,10
180,localca_path_minus_shared,10.863998532295227,10.146998167037964,11.62099839746952,10,10
180,bp_exact_minus_broadcast,0.6030005216598511,0.2140009105205536,1.0330015420913696,10,8
180,broadcast_bp_minus_localca_recipe,13.44800055027008,12.865000948309898,14.042999163269997,10,10
600,depth_gain_exact_bp,38.1740003824234,37.97600030899048,38.39200021326542,10,10
600,localca_path_minus_shared,-1.5209990739822388,-1.829999104142189,-1.230972528457642,10,0
600,bp_exact_minus_broadcast,0.4780006408691406,0.40400028228759766,0.5490023046731949,10,10
600,broadcast_bp_minus_localca_recipe,1.5380007028579712,1.3910013288259506,1.7029994875192642,10,10
