run_dir,config_index,task,core,strategy,feedback,depth,branch_factors,non_somatic_compartments_per_soma,inhibitory_synapses_per_branch,topology,routing,seed,init_policy,duration_seconds,test_accuracy,valid_accuracy,best_epoch,best_loss,epochs_recorded,total_parameters,active_synapses,cuda_peak_memory_allocated_bytes,cuda_peak_memory_reserved_bytes,checkpoint_bytes,checkpoint_tensors,status,issues
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,6,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,48,occupancy_quantile,174.0,0.9343000054359436,0.9317499995231628,25,0.226214574933052,180,1208074,46080,724458496,838860800,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,7,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,49,occupancy_quantile,173.0,0.9330999851226808,0.9299166798591614,22,0.2364104740222295,180,1208074,46080,724458496,838860800,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,8,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,50,occupancy_quantile,173.0,0.9337999820709229,0.9315000176429749,23,0.2400541487534841,180,1208074,46080,724458496,838860800,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,9,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,51,occupancy_quantile,172.0,0.9300999641418456,0.9264166355133056,21,0.2454111123085022,180,1208074,46080,724458496,838860800,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,10,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,42,occupancy_quantile,174.0,0.9230999946594238,0.9232500195503236,23,0.2589915362199148,180,1208074,46080,724458496,838860800,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,11,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,43,occupancy_quantile,178.0,0.9259999990463256,0.9211666584014891,20,0.2613712182442347,180,1208074,46080,724458496,838860800,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,12,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,44,occupancy_quantile,177.0,0.9264000058174132,0.9234166741371156,28,0.2570880974133809,180,1208074,46080,724458496,838860800,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,13,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,45,occupancy_quantile,175.0,0.9254999756813048,0.9233333468437196,21,0.2571338267723719,180,1208074,46080,724458496,838860800,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,14,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,46,occupancy_quantile,173.0,0.9264000058174132,0.9204999804496764,22,0.2616771127780278,180,1208074,46080,724458496,838860800,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,15,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,47,occupancy_quantile,175.0,0.930799961090088,0.9234166741371156,21,0.2490198270877202,180,1208074,46080,724458496,838860800,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,16,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,48,occupancy_quantile,176.0,0.924299955368042,0.9209166765213012,25,0.2614027995268503,180,1208074,46080,724458496,838860800,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,17,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,49,occupancy_quantile,174.0,0.9239999651908876,0.92208331823349,28,0.2602199354171753,180,1208074,46080,724458496,838860800,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,18,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,50,occupancy_quantile,176.0,0.9268999695777892,0.9211666584014891,22,0.2573680566151937,180,1208074,46080,724458496,838860800,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,19,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,51,occupancy_quantile,175.0,0.9264999628067015,0.9225000143051147,28,0.2556828925609589,180,1208074,46080,724458496,838860800,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,20,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,42,occupancy_quantile,246.0,0.9358999729156494,0.9291666746139526,18,0.2359250429471333,180,6034186,230400,2461936640,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,21,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,43,occupancy_quantile,248.0,0.9330999851226808,0.9302499890327454,15,0.2294131553570429,180,6034186,230400,2461936640,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,22,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,44,occupancy_quantile,249.0,0.9336999654769896,0.9319166541099548,16,0.2290422239303589,180,6034186,230400,2461936640,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,23,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,45,occupancy_quantile,236.0,0.934599995613098,0.9280833005905152,14,0.2364977049827575,180,6034186,230400,2461936640,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,24,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,46,occupancy_quantile,248.0,0.9332000017166138,0.9299166798591614,14,0.2306839828888575,180,6034186,230400,2461674496,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,25,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,47,occupancy_quantile,249.0,0.932699978351593,0.930999994277954,14,0.2306578081846237,180,6034186,230400,2461936640,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,26,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,48,occupancy_quantile,246.0,0.9340999722480774,0.9334166646003724,17,0.2245182402531306,180,6034186,230400,2462297088,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,27,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,49,occupancy_quantile,248.0,0.9350000023841858,0.9325000047683716,15,0.2322576805353164,180,6034186,230400,2461936640,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,28,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,50,occupancy_quantile,248.0,0.9329999685287476,0.9305832982063292,14,0.2338847960631052,180,6034186,230400,2461674496,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,29,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,51,occupancy_quantile,247.0,0.9351999759674072,0.9324166774749756,16,0.2319922680060068,180,6034186,230400,2461674496,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,30,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,42,occupancy_quantile,252.0,0.9318999648094176,0.93108332157135,21,0.2377254503568013,180,6034186,230400,2461936640,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,31,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,43,occupancy_quantile,250.0,0.9312999844551086,0.928250014781952,19,0.2393961023489634,180,6034186,230400,2461707264,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,32,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,44,occupancy_quantile,255.0,0.9328999519348145,0.9304166436195374,18,0.2356301704247792,180,6034186,230400,2462575616,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,33,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,45,occupancy_quantile,253.0,0.9334999918937684,0.9281666278839112,16,0.2321917038758595,180,6034186,230400,2461936640,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,34,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,46,occupancy_quantile,252.0,0.9355999827384948,0.9301666617393494,20,0.2351818300088246,180,6034186,230400,2461936640,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,35,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,47,occupancy_quantile,250.0,0.934599995613098,0.924916684627533,17,0.2455730945666631,180,6034186,230400,2461674496,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,36,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,48,occupancy_quantile,251.0,0.9307000041007996,0.9295833110809326,17,0.23400692542394,180,6034186,230400,2461674496,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,37,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,49,occupancy_quantile,252.0,0.930899977684021,0.928250014781952,17,0.2382134353717168,180,6034186,230400,2461936640,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,38,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,50,occupancy_quantile,253.0,0.9316999912261964,0.9252499938011168,17,0.240240675608317,180,6034186,230400,2461674496,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,39,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,51,occupancy_quantile,252.0,0.9319999814033508,0.9281666278839112,18,0.2385756758054097,180,6034186,230400,2461936640,3214934016,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,0,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,42,analytical,235.0,0.9470999836921692,0.9417499899864196,83,0.1928320436875025,180,1208074,46080,922934784,1042284544,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,1,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,43,analytical,188.0,0.9472000002861024,0.9435833096504213,86,0.188419841448466,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,2,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,44,analytical,186.0,0.948199987411499,0.9455833435058594,88,0.184713833729426,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,3,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,45,analytical,198.0,0.948300004005432,0.944249987602234,86,0.1873590235710144,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,4,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,46,analytical,188.0,0.948199987411499,0.9426666498184204,88,0.1887151380379994,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,5,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,47,analytical,189.0,0.9485999941825868,0.9452499747276306,91,0.1824798434972763,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,6,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,48,analytical,186.0,0.9459999799728394,0.94391667842865,84,0.1861409968535105,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,7,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,49,analytical,188.0,0.9494999647140504,0.9458333253860474,84,0.1831595093011856,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,8,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,50,analytical,237.0,0.946899950504303,0.9434999823570251,87,0.1879813040097554,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,9,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,51,analytical,186.0,0.948699951171875,0.9453333020210266,92,0.1869024611314138,180,1208074,46080,922934784,1042284544,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,10,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,42,analytical,188.0,0.9387999773025512,0.9358333349227904,83,0.2121810893615086,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,11,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,43,analytical,189.0,0.9394999742507936,0.9392499923706056,90,0.2047692949374517,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,12,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,44,analytical,189.0,0.9404999613761902,0.9375,87,0.2068128275473912,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,13,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,45,analytical,188.0,0.939799964427948,0.9352499842643738,79,0.21161263803641,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,14,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,46,analytical,189.0,0.9378999471664428,0.9359999895095824,77,0.2130582901239395,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,15,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,47,analytical,202.0,0.9413999915122986,0.944416642189026,90,0.195866741379102,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,16,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,48,analytical,189.0,0.9402999877929688,0.937749981880188,79,0.2061928891738255,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,17,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,49,analytical,193.0,0.94269996881485,0.9384999871253968,76,0.2027309890985489,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,18,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,50,analytical,190.0,0.9420999884605408,0.9391666650772096,91,0.2024149478673935,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,19,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,51,analytical,189.0,0.9435999989509584,0.9381666779518129,85,0.2047598358392715,180,1208074,46080,922934784,1040187392,4842834,23,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,20,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,42,analytical,270.0,0.9472999572753906,0.9459166526794434,77,0.182010126153628,180,6034186,230400,3259076096,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,21,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,43,analytical,270.0,0.9493999481201172,0.946666657924652,77,0.182693680802981,180,6034186,230400,3259076096,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,22,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,44,analytical,273.0,0.949899971485138,0.9474999904632568,79,0.1809393794933954,180,6034186,230400,3257781760,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,23,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,45,analytical,273.0,0.9483999609947203,0.9451666474342346,83,0.1826545567512512,180,6034186,230400,3259076096,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,24,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,46,analytical,270.0,0.948799967765808,0.9459166526794434,76,0.1842928265730539,180,6034186,230400,3257290240,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,25,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,47,analytical,270.0,0.9454999566078186,0.9415833353996276,69,0.1905882452726364,180,6034186,230400,3257290240,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,26,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,48,analytical,269.0,0.9496999979019164,0.94650000333786,76,0.1780183872381846,180,6034186,230400,3259076096,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,27,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,49,analytical,270.0,0.949899971485138,0.9458333253860474,74,0.1822744887669881,180,6034186,230400,3259076096,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,28,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,50,analytical,270.0,0.9483999609947203,0.946833312511444,80,0.1811359023849169,180,6034186,230400,3259076096,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,29,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,51,analytical,270.0,0.9503999948501588,0.9449999928474426,74,0.1814739793141682,180,6034186,230400,3258142208,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,30,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,42,analytical,275.0,0.9411999583244324,0.9432500004768372,80,0.1898816993236541,180,6034186,230400,3258174976,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,31,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,43,analytical,274.0,0.9437999725341796,0.937833309173584,77,0.2069901206890742,180,6034186,230400,3257290240,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,32,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,44,analytical,274.0,0.9418999552726746,0.9381666779518129,76,0.2048687564929326,180,6034186,230400,3259076096,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,33,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,45,analytical,274.0,0.944000005722046,0.9414166808128356,76,0.1939273511568705,180,6034186,230400,3259076096,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,34,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,46,analytical,273.0,0.9402999877929688,0.9383333325386048,71,0.202865701119105,180,6034186,230400,3257290240,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,35,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,47,analytical,274.0,0.941100001335144,0.9430833458900452,80,0.1961081303755442,180,6034186,230400,3258666496,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,36,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,48,analytical,276.0,0.9452999830245972,0.9403333067893982,76,0.1981076546907424,180,6034186,230400,3259076096,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,37,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,49,analytical,276.0,0.942799985408783,0.9430000185966492,80,0.1983352145353953,180,6034186,230400,3257519616,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,38,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,50,analytical,290.0,0.9409999847412108,0.9418333172798156,79,0.2006902217467626,180,6034186,230400,3257880064,3638558720,24154082,39,pass,
prospective_runs/journal_confirmatory_ancestry_routing_noise_shunting_local3f_20260803232920,39,noise_resilience,dendritic_shunting,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,51,analytical,292.0,0.9475999474525452,0.9427499771118164,88,0.1912013722658157,180,6034186,230400,3258043904,3638558720,24154082,39,pass,
