left,right,functional_similarity,tree_distance_um,shared_path_um,shared_path_fraction,lca_depth,euclidean_distance_um,path_depth_difference_um,same_major_branch
0,1,0.07296505226756508,288.0037182362214,0.0,0.0,0.0,90.36171578716286,22.47639542802105,False
0,2,0.006414162484956904,257.97551845217697,0.0,0.0,0.0,124.90780933152247,52.50459521206548,False
0,3,0.035029731852426284,245.89258861245594,28.181457320317836,0.19169045162521112,2.0,130.44493213613168,8.224610411150877,True
0,4,0.23842583167073228,273.67453296958615,0.0,0.0,0.0,81.01704906993335,36.805580694656314,False
0,5,-0.3618220357670676,299.47247422630903,0.0,0.0,0.0,89.13739148079216,11.007639437933449,False
0,6,0.2143631418079942,227.1762772415977,28.181457320317836,0.21965430483463894,2.0,64.10217693651286,26.940921782009127,True
0,7,0.06557880675753171,288.8872159393045,0.0,0.0,0.0,96.90122641122763,21.592897724937984,False
0,8,-0.1677912289712443,230.70419417796813,0.0,0.0,0.0,94.6898185023078,79.77591948627433,False
0,9,0.15340080509019535,280.1664848949332,0.0,0.0,0.0,128.70141494171685,30.313628769309304,False
0,10,0.297327950819681,161.16096136661875,76.4158809868632,0.49224332009553695,6.0,51.99023723738901,3.5126096761026417,True
0,11,0.21457405061245763,272.6428886979228,0.0,0.0,0.0,114.37550506992302,37.837224966319724,False
1,2,0.15432935425986377,235.49912302415595,0.0,0.0,0.0,70.05673769167382,30.028199784044432,False
1,3,-0.012985481631852992,279.7791078250706,0.0,0.0,0.0,110.8667865142668,14.251785016870173,False
1,4,0.5747809945873621,219.9439416257895,15.627097957887814,0.13194720378337893,1.0,17.87384234013493,14.329185266635264,True
1,5,-0.19333809862293533,276.99607879828795,0.0,0.0,0.0,74.82184493849383,11.468755990087601,False
1,6,0.017679529260663508,261.0627964542123,0.0,0.0,0.0,90.29698945147628,4.464526353988077,False
1,7,0.30139225000991016,266.4108205112834,0.0,0.0,0.0,49.63272082003966,0.8834977030830657,False
1,8,-0.007926020313041444,208.2277987499471,0.0,0.0,0.0,21.293678310709975,57.29952405825328,False
1,9,0.5503826919275698,257.6900894669121,0.0,0.0,0.0,90.36527510056057,7.837233341288254,False
1,10,0.3929131550165295,291.5163279123241,0.0,0.0,0.0,88.81564294649905,25.98900510412369,False
1,11,-0.04956739220982894,250.1664932699017,0.0,0.0,0.0,95.2230405731722,15.360829538298674,False
2,3,0.06086251865085533,249.75090804102612,0.0,0.0,0.0,162.51579202034486,44.279984800914605,False
2,4,0.14270615199968537,221.1699377575207,0.0,0.0,0.0,59.73181504022791,15.699014517409168,False
2,5,-0.2627255052066728,246.96787901424355,0.0,0.0,0.0,128.16396148683918,41.49695577413203,False
2,6,-0.0410661443862702,231.03459667016787,0.0,0.0,0.0,143.34047300047533,25.563673430056355,False
2,7,0.43598242136748605,236.38262072723901,0.0,0.0,0.0,110.34745010193934,30.911697487127498,False
2,8,0.1086884797553133,178.19959896590268,0.0,0.0,0.0,83.88386753124813,27.27132427420885,False
2,9,0.3131271404636972,227.6618896828677,0.0,0.0,0.0,40.79035572289114,22.190966442756178,False
2,10,0.05069438538706683,261.48812812827964,0.0,0.0,0.0,93.27399809164393,56.01720488816812,False
2,11,0.1798429500926695,220.13829348585728,0.0,0.0,0.0,66.72478927654994,14.667370245745758,False
3,4,0.04247777797453484,265.4499225584353,0.0,0.0,0.0,116.98106157835976,28.580970283505437,False
3,5,0.11063567904580086,291.24786381515815,0.0,0.0,0.0,43.87776038040228,2.7830290267825717,False
3,6,0.2937571431296407,166.8034431098053,54.25556918063859,0.42288335895208495,3.0,69.98146177381554,18.71631137085825,True
3,7,0.1848128083957153,280.6626055281536,0.0,0.0,0.0,128.98130593229388,13.368287313787107,False
3,8,-0.07797511136669978,222.47958376681726,0.0,0.0,0.0,90.47928876820379,71.55130907512346,False
3,9,0.1033288769478971,271.94187448378227,0.0,0.0,0.0,156.7051249704361,22.089018358158427,False
3,10,-0.1143748311615667,249.40519828855855,28.181457320317836,0.19169045162521112,2.0,139.32423903973066,11.737220087253519,True
3,11,0.21932461107908852,264.41827828677185,0.0,0.0,0.0,141.41367402058404,29.612614555168847,False
4,5,-0.2761925788484458,262.6668935316527,0.0,0.0,0.0,77.90414006970362,25.797941256722865,False
4,6,0.3086180956554529,246.73361118757703,0.0,0.0,0.0,89.6592225707986,9.864658912647187,False
4,7,0.25076493076625833,252.08163524464817,0.0,0.0,0.0,61.03778816438223,15.21268296971833,False
4,8,0.07608853726284538,193.89861348331183,0.0,0.0,0.0,33.32787902042368,42.97033879161802,False
4,9,0.6781889487937847,243.36090420027688,0.0,0.0,0.0,77.58720636806042,6.49195192534701,False
4,10,0.3479873780075108,277.1871426456888,0.0,0.0,0.0,72.6861817954417,40.318190370758956,False
4,11,0.11290957873982971,235.83730800326646,0.0,0.0,0.0,81.15778252268848,1.03164427166341,False
5,6,-0.06482876329290642,272.5315524442999,0.0,0.0,0.0,37.870625239095304,15.933282344075678,False
5,7,-0.28905168160856043,277.87957650137105,0.0,0.0,0.0,96.11918667987155,10.585258287004535,False
5,8,-0.09913984070492574,219.69655474003468,0.0,0.0,0.0,57.59083982718092,68.76828004834088,False
5,9,-0.2650274457803193,269.15884545699976,0.0,0.0,0.0,125.72780732996179,19.305989331375855,False
5,10,-0.2930128846273788,302.9850839024117,0.0,0.0,0.0,98.47146835505198,14.52024911403609,False
5,11,-0.17158929604631296,261.63524925998934,0.0,0.0,0.0,110.9975573064561,26.829585528386275,False
6,7,0.07224855252990403,261.94629415729537,0.0,0.0,0.0,100.51669234510256,5.348024057071143,False
6,8,-0.043782120614974204,203.763272395959,0.0,0.0,0.0,79.63524606604801,52.834997704265206,False
6,9,0.36857261072119263,253.22556311292405,0.0,0.0,0.0,141.69423982646578,3.3727069873001767,False
6,10,0.05353958867070014,230.68888691770036,28.181457320317836,0.21965430483463894,2.0,89.03935597251366,30.45353145811177,True
6,11,0.2791629459291744,245.70196691591363,0.0,0.0,0.0,123.67575283781382,10.896303184310597,False
7,8,0.22220572334882574,209.11129645303015,0.0,0.0,0.0,57.62974398693785,58.18302176133635,False
7,9,0.2700444486688101,258.5735871699952,0.0,0.0,0.0,137.12306297629144,8.72073104437132,False
7,10,0.2858241066069877,292.39982561540717,0.0,0.0,0.0,117.55406422578505,25.105507401040626,False
7,11,0.17682003196587112,251.04999097298477,0.0,0.0,0.0,141.98504710003795,16.24432724138174,False
8,9,0.10004794455977192,200.39056540865886,0.0,0.0,0.0,97.31482074175537,49.46229071696503,False
8,10,-0.049315430712127614,234.2168038540708,0.0,0.0,0.0,95.1878022437749,83.28852916237697,False
8,11,0.04296315484340704,192.86696921164844,0.0,0.0,0.0,97.91539629700729,41.93869451995461,False
9,10,0.20814527987322984,283.6790945710358,0.0,0.0,0.0,85.64705921396252,33.826238445411946,False
9,11,0.19840519691729178,184.1332972997139,29.09798131444979,0.24784735471892644,1.0,32.17658776191157,7.52359619701042,True
10,11,-0.09618052448710566,276.1554983740254,0.0,0.0,0.0,68.25894649055175,41.349834642422366,False
