seed,family,candidate_id,true_centered_cut_bound,exact_population_nmse,excess_above_lower_bound
820910,nested_prefix,oracle_adaptive_dp,0.0,0.002359256202546565,0.002359256202546565
820910,random_interactions,balanced_p0,0.6596058215538337,0.6841064631176527,0.024500641563818926
820910,random_interactions,balanced_p1,0.6164522053218403,0.6845487558409243,0.06809655051908403
820910,random_interactions,balanced_p2,0.6596058215538337,0.6861716463267684,0.026565824772934676
820910,random_interactions,balanced_p3,0.6596058215538337,0.6821210524195219,0.022515230865688185
820910,random_interactions,comb_p0,0.6596058215538337,0.7064603036050038,0.04685448205117004
820910,random_interactions,comb_p1,0.6164522053218403,0.7413503818044178,0.1248981764825775
820910,random_interactions,comb_p2,0.6164522053218403,0.6307912773917588,0.014339072069918468
820910,random_interactions,comb_p3,0.6596058215538337,0.6750927252782729,0.015486903724439172
820910,random_interactions,mixed_p0,0.6596058215538337,0.6823257700425789,0.022719948488745145
820910,random_interactions,mixed_p1,0.6164522053218403,0.6816440283829726,0.06519182306113225
820910,random_interactions,mixed_p2,0.6164522053218403,0.6298387471832774,0.013386541861437062
820910,random_interactions,mixed_p3,0.6596058215538337,0.6816742160853141,0.02206839453148035
820910,random_interactions,estimated_adaptive_dp,0.3071524992544933,0.31677300515072115,0.009620505896227871
820910,random_interactions,oracle_adaptive_dp,0.3071524992544933,0.3192982165836892,0.012145717329195893
820911,matching,balanced_p0,0.28388028461842263,0.2877465175941192,0.0038662329756965486
820911,matching,balanced_p1,0.4030083669556711,0.40908576620527914,0.00607739924960804
820911,matching,balanced_p2,0.5147411920689449,0.6150138061889469,0.10027261412000199
820911,matching,balanced_p3,0.6008149218215193,0.7014341798893697,0.10061925806785044
820911,matching,comb_p0,0.4852588079310551,0.618484888391505,0.13322608046044987
820911,matching,comb_p1,0.6008149218215193,0.6208398248185412,0.020024902997021865
820911,matching,comb_p2,0.6008149218215193,0.7001919604840977,0.09937703866257841
820911,matching,comb_p3,0.6008149218215193,0.6101132801529087,0.009298358331389367
820911,matching,mixed_p0,0.28388028461842263,0.2882080253075586,0.004327740689135995
820911,matching,mixed_p1,0.31693463720309667,0.3248209087180703,0.00788627151497362
820911,matching,mixed_p2,0.6008149218215193,0.6116014916391291,0.010786569817609837
820911,matching,mixed_p3,0.6008149218215193,0.6201381374008065,0.01932321557928718
820911,matching,estimated_adaptive_dp,0.0,0.0019507725848363247,0.0019507725848363247
820911,matching,oracle_adaptive_dp,0.0,0.0017567425611728165,0.0017567425611728165
820911,quartet,balanced_p0,0.43536375903231483,0.4464291377857975,0.01106537875348268
820911,quartet,balanced_p1,0.43536375903231483,0.4436781909175105,0.00831443188519565
820911,quartet,balanced_p2,0.43536375903231483,0.44722623506041237,0.011862476028097535
820911,quartet,balanced_p3,0.0,0.0021528074701619737,0.0021528074701619737
820911,quartet,comb_p0,0.43536375903231483,0.44832186657406375,0.01295810754174892
820911,quartet,comb_p1,0.43536375903231483,0.44498748711718006,0.009623728084865224
820911,quartet,comb_p2,0.43536375903231483,0.4461523289551559,0.010788569922841051
820911,quartet,comb_p3,0.43536375903231483,0.44687852328385747,0.01151476425154263
820911,quartet,mixed_p0,0.43536375903231483,0.44545973026716035,0.010095971234845513
820911,quartet,mixed_p1,0.43536375903231483,0.4459080082650626,0.010544249232747771
820911,quartet,mixed_p2,0.43536375903231483,0.4476265330173206,0.012262773985005748
820911,quartet,mixed_p3,0.43536375903231483,0.44797923567262815,0.012615476640313317
820911,quartet,estimated_adaptive_dp,0.0,0.0021528074701619576,0.0021528074701619576
820911,quartet,oracle_adaptive_dp,0.0,0.0011515980979917508,0.0011515980979917508
820911,nested_prefix,balanced_p0,0.4712705946100916,0.7277943879532667,0.2565237933431751
820911,nested_prefix,balanced_p1,0.42338377651837167,0.7293345780884853,0.3059508015701137
820911,nested_prefix,balanced_p2,0.6274833772728797,0.7257135888678191,0.09823021159493939
820911,nested_prefix,balanced_p3,0.4712705946100916,0.7273412231962344,0.2560706285861428
820911,nested_prefix,comb_p0,0.6274833772728797,0.729494889801188,0.10201151252830831
820911,nested_prefix,comb_p1,0.6274833772728797,0.6530664836991201,0.0255831064262404
820911,nested_prefix,comb_p2,0.6729357686295329,0.7228702282707551,0.04993445964122223
820911,nested_prefix,comb_p3,0.5766162234816284,0.7238466943351065,0.14723047085347807
820911,nested_prefix,mixed_p0,0.6274833772728797,0.7263990776509824,0.09891570037810271
820911,nested_prefix,mixed_p1,0.3732315788476095,0.3781140400293665,0.004882461181757003
820911,nested_prefix,mixed_p2,0.6729357686295329,0.7245422136732309,0.051606445043698046
820911,nested_prefix,mixed_p3,0.5766162234816284,0.7267536988042318,0.15013747532260335
820911,nested_prefix,estimated_adaptive_dp,0.0,0.0014728189034977556,0.0014728189034977556
820911,nested_prefix,oracle_adaptive_dp,0.0,0.0016274692542086653,0.0016274692542086653
820911,random_interactions,balanced_p0,0.4677764441287945,0.48525272123459073,0.017476277105796245
820911,random_interactions,balanced_p1,0.4677764441287945,0.4888705371804043,0.021094093051609808
820911,random_interactions,balanced_p2,0.4677764441287945,0.48348175939766924,0.015705315268874753
820911,random_interactions,balanced_p3,0.4677764441287945,0.485373716564964,0.017597272436169487
820911,random_interactions,comb_p0,0.4677764441287945,0.47969443702293385,0.011917992894139362
820911,random_interactions,comb_p1,0.18931526033237855,0.19320311676734597,0.0038878564349674183
820911,random_interactions,comb_p2,0.18931526033237855,0.37483059182661294,0.18551533149423438
820911,random_interactions,comb_p3,0.4677764441287945,0.4845422963871981,0.016765852258403602
820911,random_interactions,mixed_p0,0.4677764441287945,0.4845189428463389,0.016742498717544407
820911,random_interactions,mixed_p1,0.18931526033237855,0.1950977931546814,0.005782532822302844
820911,random_interactions,mixed_p2,0.18931526033237855,0.19524374000483657,0.00592847967245802
820911,random_interactions,mixed_p3,0.4677764441287945,0.485963529534717,0.01818708540592251
820911,random_interactions,estimated_adaptive_dp,0.18931526033237855,0.19342710105631783,0.004111840723939275
820911,random_interactions,oracle_adaptive_dp,0.18931526033237855,0.19336511110521848,0.004049850772839925
820912,matching,balanced_p0,0.4335727795316041,0.4403213385754882,0.006748559043884106
820912,matching,balanced_p1,0.2382970649999165,0.3647212473409496,0.12642418234103306
820912,matching,balanced_p2,0.4335727795316041,0.440073704176723,0.006500924645118866
820912,matching,balanced_p3,0.4335727795316041,0.44905974712688757,0.015486967595283452
820912,matching,comb_p0,0.6718698445315208,0.6802309051283331,0.008361060596812298
820912,matching,comb_p1,0.4335727795316041,0.6849348067537859,0.2513620272221818
820912,matching,comb_p2,0.6718698445315208,0.6824705222868226,0.010600677755301824
820912,matching,comb_p3,0.3497755778872756,0.6781644712628896,0.328388893375614
820912,matching,mixed_p0,0.6718698445315208,0.7966605208312278,0.12479067629970708
820912,matching,mixed_p1,0.3220942666442451,0.663725265968862,0.34163099932461694
820912,matching,mixed_p2,0.6718698445315208,0.6840686704763084,0.012198825944787606
820912,matching,mixed_p3,0.3497755778872756,0.4507677678576363,0.10099218997036069
820912,matching,estimated_adaptive_dp,0.0,0.0009225004724499595,0.0009225004724499595
820912,matching,oracle_adaptive_dp,0.0,0.001239385027321552,0.001239385027321552
820912,quartet,balanced_p0,0.19610590235880546,0.20235197377001282,0.006246071411207366
820912,quartet,balanced_p1,0.19610590235880546,0.20190960328052204,0.005803700921716587
820912,quartet,balanced_p2,0.19610590235880546,0.2015616501501131,0.005455747791307641
820912,quartet,balanced_p3,0.19610590235880546,0.20107466127945023,0.004968758920644772
820912,quartet,comb_p0,0.19610590235880546,0.8260219883388571,0.6299160859800517
820912,quartet,comb_p1,0.19610590235880546,0.8285297366040895,0.632423834245284
820912,quartet,comb_p2,0.19610590235880546,0.20106576394094902,0.004959861582143565
820912,quartet,comb_p3,0.19610590235880546,0.8283338567320113,0.6322279543732059
820912,quartet,mixed_p0,0.19610590235880546,0.2017677333085093,0.00566183094970385
820912,quartet,mixed_p1,0.19610590235880546,0.2038166206491662,0.007710718290360741
820912,quartet,mixed_p2,0.19610590235880546,0.2013237252029013,0.005217822844095832
820912,quartet,mixed_p3,0.19610590235880546,0.20108811784819586,0.004982215489390401
820912,quartet,estimated_adaptive_dp,0.0,0.0011470084316993197,0.0011470084316993197
820912,quartet,oracle_adaptive_dp,0.0,0.0012108033245867955,0.0012108033245867955
820912,nested_prefix,balanced_p0,0.4744022178355605,0.48873816228197037,0.014335944446409843
820912,nested_prefix,balanced_p1,0.17223073102762543,0.2755548149561436,0.10332408392851816
820912,nested_prefix,balanced_p2,0.4744022178355605,0.48754820869999926,0.013145990864438739
820912,nested_prefix,balanced_p3,0.30217148680793515,0.3107882649318885,0.00861677812395334
820912,nested_prefix,comb_p0,0.4744022178355605,0.49019752780200815,0.015795309966447624
820912,nested_prefix,comb_p1,0.30982744737147144,0.486676021529835,0.17684857415836358
820912,nested_prefix,comb_p2,0.4744022178355605,0.48755531962456883,0.013153101789008304
820912,nested_prefix,comb_p3,0.17223073102762543,0.4883780507899497,0.3161473197623243
820912,nested_prefix,mixed_p0,0.4744022178355605,0.48658771901240494,0.012185501176844415
820912,nested_prefix,mixed_p1,0.30217148680793515,0.4856672954797969,0.18349580867186177
820912,nested_prefix,mixed_p2,0.4744022178355605,0.48631002510043664,0.011907807264876114
820912,nested_prefix,mixed_p3,0.17223073102762543,0.48600185221221703,0.3137711211845916
820912,nested_prefix,estimated_adaptive_dp,7.772737760840301e-33,0.0023649814063971923,0.0023649814063971923
820912,nested_prefix,oracle_adaptive_dp,7.772737760840301e-33,0.002368132472734626,0.002368132472734626
820912,random_interactions,balanced_p0,0.27896971202327725,0.28467915013537315,0.005709438112095899
820912,random_interactions,balanced_p1,0.27896971202327725,0.2853479380720817,0.006378226048804447
820912,random_interactions,balanced_p2,0.27896971202327725,0.28479656945864873,0.00582685743537148
820912,random_interactions,balanced_p3,0.27896971202327725,0.2868308708121122,0.007861158788834977
820912,random_interactions,comb_p0,0.27896971202327725,0.2861693364260475,0.007199624402770277
820912,random_interactions,comb_p1,0.27896971202327725,0.2846035135043915,0.005633801481114253
820912,random_interactions,comb_p2,0.27896971202327725,0.28624093679999885,0.0072712247767215965
820912,random_interactions,comb_p3,0.27896971202327725,0.2853535431931353,0.006383831169858023
820912,random_interactions,mixed_p0,0.27896971202327725,0.28551210309746494,0.006542391074187692
820912,random_interactions,mixed_p1,0.27896971202327725,0.2852769949513935,0.006307282928116276
820912,random_interactions,mixed_p2,0.27896971202327725,0.2845195033803414,0.005549791357064127
820912,random_interactions,mixed_p3,0.27896971202327725,0.2849521111698037,0.005982399146526429
820912,random_interactions,estimated_adaptive_dp,0.1430510755578714,0.14688172605492267,0.00383065049705128
820912,random_interactions,oracle_adaptive_dp,0.1430510755578714,0.1472365187325324,0.004185443174661019
820913,matching,balanced_p0,0.5375619138457913,0.5463616922865671,0.00879977844077573
820913,matching,balanced_p1,0.09290156022745591,0.09822953397424493,0.005327973746789019
820913,matching,balanced_p2,0.24241156479271767,0.24664716044256374,0.0042355956498460745
820913,matching,balanced_p3,0.4446603536183354,0.4549809663361034,0.010320612717768018
820913,matching,comb_p0,0.5375619138457913,0.5455443950035185,0.00798248115772715
820913,matching,comb_p1,0.4624380861542087,0.5527460438607248,0.09030795770651606
820913,matching,comb_p2,0.5375619138457913,0.5545995680181128,0.017037654172321504
820913,matching,comb_p3,0.5375619138457913,0.5459590776288124,0.008397163783021022
820913,matching,mixed_p0,0.5375619138457913,0.5453217810103774,0.007759867164586098
820913,matching,mixed_p1,0.2951503490530737,0.39800713046827274,0.10285678141519905
820913,matching,mixed_p2,0.24241156479271767,0.24927265754909117,0.006861092756373505
820913,matching,mixed_p3,0.5375619138457913,0.5462769817364932,0.008715067890701866
820913,matching,estimated_adaptive_dp,0.0,0.0009565604847856335,0.0009565604847856335
820913,matching,oracle_adaptive_dp,0.0,0.0007418128761596545,0.0007418128761596545
820913,quartet,balanced_p0,0.34204573563721113,0.3481898641301664,0.006144128492955259
820913,quartet,balanced_p1,0.34204573563721113,0.3490769211758916,0.0070311855386804845
820913,quartet,balanced_p2,0.34204573563721113,0.3506126399438366,0.008566904306625489
820913,quartet,balanced_p3,0.34204573563721113,0.35071708048036854,0.008671344843157403
820913,quartet,comb_p0,0.34204573563721113,0.34777041937121456,0.005724683734003422
820913,quartet,comb_p1,0.34204573563721125,0.3480468341582522,0.006001098521040971
820913,quartet,comb_p2,0.34204573563721113,0.3505788331990124,0.008533097561801262
820913,quartet,comb_p3,0.34204573563721113,0.3491298209850719,0.007084085347860758
820913,quartet,mixed_p0,0.34204573563721113,0.349317907234987,0.007272171597775878
820913,quartet,mixed_p1,0.34204573563721125,0.349320354977925,0.007274619340713773
820913,quartet,mixed_p2,0.34204573563721113,0.35020554990549324,0.008159814268282106
820913,quartet,mixed_p3,0.34204573563721113,0.34851415978064537,0.006468424143434237
820913,quartet,estimated_adaptive_dp,0.0,0.0020150084926778998,0.0020150084926778998
820913,quartet,oracle_adaptive_dp,0.0,0.001539304895506286,0.001539304895506286
820913,nested_prefix,balanced_p0,0.38245944446063296,0.5121163540077674,0.1296569095471345
820913,nested_prefix,balanced_p1,0.38245944446063296,0.39276770067226885,0.010308256211635891
820913,nested_prefix,balanced_p2,0.38245944446063296,0.6256006018828573,0.2431411574222243
820913,nested_prefix,balanced_p3,0.22120458118424097,0.2239473873356958,0.002742806151454835
820913,nested_prefix,comb_p0,0.5004851612244776,0.5131616578883264,0.012676496663848735
820913,nested_prefix,comb_p1,0.3824594444606329,0.39183099191042436,0.009371547449791462
820913,nested_prefix,comb_p2,0.38245944446063307,0.5093738595672896,0.12691441510665658
820913,nested_prefix,comb_p3,0.10317886442039624,0.10483464970691186,0.0016557852865156236
820913,nested_prefix,mixed_p0,0.5004851612244776,0.5108643486844959,0.010379187460018313
820913,nested_prefix,mixed_p1,0.3824594444606329,0.5097980317967012,0.12733858733606834
820913,nested_prefix,mixed_p2,0.3824594444606329,0.5104782107043938,0.1280187662437609
820913,nested_prefix,mixed_p3,0.1180257167638447,0.18367931022559533,0.06565359346175063
820913,nested_prefix,estimated_adaptive_dp,0.0,0.0011566907280766243,0.0011566907280766243
820913,nested_prefix,oracle_adaptive_dp,0.0,0.0011566907280766243,0.0011566907280766243
820913,random_interactions,balanced_p0,0.7192855881626212,0.7388309877239836,0.019545399561362364
820913,random_interactions,balanced_p1,0.48616794037402655,0.49962299496572193,0.013455054591695381
820913,random_interactions,balanced_p2,0.48616794037402655,0.7970814305635496,0.3109134901895231
820913,random_interactions,balanced_p3,0.5468596128306072,0.6856737062382782,0.13881409340767092
820913,random_interactions,comb_p0,0.7192855881626212,0.7718079298114782,0.05252234164885694
820913,random_interactions,comb_p1,0.48616794037402655,0.5109717703973112,0.02480383002328468
820913,random_interactions,comb_p2,0.48616794037402655,0.49468110154429457,0.008513161170268013
820913,random_interactions,comb_p3,0.7192855881626212,0.7664676815987567,0.04718209343613544
820913,random_interactions,mixed_p0,0.4861679403740266,0.7584842620354508,0.2723163216614242
820913,random_interactions,mixed_p1,0.7192855881626212,0.7703446165133212,0.051059028350699975
820913,random_interactions,mixed_p2,0.48616794037402655,0.49547233489234066,0.009304394518314107
820913,random_interactions,mixed_p3,0.7192855881626212,0.7468230594666624,0.02753747130404116
820913,random_interactions,estimated_adaptive_dp,0.31442964276247043,0.6918427532688839,0.37741311050641346
820913,random_interactions,oracle_adaptive_dp,0.3144296427624705,0.3184547567424062,0.004025113979935713
820914,matching,balanced_p0,0.5963922124737123,0.6101008312245066,0.013708618750794321
820914,matching,balanced_p1,0.3478728284510016,0.35533139744382547,0.007458568992823877
820914,matching,balanced_p2,0.5052244187881181,0.5134835026612672,0.008259083873149109
820914,matching,balanced_p3,0.2485193840227107,0.34796853840889885,0.09944915438618815
820914,matching,comb_p0,0.5963922124737123,0.7559956875530106,0.15960347507929828
820914,matching,comb_p1,0.4036077875262878,0.6079699572391755,0.20436216971288768
820914,matching,comb_p2,0.5963922124737123,0.6056672343481457,0.009275021874433409
820914,matching,comb_p3,0.49477558121188203,0.6070507977338359,0.11227521652195382
820914,matching,mixed_p0,0.5963922124737123,0.6052590678002777,0.008866855326565393
820914,matching,mixed_p1,0.3396871777083049,0.3542946517094955,0.014607474001190557
820914,matching,mixed_p2,0.2485193840227107,0.2513551696095868,0.0028357855868761106
820914,matching,mixed_p3,0.4036077875262878,0.6658380656751288,0.26223027814884103
820914,matching,estimated_adaptive_dp,0.0,0.0008654573159085431,0.0008654573159085431
820914,matching,oracle_adaptive_dp,0.0,0.0008599645119764447,0.0008599645119764447
820914,quartet,balanced_p0,0.37388038217100117,0.3805501252772644,0.006669743106263226
820914,quartet,balanced_p1,0.37388038217100117,0.3783185825708476,0.004438200399846437
820914,quartet,balanced_p2,0.37388038217100117,0.38250338115298665,0.008622998981985486
820914,quartet,balanced_p3,0.37388038217100117,0.3800399354849731,0.006159553313971944
820914,quartet,comb_p0,0.3738803821710013,0.3803708685395877,0.006490486368586401
820914,quartet,comb_p1,0.3738803821710013,0.6359371901980657,0.26205680802706444
820914,quartet,comb_p2,0.3738803821710013,0.37957402518322975,0.0056936430122284665
820914,quartet,comb_p3,0.3738803821710013,0.3811778835914068,0.007297501420405528
820914,quartet,mixed_p0,0.37388038217100117,0.634639138436454,0.26075875626545286
820914,quartet,mixed_p1,0.37388038217100117,0.3793287241688403,0.005448341997839112
820914,quartet,mixed_p2,0.37388038217100117,0.38009887334168635,0.006218491170685181
820914,quartet,mixed_p3,0.37388038217100117,0.37899105684330553,0.0051106746723043606
820914,quartet,estimated_adaptive_dp,0.0,0.001274638419234005,0.001274638419234005
820914,quartet,oracle_adaptive_dp,0.0,0.0009896397823709988,0.0009896397823709988
820914,nested_prefix,balanced_p0,0.34305623406552804,0.34847117924642496,0.005414945180896913
820914,nested_prefix,balanced_p1,0.4467561443198259,0.6802038269611694,0.23344768264134352
820914,nested_prefix,balanced_p2,0.4467561443198259,0.680829436166879,0.23407329184705306
820914,nested_prefix,balanced_p3,0.656943765934472,0.6849499619761781,0.028006196041706066
820914,nested_prefix,comb_p0,0.34305623406552804,0.5667984065334204,0.22374217246789235
820914,nested_prefix,comb_p1,0.5519984095435284,0.5700777480793155,0.018079338535787137
820914,nested_prefix,comb_p2,0.4467561443198259,0.6757374378530931,0.22898129353326724
820914,nested_prefix,comb_p3,0.656943765934472,0.6832886143719645,0.02634484843749252
820914,nested_prefix,mixed_p0,0.34305623406552804,0.5709890124129687,0.2279327783474407
820914,nested_prefix,mixed_p1,0.5519984095435284,0.5693831515075606,0.01738474196403217
820914,nested_prefix,mixed_p2,0.4467561443198259,0.6769376042445443,0.2301814599247184
820914,nested_prefix,mixed_p3,0.5532438556801742,0.6859738815865377,0.1327300259063635
820914,nested_prefix,estimated_adaptive_dp,0.0,0.0011516387179228006,0.0011516387179228006
820914,nested_prefix,oracle_adaptive_dp,0.0,0.0011516387179228006,0.0011516387179228006
820914,random_interactions,balanced_p0,0.6146780967538751,0.6305067773251147,0.01582868057123965
820914,random_interactions,balanced_p1,0.6146780967538751,0.6904174444523428,0.07573934769846768
820914,random_interactions,balanced_p2,0.45472247808094163,0.4662077389762205,0.011485260895278848
820914,random_interactions,balanced_p3,0.29297207632639183,0.2992074218808909,0.006235345554499061
820914,random_interactions,comb_p0,0.6146780967538751,0.6860913080522993,0.07141321129842426
820914,random_interactions,comb_p1,0.6146780967538751,0.6408543753953662,0.02617627864149108
820914,random_interactions,comb_p2,0.45472247808094163,0.63028947351859,0.17556699543764837
820914,random_interactions,comb_p3,0.6146780967538751,0.634037386453356,0.019359289699480975
820914,random_interactions,mixed_p0,0.6146780967538751,0.6277795793557991,0.013101482601924008
820914,random_interactions,mixed_p1,0.6146780967538751,0.630898172018709,0.016220075264833933
820914,random_interactions,mixed_p2,0.45472247808094163,0.46388678132626004,0.009164303245318417
820914,random_interactions,mixed_p3,0.6146780967538751,0.6418760164119641,0.027197919658089043
820914,random_interactions,estimated_adaptive_dp,0.1599556186729334,0.29760156675106997,0.13764594807813657
820914,random_interactions,oracle_adaptive_dp,0.1599556186729334,0.29874384560893197,0.13878822693599857
820915,matching,balanced_p0,0.41317828302859544,0.42113123577263784,0.007952952744042396
820915,matching,balanced_p1,0.48035678153221156,0.48911445597765374,0.008757674445442176
820915,matching,balanced_p2,0.48035678153221156,0.49815849660088113,0.017801715068669566
820915,matching,balanced_p3,0.41317828302859544,0.42229884180767197,0.009120558779076526
820915,matching,comb_p0,0.6428075412185936,0.6613175054027361,0.018509964184142524
820915,matching,comb_p1,0.6428075412185936,0.6521253563972397,0.00931781517864605
820915,matching,comb_p2,0.6428075412185937,0.6600430335050912,0.017235492286497456
820915,matching,comb_p3,0.41317828302859544,0.6697611405251954,0.2565828574966
820915,matching,mixed_p0,0.6428075412185936,0.6643611935664955,0.021553652347901853
820915,matching,mixed_p1,0.6428075412185936,0.6562152727079383,0.01340773148934471
820915,matching,mixed_p2,0.6428075412185937,0.6599975812483507,0.017190040029756992
820915,matching,mixed_p3,0.41317828302859544,0.4328237143856218,0.019645431357026344
820915,matching,estimated_adaptive_dp,0.0,0.001435209871251238,0.001435209871251238
820915,matching,oracle_adaptive_dp,0.0,0.0015368449604050598,0.0015368449604050598
820915,quartet,balanced_p0,0.31810862437184667,0.3229704137173349,0.004861789345488254
820915,quartet,balanced_p1,0.31810862437184667,0.6907401085326808,0.3726314841608341
820915,quartet,balanced_p2,0.31810862437184667,0.3269190080849795,0.008810383713132808
820915,quartet,balanced_p3,0.31810862437184667,0.32621224669560267,0.008103622323755999
820915,quartet,comb_p0,0.31810862437184667,0.32105268547417315,0.0029440611023264784
820915,quartet,comb_p1,0.31810862437184667,0.3225093808414641,0.004400756469617406
820915,quartet,comb_p2,0.31810862437184667,0.6985347014815506,0.38042607710970394
820915,quartet,comb_p3,0.31810862437184667,0.32186837830074244,0.0037597539288957704
820915,quartet,mixed_p0,0.31810862437184667,0.32387484603622263,0.005766221664375959
820915,quartet,mixed_p1,0.31810862437184667,0.326886265874678,0.008777641502831335
820915,quartet,mixed_p2,0.31810862437184667,0.3244727278839408,0.006364103512094155
820915,quartet,mixed_p3,0.31810862437184667,0.7000536142047373,0.38194498983289066
820915,quartet,estimated_adaptive_dp,0.0,0.0012997890545848924,0.0012997890545848924
820915,quartet,oracle_adaptive_dp,0.0,0.0009058075752656552,0.0009058075752656552
820915,nested_prefix,balanced_p0,0.4641028229318557,0.4720573833167144,0.0079545603848587
820915,nested_prefix,balanced_p1,0.4641028229318557,0.47674861210964337,0.012645789177787692
820915,nested_prefix,balanced_p2,0.4641028229318557,0.47165759028542126,0.0075547673535655835
820915,nested_prefix,balanced_p3,0.2647809464955968,0.27053101483764774,0.00575006834205094
820915,nested_prefix,comb_p0,0.46410282293185556,0.47431658771255036,0.0102137647806948
820915,nested_prefix,comb_p1,0.46410282293185556,0.4716433502371774,0.0075405273053218425
820915,nested_prefix,comb_p2,0.4641028229318558,0.7978261870052535,0.33372336407339775
820915,nested_prefix,comb_p3,0.26478094649559675,0.27146425644456806,0.006683309948971317
820915,nested_prefix,mixed_p0,0.46410282293185556,0.9340136644732369,0.4699108415413813
820915,nested_prefix,mixed_p1,0.46410282293185556,0.8128266323896864,0.3487238094578309
820915,nested_prefix,mixed_p2,0.46410282293185556,0.937974394661529,0.4738715717296734
820915,nested_prefix,mixed_p3,0.26478094649559675,0.2706955216230952,0.005914575127498434
820915,nested_prefix,estimated_adaptive_dp,0.0,0.0011321469627570114,0.0011321469627570114
820915,nested_prefix,oracle_adaptive_dp,0.0,0.0011321469627570114,0.0011321469627570114
820915,random_interactions,balanced_p0,0.7042699344581094,0.7209201416997796,0.016650207241670212
820915,random_interactions,balanced_p1,0.7042699344581094,0.7254301985778107,0.02116026411970129
820915,random_interactions,balanced_p2,0.7042699344581094,0.716418604266684,0.012148669808574653
820915,random_interactions,balanced_p3,0.7042699344581094,0.7115807507012258,0.007310816243116469
820915,random_interactions,comb_p0,0.7042699344581094,0.713146184617243,0.008876250159133625
820915,random_interactions,comb_p1,0.41461401751448884,0.42400234728821173,0.009388329773722892
820915,random_interactions,comb_p2,0.41461401751448884,0.41985495207401374,0.005240934559524901
820915,random_interactions,comb_p3,0.7042699344581094,0.713097918961042,0.008827984502932651
820915,random_interactions,mixed_p0,0.5586555359141137,0.719201637575047,0.1605461016609333
