epoch,rule_variant,error_broadcast_mode,parameter_name,component,numel,cosine_similarity,local_grad_norm,backprop_grad_norm,norm_ratio
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_excitation.pre_w,excitatory_synapse,141120,0.2987489442457831,0.0028853719122707844,0.00039651631959713995,7.276804919216222
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_inhibition.pre_w,inhibitory_synapse,141120,0.2851291897760952,0.0014503669226542115,0.00021718521020375192,6.6780187961027995
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.b,reactivation,180,0.42529700879834403,0.1465993970632553,0.009902387857437134,14.804449104500405
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.log_m,reactivation,180,0.4482013653453389,0.0216240081936121,0.0013457040768116713,16.06891778820807
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_excitation.pre_w,excitatory_synapse,47040,0.3290678689094554,4.274381717550568e-05,2.5972814910346642e-05,1.6457136308611833
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_inhibition.pre_w,inhibitory_synapse,47040,0.11709823287929726,0.0001361881149932742,8.503418212058023e-05,1.60156903959619
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branches_to_output.log_weight,dendritic_conductance,180,0.0903321666347534,3.901473610312678e-05,2.3823782612453215e-05,1.6376381156657636
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.b,reactivation,60,0.4243051097253225,0.08680101484060287,0.024809308350086212,3.4987277199447813
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.log_m,reactivation,60,0.44207171996865124,0.009430190548300743,0.002455472946166992,3.840478291231369
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.branches_to_output.log_weight,dendritic_conductance,60,0.9990892830063017,3.870058208121918e-05,2.8682210540864617e-05,1.349288635783228
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.b,reactivation,20,0.999999945855399,0.11945588886737823,0.05972794070839882,2.000000124708478
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.log_m,reactivation,20,1.0000000145312666,0.008561374619603157,0.0042806873098015785,1.999999999532785
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_excitation.pre_w,excitatory_synapse,141120,0.2987489734646928,0.002883712761104107,0.00039651631959713995,7.272620599226117
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_inhibition.pre_w,inhibitory_synapse,141120,0.28512920173240636,0.0014495330397039652,0.00021718521020375192,6.674179294574935
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.b,reactivation,180,0.42529704878945296,0.1465151011943817,0.009902387857437134,14.795936423510861
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.log_m,reactivation,180,0.44820140451769985,0.021611575037240982,0.0013457040768116713,16.059678642264977
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_excitation.pre_w,excitatory_synapse,47040,0.3289451926851321,3.0220759072108194e-05,2.5972814910346642e-05,1.1635534312653917
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_inhibition.pre_w,inhibitory_synapse,47040,0.11709404450102553,9.628779662307352e-05,8.503418212058023e-05,1.1323422309653453
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branches_to_output.log_weight,dendritic_conductance,180,0.0902919628142314,2.7584221243159845e-05,2.3823782612453215e-05,1.1578438459599243
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.b,reactivation,60,0.42430510950454525,0.06137010082602501,0.024809308350086212,2.4736723796388334
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.log_m,reactivation,60,0.4420717063318141,0.006667338777333498,0.002455472946166992,2.7152971833902533
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.branches_to_output.log_weight,dendritic_conductance,60,0.9984312051966797,2.2340451323543675e-05,2.8682210540864617e-05,0.7788957030637056
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.b,reactivation,20,1.0000000146834886,0.06895757466554642,0.05972794070839882,1.1545279118370009
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.log_m,reactivation,20,0.9999999670691436,0.004942173138260841,0.0042806873098015785,1.1545279483016937
0,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_excitation.pre_w,excitatory_synapse,141120,0.29874896746238566,0.0034896808210760355,0.00039651631959713995,8.800850405906864
0,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_inhibition.pre_w,inhibitory_synapse,141120,0.28512936446426385,0.0017541301203891635,0.00021718521020375192,8.076655453043392
0,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.b,reactivation,180,0.42529703470741326,0.1773030012845993,0.009902387857437134,17.905075403962467
0,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.log_m,reactivation,180,0.44820136434372404,0.026152916252613068,0.0013457040768116713,19.434373933934914
0,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_excitation.pre_w,excitatory_synapse,47040,0.32921598025788057,8.547721517970785e-05,2.5972814910346642e-05,3.291026104938309
0,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_inhibition.pre_w,inhibitory_synapse,47040,0.11710329052198472,0.0002723430225159973,8.503418212058023e-05,3.2027475601171975
0,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branches_to_output.log_weight,dendritic_conductance,180,0.09038073048375467,7.80199552536942e-05,2.3823782612453215e-05,3.2748767585729524
0,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.b,reactivation,60,0.4243050918727479,0.17358087003231049,0.024809308350086212,6.996602548362083
0,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.log_m,reactivation,60,0.4420716764465266,0.018858082592487335,0.002455472946166992,7.68002050857245
0,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.branches_to_output.log_weight,dendritic_conductance,60,0.9993141060156272,5.1593062380561605e-05,2.8682210540864617e-05,1.7987825766871235
0,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.b,reactivation,20,0.9999999906601434,0.15925070643424988,0.05972794070839882,2.6662681576294514
0,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.log_m,reactivation,20,0.9999999625962025,0.011413460597395897,0.0042806873098015785,2.6662682342146296
2,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_excitation.pre_w,excitatory_synapse,141120,0.13526502216338668,0.0008328190888278186,0.000480484013678506,1.733291979307702
2,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_inhibition.pre_w,inhibitory_synapse,141120,-0.05601934389658786,0.00027565358323045075,0.00012009813508484513,2.295236147842554
2,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.b,reactivation,180,-0.14649183302687208,0.004821820184588432,0.006600046064704657,0.730573716696268
2,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.log_m,reactivation,180,0.6767470193045966,0.0034628487192094326,0.001661126152612269,2.084639213992962
2,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_excitation.pre_w,excitatory_synapse,47040,0.22829591512779338,8.476187758788e-06,2.0124645743635483e-05,0.42118442458964583
2,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_inhibition.pre_w,inhibitory_synapse,47040,-0.1374620094412709,2.7591555408434942e-05,6.038066931068897e-05,0.45696007126887606
2,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branches_to_output.log_weight,dendritic_conductance,180,-0.04577651162096255,1.2550024621305056e-05,2.6181071007158607e-05,0.4793548796578514
2,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.b,reactivation,60,-0.05916310246348952,0.003047541482374072,0.015350478701293468,0.19853071304667183
2,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.log_m,reactivation,60,0.7329522285416233,0.0014753608265891671,0.0032801558263599873,0.44978376157714495
2,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.branches_to_output.log_weight,dendritic_conductance,60,0.9978999698318138,2.835026134562213e-05,2.19083722186042e-05,1.2940377207718734
2,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.b,reactivation,20,1.0000000814840004,0.07106196880340576,0.03553098067641258,2.0000002096362235
2,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.log_m,reactivation,20,0.9999999066304708,0.012272142805159092,0.006136070471256971,2.0000003032307334
2,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_excitation.pre_w,excitatory_synapse,141120,0.13526503158965475,0.0008319967309944332,0.000480484013678506,1.7315804596561362
2,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_inhibition.pre_w,inhibitory_synapse,141120,-0.05601933289698713,0.0002753814042080194,0.00012009813508484513,2.2929698427082337
2,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.b,reactivation,180,-0.1464917235479101,0.004817059263586998,0.006600046064704657,0.7298523700641326
2,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.log_m,reactivation,180,0.6767469607936772,0.0034594296012073755,0.001661126152612269,2.0825809007248086
2,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_excitation.pre_w,excitatory_synapse,47040,0.22774561603134144,5.991907073621405e-06,2.0124645743635483e-05,0.297739739233752
2,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_inhibition.pre_w,inhibitory_synapse,47040,-0.1374278276884049,1.9504763258737512e-05,6.038066931068897e-05,0.3230299226288095
2,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branches_to_output.log_weight,dendritic_conductance,180,-0.04571898169308907,8.871746103977785e-06,2.6181071007158607e-05,0.3388610711414724
2,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.b,reactivation,60,-0.059163024184486886,0.002154339337721467,0.015350478701293468,0.14034346286540195
2,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.log_m,reactivation,60,0.7329521973750085,0.0010429482208564878,0.0032801558263599873,0.3179569129482175
2,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.branches_to_output.log_weight,dendritic_conductance,60,0.9967268273805975,1.6366282579838298e-05,2.19083722186042e-05,0.7470332195153743
2,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.b,reactivation,20,1.0000000486051936,0.04102325811982155,0.03553098067641258,1.1545771419109878
2,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.log_m,reactivation,20,1.0000000565621014,0.007084567565470934,0.006136070471256971,1.1545772815847544
2,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_excitation.pre_w,excitatory_synapse,141120,0.13526512786884595,0.0010791640961542726,0.000480484013678506,2.2459937546025253
2,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_inhibition.pre_w,inhibitory_synapse,141120,-0.05601972333888558,0.0003571909910533577,0.00012009813508484513,2.974159322514504
2,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.b,reactivation,180,-0.14649177305004293,0.006248099263757467,0.006600046064704657,0.946675099166961
2,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.log_m,reactivation,180,0.6767470156019829,0.004487148020416498,0.001661126152612269,2.7012686608171146
2,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_excitation.pre_w,excitatory_synapse,47040,0.2289629602011146,1.6947673429967836e-05,2.0124645743635483e-05,0.8421352009732852
2,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_inhibition.pre_w,inhibitory_synapse,47040,-0.1375032461984852,5.516780220204964e-05,6.038066931068897e-05,0.9136666075117004
2,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branches_to_output.log_weight,dendritic_conductance,180,-0.04584603881135508,2.5093086151173338e-05,2.6181071007158607e-05,0.9584438003269009
2,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.b,reactivation,60,-0.05916305745038347,0.006093391217291355,0.015350478701293468,0.39695121796957117
2,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.log_m,reactivation,60,0.7329523159497416,0.0029499027878046036,0.0032801558263599873,0.8993178809370207
2,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.branches_to_output.log_weight,dendritic_conductance,60,0.9983010553958538,3.779630787903443e-05,2.19083722186042e-05,1.725199196759095
2,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.b,reactivation,20,1.0000000861757166,0.0947391539812088,0.03553098067641258,2.6663816245701173
2,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.log_m,reactivation,20,1.000000048899027,0.01636110618710518,0.006136070471256971,2.6663817276999477
6,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_excitation.pre_w,excitatory_synapse,141120,0.11346927251989578,0.0012994975550100207,0.0010500429198145866,1.2375661311081607
