seed,task,step,rule,rate,optimizer,primary_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps,first_bound_step,parameters_sha256,g_i0,g_i1
2026090815,aligned_strong,0,exact,0.01,adam,False,1.0673049282466467,1.0616468949618403,0,0,-1,39013cacb878b6ef348e9e67397dfea6ffb60669ba1737d9d6027ab64aeafc89,12.093698842836902,16.47532254437994
2026090815,aligned_strong,0,unit_broadcast,0.01,adam,False,1.0673049282466467,1.0616468949618403,0,0,-1,39013cacb878b6ef348e9e67397dfea6ffb60669ba1737d9d6027ab64aeafc89,12.093698842836902,16.47532254437994
2026090815,aligned_strong,0,calibrated_broadcast,0.01,adam,False,1.0673049282466467,1.0616468949618403,0,0,-1,39013cacb878b6ef348e9e67397dfea6ffb60669ba1737d9d6027ab64aeafc89,12.093698842836902,16.47532254437994
2026090815,aligned_strong,0,ancestry_three_oracle,0.01,adam,False,1.0673049282466467,1.0616468949618403,0,0,-1,39013cacb878b6ef348e9e67397dfea6ffb60669ba1737d9d6027ab64aeafc89,12.093698842836902,16.47532254437994
2026090815,aligned_strong,0,hard_distal_unit_proximal,0.01,adam,False,1.0673049282466467,1.0616468949618403,0,0,-1,39013cacb878b6ef348e9e67397dfea6ffb60669ba1737d9d6027ab64aeafc89,12.093698842836902,16.47532254437994
2026090815,aligned_strong,0,swapped_distal_unit_proximal,0.01,adam,False,1.0673049282466467,1.0616468949618403,0,0,-1,39013cacb878b6ef348e9e67397dfea6ffb60669ba1737d9d6027ab64aeafc89,12.093698842836902,16.47532254437994
2026090815,aligned_strong,0,hard_distal_and_proximal,0.01,adam,False,1.0673049282466467,1.0616468949618403,0,0,-1,39013cacb878b6ef348e9e67397dfea6ffb60669ba1737d9d6027ab64aeafc89,12.093698842836902,16.47532254437994
2026090815,aligned_strong,0,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,1.0673049282466467,1.0616468949618403,0,0,-1,39013cacb878b6ef348e9e67397dfea6ffb60669ba1737d9d6027ab64aeafc89,12.093698842836902,16.47532254437994
2026090815,aligned_strong,0,shunt_proportional_unit_proximal,0.01,adam,False,1.0673049282466467,1.0616468949618403,0,0,-1,39013cacb878b6ef348e9e67397dfea6ffb60669ba1737d9d6027ab64aeafc89,12.093698842836902,16.47532254437994
2026090815,aligned_strong,0,exact,0.03,adam,True,1.0673049282466467,1.0616468949618403,0,0,-1,39013cacb878b6ef348e9e67397dfea6ffb60669ba1737d9d6027ab64aeafc89,12.093698842836902,16.47532254437994
2026090815,aligned_strong,0,unit_broadcast,0.03,adam,True,1.0673049282466467,1.0616468949618403,0,0,-1,39013cacb878b6ef348e9e67397dfea6ffb60669ba1737d9d6027ab64aeafc89,12.093698842836902,16.47532254437994
