seed,task,budget,rule,rate,optimizer,primary_rate,path_rank,rank_one_capture,three_profile_capture
2026090802,aligned_strong,4096,exact,0.01,adam,False,2,0.9065903624518491,0.9606460246373035
2026090802,aligned_strong,4096,unit_broadcast,0.01,adam,False,2,0.9596021570153297,0.9443588605984317
2026090802,aligned_strong,4096,calibrated_broadcast,0.01,adam,False,2,0.9595961901351874,0.9443713851042836
2026090802,aligned_strong,4096,ancestry_three_oracle,0.01,adam,False,2,0.905754171687602,0.9632276478017289
2026090802,aligned_strong,4096,hard_distal_unit_proximal,0.01,adam,False,2,0.9055991580630384,0.970706315119281
2026090802,aligned_strong,4096,swapped_distal_unit_proximal,0.01,adam,False,2,0.9999624766312577,0.5675787651373583
2026090802,aligned_strong,4096,hard_distal_and_proximal,0.01,adam,False,2,0.8798272896839644,0.984738656173162
2026090802,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,2,0.9057429579810884,0.9635592506152048
2026090802,aligned_strong,4096,shunt_proportional_unit_proximal,0.01,adam,False,2,0.9055700027980453,0.9707864714332533
2026090802,aligned_strong,4096,exact,0.03,adam,True,2,0.8924002642076617,0.9741858040580038
2026090802,aligned_strong,4096,unit_broadcast,0.03,adam,True,2,0.966389798944027,0.8936083220033189
2026090802,aligned_strong,4096,calibrated_broadcast,0.03,adam,True,2,0.9663928965298824,0.8936143387401765
2026090802,aligned_strong,4096,ancestry_three_oracle,0.03,adam,True,2,0.891562695369703,0.9748086848642677
2026090802,aligned_strong,4096,hard_distal_unit_proximal,0.03,adam,True,2,0.8921261447705013,0.9777774609797616
2026090802,aligned_strong,4096,swapped_distal_unit_proximal,0.03,adam,True,2,0.9999821668626607,0.5961990985773189
2026090802,aligned_strong,4096,hard_distal_and_proximal,0.03,adam,True,2,0.8777345126226458,0.9849317343284916
2026090802,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,2,0.8916924906496358,0.9749251486478783
2026090802,aligned_strong,4096,shunt_proportional_unit_proximal,0.03,adam,True,2,0.8920936263893617,0.9778526323383301
2026090802,aligned_strong,4096,exact,0.1,adam,False,2,0.8836121628396937,0.9775898757253562
2026090802,aligned_strong,4096,unit_broadcast,0.1,adam,False,2,0.9651905769269145,0.9710038174149973
2026090802,aligned_strong,4096,calibrated_broadcast,0.1,adam,False,2,0.9649509692840071,0.9713499930813669
2026090802,aligned_strong,4096,ancestry_three_oracle,0.1,adam,False,2,0.8816135697611608,0.9783467410616895
2026090802,aligned_strong,4096,hard_distal_unit_proximal,0.1,adam,False,2,0.8791816563805658,0.9769200918590062
2026090802,aligned_strong,4096,swapped_distal_unit_proximal,0.1,adam,False,2,0.9999917269558838,0.7556447862321298
2026090802,aligned_strong,4096,hard_distal_and_proximal,0.1,adam,False,2,0.8795952340580236,0.9819386066852421
2026090802,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.1,adam,False,2,0.8818306929438162,0.9778724047373499
2026090802,aligned_strong,4096,shunt_proportional_unit_proximal,0.1,adam,False,2,0.8818950375480574,0.9755260393352922
2026090802,aligned_strong,16384,exact,0.01,adam,False,2,0.8935962718912855,0.9687227091588332
2026090802,aligned_strong,16384,unit_broadcast,0.01,adam,False,2,0.9659848682337885,0.9009603029641907
2026090802,aligned_strong,16384,calibrated_broadcast,0.01,adam,False,2,0.9659859019377408,0.9009635499220019
2026090802,aligned_strong,16384,ancestry_three_oracle,0.01,adam,False,2,0.891295338741736,0.9712345458969441
2026090802,aligned_strong,16384,hard_distal_unit_proximal,0.01,adam,False,2,0.8914058016047027,0.9773815872731733
2026090802,aligned_strong,16384,swapped_distal_unit_proximal,0.01,adam,False,2,0.9999624766312577,0.5675787651373583
2026090802,aligned_strong,16384,hard_distal_and_proximal,0.01,adam,False,2,0.8758116225596664,0.9859922834188116
2026090802,aligned_strong,16384,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,2,0.8913383374773197,0.9712554990596227
2026090802,aligned_strong,16384,shunt_proportional_unit_proximal,0.01,adam,False,2,0.8907466326999921,0.9777365933286015
2026090802,aligned_strong,16384,exact,0.03,adam,True,2,0.8873565984340367,0.9746216868790014
2026090802,aligned_strong,16384,unit_broadcast,0.03,adam,True,2,0.966389798944027,0.8936083220033189
2026090802,aligned_strong,16384,calibrated_broadcast,0.03,adam,True,2,0.9663928965298824,0.8936143387401765
2026090802,aligned_strong,16384,ancestry_three_oracle,0.03,adam,True,2,0.8845272513783692,0.9776805509025208
2026090802,aligned_strong,16384,hard_distal_unit_proximal,0.03,adam,True,2,0.8844121128484088,0.979595631201094
2026090802,aligned_strong,16384,swapped_distal_unit_proximal,0.03,adam,True,2,0.9999821668626607,0.5961990985773189
2026090802,aligned_strong,16384,hard_distal_and_proximal,0.03,adam,True,2,0.8761806652394254,0.9845812364928528
2026090802,aligned_strong,16384,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,2,0.8827503621138206,0.9766409934994131
2026090802,aligned_strong,16384,shunt_proportional_unit_proximal,0.03,adam,True,2,0.8863627741932065,0.9791370896588144
2026090802,aligned_strong,16384,exact,0.1,adam,False,2,0.8912743147971204,0.9729737097700977
2026090802,aligned_strong,16384,unit_broadcast,0.1,adam,False,2,0.9651905769269145,0.9710038174149973
2026090802,aligned_strong,16384,calibrated_broadcast,0.1,adam,False,2,0.9649509692840071,0.9713499930813669
2026090802,aligned_strong,16384,ancestry_three_oracle,0.1,adam,False,2,0.8748537060334284,0.9861145664971002
2026090802,aligned_strong,16384,hard_distal_unit_proximal,0.1,adam,False,2,0.8678052556433784,0.9852286074194851
2026090802,aligned_strong,16384,swapped_distal_unit_proximal,0.1,adam,False,2,0.9999917269558838,0.7556447862321298
2026090802,aligned_strong,16384,hard_distal_and_proximal,0.1,adam,False,2,0.9039309278835566,0.9759403721074903
2026090802,aligned_strong,16384,ancestry_two_leaf_oracle_unit_proximal,0.1,adam,False,2,0.866406144143222,0.9796661114823333
2026090802,aligned_strong,16384,shunt_proportional_unit_proximal,0.1,adam,False,2,0.8678047825943506,0.9868653515018886
2026090802,opposed_strong,4096,exact,0.01,adam,False,2,0.8663507602494231,0.9768412404106086
2026090802,opposed_strong,4096,unit_broadcast,0.01,adam,False,2,0.9051436481142725,0.6647038661672027
2026090802,opposed_strong,4096,calibrated_broadcast,0.01,adam,False,2,0.9051468108775227,0.664705134296996
2026090802,opposed_strong,4096,ancestry_three_oracle,0.01,adam,False,2,0.8661431419075605,0.976651404527887
2026090802,opposed_strong,4096,hard_distal_unit_proximal,0.01,adam,False,2,0.8665035551478724,0.9744403211074583
