seed,task,budget,rule,rate,optimizer,primary_rate,best_step,validation_nmse,test_nmse,fixed_endpoint_test_nmse,parameters_sha256,n_changed_parameters,g_i0_changed,g_i1_changed
2026090816,aligned_strong,4096,exact,0.01,adam,False,4096,1.8223449534872876e-05,1.8386653589745232e-05,1.8386653589745232e-05,e76900d672ec821e5a5424b540ed236879c251ee1bc4e64e1c165c4bd44aaaa8,24,True,True
2026090816,aligned_strong,4096,unit_broadcast,0.01,adam,False,4096,0.0006356852719103696,0.0006283485932460222,0.0006283485932460222,f1309969c7cb4d538dfae758dbdbcbf088fc9aa90c14cfe1417b155c6d69d4ce,24,True,True
2026090816,aligned_strong,4096,calibrated_broadcast,0.01,adam,False,4096,0.0006357135151738757,0.0006283799451128227,0.0006283799451128227,e04d5a77581b4c9822eeef9dc099ba01fb5ffde17d769f1a8b333baaa0fa5d3d,24,True,True
2026090816,aligned_strong,4096,ancestry_three_oracle,0.01,adam,False,4096,1.875113501182243e-05,1.895737097317336e-05,1.895737097317336e-05,babd6b4b98f87f8545f8eeb6f8bc3b718d445e041a504bc364d721b64eda479b,24,True,True
2026090816,aligned_strong,4096,hard_distal_unit_proximal,0.01,adam,False,4096,2.194950317820055e-05,2.226220125256847e-05,2.226220125256847e-05,8c656390b520b0b19cc7e7161e3c352bb670717e85ad5c06079c88891ad23d8f,24,True,True
2026090816,aligned_strong,4096,swapped_distal_unit_proximal,0.01,adam,False,4096,0.00218074077466031,0.00211623104515385,0.00211623104515385,627965bf04cd25176045e0bfb94815791cd239aaa24ff4f5eed5ff4fad0b8a5a,24,True,True
2026090816,aligned_strong,4096,hard_distal_and_proximal,0.01,adam,False,4096,2.366722240755166e-05,2.409044897144685e-05,2.409044897144685e-05,be5c849eb2662a23fed78b161e9be53522769808ed2ddcbd33c1a48e6076dbf8,22,False,False
2026090816,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,4096,1.867266649946027e-05,1.8878034247690083e-05,1.8878034247690083e-05,d5d974ff32a55aa1a2135b1c7f818f1ba7e80ca88ebfef9a25490a94abd35e9f,24,True,True
2026090816,aligned_strong,4096,shunt_proportional_unit_proximal,0.01,adam,False,4096,2.167699460177618e-05,2.1989893681189722e-05,2.1989893681189722e-05,6d2615f586f34fe3202de427bdf794e94229d3ff4e9915b935f1081b6b06cf18,24,True,True
2026090816,aligned_strong,4096,exact,0.03,adam,True,4096,3.272000557838544e-06,3.347749804793597e-06,3.347749804793597e-06,68c0e7bdc93324b0b64c2c044951599025b0ebf26404a09a56ca585347bd1f15,24,True,True
2026090816,aligned_strong,4096,unit_broadcast,0.03,adam,True,4096,0.0005505312070634934,0.000552069490955798,0.000552069490955798,30dd340deb929b30f6f640d04c03c4ce6272a91e167405053fb784bef6e2c1d1,24,True,True
2026090816,aligned_strong,4096,calibrated_broadcast,0.03,adam,True,4096,0.0005505142772816422,0.000552052002794365,0.000552052002794365,fa9163ea3cd5a688cf67a9cd5dc17cf143e200b0245cc92b488505b6486f17b1,24,True,True
2026090816,aligned_strong,4096,ancestry_three_oracle,0.03,adam,True,4096,4.707874771445112e-06,4.797372413348591e-06,4.797372413348591e-06,cfb531943237619e5856bf3ac08eeb3a4bab0287cdfbb3117622506d22960268,24,True,True
2026090816,aligned_strong,4096,hard_distal_unit_proximal,0.03,adam,True,4096,7.0411622498431715e-06,7.179344370033302e-06,7.179344370033302e-06,44994a940381e26819d0d27de84c4a9c339366a8eb40db8076f43231c8380d8b,24,True,True
2026090816,aligned_strong,4096,swapped_distal_unit_proximal,0.03,adam,True,4096,0.0018854289342300737,0.0019028706986707687,0.0019028706986707687,c7ff13cecb874747563ebeed663c51ecc9a34fa8780a6e5cec5d331b0e9cb9a1,24,True,True
2026090816,aligned_strong,4096,hard_distal_and_proximal,0.03,adam,True,4096,5.729240282266099e-06,5.848504254115072e-06,5.848504254115072e-06,c560d89224416440cf270ac48e2a4b09c536e28a70e7ada0bc0950ed3f2ce058,22,False,False
2026090816,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,4096,4.699533811836617e-06,4.802861865718935e-06,4.802861865718935e-06,e035ef1d8b90b88abc92f1fba80a1de5f33abfbfa9de80aba035befeeff89029,24,True,True
2026090816,aligned_strong,4096,shunt_proportional_unit_proximal,0.03,adam,True,4096,6.806643802867754e-06,6.948857282326849e-06,6.948857282326849e-06,cdc69106f373a0ec9418ab201508e2584eb7c6679ff8d4dc37c54b44c0e455fd,24,True,True
2026090816,aligned_strong,4096,exact,0.1,adam,False,2048,2.2001699342124123e-06,2.219648358484847e-06,0.00022728123475109418,b03967e3c92e1800d2da172614f7dfeda3875142a930fed6acb940e613b60c86,24,True,True
2026090816,aligned_strong,4096,unit_broadcast,0.1,adam,False,2048,0.0005473383268738046,0.0005560443772004293,0.0007700097939289669,7a843a6cc0d0b440f1d91b750fc4e46df8eddbfc1a2ccb8d164158507e632607,24,True,True
2026090816,aligned_strong,4096,calibrated_broadcast,0.1,adam,False,2048,0.0005473231716491109,0.0005559431493626067,0.0007699090140261564,7fc3502029cd5e4a8d4ae75aa6db81da4cb9f7a2624c149acbbcc8665ee0ad9c,24,True,True
