seed,task,budget,rule,rate,optimizer,primary_rate,path_rank,rank_one_capture,three_profile_capture
2026090804,aligned_strong,4096,exact,0.01,adam,False,2,0.9451549012400791,0.9799296126277914
2026090804,aligned_strong,4096,unit_broadcast,0.01,adam,False,2,0.9863334443431756,0.893317447238895
2026090804,aligned_strong,4096,calibrated_broadcast,0.01,adam,False,2,0.9863330716003964,0.8933254996330648
2026090804,aligned_strong,4096,ancestry_three_oracle,0.01,adam,False,2,0.9459310430830268,0.9785838190552807
2026090804,aligned_strong,4096,hard_distal_unit_proximal,0.01,adam,False,2,0.926621022352379,0.9860234888834863
2026090804,aligned_strong,4096,swapped_distal_unit_proximal,0.01,adam,False,2,0.9955157179177071,0.718980033350315
2026090804,aligned_strong,4096,hard_distal_and_proximal,0.01,adam,False,2,0.8957553046035877,0.9981412258849603
2026090804,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,2,0.9453439463153733,0.9785911081395104
2026090804,aligned_strong,4096,shunt_proportional_unit_proximal,0.01,adam,False,2,0.926592856680435,0.9862091641968633
2026090804,aligned_strong,4096,exact,0.03,adam,True,2,0.9183309293396392,0.9945479063571484
2026090804,aligned_strong,4096,unit_broadcast,0.03,adam,True,2,0.9920764346864928,0.720926639009029
2026090804,aligned_strong,4096,calibrated_broadcast,0.03,adam,True,2,0.9920763842594902,0.7209269014810842
2026090804,aligned_strong,4096,ancestry_three_oracle,0.03,adam,True,2,0.9189776819746678,0.9936333411383297
2026090804,aligned_strong,4096,hard_distal_unit_proximal,0.03,adam,True,2,0.9090678946209171,0.9961185674441659
2026090804,aligned_strong,4096,swapped_distal_unit_proximal,0.03,adam,True,2,0.9957071730665085,0.7057918176289694
2026090804,aligned_strong,4096,hard_distal_and_proximal,0.03,adam,True,2,0.8893580600988251,0.9996892514519937
2026090804,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,2,0.9184315799593423,0.9937099205236186
2026090804,aligned_strong,4096,shunt_proportional_unit_proximal,0.03,adam,True,2,0.9090092831712606,0.9961913512484741
2026090804,aligned_strong,4096,exact,0.1,adam,False,2,0.9042762871330645,0.9974567045892834
2026090804,aligned_strong,4096,unit_broadcast,0.1,adam,False,2,0.8816872979496863,0.9938580644021299
2026090804,aligned_strong,4096,calibrated_broadcast,0.1,adam,False,2,0.8816690711644859,0.9938654310711026
2026090804,aligned_strong,4096,ancestry_three_oracle,0.1,adam,False,2,0.8959771657570254,0.9976092384295664
2026090804,aligned_strong,4096,hard_distal_unit_proximal,0.1,adam,False,2,0.8877637193864902,0.9995460103048284
2026090804,aligned_strong,4096,swapped_distal_unit_proximal,0.1,adam,False,2,0.995475491719372,0.8340783609671264
2026090804,aligned_strong,4096,hard_distal_and_proximal,0.1,adam,False,2,0.8882814643771192,0.9997187137236243
2026090804,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.1,adam,False,2,0.8946842603356592,0.9979093118260858
2026090804,aligned_strong,4096,shunt_proportional_unit_proximal,0.1,adam,False,2,0.9086121316253248,0.9981890335220736
2026090804,aligned_strong,16384,exact,0.01,adam,False,2,0.9055883446026786,0.9964808173656602
2026090804,aligned_strong,16384,unit_broadcast,0.01,adam,False,2,0.9227395365720702,0.959155992104999
2026090804,aligned_strong,16384,calibrated_broadcast,0.01,adam,False,2,0.9227416113344851,0.9591411269280633
2026090804,aligned_strong,16384,ancestry_three_oracle,0.01,adam,False,2,0.9093254841590113,0.9952761094904944
2026090804,aligned_strong,16384,hard_distal_unit_proximal,0.01,adam,False,2,0.8997294125804742,0.9974499354133373
2026090804,aligned_strong,16384,swapped_distal_unit_proximal,0.01,adam,False,2,0.9955157179177071,0.718980033350315
2026090804,aligned_strong,16384,hard_distal_and_proximal,0.01,adam,False,2,0.8896348585335021,0.9997146042004776
2026090804,aligned_strong,16384,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,2,0.9058292280376176,0.9960428565686714
2026090804,aligned_strong,16384,shunt_proportional_unit_proximal,0.01,adam,False,2,0.8972402455254678,0.9979621419995133
2026090804,aligned_strong,16384,exact,0.03,adam,True,2,0.9024820574369948,0.9974899795696937
2026090804,aligned_strong,16384,unit_broadcast,0.03,adam,True,2,0.8423600144782546,0.9973743862787635
2026090804,aligned_strong,16384,calibrated_broadcast,0.03,adam,True,2,0.8423601990918799,0.997374776914996
2026090804,aligned_strong,16384,ancestry_three_oracle,0.03,adam,True,2,0.9038850811583152,0.9971439361523156
