seed,task,budget,rule,rate,optimizer,primary_rate,best_step,validation_nmse,test_nmse,fixed_endpoint_test_nmse,parameters_sha256,n_changed_parameters,g_i0_changed,g_i1_changed
2026090805,aligned_strong,4096,exact,0.01,adam,False,4096,4.510412605710756e-05,4.4374770664075916e-05,4.4374770664075916e-05,46878b86a3b7e692304f3c6b7dd4dddd50816202b52c6635058dc1cd03f116e7,24,True,True
2026090805,aligned_strong,4096,unit_broadcast,0.01,adam,False,4096,6.85048248569158e-05,6.671574407214765e-05,6.671574407214765e-05,ec402075c7218bd993aa4aa52bdd7f40ae88d9971c99a977651ff429fc141e0b,24,True,True
2026090805,aligned_strong,4096,calibrated_broadcast,0.01,adam,False,4096,6.850811221756832e-05,6.671888338211363e-05,6.671888338211363e-05,2b01155df40f64f001bbe7385bb574f0509da42e5eaaf272237c1f72acba3cd9,24,True,True
2026090805,aligned_strong,4096,ancestry_three_oracle,0.01,adam,False,4096,3.575721175186774e-05,3.54048676447729e-05,3.54048676447729e-05,4589eb834d2326ad0d74eb0888b19d8fb2e2dbe1ef6fbce043d0f86b1c71ed35,24,True,True
2026090805,aligned_strong,4096,hard_distal_unit_proximal,0.01,adam,False,4096,3.539931032333103e-05,3.454861219742275e-05,3.454861219742275e-05,33e7f1186ad59469fc98679544e0b96cedea368911d7587849595a6d6cfe6c44,24,True,True
2026090805,aligned_strong,4096,swapped_distal_unit_proximal,0.01,adam,False,4096,0.006557857601619751,0.006219655260939547,0.006219655260939547,11a9c9780aed399c8348905b3e2b7904b92a7f57467f1693aa94062c6946fe82,24,True,True
2026090805,aligned_strong,4096,hard_distal_and_proximal,0.01,adam,False,4096,3.517333309313921e-05,3.422745892371335e-05,3.422745892371335e-05,8dc2f2b604f23356d4803df91375ecd6b66b7fe5ae8d7932ac2db26d16b90432,22,False,False
2026090805,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,4096,3.598938546787024e-05,3.566984231868927e-05,3.566984231868927e-05,36d56bd769f4df0ef1f16dcf7b06eb03a5f29947dea0d80b0ac284e3faa9880b,24,True,True
2026090805,aligned_strong,4096,shunt_proportional_unit_proximal,0.01,adam,False,4096,3.515246896411632e-05,3.430967831676037e-05,3.430967831676037e-05,0a845aa62904e0fa35e4d83bcabbedeb0718dfc5affc566241b331fa1b5d2d72,24,True,True
2026090805,aligned_strong,4096,exact,0.03,adam,True,4096,1.4168344771543872e-05,1.508162664404187e-05,1.508162664404187e-05,b22027d8b0fdebe9920de8ef6572fb33545e311420641446867814b3229724c5,24,True,True
2026090805,aligned_strong,4096,unit_broadcast,0.03,adam,True,4096,4.210195704285228e-05,4.2977476967235814e-05,4.2977476967235814e-05,595ef9c775a39e821f2ef0bb651651e86d9466bbf74a8e304ff79ac0c34f263a,24,True,True
2026090805,aligned_strong,4096,calibrated_broadcast,0.03,adam,True,4096,4.211264951071217e-05,4.2987703506224243e-05,4.2987703506224243e-05,185f24f43358ef4def5f09aa16c14d5c9f420d5682b3a81c4a9adaabbb02936d,24,True,True
2026090805,aligned_strong,4096,ancestry_three_oracle,0.03,adam,True,4096,1.509602501858741e-05,1.6114262523254337e-05,1.6114262523254337e-05,0c06270db826e9ac9bfd697ccabda1afbdb45cdef580c3f6c01bad2e78e0c15a,24,True,True
2026090805,aligned_strong,4096,hard_distal_unit_proximal,0.03,adam,True,4096,1.8868188293907572e-05,2.0630978555902366e-05,2.0630978555902366e-05,4ba3024b936ed4b1b74085ad6c17cfab4c7e1ef77dda73629c57072e10e128dc,24,True,True
2026090805,aligned_strong,4096,swapped_distal_unit_proximal,0.03,adam,True,512,0.002360468174002154,0.002337206197469013,0.005814066840689346,8a78d6292a7d8b4dc2b0a53a402b379f3f7f86969ade146b28d48c0e63e6c3be,24,True,True
