seed,task,budget,rule,rate,optimizer,primary_rate,best_step,validation_nmse,test_nmse,fixed_endpoint_test_nmse,parameters_sha256,n_changed_parameters,g_i0_changed,g_i1_changed
2026090802,aligned_strong,4096,exact,0.01,adam,False,4096,6.0553767314847634e-05,6.182527811675921e-05,6.182527811675921e-05,f242fae1a28b81a9402a70fbf99384ffdddb960ef57111cc8fbffdaf7c6066c0,24,True,True
2026090802,aligned_strong,4096,unit_broadcast,0.01,adam,False,4096,0.001369458373867713,0.0013878154404412027,0.0013878154404412027,2ca184869d70ee6d7a2797657876f3e88c18bad78424d604af492e50fb65773c,24,True,True
2026090802,aligned_strong,4096,calibrated_broadcast,0.01,adam,False,4096,0.0013693803068956225,0.00138773775749777,0.00138773775749777,dee7f5745cfcd019461cc0b50f53f8ad7b2097f39ec97519df77d910e12427b9,24,True,True
2026090802,aligned_strong,4096,ancestry_three_oracle,0.01,adam,False,4096,6.266049935732018e-05,6.436037459334159e-05,6.436037459334159e-05,cb874e18e67df8be31944ab38f4a4935aace44e6a5b66e5803bbfab242319a52,24,True,True
2026090802,aligned_strong,4096,hard_distal_unit_proximal,0.01,adam,False,4096,7.539618263153298e-05,7.726653727281942e-05,7.726653727281942e-05,1355f0d7fe9ee9e8bd333a893ddb197f62e95c0cace960215052643064ef5e57,24,True,True
2026090802,aligned_strong,4096,swapped_distal_unit_proximal,0.01,adam,False,2048,0.004088570973177192,0.004107254562323493,0.004267671650862926,dff6e5bbbd44c0f3da58c5684dfd1c843b32e4d168481bd5f63be164c9b89c96,24,True,True
2026090802,aligned_strong,4096,hard_distal_and_proximal,0.01,adam,False,4096,4.7908663851799815e-05,4.831530566825895e-05,4.831530566825895e-05,5dd8dbd5b3c5b5c085d06f543ba7189ab49414c6d327104e3156756fff5aebac,22,False,False
2026090802,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,4096,6.266431423387649e-05,6.435167855317932e-05,6.435167855317932e-05,d9f86a3f6cf6edec7c431d680070d657ddd07b302a07ff144ee069bf55a94786,24,True,True
2026090802,aligned_strong,4096,shunt_proportional_unit_proximal,0.01,adam,False,4096,7.526542269111676e-05,7.71345771870584e-05,7.71345771870584e-05,361f7e122114ea019cbf715413488b4c36b735cbb037653c22139cfb00b6aec2,24,True,True
2026090802,aligned_strong,4096,exact,0.03,adam,True,4096,7.72533351360403e-06,8.06802082250287e-06,8.06802082250287e-06,b847fcf618d7f9055c0a9c1ce603e6ff6c0667e2caf864fee003e1662d65406c,24,True,True
2026090802,aligned_strong,4096,unit_broadcast,0.03,adam,True,4096,0.0009029769933914139,0.0009142314142115938,0.0009142314142115938,ff132525081916ec01fa68c108850b7a852331881d5771713f005d23fe693662,24,True,True
2026090802,aligned_strong,4096,calibrated_broadcast,0.03,adam,True,4096,0.0009029742321888488,0.0009142284209975819,0.0009142284209975819,6a8e100ffba36641548c82b254a549c3f2c9451188a7564e8df2f9f9f7205c05,24,True,True
2026090802,aligned_strong,4096,ancestry_three_oracle,0.03,adam,True,4096,1.032275364046236e-05,1.0849900530697511e-05,1.0849900530697511e-05,3aa1385d136f2ba2517aeb0cb14ceda599f6990d011fcc47072548f9609d9ed2,24,True,True
2026090802,aligned_strong,4096,hard_distal_unit_proximal,0.03,adam,True,4096,1.356916681330029e-05,1.4211217488961758e-05,1.4211217488961758e-05,b282f286e5cd581f17a27dd9f3c762a4cfa3beac567dcd8adf38f704a3734031,24,True,True
2026090802,aligned_strong,4096,swapped_distal_unit_proximal,0.03,adam,True,1024,0.003958230028203643,0.003962942102509948,0.005096696606944904,034f72e44d17a0631676f878806af6733b49af4c6475d0310c150f605cdc631c,24,True,True
2026090802,aligned_strong,4096,hard_distal_and_proximal,0.03,adam,True,4096,1.1259479302907275e-05,1.1521891837595947e-05,1.1521891837595947e-05,4a633ac315e42c51c8fbb6ad1e1706184a47831d6d6519bf72c885b16110e727,22,False,False
2026090802,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,4096,1.0373474874605617e-05,1.0899160137895964e-05,1.0899160137895964e-05,95a0025cd53e71bc274bf966d725f7a0a8a47ce3994b3e2eb102d02e10d2db0e,24,True,True
2026090802,aligned_strong,4096,shunt_proportional_unit_proximal,0.03,adam,True,4096,1.3507094517564727e-05,1.4147779280035014e-05,1.4147779280035014e-05,f3f213102355a062b399ab873a2da43f6c86510e0669daa1fe52ad96a5f48be9,24,True,True
2026090802,aligned_strong,4096,exact,0.1,adam,False,2048,3.5830089442940425e-06,3.6760355228760357e-06,4.802918183298039e-05,a29ac7c3a332e6fc09e244697902cec20399a686173b40b0bc4687bf4cb02060,24,True,True
2026090802,aligned_strong,4096,unit_broadcast,0.1,adam,False,4096,0.0009331465492570162,0.0009496934122355449,0.0009496934122355449,546c35d73aa6dcd0f6d75f59d477e36785e3ea2c72aa2167478215a5b10bbd74,24,True,True
2026090802,aligned_strong,4096,calibrated_broadcast,0.1,adam,False,4096,0.0009317056939340979,0.0009479770059060171,0.0009479770059060171,b9d0cb1ee74b38ec99e5ea83ab7433080cfe055370061059961505b424b6b910,24,True,True
