seed,task,budget,rule,rate,optimizer,primary_rate,best_step,validation_nmse,test_nmse,fixed_endpoint_test_nmse,parameters_sha256,n_changed_parameters,g_i0_changed,g_i1_changed
2026090818,aligned_strong,4096,exact,0.01,adam,False,4096,4.615442691164578e-05,5.088716300832617e-05,5.088716300832617e-05,34e41a99522224ce881e515a7ea2d61102e512741c4480bf005ced14a5afa2c8,24,True,True
2026090818,aligned_strong,4096,unit_broadcast,0.01,adam,False,4096,6.512475724411304e-05,7.331152629906355e-05,7.331152629906355e-05,137a33658ff8e04985faec574752a6558d79720e37128e48afe8f6bf573c7dc4,24,True,True
2026090818,aligned_strong,4096,calibrated_broadcast,0.01,adam,False,4096,6.512685422337613e-05,7.331378918091683e-05,7.331378918091683e-05,44e89dc039b1b58b635dd0a10489d9e6d610d47b894297232c0fc2c0dd1f6883,24,True,True
2026090818,aligned_strong,4096,ancestry_three_oracle,0.01,adam,False,4096,4.599095122080404e-05,5.061005845156406e-05,5.061005845156406e-05,738ee66a7518ddbc2f4f04d96a810e895b63377c79fd0ee4bb7997cb96a6f9c9,24,True,True
2026090818,aligned_strong,4096,hard_distal_unit_proximal,0.01,adam,False,4096,4.941698359498746e-05,5.419114576822814e-05,5.419114576822814e-05,4939ad0a3968713047f4000ae897476c590e742330eb72452f4630adc5ef1430,24,True,True
2026090818,aligned_strong,4096,swapped_distal_unit_proximal,0.01,adam,False,4096,0.00033057422148018677,0.00037665486275936653,0.00037665486275936653,adb3d98d9cf04adea52d8ce23a6e0a5ced7369996d7c4c7bbb59f2c03d030e91,24,True,True
2026090818,aligned_strong,4096,hard_distal_and_proximal,0.01,adam,False,4096,5.486865811757487e-05,6.0227048598397196e-05,6.0227048598397196e-05,e41db8067554b09285828d69f51cfb7b7241728568abe7182e637dd5d33951a5,22,False,False
2026090818,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,4096,4.6044799201106615e-05,5.066301245925615e-05,5.066301245925615e-05,09ade1032dbaa2ef6c5b3a6649f76d42a5f90350a4959ba0a93a88006ab63b8d,24,True,True
2026090818,aligned_strong,4096,shunt_proportional_unit_proximal,0.01,adam,False,4096,4.925407311901285e-05,5.402064600485718e-05,5.402064600485718e-05,d0a66228a21f47999f59b019a810136e697ed9967d21528e8d28e55852536e27,24,True,True
2026090818,aligned_strong,4096,exact,0.03,adam,True,4096,1.2411332710436743e-05,1.4021537698797293e-05,1.4021537698797293e-05,74ad69f33269c1e5b7b55af7ddd154c7b0673285aceb9ea55bdbbe6391432f19,24,True,True
2026090818,aligned_strong,4096,unit_broadcast,0.03,adam,True,4096,2.8630336925369994e-05,3.163263222130848e-05,3.163263222130848e-05,1bfea299b05b5da102a488b57394bed83bcea3fe6a8e48b00d34dfb77d048b0b,24,True,True
2026090818,aligned_strong,4096,calibrated_broadcast,0.03,adam,True,4096,2.862523468232239e-05,3.162672857003563e-05,3.162672857003563e-05,57f8c1c4474e5f66c75dfb99f000e187cfeb4af5ac7924c86fdddaa6ccaa092d,24,True,True
2026090818,aligned_strong,4096,ancestry_three_oracle,0.03,adam,True,4096,1.5705950445095683e-05,1.7485661231761012e-05,1.7485661231761012e-05,50c922a26ee37f095765d4057b5527416e849f6f6903a0a426850b2066bb75ba,24,True,True
2026090818,aligned_strong,4096,hard_distal_unit_proximal,0.03,adam,True,4096,1.4056414267227299e-05,1.4961614611849554e-05,1.4961614611849554e-05,d15fea9505b5cf1b686d94e55089061c4cefe8a68ce805bdb82c3e3b5443b9c4,24,True,True
2026090818,aligned_strong,4096,swapped_distal_unit_proximal,0.03,adam,True,4096,0.0002902041904159245,0.00030221586818773247,0.00030221586818773247,ac1cc0c330f156c928e83232d054e61c224800266c52cd9e361e41185c2fa546,24,True,True
2026090818,aligned_strong,4096,hard_distal_and_proximal,0.03,adam,True,4096,1.6143720080879558e-05,1.750170691783416e-05,1.750170691783416e-05,6f2f4f9b35f63fc01ad63c07f30838390bfdc04739cae71c451e748bd3326a50,22,False,False
