seed,task,budget,rule,rate,optimizer,primary_rate,best_step,validation_nmse,test_nmse,fixed_endpoint_test_nmse,parameters_sha256,n_changed_parameters,g_i0_changed,g_i1_changed
2026090815,aligned_strong,4096,exact,0.01,adam,False,4096,1.2955936633232639e-05,1.1952611474792746e-05,1.1952611474792746e-05,1d28ca8a118d3590d8ccfbace14858419e3dd66adb05606af63b4c9d74298171,24,True,True
2026090815,aligned_strong,4096,unit_broadcast,0.01,adam,False,4096,8.65722644067185e-05,8.149826912457915e-05,8.149826912457915e-05,477fa5716219b32590761afb36406c10c99b54c37de5966a34ebc57553e46c2c,24,True,True
2026090815,aligned_strong,4096,calibrated_broadcast,0.01,adam,False,4096,8.657617872600452e-05,8.15005003634863e-05,8.15005003634863e-05,60d6e88423ae9ed068412300afe8959c35666c6a3c589452ea9542c6af3b1db8,24,True,True
2026090815,aligned_strong,4096,ancestry_three_oracle,0.01,adam,False,4096,8.671820780800863e-06,7.961165056918978e-06,7.961165056918978e-06,70aceaecfa0218631c22cfb6e348d9b46663c68d58c3db73147e80e50c82a631,24,True,True
2026090815,aligned_strong,4096,hard_distal_unit_proximal,0.01,adam,False,4096,1.1745758703527843e-05,1.080591485827964e-05,1.080591485827964e-05,be894b99eec2b700bd94abfcef950a5ac7c0cd40a37902873f72aeb25ed8274d,24,True,True
2026090815,aligned_strong,4096,swapped_distal_unit_proximal,0.01,adam,False,2048,0.0005373049922833723,0.0005005305158872359,0.0007697839381477431,65806e5c375082cbe6840a696f7fd4a79df27eaef554743e793294f3bc81c4b7,24,True,True
2026090815,aligned_strong,4096,hard_distal_and_proximal,0.01,adam,False,4096,1.591137434766694e-05,1.4271310784052921e-05,1.4271310784052921e-05,d0af60294136dfb7126ab3b6572ffac812fc44bc58ffafe508c8a7f6929f9fd2,22,False,False
2026090815,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,4096,8.684745777907849e-06,7.972741097519174e-06,7.972741097519174e-06,ae7ae0dc2cb5c713629c3888c8228c165e4d05ae21e73e6ecd3cf3b352ce61f1,24,True,True
2026090815,aligned_strong,4096,shunt_proportional_unit_proximal,0.01,adam,False,4096,1.1696874316332073e-05,1.0765427578248108e-05,1.0765427578248108e-05,a5b21a8599dec2ca7dac44c806c70e89ac4e73c722f3a295c47d035d66ac3ca4,24,True,True
2026090815,aligned_strong,4096,exact,0.03,adam,True,4096,3.13191190125291e-06,3.017042210757982e-06,3.017042210757982e-06,db1cfac75f15a29bb63ffa6290ce2b1314067df20876d153e86b2ba1a679243f,24,True,True
2026090815,aligned_strong,4096,unit_broadcast,0.03,adam,True,2048,9.598250875409284e-05,9.143432859528028e-05,0.00010720859986683217,5ce9d5a2b8c86759dc75fc5342addab467fc5fd74cea953c0acc1baedf1e234e,24,True,True
2026090815,aligned_strong,4096,calibrated_broadcast,0.03,adam,True,2048,9.598277570608585e-05,9.143426810602148e-05,0.00010720638300140372,7b8bfc5980e813fb5446f5ede23c31dfa7b54a0d3803a80376af0ec69593613f,24,True,True
2026090815,aligned_strong,4096,ancestry_three_oracle,0.03,adam,True,4096,3.280512108544211e-06,3.20974076396162e-06,3.20974076396162e-06,62dbfca41c3219b5ee123735a30f451f645d64435af8314e14212779d2d76037,24,True,True
2026090815,aligned_strong,4096,hard_distal_unit_proximal,0.03,adam,True,4096,3.5499343491884564e-06,3.5412632236624712e-06,3.5412632236624712e-06,14ec7b2b1fbd5655d220066eb11fa131c2d0975fcbba80ea3d07e539fa9e3bd7,24,True,True
2026090815,aligned_strong,4096,swapped_distal_unit_proximal,0.03,adam,True,1024,0.00038635533890136217,0.0003605963147220792,0.0010537099798674447,9af14351178bedee24896363b5f8d71415171b682f83513ece5f433e2f1c8c2b,24,True,True
2026090815,aligned_strong,4096,hard_distal_and_proximal,0.03,adam,True,4096,3.7963573205124845e-06,3.556740490186821e-06,3.556740490186821e-06,89b01ccbc2788db09f70f0cea61ad3b2b841fa397fb1e5efdfa6c691d0c83ef4,22,False,False
2026090815,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,4096,3.3451230107660627e-06,3.3015864304476666e-06,3.3015864304476666e-06,0bcb44c9e53094b0a079ae2143b80440e481be8b0f4bc8fe0cbade300de81b92,24,True,True
2026090815,aligned_strong,4096,shunt_proportional_unit_proximal,0.03,adam,True,4096,3.530271705169281e-06,3.514844449928078e-06,3.514844449928078e-06,9cc2b2ac6ae3b8da5e6fb722125dc345a1fef8b10d8bb7c4e3c9e568a0e06228,24,True,True
