seed,task,budget,rule,rate,optimizer,primary_rate,path_rank,rank_one_capture,three_profile_capture
2026090810,aligned_strong,4096,exact,0.01,adam,False,2,0.9897573454654253,0.8306961553542873
2026090810,aligned_strong,4096,unit_broadcast,0.01,adam,False,2,0.9624312003069204,0.9147814292195837
2026090810,aligned_strong,4096,calibrated_broadcast,0.01,adam,False,2,0.9624309781324973,0.9147806865497569
2026090810,aligned_strong,4096,ancestry_three_oracle,0.01,adam,False,2,0.9920934931688287,0.8322969351708988
2026090810,aligned_strong,4096,hard_distal_unit_proximal,0.01,adam,False,2,0.9651499298037933,0.856069913872179
2026090810,aligned_strong,4096,swapped_distal_unit_proximal,0.01,adam,False,2,0.9999777683894041,0.6128134446707506
2026090810,aligned_strong,4096,hard_distal_and_proximal,0.01,adam,False,2,0.8913159683814306,0.9694329980449948
2026090810,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,2,0.9927013530760506,0.8338261744436684
2026090810,aligned_strong,4096,shunt_proportional_unit_proximal,0.01,adam,False,2,0.9651135247383962,0.8565390078783722
2026090810,aligned_strong,4096,exact,0.03,adam,True,2,0.9635228091496146,0.8689208886078293
2026090810,aligned_strong,4096,unit_broadcast,0.03,adam,True,2,0.9201654039734728,0.9345870872969488
2026090810,aligned_strong,4096,calibrated_broadcast,0.03,adam,True,2,0.9201654197201481,0.9345873702024392
2026090810,aligned_strong,4096,ancestry_three_oracle,0.03,adam,True,2,0.9654433234125404,0.8694390606235783
2026090810,aligned_strong,4096,hard_distal_unit_proximal,0.03,adam,True,2,0.9428757816250262,0.8887505795933701
2026090810,aligned_strong,4096,swapped_distal_unit_proximal,0.03,adam,True,2,0.9997517710972164,0.6747456177378172
2026090810,aligned_strong,4096,hard_distal_and_proximal,0.03,adam,True,2,0.8908382901542938,0.9690549223267299
2026090810,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,2,0.9660625195096136,0.8691750268333538
2026090810,aligned_strong,4096,shunt_proportional_unit_proximal,0.03,adam,True,2,0.9428118931765882,0.8890664488401271
2026090810,aligned_strong,4096,exact,0.1,adam,False,2,0.9409143242780744,0.8953369770948224
2026090810,aligned_strong,4096,unit_broadcast,0.1,adam,False,2,0.9788172365589545,0.9281924431344925
2026090810,aligned_strong,4096,calibrated_broadcast,0.1,adam,False,2,0.9788196832687044,0.9281925051469999
2026090810,aligned_strong,4096,ancestry_three_oracle,0.1,adam,False,2,0.9266158615960963,0.9086483682230576
2026090810,aligned_strong,4096,hard_distal_unit_proximal,0.1,adam,False,2,0.9198307299348867,0.9193117717676409
2026090810,aligned_strong,4096,swapped_distal_unit_proximal,0.1,adam,False,2,0.9999394482831867,0.8351508937885995
2026090810,aligned_strong,4096,hard_distal_and_proximal,0.1,adam,False,2,0.8880594449559958,0.973674639386611
2026090810,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.1,adam,False,2,0.9351615824644038,0.8941211568217945
2026090810,aligned_strong,4096,shunt_proportional_unit_proximal,0.1,adam,False,2,0.9196923134761604,0.9195085804943625
2026090810,aligned_strong,16384,exact,0.01,adam,False,2,0.9805738892797818,0.8576178296803819
2026090810,aligned_strong,16384,unit_broadcast,0.01,adam,False,2,0.8916114154045169,0.9556199921783648
2026090810,aligned_strong,16384,calibrated_broadcast,0.01,adam,False,2,0.8916134968238084,0.955619790985151
2026090810,aligned_strong,16384,ancestry_three_oracle,0.01,adam,False,2,0.9841255892659467,0.8550884620208644
2026090810,aligned_strong,16384,hard_distal_unit_proximal,0.01,adam,False,2,0.951922104227336,0.8886963785654826
2026090810,aligned_strong,16384,swapped_distal_unit_proximal,0.01,adam,False,2,0.9999777683894041,0.6128134446707506
2026090810,aligned_strong,16384,hard_distal_and_proximal,0.01,adam,False,2,0.8883130878095311,0.972513531501476
2026090810,aligned_strong,16384,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,2,0.9845671947910619,0.8572106027147286
2026090810,aligned_strong,16384,shunt_proportional_unit_proximal,0.01,adam,False,2,0.9521408299886928,0.8886020355366878
