seed,task,budget,rule,rate,optimizer,primary_rate,best_step,validation_nmse,test_nmse,fixed_endpoint_test_nmse,parameters_sha256,n_changed_parameters,g_i0_changed,g_i1_changed
2026090810,aligned_strong,4096,exact,0.01,adam,False,4096,8.449778718631731e-05,8.53575222507223e-05,8.53575222507223e-05,e25848279362287578bd247e34359e0d3480dd8d899f40993b376f39fd75cc66,24,True,True
2026090810,aligned_strong,4096,unit_broadcast,0.01,adam,False,4096,0.00027681121976589517,0.0002695158983338787,0.0002695158983338787,a412af67edb71ae0b584ed906b3c52cf2ea97c0f65739a09c575a11dbb9d86b6,24,True,True
2026090810,aligned_strong,4096,calibrated_broadcast,0.01,adam,False,4096,0.0002768087376794465,0.0002695156777228888,0.0002695156777228888,f24f4af9110a4550f9b6a4284202a08c499511e7f70a5951c403a786f44cc5bb,24,True,True
2026090810,aligned_strong,4096,ancestry_three_oracle,0.01,adam,False,4096,4.944456177816341e-05,4.9494058184758495e-05,4.9494058184758495e-05,b6d4a47e69fe15dfe731370df7601f3462a490a9553f2211aef475f415708bc1,24,True,True
2026090810,aligned_strong,4096,hard_distal_unit_proximal,0.01,adam,False,4096,2.9699253071157717e-05,2.876482246295261e-05,2.876482246295261e-05,6d718950026cedfd5c668543ef968d01aac2cd715425b36237ccdb73c0b66087,24,True,True
2026090810,aligned_strong,4096,swapped_distal_unit_proximal,0.01,adam,False,4096,0.0024087077353129624,0.002434695638651009,0.002434695638651009,96bbfea171af239b658551df2e1df717766bb4d64ae8fbad945169a88feb41f3,24,True,True
2026090810,aligned_strong,4096,hard_distal_and_proximal,0.01,adam,False,4096,1.2586119984070137e-05,1.223986336447331e-05,1.223986336447331e-05,b8d51fd2a458969c7240a7fe7a3d635197d13cd8d33dbf09e24ed220975d0f0e,22,False,False
2026090810,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,4096,5.061572909443817e-05,5.068933233161407e-05,5.068933233161407e-05,3ebc570210684590c007db4b6962797123f224feb2e104083f1428a4789a201e,24,True,True
2026090810,aligned_strong,4096,shunt_proportional_unit_proximal,0.01,adam,False,4096,2.9459980663417175e-05,2.853372448253242e-05,2.853372448253242e-05,8f4f008870738a5408e5a065595d077c88373a5fecf9cbac68da89ec9ee8a681,24,True,True
2026090810,aligned_strong,4096,exact,0.03,adam,True,4096,5.685165693931482e-06,5.681165059132304e-06,5.681165059132304e-06,dd08c4a99c27d50cdfc91a5681efd86914d039c9be22f7bc1268d281e1934973,24,True,True
