seed,task,step,rule,rate,optimizer,primary_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps,first_bound_step,parameters_sha256,g_i0,g_i1
2026090816,aligned_strong,0,exact,0.01,adam,False,0.6486675920459295,0.6924511764804548,0,0,-1,d23c7d09790b96c65f5dbf21fe3273684d8065ef8da9a29e73948f23716d6823,11.145941472476059,11.18506136152718
2026090816,aligned_strong,0,unit_broadcast,0.01,adam,False,0.6486675920459295,0.6924511764804548,0,0,-1,d23c7d09790b96c65f5dbf21fe3273684d8065ef8da9a29e73948f23716d6823,11.145941472476059,11.18506136152718
2026090816,aligned_strong,0,calibrated_broadcast,0.01,adam,False,0.6486675920459295,0.6924511764804548,0,0,-1,d23c7d09790b96c65f5dbf21fe3273684d8065ef8da9a29e73948f23716d6823,11.145941472476059,11.18506136152718
2026090816,aligned_strong,0,ancestry_three_oracle,0.01,adam,False,0.6486675920459295,0.6924511764804548,0,0,-1,d23c7d09790b96c65f5dbf21fe3273684d8065ef8da9a29e73948f23716d6823,11.145941472476059,11.18506136152718
2026090816,aligned_strong,0,hard_distal_unit_proximal,0.01,adam,False,0.6486675920459295,0.6924511764804548,0,0,-1,d23c7d09790b96c65f5dbf21fe3273684d8065ef8da9a29e73948f23716d6823,11.145941472476059,11.18506136152718
2026090816,aligned_strong,0,swapped_distal_unit_proximal,0.01,adam,False,0.6486675920459295,0.6924511764804548,0,0,-1,d23c7d09790b96c65f5dbf21fe3273684d8065ef8da9a29e73948f23716d6823,11.145941472476059,11.18506136152718
2026090816,aligned_strong,0,hard_distal_and_proximal,0.01,adam,False,0.6486675920459295,0.6924511764804548,0,0,-1,d23c7d09790b96c65f5dbf21fe3273684d8065ef8da9a29e73948f23716d6823,11.145941472476059,11.18506136152718
2026090816,aligned_strong,0,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,0.6486675920459295,0.6924511764804548,0,0,-1,d23c7d09790b96c65f5dbf21fe3273684d8065ef8da9a29e73948f23716d6823,11.145941472476059,11.18506136152718
2026090816,aligned_strong,0,shunt_proportional_unit_proximal,0.01,adam,False,0.6486675920459295,0.6924511764804548,0,0,-1,d23c7d09790b96c65f5dbf21fe3273684d8065ef8da9a29e73948f23716d6823,11.145941472476059,11.18506136152718
2026090816,aligned_strong,0,exact,0.03,adam,True,0.6486675920459295,0.6924511764804548,0,0,-1,d23c7d09790b96c65f5dbf21fe3273684d8065ef8da9a29e73948f23716d6823,11.145941472476059,11.18506136152718
