seed,task,budget,rule,rate,optimizer,primary_rate,best_step,validation_nmse,test_nmse,fixed_endpoint_test_nmse,parameters_sha256,n_changed_parameters,g_i0_changed,g_i1_changed
2026090814,aligned_strong,4096,exact,0.01,adam,False,4096,4.231530399605337e-05,4.4172717655309355e-05,4.4172717655309355e-05,2538b7317698f4056a05a0dba2172dd17e6cd79d26aeeeccfeb690a2b3632cb7,24,True,True
2026090814,aligned_strong,4096,unit_broadcast,0.01,adam,False,4096,0.0006310798165986001,0.0007087251547703762,0.0007087251547703762,58067c2d08fdfe120496cfc5bdcda77dc787102c7831a9fd3ead0772ac7fc8ad,24,True,True
2026090814,aligned_strong,4096,calibrated_broadcast,0.01,adam,False,4096,0.0006310760764550987,0.0007087192874382344,0.0007087192874382344,fba743f49202d28709949306b089549a19bc19306f9e990254c2111cf618fbab,24,True,True
2026090814,aligned_strong,4096,ancestry_three_oracle,0.01,adam,False,4096,4.4952034788108835e-05,4.6676565714088555e-05,4.6676565714088555e-05,4e17fb9c190f03fae6258648c733a0a3958b6c22877666db279a5eaf2532106c,24,True,True
2026090814,aligned_strong,4096,hard_distal_unit_proximal,0.01,adam,False,4096,3.289345006408595e-05,3.5049563379963486e-05,3.5049563379963486e-05,528d674f9efe476b942c13561c090c7138b11a00f43a4ca9f69f8ab257e28b81,24,True,True
2026090814,aligned_strong,4096,swapped_distal_unit_proximal,0.01,adam,False,4096,0.00647170497272616,0.007220446349533352,0.007220446349533352,ebd7159200450117fbd57904374e5a026239dd81e8d8e4a8538a224c3ab9b2cd,24,True,True
2026090814,aligned_strong,4096,hard_distal_and_proximal,0.01,adam,False,4096,3.220207912509607e-05,3.409293819698099e-05,3.409293819698099e-05,c84e05a293e666dac3f2a0a8e84ba4ee6fc2cf73b9da92ecd0ee3c594afe9fb0,22,False,False
2026090814,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,4096,4.468974435727163e-05,4.64112486631977e-05,4.64112486631977e-05,60c73ae2abfe2a553d4060e9607054d7ace9e14c50f2719661ff42eec5f2c2bf,24,True,True
2026090814,aligned_strong,4096,shunt_proportional_unit_proximal,0.01,adam,False,4096,3.284663529185964e-05,3.499868486976497e-05,3.499868486976497e-05,a47568c370b0c2b3539cd7003f750bb79e7caa19d04b6014f6721038fc06027e,24,True,True
2026090814,aligned_strong,4096,exact,0.03,adam,True,4096,1.2242472129726767e-05,1.2276238015688668e-05,1.2276238015688668e-05,938632fab97803dc87ea5886ae367b8ac9ffbfcd8290d4f38a30fb9019700528,24,True,True
