seed,task,step,rule,rate,optimizer,primary_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps,first_bound_step,parameters_sha256,g_i0,g_i1
2026090818,aligned_strong,0,exact,0.01,adam,False,1.0231552198083693,1.035360056770516,0,0,-1,1541b250514823cc5d536ea8c907ff76143553efed16d980f3b4fedefd6e690a,17.37633277964224,14.182419703356263
2026090818,aligned_strong,0,unit_broadcast,0.01,adam,False,1.0231552198083693,1.035360056770516,0,0,-1,1541b250514823cc5d536ea8c907ff76143553efed16d980f3b4fedefd6e690a,17.37633277964224,14.182419703356263
2026090818,aligned_strong,0,calibrated_broadcast,0.01,adam,False,1.0231552198083693,1.035360056770516,0,0,-1,1541b250514823cc5d536ea8c907ff76143553efed16d980f3b4fedefd6e690a,17.37633277964224,14.182419703356263
2026090818,aligned_strong,0,ancestry_three_oracle,0.01,adam,False,1.0231552198083693,1.035360056770516,0,0,-1,1541b250514823cc5d536ea8c907ff76143553efed16d980f3b4fedefd6e690a,17.37633277964224,14.182419703356263
2026090818,aligned_strong,0,hard_distal_unit_proximal,0.01,adam,False,1.0231552198083693,1.035360056770516,0,0,-1,1541b250514823cc5d536ea8c907ff76143553efed16d980f3b4fedefd6e690a,17.37633277964224,14.182419703356263
2026090818,aligned_strong,0,swapped_distal_unit_proximal,0.01,adam,False,1.0231552198083693,1.035360056770516,0,0,-1,1541b250514823cc5d536ea8c907ff76143553efed16d980f3b4fedefd6e690a,17.37633277964224,14.182419703356263
2026090818,aligned_strong,0,hard_distal_and_proximal,0.01,adam,False,1.0231552198083693,1.035360056770516,0,0,-1,1541b250514823cc5d536ea8c907ff76143553efed16d980f3b4fedefd6e690a,17.37633277964224,14.182419703356263
2026090818,aligned_strong,0,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,1.0231552198083693,1.035360056770516,0,0,-1,1541b250514823cc5d536ea8c907ff76143553efed16d980f3b4fedefd6e690a,17.37633277964224,14.182419703356263
2026090818,aligned_strong,0,shunt_proportional_unit_proximal,0.01,adam,False,1.0231552198083693,1.035360056770516,0,0,-1,1541b250514823cc5d536ea8c907ff76143553efed16d980f3b4fedefd6e690a,17.37633277964224,14.182419703356263
2026090818,aligned_strong,0,exact,0.03,adam,True,1.0231552198083693,1.035360056770516,0,0,-1,1541b250514823cc5d536ea8c907ff76143553efed16d980f3b4fedefd6e690a,17.37633277964224,14.182419703356263
