seed,task,step,rule,rate,optimizer,primary_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps,first_bound_step,parameters_sha256,g_i0,g_i1
2026090802,aligned_strong,0,exact,0.01,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,unit_broadcast,0.01,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,calibrated_broadcast,0.01,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,ancestry_three_oracle,0.01,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,hard_distal_unit_proximal,0.01,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,swapped_distal_unit_proximal,0.01,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,hard_distal_and_proximal,0.01,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,shunt_proportional_unit_proximal,0.01,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,exact,0.03,adam,True,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,unit_broadcast,0.03,adam,True,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,calibrated_broadcast,0.03,adam,True,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,ancestry_three_oracle,0.03,adam,True,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,hard_distal_unit_proximal,0.03,adam,True,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,swapped_distal_unit_proximal,0.03,adam,True,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,hard_distal_and_proximal,0.03,adam,True,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,shunt_proportional_unit_proximal,0.03,adam,True,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,exact,0.1,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,unit_broadcast,0.1,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,calibrated_broadcast,0.1,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,ancestry_three_oracle,0.1,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,hard_distal_unit_proximal,0.1,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,swapped_distal_unit_proximal,0.1,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,hard_distal_and_proximal,0.1,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,ancestry_two_leaf_oracle_unit_proximal,0.1,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,0,shunt_proportional_unit_proximal,0.1,adam,False,1.1024587460602762,1.1047523169294067,0,0,-1,1a76b97823708bca24f9caad10a58039ee1a6accf6909de8d3d5aa650c3147f5,22.74566609707604,38.14471567993726
2026090802,aligned_strong,1,exact,0.01,adam,False,1.0788012734365269,1.0811277173270613,0,0,-1,f39ed3932b04ab2bb82ad92b63445ada13b7a15e2402838d63ceafe90179cfbc,22.519343057851387,38.52807377100565
2026090802,aligned_strong,1,unit_broadcast,0.01,adam,False,1.078809044357069,1.0811277382444249,0,0,-1,7cb15689305a88e78248d720580c2195c50165f1bdc9f0df3ce0cc27fe66818d,22.519342998496544,38.52807554556443
2026090802,aligned_strong,1,calibrated_broadcast,0.01,adam,False,1.0788090496291738,1.0811277435190096,0,0,-1,591c7bb5d663a5ba4f54b3b94d6973505c74f3983f9c0959da486f13bce771f9,22.51934305785138,38.52807377100565
2026090802,aligned_strong,1,ancestry_three_oracle,0.01,adam,False,1.0788012734365269,1.0811277173270613,0,0,-1,1f741ffa1976240e3c6d01ea5f8a958107da89831654c19b99b0cc44966cfc7d,22.519343057851387,38.52807377100565
2026090802,aligned_strong,1,hard_distal_unit_proximal,0.01,adam,False,1.0788012709468384,1.0811277149387677,0,0,-1,70bf580abd2b57199f59c1720b32c53f7828886d8c77247db30409698531f4cc,22.519342998496544,38.52807554556443
2026090802,aligned_strong,1,swapped_distal_unit_proximal,0.01,adam,False,1.078861034170857,1.0811807127906639,0,0,-1,0b4b6c15b528e76a97938e9ce40575b4fb78227a1730e06f6c6500299beff93f,22.519342998496544,38.52807554556443
2026090802,aligned_strong,1,hard_distal_and_proximal,0.01,adam,False,1.0797098718784504,1.0820991734688117,0,0,-1,9731337e264609f333beada0cfed1fc61bc19a5147db2d36a4928163de1965d2,22.74566609707604,38.14471567993726
2026090802,aligned_strong,1,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,1.0788012727409926,1.0811277166515283,0,0,-1,5e3f8277b2e2628b5bb56493585bd3eaa82bd5424256166f592f017ddbc16210,22.519342998496544,38.52807554556443
2026090802,aligned_strong,1,shunt_proportional_unit_proximal,0.01,adam,False,1.0788012709075858,1.0811277149245142,0,0,-1,6aeaf4f1a8f1d895867f5e1772a5b2a9be9c57f1b809d030eb4cddc7fcba40f8,22.519342998496544,38.52807554556443
2026090802,aligned_strong,1,exact,0.03,adam,True,1.032580590071805,1.034979560829004,0,0,-1,12ab41fa8f5b4562d9b7ed7c089bba87ae6d403bc7ff57229acfc450787f00d3,22.073430424150512,39.306387031971276
2026090802,aligned_strong,1,unit_broadcast,0.03,adam,True,1.03258018787621,1.0349563182887744,0,0,-1,bac32a36856f5438ee4b8e844564676a6c21226d8be80e9ba4ec5781a6f5a64e,22.073430249611892,39.30639246319247
2026090802,aligned_strong,1,calibrated_broadcast,0.03,adam,True,1.0325802034740248,1.0349563338917402,0,0,-1,fb366ad079a9b6dac9b45b11442c6a304cd45daf02cb1b5c78b1bdad6ab65e9a,22.073430424150512,39.306387031971276
2026090802,aligned_strong,1,ancestry_three_oracle,0.03,adam,True,1.032580590071805,1.034979560829004,0,0,-1,2f628d7f88736d69567f5a752f6ddaea7bbd8adc8b774d63cf1451a7a239680e,22.073430424150512,39.306387031971276
2026090802,aligned_strong,1,hard_distal_unit_proximal,0.03,adam,True,1.0325805831482247,1.034979554204856,0,0,-1,22c7a4d62ee717a7f3eae12b362d475fe0e7f3774d93ab6800628d04397fd33d,22.073430249611892,39.30639246319247
2026090802,aligned_strong,1,swapped_distal_unit_proximal,0.03,adam,True,1.0327282942494882,1.0351072821219367,0,0,-1,f03bd058c27f1923c138fc19a58a3fe73e95ca10eeb9a309d229a23ca1ac5519,22.073430249611892,39.30639246319247
2026090802,aligned_strong,1,hard_distal_and_proximal,0.03,adam,True,1.0354753809617836,1.038058710015988,0,0,-1,e154b8f0ca67659d52f3f4fd5a111e20b272f04999a1990747c5a08f2e193bee,22.74566609707604,38.14471567993726
2026090802,aligned_strong,1,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,1.0325805881082621,1.034979558930415,0,0,-1,e07bd9f8ac84d4b6c05c4fa7dd8afc51da475f1bab67a700de3cf08b0a6f68d4,22.073430249611892,39.30639246319247
2026090802,aligned_strong,1,shunt_proportional_unit_proximal,0.03,adam,True,1.0325805830359092,1.0349795541672824,0,0,-1,603e5ecd51010dd383aa6f117eba445521781cbe4a330f4a8e4e5feec49de487,22.073430249611892,39.30639246319247
