seed,task,budget,rule,rate,optimizer,primary_rate,path_rank,rank_one_capture,three_profile_capture
2026090806,aligned_strong,4096,exact,0.01,adam,False,2,0.9007328879929521,0.9712870571679896
2026090806,aligned_strong,4096,unit_broadcast,0.01,adam,False,2,0.9377472536562281,0.9968149086121737
2026090806,aligned_strong,4096,calibrated_broadcast,0.01,adam,False,2,0.9377370416503333,0.9968180565814967
2026090806,aligned_strong,4096,ancestry_three_oracle,0.01,adam,False,2,0.9014896964274495,0.9740787352237642
2026090806,aligned_strong,4096,hard_distal_unit_proximal,0.01,adam,False,2,0.9020007651567521,0.9685148385931273
2026090806,aligned_strong,4096,swapped_distal_unit_proximal,0.01,adam,False,2,0.9999989454213885,0.7721912271066831
2026090806,aligned_strong,4096,hard_distal_and_proximal,0.01,adam,False,2,0.8957984302938935,0.9374991654354515
2026090806,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,2,0.9014941902483131,0.9740267340747929
2026090806,aligned_strong,4096,shunt_proportional_unit_proximal,0.01,adam,False,2,0.9020099706607603,0.9691290012209899
2026090806,aligned_strong,4096,exact,0.03,adam,True,2,0.8955100928395726,0.9706918046959255
2026090806,aligned_strong,4096,unit_broadcast,0.03,adam,True,2,0.9599046519121722,0.9370061289142134
2026090806,aligned_strong,4096,calibrated_broadcast,0.03,adam,True,2,0.9599033072468515,0.9370163040430555
2026090806,aligned_strong,4096,ancestry_three_oracle,0.03,adam,True,2,0.8955892031674619,0.9722161559534356
2026090806,aligned_strong,4096,hard_distal_unit_proximal,0.03,adam,True,2,0.8959344937844598,0.9653204795461635
2026090806,aligned_strong,4096,swapped_distal_unit_proximal,0.03,adam,True,2,0.9999999276095247,0.7896319320565129
2026090806,aligned_strong,4096,hard_distal_and_proximal,0.03,adam,True,2,0.8932518437052078,0.9387811700310298
2026090806,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,2,0.8955228418153759,0.9717126334759757
2026090806,aligned_strong,4096,shunt_proportional_unit_proximal,0.03,adam,True,2,0.8958638538087731,0.9655899291284136
2026090806,aligned_strong,4096,exact,0.1,adam,False,2,0.8915712390555925,0.9736929722632892
2026090806,aligned_strong,4096,unit_broadcast,0.1,adam,False,2,0.9145186077194971,0.941380193317661
2026090806,aligned_strong,4096,calibrated_broadcast,0.1,adam,False,2,0.9145201027418097,0.9413795987716351
2026090806,aligned_strong,4096,ancestry_three_oracle,0.1,adam,False,2,0.8850490062226386,0.9675212549814418
2026090806,aligned_strong,4096,hard_distal_unit_proximal,0.1,adam,False,2,0.8821393244801027,0.9624062867189279
2026090806,aligned_strong,4096,swapped_distal_unit_proximal,0.1,adam,False,2,0.9999999445533967,0.8860727143475179
