seed,task,budget,rule,rate,optimizer,primary_rate,best_step,validation_nmse,test_nmse,fixed_endpoint_test_nmse,parameters_sha256,n_changed_parameters,g_i0_changed,g_i1_changed
2026090811,aligned_strong,4096,exact,0.01,adam,False,4096,3.6733609826805904e-05,3.9435247328138904e-05,3.9435247328138904e-05,c70df02ff06dece380f6e44f05827e5e172f0c5a6713a5a1b05a0b2d92a5c1b6,24,True,True
2026090811,aligned_strong,4096,unit_broadcast,0.01,adam,False,4096,2.833258141106014e-05,3.124437668942045e-05,3.124437668942045e-05,62ad898d9b1a5bf18857ef6a15a3f75dcc5563525685e416fa4618cd618af5fc,24,True,True
2026090811,aligned_strong,4096,calibrated_broadcast,0.01,adam,False,4096,2.8349014939584477e-05,3.126168813541451e-05,3.126168813541451e-05,3126a4bc86e87dd6fd30b81a3a0003e8cb0929eed4c6e1156d37caf8fb006eaf,24,True,True
2026090811,aligned_strong,4096,ancestry_three_oracle,0.01,adam,False,4096,3.7155091926966974e-05,3.964338074915912e-05,3.964338074915912e-05,23fda2db61f47ee40a09b6e6cbb65b4644cdb739068c543de38e2a91f939fafd,24,True,True
2026090811,aligned_strong,4096,hard_distal_unit_proximal,0.01,adam,False,4096,3.077181778644241e-05,3.2654914913886245e-05,3.2654914913886245e-05,d66cba1a8a4d6810b23c8a178a7eb7cd4feea542d5963fb742c1f75979f35177,24,True,True
2026090811,aligned_strong,4096,swapped_distal_unit_proximal,0.01,adam,False,4096,0.0006838318783897325,0.0007047506855469964,0.0007047506855469964,682dd398e0b6d935bfa116ebc79b70dbf3227e2c6e91e1b2a981110af2fa849d,24,True,True
2026090811,aligned_strong,4096,hard_distal_and_proximal,0.01,adam,False,4096,3.329401758401456e-05,3.560766482832132e-05,3.560766482832132e-05,0e9ed168ed6ea7d08ff0d874749429056055134084ca255cabad9383b226f04a,22,False,False
2026090811,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,4096,3.70217766454032e-05,3.949717261468094e-05,3.949717261468094e-05,ae2bf301f4abc8a4e13d4bc45eb2bd1ab0a5e5745f385205fcdbd05bbbe0659d,24,True,True
2026090811,aligned_strong,4096,shunt_proportional_unit_proximal,0.01,adam,False,4096,3.0900044910517856e-05,3.279953627119381e-05,3.279953627119381e-05,00ee2185765c8b6f3d83a5e883270f10358f49b2a8996d9e14509fac77915d3b,24,True,True
2026090811,aligned_strong,4096,exact,0.03,adam,True,4096,6.540641483350162e-06,7.005725169186438e-06,7.005725169186438e-06,c38cbf9696d1ad6be6d70d4a0a1a47593e799c9e309f8dbf4babf99591c1fce2,24,True,True
2026090811,aligned_strong,4096,unit_broadcast,0.03,adam,True,4096,1.9441518968411535e-05,2.017117270462135e-05,2.017117270462135e-05,b58b47122185616c414839a9137a4d0f28df4b6beea45e31093128f7206de386,24,True,True
2026090811,aligned_strong,4096,calibrated_broadcast,0.03,adam,True,4096,1.9445117317188385e-05,2.0175032163909793e-05,2.0175032163909793e-05,b6243a1b5a2cbcf0b0e60e20784460b7c19e53ae2e6b6f3c4eda09dc3ed0a0fa,24,True,True
2026090811,aligned_strong,4096,ancestry_three_oracle,0.03,adam,True,4096,6.967763725132276e-06,7.465347125215003e-06,7.465347125215003e-06,76a8e8f3396eba6cb69d01424736b5d93f217a5cef07adcd13f600cd4bd4638d,24,True,True
2026090811,aligned_strong,4096,hard_distal_unit_proximal,0.03,adam,True,4096,5.7208478845999975e-06,6.122042884336562e-06,6.122042884336562e-06,f5a10a8a01431dd10c0f6d5925d891481ad0ea10daddc82004080a2ab418efb5,24,True,True
2026090811,aligned_strong,4096,swapped_distal_unit_proximal,0.03,adam,True,2048,0.0006966743564240275,0.0007184271323036122,0.0013961034126332358,b8b86061ec84b500ac08246669a46484f109cd6f229c7221ab2c85652146e366,24,True,True
2026090811,aligned_strong,4096,hard_distal_and_proximal,0.03,adam,True,4096,6.269127668916272e-06,6.709514807731794e-06,6.709514807731794e-06,6c75bce9c98a31bbdf402f50cce7521d4dd93fc3d880c608fc11db2171ab7262,22,False,False
2026090811,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,4096,6.977102193504212e-06,7.474620948615713e-06,7.474620948615713e-06,0c343540969600f9f654aaa11762cb6a69bd7597e6bf429d3b99c441db8feec7,24,True,True
2026090811,aligned_strong,4096,shunt_proportional_unit_proximal,0.03,adam,True,4096,5.78720172095045e-06,6.193369516089022e-06,6.193369516089022e-06,08bdaa48d38f3a3a2406c1259be5b0cbe7f75bdfb8547d94135ac2e225cfa3d9,24,True,True
2026090811,aligned_strong,4096,exact,0.1,adam,False,4096,1.1498125803505803e-06,1.1944916772819471e-06,1.1944916772819471e-06,3a036ce0549322d6194bc67de25efe73d2dec752ec0cb781e50c1f7758d53a5e,24,True,True
2026090811,aligned_strong,4096,unit_broadcast,0.1,adam,False,2048,3.2738384915416385e-05,3.3608212596039454e-05,5.076559601814234e-05,b8b69fcd3d95a7e079bb278cb614a4d5b926138091ce5768e7f8753d080e3048,24,True,True
2026090811,aligned_strong,4096,calibrated_broadcast,0.1,adam,False,2048,3.273975885309761e-05,3.3609514833758344e-05,5.078099293181798e-05,a28e7a44bbdab707fa4ae0faaa3a0c15719d1a8d9b8a9605066eec0456016236,24,True,True
2026090811,aligned_strong,4096,ancestry_three_oracle,0.1,adam,False,4096,1.1757889467052454e-05,1.2403819806307857e-05,1.2403819806307857e-05,9acf6a0227680ed64382f0b7f71eb4c134d567eea635397e4f71d4cb3500c66a,24,True,True
2026090811,aligned_strong,4096,hard_distal_unit_proximal,0.1,adam,False,2048,5.786002072220608e-06,6.131549004331794e-06,0.0001739818112089655,ef7d7e17a7948d8c4f1810052c0479638b3c92153168c66024b300e775b8b056,24,True,True
2026090811,aligned_strong,4096,swapped_distal_unit_proximal,0.1,adam,False,4096,0.0006950374709975469,0.0007369091694803736,0.0007369091694803736,669e1222abca3a77d850e5687e4238c98152b7c658fd3f6a522c35e5d7eada4b,24,True,True
2026090811,aligned_strong,4096,hard_distal_and_proximal,0.1,adam,False,4096,6.062094458422549e-06,6.499948814300798e-06,6.499948814300798e-06,41371954948147eb774788ab4fc70558ac6dbd48d9dc7fe2484b6129c4f62a32,22,False,False
2026090811,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.1,adam,False,1024,1.709332459510267e-05,1.830148975975198e-05,3.49545820809657e-05,986075ac3c9ba62f285a6eacf89f94aa952e8169b972ee6ac591ef85f447e71b,24,True,True
2026090811,aligned_strong,4096,shunt_proportional_unit_proximal,0.1,adam,False,2048,6.373428763286863e-06,6.757275789310313e-06,3.188331202849543e-05,103b355c41774441521f8e7aca86a9ae5216f8a48a15288e5f09601cacde17c7,24,True,True
2026090811,aligned_strong,16384,exact,0.01,adam,False,16384,8.28384201261862e-08,8.9306357204454e-08,8.9306357204454e-08,3d4e97592e01b55ffffaee7c70e924fc4b698167b31a9437cfd222e6dc66bc17,24,True,True
2026090811,aligned_strong,16384,unit_broadcast,0.01,adam,False,16384,1.9092239810701634e-05,1.919078020600984e-05,1.919078020600984e-05,2289912060aa9a083ae5087121c82442eee54990350274cefb5c4559106c9f19,24,True,True
2026090811,aligned_strong,16384,calibrated_broadcast,0.01,adam,False,16384,1.9057243147648107e-05,1.9154686286968155e-05,1.9154686286968155e-05,3f573c1f985659cf2d6e00ad27d84821732dc2190da8d4ae3eb62ab08317d310,24,True,True
2026090811,aligned_strong,16384,ancestry_three_oracle,0.01,adam,False,16384,4.0471170387300654e-08,4.032604975441368e-08,4.032604975441368e-08,92dec2fa1182993e0c4d1da0f0f607b8b48fbd781b173fac808fc5cf546c8561,24,True,True
2026090811,aligned_strong,16384,hard_distal_unit_proximal,0.01,adam,False,16384,4.1348035884888233e-07,4.3656168516767024e-07,4.3656168516767024e-07,115ef000da7302b5d046140bc0b1c8dddecbbbcb8005c5d82c24bc3c85095a86,24,True,True
2026090811,aligned_strong,16384,swapped_distal_unit_proximal,0.01,adam,False,4096,0.0006838318783897325,0.0007047506855469964,0.004377441833828852,682dd398e0b6d935bfa116ebc79b70dbf3227e2c6e91e1b2a981110af2fa849d,24,True,True
2026090811,aligned_strong,16384,hard_distal_and_proximal,0.01,adam,False,12288,4.949557976274434e-08,5.2985730227175185e-08,4.463018453251183e-07,18d04961bab4645abd9b1930fc017f4e5cab58856d2b72df642bb90baa73907f,22,False,False
2026090811,aligned_strong,16384,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,12288,5.960421223404638e-07,6.072811697188167e-07,8.860483138171945e-07,62a71e98da9d9d58363a60819f93eac2312428e280599c5ec631b0160d567280,24,True,True
2026090811,aligned_strong,16384,shunt_proportional_unit_proximal,0.01,adam,False,16384,1.1870151482607677e-07,1.1834948014416964e-07,1.1834948014416964e-07,373e9e415f16ce2fe17b122736b1d35e4c94a436fb09da2f1acfb7f83a1cf76a,24,True,True
2026090811,aligned_strong,16384,exact,0.03,adam,True,8192,1.6110560185514973e-06,1.7017821908849545e-06,2.405471233573253e-05,3389c8ddc9cb982de1b7453b655c99c673fbf33f0a11f1ca92aa5542c3dc8dc1,24,True,True
2026090811,aligned_strong,16384,unit_broadcast,0.03,adam,True,16384,2.8292008932878435e-06,2.7186513210260965e-06,2.7186513210260965e-06,7f2cd727a36a339469d9936b366e6d03d23868d1288888adc73b7530f5eea6e6,24,True,True
2026090811,aligned_strong,16384,calibrated_broadcast,0.03,adam,True,16384,5.89087191446754e-06,5.809419722180347e-06,5.809419722180347e-06,6c7437efecd199190ff4fd0ea7b5eb713dad9715f8221052af76fa2de6ff8933,24,True,True
2026090811,aligned_strong,16384,ancestry_three_oracle,0.03,adam,True,16384,4.0523079646421353e-08,3.908573987000187e-08,3.908573987000187e-08,9a47f792fca5e5d5e85b93d525d16167de394e43d16251cbf64ff0934358a113,24,True,True
2026090811,aligned_strong,16384,hard_distal_unit_proximal,0.03,adam,True,16384,1.0855626167555383e-07,1.1958022462998963e-07,1.1958022462998963e-07,fa17b064da1285c241dfc4138d388a395a004583babd51bbf104e17d4f529a4e,24,True,True
2026090811,aligned_strong,16384,swapped_distal_unit_proximal,0.03,adam,True,2048,0.0006966743564240275,0.0007184271323036122,0.004368035280156444,b8b86061ec84b500ac08246669a46484f109cd6f229c7221ab2c85652146e366,24,True,True
