seed,task,budget,rule,rate,optimizer,primary_rate,path_rank,rank_one_capture,three_profile_capture
2026090816,aligned_strong,4096,exact,0.01,adam,False,2,0.8917761160046974,0.9345264575435634
2026090816,aligned_strong,4096,unit_broadcast,0.01,adam,False,2,0.9234954500669798,0.9718918043596245
2026090816,aligned_strong,4096,calibrated_broadcast,0.01,adam,False,2,0.9234849659709158,0.971891735266545
2026090816,aligned_strong,4096,ancestry_three_oracle,0.01,adam,False,2,0.8921066094756275,0.9329268758745549
2026090816,aligned_strong,4096,hard_distal_unit_proximal,0.01,adam,False,2,0.894180396259228,0.9357337313474571
2026090816,aligned_strong,4096,swapped_distal_unit_proximal,0.01,adam,False,2,0.9999870723625252,0.7424094494676374
2026090816,aligned_strong,4096,hard_distal_and_proximal,0.01,adam,False,2,0.8996462320411426,0.8781494240682413
2026090816,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,2,0.8920255335198493,0.9332573459594593
2026090816,aligned_strong,4096,shunt_proportional_unit_proximal,0.01,adam,False,2,0.8942953192837452,0.9361017581459882
2026090816,aligned_strong,4096,exact,0.03,adam,True,2,0.8904187963074112,0.9380726868084095
2026090816,aligned_strong,4096,unit_broadcast,0.03,adam,True,2,0.9525055293129208,0.9460931927379591
2026090816,aligned_strong,4096,calibrated_broadcast,0.03,adam,True,2,0.952496089289356,0.9461087837372525
2026090816,aligned_strong,4096,ancestry_three_oracle,0.03,adam,True,2,0.8893168607437947,0.9368669889537685
2026090816,aligned_strong,4096,hard_distal_unit_proximal,0.03,adam,True,2,0.8892221660356566,0.9347101833483485
2026090816,aligned_strong,4096,swapped_distal_unit_proximal,0.03,adam,True,2,0.999994040098624,0.7335545853756456
2026090816,aligned_strong,4096,hard_distal_and_proximal,0.03,adam,True,2,0.8969936238849794,0.8868263565709398
2026090816,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,2,0.8890817293625376,0.9366226315406498
2026090816,aligned_strong,4096,shunt_proportional_unit_proximal,0.03,adam,True,2,0.889381630562091,0.93525601456815
2026090816,aligned_strong,4096,exact,0.1,adam,False,2,0.8910024677352216,0.9403188816463186
2026090816,aligned_strong,4096,unit_broadcast,0.1,adam,False,2,0.933217259091491,0.9787358982043993
2026090816,aligned_strong,4096,calibrated_broadcast,0.1,adam,False,2,0.9332020565917839,0.9787476248579677
2026090816,aligned_strong,4096,ancestry_three_oracle,0.1,adam,False,2,0.8813744842838567,0.9388885010387867
2026090816,aligned_strong,4096,hard_distal_unit_proximal,0.1,adam,False,2,0.8791320158795772,0.9342897791475412
2026090816,aligned_strong,4096,swapped_distal_unit_proximal,0.1,adam,False,2,0.9999931719002484,0.6972019057065125
