seed,task,budget,rule,rate,optimizer,primary_rate,path_rank,rank_one_capture,three_profile_capture
2026090815,aligned_strong,4096,exact,0.01,adam,False,2,0.9009917981023535,0.9729276707533272
2026090815,aligned_strong,4096,unit_broadcast,0.01,adam,False,2,0.9048700231849169,0.9823160024424097
2026090815,aligned_strong,4096,calibrated_broadcast,0.01,adam,False,2,0.9048715955071918,0.9823169829194559
2026090815,aligned_strong,4096,ancestry_three_oracle,0.01,adam,False,2,0.9020873460303315,0.974141497019568
2026090815,aligned_strong,4096,hard_distal_unit_proximal,0.01,adam,False,2,0.904726984351814,0.9765418988992319
2026090815,aligned_strong,4096,swapped_distal_unit_proximal,0.01,adam,False,2,0.9995983311715555,0.7593635312911764
2026090815,aligned_strong,4096,hard_distal_and_proximal,0.01,adam,False,2,0.8986557604857037,0.9188676783361069
2026090815,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,2,0.9022448291239777,0.9744321568163867
2026090815,aligned_strong,4096,shunt_proportional_unit_proximal,0.01,adam,False,2,0.9047783254407615,0.9766590781921904
2026090815,aligned_strong,4096,exact,0.03,adam,True,2,0.8996524012497078,0.9741482955304601
2026090815,aligned_strong,4096,unit_broadcast,0.03,adam,True,2,0.9014525574589972,0.9802943905052321
2026090815,aligned_strong,4096,calibrated_broadcast,0.03,adam,True,2,0.9014530393489535,0.9802947341646072
2026090815,aligned_strong,4096,ancestry_three_oracle,0.03,adam,True,2,0.8995610948157184,0.9743617856303485
2026090815,aligned_strong,4096,hard_distal_unit_proximal,0.03,adam,True,2,0.9017475180193539,0.9754044598994418
2026090815,aligned_strong,4096,swapped_distal_unit_proximal,0.03,adam,True,2,0.9996415748597316,0.7539064724814787
2026090815,aligned_strong,4096,hard_distal_and_proximal,0.03,adam,True,2,0.8962207387171874,0.9218976558931362
2026090815,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,2,0.8993412955585235,0.9740049212408157
2026090815,aligned_strong,4096,shunt_proportional_unit_proximal,0.03,adam,True,2,0.901708642730151,0.9754003456412255
2026090815,aligned_strong,4096,exact,0.1,adam,False,2,0.8917129561539102,0.9685428294775618
2026090815,aligned_strong,4096,unit_broadcast,0.1,adam,False,2,0.8941791548986904,0.9772070573051193
2026090815,aligned_strong,4096,calibrated_broadcast,0.1,adam,False,2,0.894179191459631,0.9772070821446892
2026090815,aligned_strong,4096,ancestry_three_oracle,0.1,adam,False,2,0.8914911084647209,0.9703375429176185
2026090815,aligned_strong,4096,hard_distal_unit_proximal,0.1,adam,False,2,0.8842616767481284,0.9656996529364178
2026090815,aligned_strong,4096,swapped_distal_unit_proximal,0.1,adam,False,2,0.9996364931640407,0.7542514022946627
2026090815,aligned_strong,4096,hard_distal_and_proximal,0.1,adam,False,2,0.8938681278072546,0.9233257651980683
2026090815,aligned_strong,4096,ancestry_two_leaf_oracle_unit_proximal,0.1,adam,False,2,0.8908012279761724,0.9690569061494588
2026090815,aligned_strong,4096,shunt_proportional_unit_proximal,0.1,adam,False,2,0.8857692812885432,0.9645075789639211
2026090815,aligned_strong,16384,exact,0.01,adam,False,2,0.8974836456807779,0.9696438654363995
2026090815,aligned_strong,16384,unit_broadcast,0.01,adam,False,2,0.9048700231849169,0.9823160024424097
2026090815,aligned_strong,16384,calibrated_broadcast,0.01,adam,False,2,0.9048715955071918,0.9823169829194559
2026090815,aligned_strong,16384,ancestry_three_oracle,0.01,adam,False,2,0.897835886020738,0.9701782173150792
2026090815,aligned_strong,16384,hard_distal_unit_proximal,0.01,adam,False,2,0.902080232062002,0.9748058315233281
2026090815,aligned_strong,16384,swapped_distal_unit_proximal,0.01,adam,False,2,0.9995983311715555,0.7593635312911764
2026090815,aligned_strong,16384,hard_distal_and_proximal,0.01,adam,False,2,0.894924171445665,0.9238382017313743
2026090815,aligned_strong,16384,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,2,0.8978561587935826,0.9703758643018116
2026090815,aligned_strong,16384,shunt_proportional_unit_proximal,0.01,adam,False,2,0.9019521303382654,0.9747649650507634
2026090815,aligned_strong,16384,exact,0.03,adam,True,2,0.8978771033406462,0.9722483462621069
2026090815,aligned_strong,16384,unit_broadcast,0.03,adam,True,2,0.9014525574589972,0.9802943905052321
2026090815,aligned_strong,16384,calibrated_broadcast,0.03,adam,True,2,0.9014530393489535,0.9802947341646072
2026090815,aligned_strong,16384,ancestry_three_oracle,0.03,adam,True,2,0.8969602036583741,0.972655623394274
2026090815,aligned_strong,16384,hard_distal_unit_proximal,0.03,adam,True,2,0.8954930682882222,0.9730068275284889
2026090815,aligned_strong,16384,swapped_distal_unit_proximal,0.03,adam,True,2,0.9996415748597316,0.7539064724814787
2026090815,aligned_strong,16384,hard_distal_and_proximal,0.03,adam,True,2,0.8947135246638527,0.922847568624545
2026090815,aligned_strong,16384,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,2,0.8934959065758142,0.9710356229971164
2026090815,aligned_strong,16384,shunt_proportional_unit_proximal,0.03,adam,True,2,0.8950488643217286,0.9728171527574645
2026090815,aligned_strong,16384,exact,0.1,adam,False,2,0.898327108037815,0.9759320175477859
2026090815,aligned_strong,16384,unit_broadcast,0.1,adam,False,2,0.8941791548986904,0.9772070573051193
2026090815,aligned_strong,16384,calibrated_broadcast,0.1,adam,False,2,0.894179191459631,0.9772070821446892
2026090815,aligned_strong,16384,ancestry_three_oracle,0.1,adam,False,2,0.8837318314613936,0.9749711498561916
2026090815,aligned_strong,16384,hard_distal_unit_proximal,0.1,adam,False,2,0.8842616767481284,0.9656996529364178
2026090815,aligned_strong,16384,swapped_distal_unit_proximal,0.1,adam,False,2,0.9996364931640407,0.7542514022946627
2026090815,aligned_strong,16384,hard_distal_and_proximal,0.1,adam,False,2,0.8938681278072546,0.9233257651980683
2026090815,aligned_strong,16384,ancestry_two_leaf_oracle_unit_proximal,0.1,adam,False,2,0.873023104575576,0.9669783584191853
2026090815,aligned_strong,16384,shunt_proportional_unit_proximal,0.1,adam,False,2,0.8724707059660423,0.9668516610160961
2026090815,opposed_strong,4096,exact,0.01,adam,False,2,0.872154699669461,0.9596721671671724
2026090815,opposed_strong,4096,unit_broadcast,0.01,adam,False,2,0.8393924153366248,0.9064862279549641
