seed,phase,task,step,model,optimizer,rule,rate,selected_rate,common_rate,test_nmse,validation_nmse,population_nmse,parameter_norm,max_abs_parameter,gradient_clipped_steps,parameter_projected_steps,elapsed_seconds
211201,fresh,matching,0,algebraic,sgd,exact,0.03,True,True,1.311003899892181,1.3870046063207289,1.2995126164803237,2.3020368947706946,1.0668752226392528,0,0,0.02286509796977043
211201,fresh,matching,0,algebraic,sgd,unit_broadcast,0.01,True,False,1.311003899892181,1.3870046063207289,1.2995126164803237,2.3020368947706946,1.0668752226392528,0,0,0.022891756962053478
211201,fresh,matching,0,algebraic,sgd,unit_broadcast,0.03,False,True,1.311003899892181,1.3870046063207289,1.2995126164803237,2.3020368947706946,1.0668752226392528,0,0,0.02291527099441737
211201,fresh,matching,0,algebraic,sgd,calibrated_broadcast,0.03,True,True,1.311003899892181,1.3870046063207289,1.2995126164803237,2.3020368947706946,1.0668752226392528,0,0,0.02293005201499909
211201,fresh,matching,0,algebraic,sgd,sign_broadcast,0.01,True,False,1.311003899892181,1.3870046063207289,1.2995126164803237,2.3020368947706946,1.0668752226392528,0,0,0.022944124066270888
211201,fresh,matching,0,algebraic,sgd,sign_broadcast,0.03,False,True,1.311003899892181,1.3870046063207289,1.2995126164803237,2.3020368947706946,1.0668752226392528,0,0,0.022959219058975577
211201,fresh,matching,0,algebraic,adam,exact,0.003,True,True,1.311003899892181,1.3870046063207289,1.2995126164803237,2.3020368947706946,1.0668752226392528,0,0,0.02297351707238704
211201,fresh,matching,0,algebraic,adam,unit_broadcast,0.003,True,True,1.311003899892181,1.3870046063207289,1.2995126164803237,2.3020368947706946,1.0668752226392528,0,0,0.022987088072113693
211201,fresh,matching,0,algebraic,adam,calibrated_broadcast,0.003,False,True,1.311003899892181,1.3870046063207289,1.2995126164803237,2.3020368947706946,1.0668752226392528,0,0,0.02300074405502528
211201,fresh,matching,0,algebraic,adam,calibrated_broadcast,0.01,True,False,1.311003899892181,1.3870046063207289,1.2995126164803237,2.3020368947706946,1.0668752226392528,0,0,0.023014559992589056
211201,fresh,matching,0,algebraic,adam,sign_broadcast,0.003,False,True,1.311003899892181,1.3870046063207289,1.2995126164803237,2.3020368947706946,1.0668752226392528,0,0,0.023028222029097378
211201,fresh,matching,0,algebraic,adam,sign_broadcast,0.01,True,False,1.311003899892181,1.3870046063207289,1.2995126164803237,2.3020368947706946,1.0668752226392528,0,0,0.023041903972625732
211201,fresh,matching,1,algebraic,sgd,exact,0.03,True,True,1.2784241116604238,1.3550308702634721,1.267525615330332,2.2936253269068665,1.063853772307644,0,0,0.04960085602942854
211201,fresh,matching,1,algebraic,sgd,unit_broadcast,0.01,True,False,1.3080758330479978,1.3842294706269185,1.296975802543263,2.3027822295396114,1.065246024863707,0,0,0.049621431971900165
211201,fresh,matching,1,algebraic,sgd,unit_broadcast,0.03,False,True,1.3021277824797974,1.378586173190296,1.2918209401680878,2.3045280789753844,1.0619876293126156,0,0,0.04963656596373767
211201,fresh,matching,1,algebraic,sgd,calibrated_broadcast,0.03,True,True,1.2963566200371939,1.3725507243155666,1.2851942359488187,2.297207881463525,1.0661262199126722,0,0,0.04964866698719561
211201,fresh,matching,1,algebraic,sgd,sign_broadcast,0.01,True,False,1.3034109722672886,1.3797593527577936,1.2919945454497064,2.2975860020520753,1.065246024863707,0,0,0.04966073902323842
211201,fresh,matching,1,algebraic,sgd,sign_broadcast,0.03,False,True,1.2886601010550343,1.3656976027980359,1.2774147449957134,2.2889158978024122,1.0619876293126156,0,0,0.049675640068016946
211201,fresh,matching,1,algebraic,adam,exact,0.003,True,True,1.2978742681343904,1.3746131709140967,1.2867201520185838,2.2924502480665594,1.0638752229371229,0,0,0.04968869604635984
211201,fresh,matching,1,algebraic,adam,unit_broadcast,0.003,True,True,1.3037134917341087,1.380115293686841,1.2928380148061773,2.2997265449056044,1.0638752228233925,0,0,0.049701301963068545
211201,fresh,matching,1,algebraic,adam,calibrated_broadcast,0.003,False,True,1.3098465240055472,1.3860074251078485,1.2983842026195003,2.2975440162356016,1.0638752238408502,0,0,0.04971371905412525
211201,fresh,matching,1,algebraic,adam,calibrated_broadcast,0.01,True,False,1.3072469380812164,1.3836710017087839,1.2958816979856522,2.287454769286494,1.0568752266445771,0,0,0.04972614103462547
211201,fresh,matching,1,algebraic,adam,sign_broadcast,0.003,False,True,1.3098465309114098,1.386007433919842,1.2983842118749132,2.2975440047346,1.0638752228233925,0,0,0.0497384259942919
211201,fresh,matching,1,algebraic,adam,sign_broadcast,0.01,True,False,1.3072469629532146,1.383671032667185,1.2958817307285777,2.2874547340892897,1.0568752232530518,0,0,0.04975033504888415
211201,fresh,matching,16,algebraic,sgd,exact,0.03,True,True,1.0249842766310944,1.102711801062959,1.0191743985709016,2.2168022793240225,1.041959234680361,0,0,0.07657431601546705
211201,fresh,matching,16,algebraic,sgd,unit_broadcast,0.01,True,False,1.301583328372386,1.381199528306632,1.2931913050878976,2.329066037448377,1.0399196404108162,0,0,0.07659464899916202
211201,fresh,matching,16,algebraic,sgd,unit_broadcast,0.03,False,True,1.2792895101757333,1.3649578768384583,1.2765486122896221,2.436145542101202,1.0043125855575685,0,0,0.07660943700466305
211201,fresh,matching,16,algebraic,sgd,calibrated_broadcast,0.03,True,True,1.1302586579618734,1.2091762905811714,1.1215145963094715,2.2300593192001608,1.0579689159247019,0,0,0.07662149996031076
211201,fresh,matching,16,algebraic,sgd,sign_broadcast,0.01,True,False,1.1757332757636925,1.2567800576824786,1.1659676191580202,2.2276445751616807,1.0427410620282513,0,0,0.07663343602325767
211201,fresh,matching,16,algebraic,sgd,sign_broadcast,0.03,False,True,1.054958770184152,1.1426369362834472,1.048491922487774,2.1649879602944053,1.0130879381594866,0,0,0.07664507802110165
211201,fresh,matching,16,algebraic,adam,exact,0.003,True,True,1.1403653055687049,1.2233121899618706,1.1328023646488732,2.1744408244248072,1.0238033137763967,0,0,0.07665672001894563
211201,fresh,matching,16,algebraic,adam,unit_broadcast,0.003,True,True,1.2718184860112403,1.3528019188359823,1.2650188614766316,2.290340015692045,1.0266009917708834,0,0,0.07666847400832921
211201,fresh,matching,16,algebraic,adam,calibrated_broadcast,0.003,False,True,1.2140534207291813,1.2927714481099652,1.203286870660451,2.2342848089012213,1.026116001408873,0,0,0.07668041402939707
211201,fresh,matching,16,algebraic,adam,calibrated_broadcast,0.01,True,False,1.0623693346821192,1.1468317534390071,1.054371841281473,2.12285760409851,0.9553588418227744,0,0,0.07669281400740147
211201,fresh,matching,16,algebraic,adam,sign_broadcast,0.003,False,True,1.2140534244526515,1.2927714558034569,1.2032868826486383,2.234284926259955,1.026115989480833,0,0,0.07670999504625797
211201,fresh,matching,16,algebraic,adam,sign_broadcast,0.01,True,False,1.0623692681250834,1.1468317057839363,1.0543717984685799,2.122858067730172,0.9553588875882909,0,0,0.07672278606332839
211201,fresh,matching,64,algebraic,sgd,exact,0.03,True,True,0.8094384932166956,0.8746154808333525,0.8071711695270893,2.2429584092343213,0.9753882703284757,0,0,0.12187611998524517
211201,fresh,matching,64,algebraic,sgd,unit_broadcast,0.01,True,False,1.2871292115954112,1.3757567177258245,1.2783165297127697,2.5140595259776295,0.9845182476370058,0,0,0.12189656496047974
211201,fresh,matching,64,algebraic,sgd,unit_broadcast,0.03,False,True,0.5388492052555518,0.5428096009637319,0.5217032196944382,3.107018888934013,1.3112428802242828,0,0,0.12192154803778976
211201,fresh,matching,64,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.9796033523253964,1.0653224617065096,0.9766681369510932,2.120750758201037,1.0498850367284784,0,0,0.1219353029737249
211201,fresh,matching,64,algebraic,sgd,sign_broadcast,0.01,True,False,1.0076601223598862,1.0993120017383848,1.0043405625435309,2.119659836238771,0.9801354107620893,0,0,0.12194768700283021
211201,fresh,matching,64,algebraic,sgd,sign_broadcast,0.03,False,True,0.6800605989124698,0.7089392549898526,0.6889873730536414,2.489590551456282,1.276745154560397,0,0,0.12195988604798913
211201,fresh,matching,64,algebraic,adam,exact,0.003,True,True,0.9690652248781272,1.05524657205949,0.9665043138560863,2.03507384278388,0.9563787638551668,0,0,0.12197201605886221
211201,fresh,matching,64,algebraic,adam,unit_broadcast,0.003,True,True,1.202538275579178,1.2907597103820105,1.20026723289912,2.354920451185651,1.04649079877989,0,0,0.12198373803403229
211201,fresh,matching,64,algebraic,adam,calibrated_broadcast,0.003,False,True,1.0316796167718882,1.1224573673424416,1.027010514012204,2.0479654743118445,0.9193633190092301,0,0,0.12199551600497216
211201,fresh,matching,64,algebraic,adam,calibrated_broadcast,0.01,True,False,0.6122865494892797,0.6390832649928105,0.6096786457234102,2.1504339896584264,1.211823554311827,0,0,0.12200720503460616
211201,fresh,matching,64,algebraic,adam,sign_broadcast,0.003,False,True,1.0316795376836794,1.122457313790712,1.0270104581035742,2.0479656175890697,0.9193632862535103,0,0,0.12201929499860853
211201,fresh,matching,64,algebraic,adam,sign_broadcast,0.01,True,False,0.6122853019715044,0.6390819420376515,0.6096773808473086,2.1504349714722832,1.2118238089875382,0,0,0.12203107099048793
211201,fresh,matching,256,algebraic,sgd,exact,0.03,True,True,0.563887582438766,0.5784072222258789,0.5519257350968977,2.373384295125281,1.0231624274414302,0,0,0.23812917503528297
211201,fresh,matching,256,algebraic,sgd,unit_broadcast,0.01,True,False,0.4486537930543353,0.4479509725093896,0.42985056856989456,3.259173437944801,1.4004989549585733,0,0,0.238153949030675
211201,fresh,matching,256,algebraic,sgd,unit_broadcast,0.03,False,True,0.04344767858184427,0.04506332101664165,0.021889482022751795,3.667456833641247,1.9803706596510362,0,0,0.2381699860561639
211201,fresh,matching,256,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.972028842795807,1.0674397811912766,0.9757266966720797,2.033311333361629,1.101373199322596,0,0,0.2381848479853943
211201,fresh,matching,256,algebraic,sgd,sign_broadcast,0.01,True,False,0.6709745210694298,0.6789604707326238,0.6869142447835874,2.677179964606501,1.3577584127773916,0,0,0.23819909698795527
211201,fresh,matching,256,algebraic,sgd,sign_broadcast,0.03,False,True,0.028970302024509124,0.02841893188479856,0.006286349133890853,3.1040622569743768,1.4662294834559662,0,0,0.238213534001261
211201,fresh,matching,256,algebraic,adam,exact,0.003,True,True,0.5528072791667219,0.568250402224907,0.5322284421901766,2.403868878361265,1.0825822961001588,0,0,0.23822950501926243
211201,fresh,matching,256,algebraic,adam,unit_broadcast,0.003,True,True,0.4156370499463481,0.4195521192061412,0.39458161949247816,2.9637267638789124,1.413323876134881,0,0,0.23824363900348544
211201,fresh,matching,256,algebraic,adam,calibrated_broadcast,0.003,False,True,0.5399324364889886,0.5468535622209286,0.5337997095471223,2.230516807952291,1.317806277471567,0,0,0.2382574810180813
211201,fresh,matching,256,algebraic,adam,calibrated_broadcast,0.01,True,False,0.024079273046277515,0.02293248405165329,0.0009308630641942641,2.8096213056200336,1.2768314272833463,0,0,0.23827132396399975
211201,fresh,matching,256,algebraic,adam,sign_broadcast,0.003,False,True,0.539931365035563,0.5468526286512265,0.533798591597845,2.2305175250434948,1.3178063401578983,0,0,0.23828510998282582
211201,fresh,matching,256,algebraic,adam,sign_broadcast,0.01,True,False,0.0240792744532847,0.02293248542586533,0.0009308634644906392,2.809622226136924,1.276832131962464,0,0,0.2382989190518856
211201,fresh,matching,512,algebraic,sgd,exact,0.03,True,True,0.24686218004626365,0.26949429580660417,0.23473003410368803,2.557396933099796,1.1599958259459815,0,0,0.4031574680702761
211201,fresh,matching,512,algebraic,sgd,unit_broadcast,0.01,True,False,0.10795046298520752,0.11539282502078022,0.08843334213018834,3.6165095955643447,1.6650132360862395,0,0,0.4031779880169779
211201,fresh,matching,512,algebraic,sgd,unit_broadcast,0.03,False,True,0.02361127105048142,0.022683216200584597,0.0006097909293993841,3.6263149882615626,2.0,0,123,0.40319345402531326
211201,fresh,matching,512,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.8273063801812314,0.8868035207314675,0.829523986484305,2.1493017199925983,1.1255762509537444,0,0,0.4032067940570414
211201,fresh,matching,512,algebraic,sgd,sign_broadcast,0.01,True,False,0.06255121700103364,0.06325863705908275,0.04046948626329344,3.0724057715688735,1.4472754056360628,0,0,0.4032212720485404
211201,fresh,matching,512,algebraic,sgd,sign_broadcast,0.03,False,True,0.023366415455972428,0.022383092089244695,0.0003003160223254795,3.099012896671736,1.4721403574059686,0,0,0.40323654701933265
211201,fresh,matching,512,algebraic,adam,exact,0.003,True,True,0.2058517645644506,0.22884116774560784,0.18142551776472984,2.540480332877484,1.0892456980273424,0,0,0.4032507099909708
211201,fresh,matching,512,algebraic,adam,unit_broadcast,0.003,True,True,0.2729464290223716,0.28209864994936684,0.2495043601034916,3.361100092220949,1.5683036830703836,0,0,0.40326920605730265
211201,fresh,matching,512,algebraic,adam,calibrated_broadcast,0.003,False,True,0.10822850571453424,0.11471707517142746,0.08813818158453386,2.5999216244665893,1.3022115060536386,0,0,0.4032814500387758
211201,fresh,matching,512,algebraic,adam,calibrated_broadcast,0.01,True,False,0.02356917857691273,0.022751040767227296,0.00048095372823785224,2.8088578844620997,1.2756218147368041,0,0,0.4032933539710939
211201,fresh,matching,512,algebraic,adam,sign_broadcast,0.003,False,True,0.10822825379613757,0.1147168859951549,0.08813792832264365,2.5999223821044004,1.3022120334018648,0,0,0.4033055379986763
211201,fresh,matching,512,algebraic,adam,sign_broadcast,0.01,True,False,0.023569182687378665,0.022751046338766914,0.0004809572413592486,2.80885884743056,1.2756225128826963,0,0,0.40332044498063624
211201,fresh,matching,1024,algebraic,sgd,exact,0.03,True,True,0.059675042880774645,0.06122883493071042,0.03811313699800011,2.8715601685090135,1.3011773669491062,0,0,0.685098716057837
211201,fresh,matching,1024,algebraic,sgd,unit_broadcast,0.01,True,False,0.02952515958694648,0.029576840492898347,0.007010747250394022,3.6312930244808292,2.0,0,123,0.6851287060417235
211201,fresh,matching,1024,algebraic,sgd,unit_broadcast,0.03,False,True,0.023497633881294108,0.022595251193512217,0.00043772209581231797,3.6233471723608437,1.996340342497672,0,126,0.6851481340127066
211201,fresh,matching,1024,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.40849710731746636,0.41285311355623844,0.3862104858637731,2.471124275935102,1.156949683695492,0,0,0.6851618869695812
211201,fresh,matching,1024,algebraic,sgd,sign_broadcast,0.01,True,False,0.024116742277836924,0.02339600940655061,0.0011989925023221896,3.0854463706159097,1.4625898852691757,0,0,0.6851753110531718
211201,fresh,matching,1024,algebraic,sgd,sign_broadcast,0.03,False,True,0.023460040401910034,0.02262172360357459,0.00042157132489993517,3.09694233507899,1.4696859773020752,0,0,0.685190242016688
211201,fresh,matching,1024,algebraic,adam,exact,0.003,True,True,0.025282027852562294,0.025248175030363723,0.002482622419653499,2.987062847407612,1.1808799139563029,0,0,0.685205899993889
