run_dir,run_name,dataset,network_type,strategy,rule_variant,error_broadcast_mode,ie_value,loss_name,loss_value,layer_index,layer_name,path_gain_mean,path_gain_std,path_gain_cv,numel
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_18,config_18,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.22581958770751953,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.10328276455402374,0.008489466272294521,0.08219635007788707,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_18,config_18,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.22581958770751953,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.3266775906085968,0.016747599467635155,0.0512664472528849,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_18,config_18,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.22581958770751953,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
