target_root_id,target_nucleus_id,session,scan_idx,replicate,method,n_segments,n_sites,n_train_trials,n_test_trials,n_train_stimulus_ids,n_test_stimulus_ids,requested_channels,used_channels,dictionary_rank,heldout_mse,heldout_normalized_mse,common_checkpoint_error_field_capture,common_checkpoint_update_capture,common_checkpoint_update_cosine,initial_training_objective,mid_training_objective,final_training_objective,late_training_objective_change,mean_learned_conductance,minimum_learned_conductance,maximum_learned_conductance,parameter_bound_fraction,readout,bias
864691135810666525,256456,4,10,0,exact compartment error,128,9,347,117,224,56,4,4,9,0.5127734399844094,0.6055231677655389,1.0,1.0,1.0,0.5645093944569992,0.523769510592494,0.520049209832348,-0.0011988777047932109,0.29894208982418147,0.005545868721579484,1.5693832580949758,0.0,595.1602905452846,-65.69337602340829
864691135810666525,256456,4,10,0,topology-matched routes,128,9,347,117,224,56,4,4,4,0.5258862422464876,0.6210077949807437,0.3348289748777682,0.5968812825602439,0.7744151664672442,0.5645093944569992,0.5786774976901854,0.5826841867287134,0.0005527274326035947,0.23387704701546996,0.01841636259740864,1.6538311931219776,0.0,595.0264786782382,-65.17058376711658
864691135810666525,256456,4,10,0,site-shuffled routes,128,9,347,117,224,56,4,4,4,0.6528660901166896,0.7709555764553238,0.38752714334969574,0.2716658279144549,0.5235418470220311,0.5645093944569992,0.5646181567151223,0.5646198214228404,-0.00035528275402263443,0.22407977561819126,0.01841636259740864,0.9577262628134453,0.0,595.1627565415168,-65.38743903185866
864691135810666525,256456,4,10,0,random anatomical routes,128,9,347,117,224,56,4,4,4,0.5372866430095181,0.6344702839584037,0.5172141490396092,0.5711489702874357,0.7564886952260721,0.5645093944569992,0.6050393425457722,0.6078551622240338,0.00026752121333717405,0.24190572061647617,0.010333907343689748,1.609215598701098,0.0,595.4766723784077,-65.14817760307304
864691135810666525,256456,4,10,1,exact compartment error,128,9,369,95,224,56,4,4,9,0.49560497055862657,0.7031713483252542,1.0,1.0,1.0,0.5670762890863351,0.5299865910017316,0.5262806627839149,-0.0012368269658263875,0.30761095924144105,0.0184342594667083,1.2136104106064378,0.0,636.3916147095482,-70.19901686883149
864691135810666525,256456,4,10,1,topology-matched routes,128,9,369,95,224,56,4,4,4,0.572449006964831,0.8121987550310428,0.3394957851031125,0.1714997606166654,0.41532395684666007,0.5670762890863351,0.5716463888827511,0.5747016014368364,0.00031944419600582474,0.21119769753971485,0.01841636259740864,1.1323191710807632,0.0,635.4434373827852,-69.64942467040338
864691135810666525,256456,4,10,1,site-shuffled routes,128,9,369,95,224,56,4,4,4,0.5044726946034589,0.7157530007371592,0.6103770689962977,0.7955858416382686,0.8937491639650171,0.5670762890863351,0.5812142440671242,0.5821939078418792,-0.00016996801173929654,0.23168941035261537,0.01841636259740864,1.128371785264798,0.0,635.4624310303029,-69.71820198871117
864691135810666525,256456,4,10,1,random anatomical routes,128,9,369,95,224,56,4,4,4,0.4994401921274079,0.7086128149808576,0.890460994702533,0.8795958350197789,0.9404557213629925,0.5670762890863351,0.53007845837585,0.526384460344553,-0.0012340724106686407,0.31766177850205307,0.01683860889844021,1.2109470676761007,0.0,636.4377664086772,-70.2179189992062
864691135810666525,256456,4,10,2,exact compartment error,128,9,375,89,224,56,4,4,9,0.9312518518088378,0.6195577847130367,1.0,1.0,1.0,0.5819030319738516,0.5516731150231743,0.547704563952965,-0.0012949039558134423,0.2649674611511382,0.006219653929385093,1.2597075792151746,0.0,641.1652909773021,-70.71702168844173
864691135810666525,256456,4,10,2,topology-matched routes,128,9,375,89,224,56,4,4,4,0.9823376634981061,0.6535449518354356,0.33894609340863924,0.43266413681101445,0.6601877975807292,0.5819030319738516,0.6053605716589743,0.6092901207914623,0.000496653329393415,0.18223436157159487,0.01841636259740864,1.0139868542443036,0.0,641.0385802144341,-70.18977606449916
864691135810666525,256456,4,10,2,site-shuffled routes,128,9,375,89,224,56,4,4,4,1.2811974143650504,0.8523750371956554,0.5606185988491594,0.4620568201257944,0.683248717062512,0.5819030319738516,0.6120780736936428,0.613858309848704,1.021586761396076e-05,0.10900440088557004,0.007774882568664367,0.4819063764728404,0.0,641.2992021317173,-70.22242003057131
864691135810666525,256456,4,10,2,random anatomical routes,128,9,375,89,224,56,4,4,4,1.1886909669811274,0.7908309022749752,0.4450145550698481,0.3423372971703972,0.5873642919947989,0.5819030319738516,0.598851170675859,0.6002125903462083,-7.435538641464845e-05,0.10948058067892742,0.005570666213397906,0.485847270396838,0.0,641.0690171834732,-70.28347674344255
864691135810666525,256456,4,10,3,exact compartment error,128,9,363,101,224,56,4,4,9,0.539117179312304,0.5598258637377516,1.0,1.0,1.0,0.5719185442720618,0.5373681319735613,0.5335267395270828,-0.001241181479112008,0.30169563754444223,0.0052217243629920276,1.3054543514895427,0.0,617.2186403880656,-68.13270989189789
864691135810666525,256456,4,10,3,topology-matched routes,128,9,363,101,224,56,4,4,4,0.5622093190353669,0.5838050236719738,0.33976504388226525,0.5106086887025818,0.7168281932424065,0.5719185442720618,0.5921206859455961,0.5963375432227314,0.000581865583286878,0.20759062977150464,0.01841636259740864,1.3653151514592667,0.0,617.019473877095,-67.57905451133288
864691135810666525,256456,4,10,3,site-shuffled routes,128,9,363,101,224,56,4,4,4,0.6895918449602033,0.7160805944336651,0.3328573934687362,0.27119413537308323,0.5257412202443681,0.5719185442720618,0.5894374866618753,0.5925306894422389,0.00034868783191321917,0.22802239929809445,0.010962604820218397,1.3089273462430953,0.0,616.996184125116,-67.59799982238304
864691135810666525,256456,4,10,3,random anatomical routes,128,9,363,101,224,56,4,4,4,0.6537743999909851,0.678887322105839,0.3521912687453338,0.4507479706961399,0.674935010137656,0.5719185442720618,0.6134257548286375,0.6176483130479623,0.0005681808144631928,0.3910593039096083,0.007992458971872746,2.623708372934247,0.0,617.390708327866,-67.64834394342026
864691135810666525,256456,4,10,4,exact compartment error,128,9,381,83,224,56,4,4,9,0.77623112392762,0.6080154134910404,1.0,1.0,1.0,0.5854583929231273,0.5515576286634815,0.5476041602673847,-0.0013015859669158747,0.2648281069928655,0.010344647073147232,1.2072889489023242,0.0,652.1263711105697,-71.86816391948696
864691135810666525,256456,4,10,4,topology-matched routes,128,9,381,83,224,56,4,4,4,1.0646400848745183,0.8339237650621132,0.34273725104505026,0.22963476451860954,0.47972036623004677,0.5854583929231273,0.5793968743422075,0.5810668903146076,-9.266744284475159e-06,0.20372104578536054,0.01841636259740864,1.0001356697176915,0.0,651.7756625377228,-71.43032426771644
864691135810666525,256456,4,10,4,site-shuffled routes,128,9,381,83,224,56,4,4,4,1.0033340084473632,0.7859032229073957,0.4597159181663044,0.2831244418772987,0.5353808036142176,0.5854583929231273,0.584854279449277,0.5852528942257316,-0.00028055886475431,0.1237108193350155,0.011218613441801526,0.40272165062195897,0.0,651.8101200012999,-71.40182175392174
864691135810666525,256456,4,10,4,random anatomical routes,128,9,381,83,224,56,4,4,4,1.0036969782667504,0.7861875341621452,0.30877051057083926,0.2221898409202524,0.4730469870256349,0.5854583929231273,0.5933238829079276,0.5964205460730527,0.00031372495091930297,0.2612031853892327,0.01841636259740864,1.3824343341974656,0.0,651.757623156338,-71.46827740698333
864691135810666525,256456,4,10,5,exact compartment error,128,9,375,89,224,56,4,4,9,0.5258422839309924,0.6359676187436143,1.0,1.0,1.0,0.5848571000726898,0.5472642105783388,0.5430722244896788,-0.0013449725641553334,0.2575425268264712,0.005486268685164393,1.0660682357531153,0.0,653.9315451525761,-72.0838075394061
864691135810666525,256456,4,10,5,topology-matched routes,128,9,375,89,224,56,4,4,4,0.6124914268897859,0.7407633926812435,0.3409828111846718,0.3379282545951541,0.5823397015568422,0.5848571000726898,0.5898971514402241,0.593317018358213,0.0003983636533673174,0.20750754515610323,0.014217577546415389,1.2072944798769842,0.0,653.4234405852429,-71.56394675745128
864691135810666525,256456,4,10,5,site-shuffled routes,128,9,375,89,224,56,4,4,4,0.6846603131751013,0.8280463597624415,0.6528807050925698,0.6225031711025066,0.7934961922328575,0.5848571000726898,0.5896291830613303,0.5896546278182162,-0.00038718251967684303,0.12533867896504364,0.008993407765446465,0.5215082273926941,0.0,653.5169066619632,-71.68000816959116
864691135810666525,256456,4,10,5,random anatomical routes,128,9,375,89,224,56,4,4,4,0.6310636472938078,0.7632251291107115,0.3184306468373115,0.2538469371701043,0.5061107433028487,0.5848571000726898,0.6009679598508895,0.60330021970379,0.00015619019375001653,0.24993706774267668,0.00617814798658741,0.9480785187811691,0.0,653.5323985097857,-71.61696239142645
864691135810666525,256456,4,10,6,exact compartment error,128,9,374,90,224,56,4,4,9,0.6714055519476124,0.6938775374972322,1.0,1.0,1.0,0.5798347587666928,0.5459953267884888,0.5420659499381683,-0.0013069060645504171,0.2828320573783258,0.03371608471611736,1.0549212378786008,0.0,661.7205686108933,-72.92429266294567
864691135810666525,256456,4,10,6,topology-matched routes,128,9,374,90,224,56,4,4,4,0.847647576275703,0.8760183933325213,0.34194455123487655,0.19405796184377455,0.4417030620950894,0.5798347587666928,0.5821462614167375,0.5849008175241006,0.0002359138121246218,0.20342971164086338,0.01841636259740864,0.9955929043014786,0.0,661.2798662053231,-72.46793747897809
864691135810666525,256456,4,10,6,site-shuffled routes,128,9,374,90,224,56,4,4,4,0.8774801840870634,0.9068495003813392,0.39339670851079,0.2903870685673908,0.5420675704057542,0.5798347587666928,0.5887297225600387,0.590573532935315,4.194430540194194e-05,0.23562022091192006,0.01841636259740864,1.0214802851219078,0.0,661.3767432733764,-72.56131794645121
864691135810666525,256456,4,10,6,random anatomical routes,128,9,374,90,224,56,4,4,4,0.7912195993589459,0.8177017685215232,0.3135566928457788,0.18545601965894198,0.43069857422480323,0.5798347587666928,0.5945435654443866,0.598368693572864,0.0004766664841180379,0.31231534441399195,0.01841636259740864,1.3264582125906415,0.0,661.2592185438801,-72.52449399342305
864691135810666525,256456,4,10,7,exact compartment error,128,9,359,105,224,56,4,4,9,0.3767032303098584,0.7476446234906265,1.0,1.0,1.0,0.5625359059064977,0.5248455058127398,0.5210644320831629,-0.0012486810732091902,0.3037572145095239,0.005395106060294599,1.4686429808220431,0.0,631.2753058246307,-69.62885922483453
864691135810666525,256456,4,10,7,topology-matched routes,128,9,359,105,224,56,4,4,4,0.42995033502687435,0.8533243956693083,0.3390921487065863,0.3915019087189805,0.6266250140282534,0.5625359059064977,0.5686156376401448,0.5724069054476945,0.0004887459071672984,0.23393110313185853,0.01841636259740864,1.4543581121359144,0.0,630.7833302744987,-69.16113027402191
864691135810666525,256456,4,10,7,site-shuffled routes,128,9,359,105,224,56,4,4,4,0.3895506525259707,0.7731429611016141,0.6788768452853285,0.6080385676417619,0.7814425204050844,0.5625359059064977,0.5689307041166038,0.5679206548735527,-0.0006190836877900674,0.14741294858382117,0.01841636259740864,0.4177783821220505,0.0,630.9692924915001,-69.29006294762735
864691135810666525,256456,4,10,7,random anatomical routes,128,9,359,105,224,56,4,4,4,0.41306306810707993,0.8198081598046726,0.5055578770903465,0.6279713326024541,0.7933267208556064,0.5625359059064977,0.598386071243986,0.6014101846719555,0.000297889615248792,0.3638875129228724,0.007018350361847748,2.662693122908423,0.0,630.8984054763993,-69.09820589370592
864691135810666525,256456,4,10,8,exact compartment error,128,9,372,92,224,56,4,4,9,1.3804985063966888,0.6546022784359015,1.0,1.0,1.0,0.5790659003143278,0.5457368960214768,0.5417992069350431,-0.0012823413096817449,0.3251299724866177,0.0055375654698839654,1.5001420234378993,0.0,640.053550360544,-70.64170701078017
864691135810666525,256456,4,10,8,topology-matched routes,128,9,372,92,224,56,4,4,4,1.5635456534638335,0.7413992427036143,0.3364319319119946,0.5150510337150603,0.7202428955863528,0.5790659003143278,0.5945855380140719,0.5989240660285615,0.0005998908218648458,0.2126122595264367,0.01841636259740864,1.4544654318359274,0.0,639.8536224486778,-70.05690011968372
864691135810666525,256456,4,10,8,site-shuffled routes,128,9,372,92,224,56,4,4,4,1.417636377247505,0.6722122466919749,0.34557884724439714,0.34177921727728466,0.5894056682986082,0.5790659003143278,0.5622903214183677,0.5618187856266477,-0.00048072892660888655,0.31647240304652713,0.01841636259740864,1.9248272867402956,0.0,639.971714977089,-70.50973250440092
864691135810666525,256456,4,10,8,random anatomical routes,128,9,372,92,224,56,4,4,4,1.378311878212791,0.6535654270487835,0.8558253627597813,0.8925331579733373,0.9550854919118608,0.5790659003143278,0.5458217201618023,0.541892467369242,-0.0012796590510020245,0.34099272966811406,0.005420166103334259,1.5565415392648632,0.0,640.0526195826269,-70.65814925471456
864691135810666525,256456,4,10,9,exact compartment error,128,9,376,88,224,56,4,4,9,0.3593103868533087,0.5996514258627206,1.0,1.0,1.0,0.5966308246960289,0.5645654175128426,0.5604781234795586,-0.0013458466885456488,0.281438857821371,0.008190826375756093,1.0706183087098897,0.0,674.6236970375908,-74.38597797162085
864691135810666525,256456,4,10,9,topology-matched routes,128,9,376,88,224,56,4,4,4,0.3157751297309295,0.5269956386550082,0.3401731954192998,0.4160147053556652,0.6480126130403663,0.5966308246960289,0.6166996303402174,0.6205042983276637,0.00045535587454925697,0.1819808051915883,0.01841636259740864,1.00844616213119,0.0,674.05977432853,-73.78603093350172
864691135810666525,256456,4,10,9,site-shuffled routes,128,9,376,88,224,56,4,4,4,0.5110202376817312,0.8528392870970931,0.5654355607704409,0.3792669535003429,0.6165397104283143,0.5966308246960289,0.6524624305521773,0.6569925283878524,0.0006091276127712097,0.0904490427485739,0.004304137816844861,0.38780178730740483,0.0,674.6456011360597,-73.73834639313749
864691135810666525,256456,4,10,9,random anatomical routes,128,9,376,88,224,56,4,4,4,0.4856829904688602,0.8105540736032867,0.42236067238581587,0.3913048477878045,0.6358656582933668,0.5966308246960289,0.6069852155022788,0.6078207348392797,-0.0002051918337264702,0.3307914419087631,0.005945346569713148,1.918012940519892,0.0,674.3884177245554,-74.07730821381443
864691135810666525,256456,6,4,0,exact compartment error,128,6,377,87,224,56,4,4,6,1.560112577650176,0.8224889097561596,1.0,1.0,1.0,0.5382495431730122,0.5136888717917929,0.5117805694957267,-0.0006391533435434749,0.6856571959478952,0.007663907870872436,1.675844123954053,0.0,362.2506872871219,-39.7902085736406
864691135810666525,256456,6,4,0,topology-matched routes,128,6,377,87,224,56,4,4,3,1.6750102888517346,0.8830628033158064,0.06954282343380513,0.03203852175928157,0.18320476990964893,0.5382495431730122,0.5277313977305468,0.5281155057874549,-0.00025941590861799924,0.8825859154251905,0.01841636259740864,3.582484912356784,0.0,361.4616976350766,-39.596359147018
864691135810666525,256456,6,4,0,site-shuffled routes,128,6,377,87,224,56,4,4,3,1.6869802249837498,0.8893733349146867,0.8542101654283651,0.951822467567692,0.9761011414358275,0.5382495431730122,0.5358212009986265,0.5364572883397116,-0.00024343585509079002,0.7567043917188365,0.01841636259740864,4.043411666745699,0.0,361.36230950648974,-39.4957518244413
864691135810666525,256456,6,4,0,random anatomical routes,128,6,377,87,224,56,4,4,3,1.7217457547493413,0.9077016678078585,0.9017113730958121,0.9613984438919772,0.9810424898859171,0.5382495431730122,0.5331247373241929,0.5330718706077774,-0.0003851591999580739,0.7213802625411527,0.01841636259740864,3.728715016959751,0.0,361.55328595974345,-39.576168620725355
864691135810666525,256456,6,4,1,exact compartment error,128,6,366,98,224,56,4,4,6,0.9427119649087364,0.8223875840010094,1.0,1.0,1.0,0.5390918105447993,0.5073863328777546,0.5056251085630288,-0.0005789471131094626,0.7337158889443066,0.005366351860068396,2.063706519787498,0.0,367.76508919457353,-40.33170020032415
