seed,task_group,task_group_name,compatible,phase,step,optimizer,learning_rate,student_group,student_group_name,credit_rule,rule_id,train_nmse,validation_nmse,test_nmse,test_mse,test_target_variance,conductance_sum,min_conductance,max_conductance,min_total_conductance,max_voltage,bound_events,training_seconds
15407,0,01_23,True,fresh,0,sgd,0.3,0,01_23,exact_path,0,0.24914418500180058,0.2390127807024821,0.2244579513521225,0.0011335676444933248,0.005050244990942736,41.089615747664205,0.35457312344494146,6.348854413706744,1.252870848599862,0.9264274987540136,0,0.0
15407,0,01_23,True,fresh,0,sgd,0.3,0,01_23,calibrated_broadcast,1,0.24914418500180058,0.2390127807024821,0.2244579513521225,0.0011335676444933248,0.005050244990942736,41.089615747664205,0.35457312344494146,6.348854413706744,1.252870848599862,0.9264274987540136,0,0.0
15407,0,01_23,True,fresh,0,sgd,0.3,0,01_23,subtree_projection,2,0.24914418500180058,0.2390127807024821,0.2244579513521225,0.0011335676444933248,0.005050244990942736,41.089615747664205,0.35457312344494146,6.348854413706744,1.252870848599862,0.9264274987540136,0,0.0
15407,0,01_23,True,fresh,0,sgd,0.3,0,01_23,broadcast_projection,3,0.24914418500180058,0.2390127807024821,0.2244579513521225,0.0011335676444933248,0.005050244990942736,41.089615747664205,0.35457312344494146,6.348854413706744,1.252870848599862,0.9264274987540136,0,0.0
15407,0,01_23,False,fresh,0,sgd,0.3,1,02_13,exact_path,0,0.31814363225621883,0.31212562454636017,0.29627781024170147,0.001496275527100635,0.005050244990942736,41.089615747664205,0.35457312344494146,6.348854413706744,1.252870848599862,0.9264274987540136,0,0.0
15407,0,01_23,False,fresh,0,sgd,0.3,1,02_13,calibrated_broadcast,1,0.31814363225621883,0.31212562454636017,0.29627781024170147,0.001496275527100635,0.005050244990942736,41.089615747664205,0.35457312344494146,6.348854413706744,1.252870848599862,0.9264274987540136,0,0.0
15407,0,01_23,False,fresh,0,sgd,0.3,1,02_13,subtree_projection,2,0.31814363225621883,0.31212562454636017,0.29627781024170147,0.001496275527100635,0.005050244990942736,41.089615747664205,0.35457312344494146,6.348854413706744,1.252870848599862,0.9264274987540136,0,0.0
15407,0,01_23,False,fresh,0,sgd,0.3,1,02_13,broadcast_projection,3,0.31814363225621883,0.31212562454636017,0.29627781024170147,0.001496275527100635,0.005050244990942736,41.089615747664205,0.35457312344494146,6.348854413706744,1.252870848599862,0.9264274987540136,0,0.0
15407,0,01_23,False,fresh,0,sgd,0.3,2,03_12,exact_path,0,0.21798275141549284,0.232520966509141,0.2157538080880782,0.0010896095885736372,0.005050244990942736,41.089615747664205,0.35457312344494146,6.348854413706744,1.252870848599862,0.9264274987540136,0,0.0
15407,0,01_23,False,fresh,0,sgd,0.3,2,03_12,calibrated_broadcast,1,0.21798275141549284,0.232520966509141,0.2157538080880782,0.0010896095885736372,0.005050244990942736,41.089615747664205,0.35457312344494146,6.348854413706744,1.252870848599862,0.9264274987540136,0,0.0
