seed,task_group,task_group_name,compatible,phase,step,optimizer,learning_rate,student_group,student_group_name,credit_rule,rule_id,train_nmse,validation_nmse,test_nmse,test_mse,test_target_variance,conductance_sum,min_conductance,max_conductance,min_total_conductance,max_voltage,bound_events,training_seconds
15406,0,01_23,True,fresh,0,sgd,0.3,0,01_23,exact_path,0,0.21773168582351504,0.17755654382177585,0.18665107829289745,0.0010884659326193895,0.0058315544843054274,46.19910809391282,0.6919755555988542,12.694422714844002,1.2731243977211752,0.9389659231627406,0,0.0
15406,0,01_23,True,fresh,0,sgd,0.3,0,01_23,calibrated_broadcast,1,0.21773168582351504,0.17755654382177585,0.18665107829289745,0.0010884659326193895,0.0058315544843054274,46.19910809391282,0.6919755555988542,12.694422714844002,1.2731243977211752,0.9389659231627406,0,0.0
15406,0,01_23,True,fresh,0,sgd,0.3,0,01_23,subtree_projection,2,0.21773168582351504,0.17755654382177585,0.18665107829289745,0.0010884659326193895,0.0058315544843054274,46.19910809391282,0.6919755555988542,12.694422714844002,1.2731243977211752,0.9389659231627406,0,0.0
15406,0,01_23,True,fresh,0,sgd,0.3,0,01_23,broadcast_projection,3,0.21773168582351504,0.17755654382177585,0.18665107829289745,0.0010884659326193895,0.0058315544843054274,46.19910809391282,0.6919755555988542,12.694422714844002,1.2731243977211752,0.9389659231627406,0,0.0
15406,0,01_23,False,fresh,0,sgd,0.3,1,02_13,exact_path,0,0.24370378703171103,0.2099525145446659,0.2226754490510225,0.001298544013458215,0.0058315544843054274,46.19910809391282,0.6919755555988542,12.694422714844002,1.2731243977211752,0.9389659231627406,0,0.0
15406,0,01_23,False,fresh,0,sgd,0.3,1,02_13,calibrated_broadcast,1,0.24370378703171103,0.2099525145446659,0.2226754490510225,0.001298544013458215,0.0058315544843054274,46.19910809391282,0.6919755555988542,12.694422714844002,1.2731243977211752,0.9389659231627406,0,0.0
15406,0,01_23,False,fresh,0,sgd,0.3,1,02_13,subtree_projection,2,0.24370378703171103,0.2099525145446659,0.2226754490510225,0.001298544013458215,0.0058315544843054274,46.19910809391282,0.6919755555988542,12.694422714844002,1.2731243977211752,0.9389659231627406,0,0.0
15406,0,01_23,False,fresh,0,sgd,0.3,1,02_13,broadcast_projection,3,0.24370378703171103,0.2099525145446659,0.2226754490510225,0.001298544013458215,0.0058315544843054274,46.19910809391282,0.6919755555988542,12.694422714844002,1.2731243977211752,0.9389659231627406,0,0.0
15406,0,01_23,False,fresh,0,sgd,0.3,2,03_12,exact_path,0,0.26970980822748253,0.23441304279952485,0.2441267353123918,0.0014236383580498225,0.0058315544843054274,46.19910809391282,0.6919755555988542,12.694422714844002,1.2731243977211752,0.9389659231627406,0,0.0
15406,0,01_23,False,fresh,0,sgd,0.3,2,03_12,calibrated_broadcast,1,0.26970980822748253,0.23441304279952485,0.2441267353123918,0.0014236383580498225,0.0058315544843054274,46.19910809391282,0.6919755555988542,12.694422714844002,1.2731243977211752,0.9389659231627406,0,0.0
