seed,phase,task,step,model,optimizer,rule,rate,selected_rate,common_rate,test_nmse,validation_nmse,population_nmse,parameter_norm,max_abs_parameter,gradient_clipped_steps,parameter_projected_steps,elapsed_seconds
210101,development,0,0,conductance,sgd,exact,0.001,False,False,0.3181235250832778,0.35425190004745244,0.33253956690802866,4.0570186762514,2.16625133349016,0,0,0.08493666304275393
210101,development,0,0,conductance,sgd,exact,0.003,False,False,0.3181235250832778,0.35425190004745244,0.33253956690802866,4.0570186762514,2.16625133349016,0,0,0.08497309603262693
210101,development,0,0,conductance,sgd,exact,0.01,False,False,0.3181235250832778,0.35425190004745244,0.33253956690802866,4.0570186762514,2.16625133349016,0,0,0.08499233203474432
210101,development,0,0,conductance,sgd,unit_broadcast,0.001,False,False,0.3181235250832778,0.35425190004745244,0.33253956690802866,4.0570186762514,2.16625133349016,0,0,0.08501004800200462
210101,development,0,0,conductance,sgd,unit_broadcast,0.003,False,False,0.3181235250832778,0.35425190004745244,0.33253956690802866,4.0570186762514,2.16625133349016,0,0,0.08502817305270582
210101,development,0,0,conductance,sgd,unit_broadcast,0.01,False,False,0.3181235250832778,0.35425190004745244,0.33253956690802866,4.0570186762514,2.16625133349016,0,0,0.08505013305693865
210101,development,0,0,conductance,sgd,calibrated_broadcast,0.001,False,False,0.3181235250832778,0.35425190004745244,0.33253956690802866,4.0570186762514,2.16625133349016,0,0,0.0850685479817912
210101,development,0,0,conductance,sgd,calibrated_broadcast,0.003,False,False,0.3181235250832778,0.35425190004745244,0.33253956690802866,4.0570186762514,2.16625133349016,0,0,0.08508542401250452
210101,development,0,0,conductance,sgd,calibrated_broadcast,0.01,False,False,0.3181235250832778,0.35425190004745244,0.33253956690802866,4.0570186762514,2.16625133349016,0,0,0.08510293008293957
210101,development,0,0,conductance,sgd,sign_broadcast,0.001,False,False,0.3181235250832778,0.35425190004745244,0.33253956690802866,4.0570186762514,2.16625133349016,0,0,0.08511968399398029
210101,development,0,0,conductance,sgd,sign_broadcast,0.003,False,False,0.3181235250832778,0.35425190004745244,0.33253956690802866,4.0570186762514,2.16625133349016,0,0,0.08513599308207631
