seed,condition_id,architecture,feedback_family,budget_k,route_rank,objective_smoothness,retained_signal_inner_product,retained_signal_fraction,operator_gradient_norm_sq,admitted_gradient_noise,exact_gradient_noise,noise_retention_fraction,gradient_estimator_mse,full_stochastic_gradient_mse,projected_estimator_better,optimal_bound_step,maximum_guaranteed_decrease,spectral_capture,pca_rank_upper_bound,morphology_regret,route_gram_condition,route_coherence,minibatches_per_seed,minibatch_size,global_logistic_smoothness,initial_hessian_spectral_norm,global_over_initial,train_loss,train_accuracy,heldout_loss,heldout_accuracy,retained_context_loss_before_switch,retained_context_accuracy_before_switch,retained_context_accuracy_after_switch,retained_context_forgetting,initial_gradient_cosine,initial_gradient_capture,norm_matched_one_step_progress,deterministic_second_moment,deterministic_maximum_bound_decrease,deterministic_bound_at_training_step,deterministic_optimal_bound_step,hypothetical_minibatch64_second_moment,hypothetical_minibatch64_maximum_bound_decrease,hypothetical_minibatch64_bound_at_training_step,hypothetical_minibatch64_optimal_bound_step
4200,dendritic_tree__depth_interleaved_bins__k8,dendritic_tree,depth_interleaved_bins,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64,0.636661755894,0.633363181992,1.00520802913,0.367931116,0.8374023438,0.4111300619,0.8095703125,0.3827171658,0.826171875,0.826171875,0,1,1,1,2.115868794,1.66168988039,0.574141464827,1.57069274343,4.731923256,0.743020876082,0.499192082599,0.702331711861
4200,dendritic_tree__random_sparse_matched__k8,dendritic_tree,random_sparse_matched,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64,0.636661755894,0.633363181992,1.00520802913,0.367931116,0.8374023438,0.4111300619,0.8095703125,0.3827171658,0.826171875,0.826171875,0,1,1,1,2.115868794,1.66168988039,0.574141464827,1.57069274343,4.731923256,0.743020876082,0.499192082599,0.702331711861
4200,dendritic_tree__random_rank_k__k8,dendritic_tree,random_rank_k,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64,0.636661755894,0.633363181992,1.00520802913,0.367931116,0.8374023438,0.4111300619,0.8095703125,0.3827171658,0.826171875,0.826171875,0,1,1,1,2.115868794,1.66168988039,0.574141464827,1.57069274343,4.731923256,0.743020876082,0.499192082599,0.702331711861
4200,dendritic_tree__learned_rank_k_upper_bound__k8,dendritic_tree,learned_rank_k_upper_bound,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64,0.636661755894,0.633363181992,1.00520802913,0.367931116,0.8374023438,0.4111300619,0.8095703125,0.3827171658,0.826171875,0.826171875,0,1,1,1,2.115868794,1.66168988039,0.574141464827,1.57069274343,4.731923256,0.743020876082,0.499192082599,0.702331711861
4200,dendritic_tree__neuron_indexed_shared__k1,dendritic_tree,neuron_indexed_shared,1,1,0.633363182,-2.102628212,-0.9937422485,2.369112352,2.488236973,2.616054462,0.9511411204,11.17847454,2.616054462,False,0,0,0.125,0.1334676473,0.008467647262,1,0,64,64,0.636661755894,0.633363181992,1.00520802913,19.58214346,0.1743164062,19.88165147,0.181640625,20.45119427,0.1669921875,0.1630859375,0.00390625,0.3650433197,0.1332566252,-1.101647598,2.369112352,0,-0.698663008947,0,4.857349325,0,-0.769950448361,0
4200,dendritic_tree__exact_compartment_transport__k8,dendritic_tree,exact_compartment_transport,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64,0.636661755894,0.633363181992,1.00520802913,0.367931116,0.8374023438,0.4111300619,0.8095703125,0.3827171658,0.826171875,0.826171875,0,1,1,1,2.115868794,1.66168988039,0.574141464827,1.57069274343,4.731923256,0.743020876082,0.499192082599,0.702331711861
4200,dendritic_tree__backpropagation__k8,dendritic_tree,backpropagation,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64,0.636661755894,0.633363181992,1.00520802913,0.367931116,0.8374023438,0.4111300619,0.8095703125,0.3827171658,0.826171875,0.826171875,0,1,1,1,2.115868794,1.66168988039,0.574141464827,1.57069274343,4.731923256,0.743020876082,0.499192082599,0.702331711861
4200,point_neuron_explicit_gating__correct_ancestry_subtrees__k1,point_neuron_explicit_gating,correct_ancestry_subtrees,1,1,0.633363182,-2.102628212,-0.9937422485,2.369112352,2.488236973,2.616054462,0.9511411204,11.17847454,2.616054462,False,0,0,0.125,0.1334676473,0.008467647262,1,0,64,64,0.636661755894,0.633363181992,1.00520802913,19.58214346,0.1743164062,19.88165147,0.181640625,20.45119427,0.1669921875,0.1630859375,0.00390625,0.3650433197,0.1332566252,-1.101647598,2.369112352,0,-0.698663008947,0,4.857349325,0,-0.769950448361,0
4200,point_neuron_explicit_gating__within_neuron_route_derangement__k1,point_neuron_explicit_gating,within_neuron_route_derangement,1,1,0.633363182,-2.102628212,-0.9937422485,2.369112352,2.488236973,2.616054462,0.9511411204,11.17847454,2.616054462,False,0,0,0.125,0.1334676473,0.008467647262,1,0,64,64,0.636661755894,0.633363181992,1.00520802913,19.58214346,0.1743164062,19.88165147,0.181640625,20.45119427,0.1669921875,0.1630859375,0.00390625,0.3650433197,0.1332566252,-1.101647598,2.369112352,0,-0.698663008947,0,4.857349325,0,-0.769950448361,0
4200,point_neuron_explicit_gating__depth_interleaved_bins__k1,point_neuron_explicit_gating,depth_interleaved_bins,1,1,0.633363182,-2.102628212,-0.9937422485,2.369112352,2.488236973,2.616054462,0.9511411204,11.17847454,2.616054462,False,0,0,0.125,0.1334676473,0.008467647262,1,0,64,64,0.636661755894,0.633363181992,1.00520802913,19.58214346,0.1743164062,19.88165147,0.181640625,20.45119427,0.1669921875,0.1630859375,0.00390625,0.3650433197,0.1332566252,-1.101647598,2.369112352,0,-0.698663008947,0,4.857349325,0,-0.769950448361,0
