task_id,task_index,family,candidate_id,shape,permutation_index,restart,seed,sweep,normalized_mse,mse,variance,parameter_count,edges,credit_rank,credit_effective_rank,dead_coordinate_blocks,minimum_coordinate_rank,final_parameter_norm,maximum_parameter_norm,centered_cut_bound,centered_cut_sum,full_cut_bound,fit_seconds
matching_005,5,quadratic_matching,balanced_p0,balanced,0,0,4609550,0,2.292574923351858,2.292574923351858,1.0,28,14,8,8,31,4,2.5495097567963922,3.1590272028887254,0.5,1.75,0.5,0.0951189500046894
matching_005,5,quadratic_matching,balanced_p0,balanced,0,0,4609550,2,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963922,3.1590272028887254,0.5,1.75,0.5,0.09513142902869731
matching_005,5,quadratic_matching,balanced_p0,balanced,0,0,4609550,8,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963922,3.1590272028887254,0.5,1.75,0.5,0.0951399770565331
matching_005,5,quadratic_matching,balanced_p0,balanced,0,0,4609550,32,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963922,3.1590272028887254,0.5,1.75,0.5,0.0951479880604893
matching_005,5,quadratic_matching,balanced_p0,balanced,0,1,4609551,0,1.7473582279500985,1.7473582279500985,1.0,28,14,8,8,31,4,2.5495097567963927,2.803292791472315,0.5,1.75,0.5,0.07983194396365434
matching_005,5,quadratic_matching,balanced_p0,balanced,0,1,4609551,2,0.500000001151025,0.500000001151025,1.0,28,14,8,8,31,4,2.5495097567963927,2.803292791472315,0.5,1.75,0.5,0.07984536595176905
matching_005,5,quadratic_matching,balanced_p0,balanced,0,1,4609551,8,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963927,2.803292791472315,0.5,1.75,0.5,0.07985392201226205
matching_005,5,quadratic_matching,balanced_p0,balanced,0,1,4609551,32,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963927,2.803292791472315,0.5,1.75,0.5,0.07986184395849705
matching_005,5,quadratic_matching,balanced_p0,balanced,0,2,4609552,0,1.8492459982479748,1.8492459982479748,1.0,28,14,8,8,0,4,2.5,4.6953280079328925,0.5,1.75,0.5,0.07965237204916775
matching_005,5,quadratic_matching,balanced_p0,balanced,0,2,4609552,2,0.75,0.75,1.0,28,14,8,8,0,4,2.5,4.6953280079328925,0.5,1.75,0.5,0.0796658709878102
matching_005,5,quadratic_matching,balanced_p0,balanced,0,2,4609552,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,4.6953280079328925,0.5,1.75,0.5,0.07967438304331154
matching_005,5,quadratic_matching,balanced_p0,balanced,0,2,4609552,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,4.6953280079328925,0.5,1.75,0.5,0.0796829640166834
