task_id,task_index,family,candidate_id,shape,permutation_index,restart,seed,sweep,normalized_mse,mse,variance,parameter_count,edges,credit_rank,credit_effective_rank,dead_coordinate_blocks,minimum_coordinate_rank,final_parameter_norm,maximum_parameter_norm,centered_cut_bound,centered_cut_sum,full_cut_bound,fit_seconds
matching_012,12,quadratic_matching,balanced_p0,balanced,0,0,4610250,0,1.3135238054359162,1.3135238054359162,1.0,28,14,8,8,0,4,2.5,2.6633525678684364,0.5,1.75,0.5,0.0757871411042288
matching_012,12,quadratic_matching,balanced_p0,balanced,0,0,4610250,2,0.75,0.75,1.0,28,14,8,8,0,4,2.5,2.6633525678684364,0.5,1.75,0.5,0.07579763908870518
matching_012,12,quadratic_matching,balanced_p0,balanced,0,0,4610250,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,2.6633525678684364,0.5,1.75,0.5,0.07580504100769758
matching_012,12,quadratic_matching,balanced_p0,balanced,0,0,4610250,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,2.6633525678684364,0.5,1.75,0.5,0.07581202802248299
matching_012,12,quadratic_matching,balanced_p0,balanced,0,1,4610251,0,1.1326893702391305,1.1326893702391305,1.0,28,14,8,8,0,4,2.5,2.591730371689054,0.5,1.75,0.5,0.0727914470480755
matching_012,12,quadratic_matching,balanced_p0,balanced,0,1,4610251,2,0.7501528387233337,0.7501528387233337,1.0,28,14,8,8,0,4,2.5,2.591730371689054,0.5,1.75,0.5,0.072803367045708
matching_012,12,quadratic_matching,balanced_p0,balanced,0,1,4610251,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,2.591730371689054,0.5,1.75,0.5,0.0728116650134325
matching_012,12,quadratic_matching,balanced_p0,balanced,0,1,4610251,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,2.591730371689054,0.5,1.75,0.5,0.07281914202030748
matching_012,12,quadratic_matching,balanced_p0,balanced,0,2,4610252,0,1.013304785803713,1.013304785803713,1.0,28,14,8,8,0,4,2.5,3.1427405759790243,0.5,1.75,0.5,0.0743542390409857
matching_012,12,quadratic_matching,balanced_p0,balanced,0,2,4610252,2,0.7500000856630953,0.7500000856630953,1.0,28,14,8,8,0,4,2.5,3.1427405759790243,0.5,1.75,0.5,0.07436507800593972
matching_012,12,quadratic_matching,balanced_p0,balanced,0,2,4610252,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.1427405759790243,0.5,1.75,0.5,0.07437268807552755
matching_012,12,quadratic_matching,balanced_p0,balanced,0,2,4610252,32,0.7499999999999999,0.7499999999999999,1.0,28,14,8,8,0,4,2.5,3.1427405759790243,0.5,1.75,0.5,0.07437965308781713
matching_012,12,quadratic_matching,balanced_p0,balanced,0,3,4610253,0,1.1122878617838405,1.1122878617838405,1.0,28,14,8,8,0,4,2.5,2.596618037263667,0.5,1.75,0.5,0.07375695102382451
matching_012,12,quadratic_matching,balanced_p0,balanced,0,3,4610253,2,0.7502456064152843,0.7502456064152843,1.0,28,14,8,8,0,4,2.5,2.596618037263667,0.5,1.75,0.5,0.07376827904954553
matching_012,12,quadratic_matching,balanced_p0,balanced,0,3,4610253,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,2.596618037263667,0.5,1.75,0.5,0.07377628795802593
matching_012,12,quadratic_matching,balanced_p0,balanced,0,3,4610253,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,2.596618037263667,0.5,1.75,0.5,0.07378424797207117
matching_012,12,quadratic_matching,balanced_p1,balanced,1,0,4610250,0,1.0762336761527245,1.0762336761527245,1.0,28,14,8,8,0,4,2.4999999999999996,2.6994056425278505,0.75,2.5,0.5,0.07453866198193282
matching_012,12,quadratic_matching,balanced_p1,balanced,1,0,4610250,2,0.75,0.75,1.0,28,14,8,8,0,4,2.4999999999999996,2.6994056425278505,0.75,2.5,0.5,0.0745505440281704
