task_id,task_index,family,candidate_id,shape,permutation_index,restart,seed,sweep,normalized_mse,mse,variance,parameter_count,edges,credit_rank,credit_effective_rank,dead_coordinate_blocks,minimum_coordinate_rank,final_parameter_norm,maximum_parameter_norm,centered_cut_bound,centered_cut_sum,full_cut_bound,fit_seconds
matching_008,8,quadratic_matching,balanced_p0,balanced,0,0,4609850,0,1.161816755195414,1.161816755195414,1.0,28,14,8,8,0,4,2.5000000000000004,7.70788231691183,0.5,1.75,0.5,0.07893390394747257
matching_008,8,quadratic_matching,balanced_p0,balanced,0,0,4609850,2,0.7501750757415122,0.7501750757415122,1.0,28,14,8,8,0,4,2.5000000000000004,7.70788231691183,0.5,1.75,0.5,0.07894520799163729
matching_008,8,quadratic_matching,balanced_p0,balanced,0,0,4609850,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5000000000000004,7.70788231691183,0.5,1.75,0.5,0.07895308290608227
matching_008,8,quadratic_matching,balanced_p0,balanced,0,0,4609850,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5000000000000004,7.70788231691183,0.5,1.75,0.5,0.07896060193888843
matching_008,8,quadratic_matching,balanced_p0,balanced,0,1,4609851,0,1.0231871232022702,1.0231871232022702,1.0,28,14,8,8,0,4,2.5,4.054803340977681,0.5,1.75,0.5,0.07724302704446018
matching_008,8,quadratic_matching,balanced_p0,balanced,0,1,4609851,2,0.75,0.75,1.0,28,14,8,8,0,4,2.5,4.054803340977681,0.5,1.75,0.5,0.07725440501235425
matching_008,8,quadratic_matching,balanced_p0,balanced,0,1,4609851,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,4.054803340977681,0.5,1.75,0.5,0.07726243603974581
matching_008,8,quadratic_matching,balanced_p0,balanced,0,1,4609851,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,4.054803340977681,0.5,1.75,0.5,0.07727004704065621
matching_008,8,quadratic_matching,balanced_p0,balanced,0,2,4609852,0,1.0002973094471157,1.0002973094471157,1.0,28,14,8,8,31,4,2.5495097567963922,5.621626455019344,0.5,1.75,0.5,0.07716295996215194
matching_008,8,quadratic_matching,balanced_p0,balanced,0,2,4609852,2,0.5000000297972332,0.5000000297972332,1.0,28,14,8,8,31,4,2.5495097567963922,5.621626455019344,0.5,1.75,0.5,0.07717415899969637
matching_008,8,quadratic_matching,balanced_p0,balanced,0,2,4609852,8,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963922,5.621626455019344,0.5,1.75,0.5,0.0771820719819516
matching_008,8,quadratic_matching,balanced_p0,balanced,0,2,4609852,32,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963922,5.621626455019344,0.5,1.75,0.5,0.07719551294576377
matching_008,8,quadratic_matching,balanced_p0,balanced,0,3,4609853,0,1.0304808077332956,1.0304808077332956,1.0,28,14,8,8,31,0,2.345207879911715,6.014580366592716,0.5,1.75,0.5,0.07557723892387003
matching_008,8,quadratic_matching,balanced_p0,balanced,0,3,4609853,2,0.5,0.5,1.0,28,14,8,8,31,0,2.345207879911715,6.014580366592716,0.5,1.75,0.5,0.07558734191115946
matching_008,8,quadratic_matching,balanced_p0,balanced,0,3,4609853,8,0.5,0.5,1.0,28,14,8,8,31,0,2.345207879911715,6.014580366592716,0.5,1.75,0.5,0.0755943269468844
matching_008,8,quadratic_matching,balanced_p0,balanced,0,3,4609853,32,0.5,0.5,1.0,28,14,8,8,31,0,2.345207879911715,6.014580366592716,0.5,1.75,0.5,0.07560090895276517
matching_008,8,quadratic_matching,balanced_p1,balanced,1,0,4609850,0,1.0604298700063874,1.0604298700063874,1.0,28,14,8,8,31,4,2.5495097567963927,7.301300467128636,0.5,1.75,0.5,0.07632764393929392
matching_008,8,quadratic_matching,balanced_p1,balanced,1,0,4609850,2,0.49999999999999994,0.49999999999999994,1.0,28,14,8,8,31,4,2.5495097567963927,7.301300467128636,0.5,1.75,0.5,0.07633892400190234
matching_008,8,quadratic_matching,balanced_p1,balanced,1,0,4609850,8,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963927,7.301300467128636,0.5,1.75,0.5,0.07634663896169513
matching_008,8,quadratic_matching,balanced_p1,balanced,1,0,4609850,32,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963927,7.301300467128636,0.5,1.75,0.5,0.0763539579929784
matching_008,8,quadratic_matching,balanced_p1,balanced,1,1,4609851,0,0.914903001376787,0.914903001376787,1.0,28,14,8,8,0,4,2.5,6.031521680210139,0.5,1.75,0.5,0.07625792408362031
matching_008,8,quadratic_matching,balanced_p1,balanced,1,1,4609851,2,0.7500081809824919,0.7500081809824919,1.0,28,14,8,8,0,4,2.5,6.031521680210139,0.5,1.75,0.5,0.07626948098186404
matching_008,8,quadratic_matching,balanced_p1,balanced,1,1,4609851,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,6.031521680210139,0.5,1.75,0.5,0.07627753505948931
matching_008,8,quadratic_matching,balanced_p1,balanced,1,1,4609851,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,6.031521680210139,0.5,1.75,0.5,0.07628505700267851
matching_008,8,quadratic_matching,balanced_p1,balanced,1,2,4609852,0,1.0116051259934171,1.0116051259934171,1.0,28,14,8,8,0,2,2.345207879911715,7806.690989905294,0.5,1.75,0.5,0.07581665692850947
matching_008,8,quadratic_matching,balanced_p1,balanced,1,2,4609852,2,0.500002278911402,0.500002278911402,1.0,28,14,8,8,0,2,2.345207879911715,7806.690989905294,0.5,1.75,0.5,0.0758279210422188
matching_008,8,quadratic_matching,balanced_p1,balanced,1,2,4609852,8,0.5,0.5,1.0,28,14,8,8,0,2,2.345207879911715,7806.690989905294,0.5,1.75,0.5,0.0758363560307771
matching_008,8,quadratic_matching,balanced_p1,balanced,1,2,4609852,32,0.5,0.5,1.0,28,14,8,8,0,2,2.345207879911715,7806.690989905294,0.5,1.75,0.5,0.07584404293447733
matching_008,8,quadratic_matching,balanced_p1,balanced,1,3,4609853,0,1.0677785097362968,1.0677785097362968,1.0,28,14,8,8,29,4,2.549509756796392,3.7949655401445894,0.5,1.75,0.5,0.07584781898185611
matching_008,8,quadratic_matching,balanced_p1,balanced,1,3,4609853,2,0.5,0.5,1.0,28,14,8,8,29,4,2.549509756796392,3.7949655401445894,0.5,1.75,0.5,0.07585887890309095
matching_008,8,quadratic_matching,balanced_p1,balanced,1,3,4609853,8,0.5,0.5,1.0,28,14,8,8,29,4,2.549509756796392,3.7949655401445894,0.5,1.75,0.5,0.07586700795218349
matching_008,8,quadratic_matching,balanced_p1,balanced,1,3,4609853,32,0.5,0.5,1.0,28,14,8,8,29,4,2.549509756796392,3.7949655401445894,0.5,1.75,0.5,0.07587507693096995
matching_008,8,quadratic_matching,balanced_p2,balanced,2,0,4609850,0,1.1407998474069494,1.1407998474069494,1.0,28,14,8,8,0,4,2.5,2.975822640904203,0.75,2.5,0.5,0.07575699407607317
matching_008,8,quadratic_matching,balanced_p2,balanced,2,0,4609850,2,0.75,0.75,1.0,28,14,8,8,0,4,2.5,2.975822640904203,0.75,2.5,0.5,0.07576850906480104
matching_008,8,quadratic_matching,balanced_p2,balanced,2,0,4609850,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,2.975822640904203,0.75,2.5,0.5,0.07577640505041927
matching_008,8,quadratic_matching,balanced_p2,balanced,2,0,4609850,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,2.975822640904203,0.75,2.5,0.5,0.07578379602637142
matching_008,8,quadratic_matching,balanced_p2,balanced,2,1,4609851,0,1.0200497841721707,1.0200497841721707,1.0,28,14,8,8,0,4,2.5,3.901846079210688,0.75,2.5,0.5,0.07580098102334887
matching_008,8,quadratic_matching,balanced_p2,balanced,2,1,4609851,2,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.901846079210688,0.75,2.5,0.5,0.07581183302681893
matching_008,8,quadratic_matching,balanced_p2,balanced,2,1,4609851,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.901846079210688,0.75,2.5,0.5,0.0758196449605748
matching_008,8,quadratic_matching,balanced_p2,balanced,2,1,4609851,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.901846079210688,0.75,2.5,0.5,0.07582728797569871
matching_008,8,quadratic_matching,balanced_p2,balanced,2,2,4609852,0,1.0099003155647197,1.0099003155647197,1.0,28,14,8,8,0,4,2.5,2.972220578122365,0.75,2.5,0.5,0.07557964406441897
