task_id,task_index,family,candidate_id,shape,permutation_index,restart,seed,sweep,normalized_mse,mse,variance,parameter_count,edges,credit_rank,credit_effective_rank,dead_coordinate_blocks,minimum_coordinate_rank,final_parameter_norm,maximum_parameter_norm,centered_cut_bound,centered_cut_sum,full_cut_bound,fit_seconds
matching_009,9,quadratic_matching,balanced_p0,balanced,0,0,4609950,0,0.9981313070408313,0.9981313070408313,1.0,28,14,8,8,31,4,2.5495097567963927,3.4820718695873225,0.5,1.75,0.5,0.07809101499151438
matching_009,9,quadratic_matching,balanced_p0,balanced,0,0,4609950,2,0.5000000000024236,0.5000000000024236,1.0,28,14,8,8,31,4,2.5495097567963927,3.4820718695873225,0.5,1.75,0.5,0.0781024859752506
matching_009,9,quadratic_matching,balanced_p0,balanced,0,0,4609950,8,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963927,3.4820718695873225,0.5,1.75,0.5,0.07811064703855664
matching_009,9,quadratic_matching,balanced_p0,balanced,0,0,4609950,32,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963927,3.4820718695873225,0.5,1.75,0.5,0.07811836199834943
matching_009,9,quadratic_matching,balanced_p0,balanced,0,1,4609951,0,0.971068056809052,0.971068056809052,1.0,28,14,8,8,31,4,2.5495097567963927,3.6145348157626724,0.5,1.75,0.5,0.07738338690251112
matching_009,9,quadratic_matching,balanced_p0,balanced,0,1,4609951,2,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963927,3.6145348157626724,0.5,1.75,0.5,0.07739423890598118
matching_009,9,quadratic_matching,balanced_p0,balanced,0,1,4609951,8,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963927,3.6145348157626724,0.5,1.75,0.5,0.07740209298208356
matching_009,9,quadratic_matching,balanced_p0,balanced,0,1,4609951,32,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963927,3.6145348157626724,0.5,1.75,0.5,0.07740934996400028
matching_009,9,quadratic_matching,balanced_p0,balanced,0,2,4609952,0,1.4136954497150327,1.4136954497150327,1.0,28,14,8,8,31,4,2.5495097567963922,2.8156652327762037,0.5,1.75,0.5,0.07729712896980345
matching_009,9,quadratic_matching,balanced_p0,balanced,0,2,4609952,2,0.5000000009783423,0.5000000009783423,1.0,28,14,8,8,31,4,2.5495097567963922,2.8156652327762037,0.5,1.75,0.5,0.07730862102471292
matching_009,9,quadratic_matching,balanced_p0,balanced,0,2,4609952,8,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963922,2.8156652327762037,0.5,1.75,0.5,0.07731639198027551
matching_009,9,quadratic_matching,balanced_p0,balanced,0,2,4609952,32,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963922,2.8156652327762037,0.5,1.75,0.5,0.07732362695969641
matching_009,9,quadratic_matching,balanced_p0,balanced,0,3,4609953,0,0.9828046269131281,0.9828046269131281,1.0,28,14,8,8,0,4,2.5,3.7515037308086288,0.5,1.75,0.5,0.07730929995886981
matching_009,9,quadratic_matching,balanced_p0,balanced,0,3,4609953,2,0.7500000000390307,0.7500000000390307,1.0,28,14,8,8,0,4,2.5,3.7515037308086288,0.5,1.75,0.5,0.07732037000823766
matching_009,9,quadratic_matching,balanced_p0,balanced,0,3,4609953,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.7515037308086288,0.5,1.75,0.5,0.07732844504062086
matching_009,9,quadratic_matching,balanced_p0,balanced,0,3,4609953,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.7515037308086288,0.5,1.75,0.5,0.07733595895115286
matching_009,9,quadratic_matching,balanced_p1,balanced,1,0,4609950,0,1.0369006639946003,1.0369006639946003,1.0,28,14,8,8,31,4,2.5495097567963927,3.4436914823008813,0.5,1.75,0.5,0.07611496292520314
matching_009,9,quadratic_matching,balanced_p1,balanced,1,0,4609950,2,0.5000000000024236,0.5000000000024236,1.0,28,14,8,8,31,4,2.5495097567963927,3.4436914823008813,0.5,1.75,0.5,0.07612554694060236
matching_009,9,quadratic_matching,balanced_p1,balanced,1,0,4609950,8,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963927,3.4436914823008813,0.5,1.75,0.5,0.07613326201681048
matching_009,9,quadratic_matching,balanced_p1,balanced,1,0,4609950,32,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963927,3.4436914823008813,0.5,1.75,0.5,0.07614053599536419
matching_009,9,quadratic_matching,balanced_p1,balanced,1,1,4609951,0,1.0832013408978203,1.0832013408978203,1.0,28,14,8,8,31,4,2.549509756796393,3.61672607190799,0.5,1.75,0.5,0.07578439998906106
matching_009,9,quadratic_matching,balanced_p1,balanced,1,1,4609951,2,0.5,0.5,1.0,28,14,8,8,31,4,2.549509756796393,3.61672607190799,0.5,1.75,0.5,0.07579554698895663
matching_009,9,quadratic_matching,balanced_p1,balanced,1,1,4609951,8,0.5,0.5,1.0,28,14,8,8,31,4,2.549509756796393,3.61672607190799,0.5,1.75,0.5,0.07580364204477519
matching_009,9,quadratic_matching,balanced_p1,balanced,1,1,4609951,32,0.5,0.5,1.0,28,14,8,8,31,4,2.549509756796393,3.61672607190799,0.5,1.75,0.5,0.07581135106738657
matching_009,9,quadratic_matching,balanced_p1,balanced,1,2,4609952,0,1.202523979776501,1.202523979776501,1.0,28,14,8,8,31,4,2.5495097567963927,2.6956216188193616,0.5,1.75,0.5,0.075778954080306
matching_009,9,quadratic_matching,balanced_p1,balanced,1,2,4609952,2,0.5000000009783423,0.5000000009783423,1.0,28,14,8,8,31,4,2.5495097567963927,2.6956216188193616,0.5,1.75,0.5,0.0757894350681454
matching_009,9,quadratic_matching,balanced_p1,balanced,1,2,4609952,8,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963927,2.6956216188193616,0.5,1.75,0.5,0.07579732302110642
matching_009,9,quadratic_matching,balanced_p1,balanced,1,2,4609952,32,0.5,0.5,1.0,28,14,8,8,31,4,2.5495097567963927,2.6956216188193616,0.5,1.75,0.5,0.07580491900444031
matching_009,9,quadratic_matching,balanced_p1,balanced,1,3,4609953,0,1.0124096095196462,1.0124096095196462,1.0,28,14,8,8,0,4,2.5000000000000004,3.224242118797638,0.5,1.75,0.5,0.07549602107610554
matching_009,9,quadratic_matching,balanced_p1,balanced,1,3,4609953,2,0.7500000000390308,0.7500000000390308,1.0,28,14,8,8,0,4,2.5000000000000004,3.224242118797638,0.5,1.75,0.5,0.07550703303422779
matching_009,9,quadratic_matching,balanced_p1,balanced,1,3,4609953,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5000000000000004,3.224242118797638,0.5,1.75,0.5,0.07551521901041269
matching_009,9,quadratic_matching,balanced_p1,balanced,1,3,4609953,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5000000000000004,3.224242118797638,0.5,1.75,0.5,0.07552275399211794
matching_009,9,quadratic_matching,balanced_p2,balanced,2,0,4609950,0,1.004907693199428,1.004907693199428,1.0,28,14,8,8,0,4,2.549509756796393,5.2411944054802415,0.5,2.0,0.5,0.07541602302808315
matching_009,9,quadratic_matching,balanced_p2,balanced,2,0,4609950,2,0.5416349388119954,0.5416349388119954,1.0,28,14,8,8,0,4,2.549509756796393,5.2411944054802415,0.5,2.0,0.5,0.07542772009037435
matching_009,9,quadratic_matching,balanced_p2,balanced,2,0,4609950,8,0.5,0.5,1.0,28,14,8,8,0,4,2.549509756796393,5.2411944054802415,0.5,2.0,0.5,0.07543556403834373
matching_009,9,quadratic_matching,balanced_p2,balanced,2,0,4609950,32,0.5,0.5,1.0,28,14,8,8,0,4,2.549509756796393,5.2411944054802415,0.5,2.0,0.5,0.0754430020460859
matching_009,9,quadratic_matching,balanced_p2,balanced,2,1,4609951,0,1.158606964771797,1.158606964771797,1.0,28,14,8,8,0,4,2.5495097567963927,3.599062694710018,0.5,2.0,0.5,0.07540091301780194
matching_009,9,quadratic_matching,balanced_p2,balanced,2,1,4609951,2,0.5,0.5,1.0,28,14,8,8,0,4,2.5495097567963927,3.599062694710018,0.5,2.0,0.5,0.07541183999273926
matching_009,9,quadratic_matching,balanced_p2,balanced,2,1,4609951,8,0.5,0.5,1.0,28,14,8,8,0,4,2.5495097567963927,3.599062694710018,0.5,2.0,0.5,0.07541982096154243
matching_009,9,quadratic_matching,balanced_p2,balanced,2,1,4609951,32,0.5,0.5,1.0,28,14,8,8,0,4,2.5495097567963927,3.599062694710018,0.5,2.0,0.5,0.07542738993652165
matching_009,9,quadratic_matching,balanced_p2,balanced,2,2,4609952,0,1.2979893272798484,1.2979893272798484,1.0,28,14,8,8,0,4,2.549509756796393,4.250027706126805,0.5,2.0,0.5,0.07511129102203995
matching_009,9,quadratic_matching,balanced_p2,balanced,2,2,4609952,2,0.5000001078736473,0.5000001078736473,1.0,28,14,8,8,0,4,2.549509756796393,4.250027706126805,0.5,2.0,0.5,0.07512276899069548
matching_009,9,quadratic_matching,balanced_p2,balanced,2,2,4609952,8,0.5,0.5,1.0,28,14,8,8,0,4,2.549509756796393,4.250027706126805,0.5,2.0,0.5,0.075130361947231
matching_009,9,quadratic_matching,balanced_p2,balanced,2,2,4609952,32,0.5,0.5,1.0,28,14,8,8,0,4,2.549509756796393,4.250027706126805,0.5,2.0,0.5,0.07513771997764707
matching_009,9,quadratic_matching,balanced_p2,balanced,2,3,4609953,0,1.0208325091469055,1.0208325091469055,1.0,28,14,8,8,16,2,331946171319.7318,331946181821.63837,0.5,2.0,0.5,0.07522679900284857
