task_id,task_index,family,candidate_id,shape,permutation_index,restart,seed,sweep,normalized_mse,mse,variance,parameter_count,edges,credit_rank,credit_effective_rank,dead_coordinate_blocks,minimum_coordinate_rank,final_parameter_norm,maximum_parameter_norm,centered_cut_bound,centered_cut_sum,full_cut_bound,fit_seconds
matching_002,2,quadratic_matching,balanced_p0,balanced,0,0,4609250,0,1.1769745255406296,1.1769745255406296,1.0,28,14,8,8,0,4,2.5980762113533156,2.5980762113533165,0.25,0.5,0.25,0.0997495399788022
matching_002,2,quadratic_matching,balanced_p0,balanced,0,0,4609250,2,0.25,0.25,1.0,28,14,8,8,0,4,2.5980762113533156,2.5980762113533165,0.25,0.5,0.25,0.09976135101169348
matching_002,2,quadratic_matching,balanced_p0,balanced,0,0,4609250,8,0.25,0.25,1.0,28,14,8,8,0,4,2.5980762113533156,2.5980762113533165,0.25,0.5,0.25,0.09977003198582679
matching_002,2,quadratic_matching,balanced_p0,balanced,0,0,4609250,32,0.25,0.25,1.0,28,14,8,8,0,4,2.5980762113533156,2.5980762113533165,0.25,0.5,0.25,0.09977783996146172
matching_002,2,quadratic_matching,balanced_p0,balanced,0,1,4609251,0,2.149796995768633,2.149796995768633,1.0,28,14,8,8,0,4,2.598076211353316,20.071405456196246,0.25,0.5,0.25,0.0782813640544191
matching_002,2,quadratic_matching,balanced_p0,balanced,0,1,4609251,2,0.24999999999999997,0.24999999999999997,1.0,28,14,8,8,0,4,2.598076211353316,20.071405456196246,0.25,0.5,0.25,0.07829344505444169
matching_002,2,quadratic_matching,balanced_p0,balanced,0,1,4609251,8,0.24999999999999997,0.24999999999999997,1.0,28,14,8,8,0,4,2.598076211353316,20.071405456196246,0.25,0.5,0.25,0.07830146397463977
matching_002,2,quadratic_matching,balanced_p0,balanced,0,1,4609251,32,0.24999999999999997,0.24999999999999997,1.0,28,14,8,8,0,4,2.598076211353316,20.071405456196246,0.25,0.5,0.25,0.07830900198314339
matching_002,2,quadratic_matching,balanced_p0,balanced,0,2,4609252,0,1.0697289732304807,1.0697289732304807,1.0,28,14,8,8,0,4,2.5980762113533156,3.525307308829361,0.25,0.5,0.25,0.07818600698374212
matching_002,2,quadratic_matching,balanced_p0,balanced,0,2,4609252,2,0.25,0.25,1.0,28,14,8,8,0,4,2.5980762113533156,3.525307308829361,0.25,0.5,0.25,0.0781977450242266
matching_002,2,quadratic_matching,balanced_p0,balanced,0,2,4609252,8,0.25,0.25,1.0,28,14,8,8,0,4,2.5980762113533156,3.525307308829361,0.25,0.5,0.25,0.0782058920012787
matching_002,2,quadratic_matching,balanced_p0,balanced,0,2,4609252,32,0.24999999999999997,0.24999999999999997,1.0,28,14,8,8,0,4,2.5980762113533156,3.525307308829361,0.25,0.5,0.25,0.07821330497972667
matching_002,2,quadratic_matching,balanced_p0,balanced,0,3,4609253,0,0.9993092911825296,0.9993092911825296,1.0,28,14,8,8,0,4,2.5980762113533165,2.6428925519395436,0.25,0.5,0.25,0.07821024302393198
matching_002,2,quadratic_matching,balanced_p0,balanced,0,3,4609253,2,0.25,0.25,1.0,28,14,8,8,0,4,2.5980762113533165,2.6428925519395436,0.25,0.5,0.25,0.0782220340333879
matching_002,2,quadratic_matching,balanced_p0,balanced,0,3,4609253,8,0.25,0.25,1.0,28,14,8,8,0,4,2.5980762113533165,2.6428925519395436,0.25,0.5,0.25,0.07823032699525356
matching_002,2,quadratic_matching,balanced_p0,balanced,0,3,4609253,32,0.25,0.25,1.0,28,14,8,8,0,4,2.5980762113533165,2.6428925519395436,0.25,0.5,0.25,0.07823827001266181
matching_002,2,quadratic_matching,balanced_p1,balanced,1,0,4609250,0,1.0733202957941619,1.0733202957941619,1.0,28,14,8,8,0,4,2.5,3.129564826627786,0.75,2.5,0.5,0.07780197996180505
matching_002,2,quadratic_matching,balanced_p1,balanced,1,0,4609250,2,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.129564826627786,0.75,2.5,0.5,0.07781383104156703
matching_002,2,quadratic_matching,balanced_p1,balanced,1,0,4609250,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.129564826627786,0.75,2.5,0.5,0.07782225601840764
matching_002,2,quadratic_matching,balanced_p1,balanced,1,0,4609250,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.129564826627786,0.75,2.5,0.5,0.07783000194467604
matching_002,2,quadratic_matching,balanced_p1,balanced,1,1,4609251,0,2.1604242194860426,2.1604242194860426,1.0,28,14,8,8,0,4,2.5,14.04527017197602,0.75,2.5,0.5,0.07763948407955468
matching_002,2,quadratic_matching,balanced_p1,balanced,1,1,4609251,2,0.75,0.75,1.0,28,14,8,8,0,4,2.5,14.04527017197602,0.75,2.5,0.5,0.07765176007524133
matching_002,2,quadratic_matching,balanced_p1,balanced,1,1,4609251,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,14.04527017197602,0.75,2.5,0.5,0.07766063103917986
matching_002,2,quadratic_matching,balanced_p1,balanced,1,1,4609251,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,14.04527017197602,0.75,2.5,0.5,0.07766901806462556
matching_002,2,quadratic_matching,balanced_p1,balanced,1,2,4609252,0,0.98647724669455,0.98647724669455,1.0,28,14,8,8,0,4,2.5,4.930948994496774,0.75,2.5,0.5,0.0784303720574826
matching_002,2,quadratic_matching,balanced_p1,balanced,1,2,4609252,2,0.75,0.75,1.0,28,14,8,8,0,4,2.5,4.930948994496774,0.75,2.5,0.5,0.07844197005033493
matching_002,2,quadratic_matching,balanced_p1,balanced,1,2,4609252,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,4.930948994496774,0.75,2.5,0.5,0.07845006405841559
matching_002,2,quadratic_matching,balanced_p1,balanced,1,2,4609252,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,4.930948994496774,0.75,2.5,0.5,0.07845794002059847
matching_002,2,quadratic_matching,balanced_p1,balanced,1,3,4609253,0,1.0980572207540347,1.0980572207540347,1.0,28,14,8,8,0,4,2.5,3.230711325590735,0.75,2.5,0.5,0.07863071607425809
matching_002,2,quadratic_matching,balanced_p1,balanced,1,3,4609253,2,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.230711325590735,0.75,2.5,0.5,0.07864180905744433
matching_002,2,quadratic_matching,balanced_p1,balanced,1,3,4609253,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.230711325590735,0.75,2.5,0.5,0.07864974008407444
matching_002,2,quadratic_matching,balanced_p1,balanced,1,3,4609253,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.230711325590735,0.75,2.5,0.5,0.07865744503214955
matching_002,2,quadratic_matching,balanced_p2,balanced,2,0,4609250,0,1.1066435272563806,1.1066435272563806,1.0,28,14,8,8,54,4,2.5495097567963922,2.549509756796393,0.5,1.5,0.5,0.07845205091871321
matching_002,2,quadratic_matching,balanced_p2,balanced,2,0,4609250,2,0.5224234760789224,0.5224234760789224,1.0,28,14,8,8,54,4,2.5495097567963922,2.549509756796393,0.5,1.5,0.5,0.07846369489561766
matching_002,2,quadratic_matching,balanced_p2,balanced,2,0,4609250,8,0.5,0.5,1.0,28,14,8,8,54,4,2.5495097567963922,2.549509756796393,0.5,1.5,0.5,0.07847215898800641
matching_002,2,quadratic_matching,balanced_p2,balanced,2,0,4609250,32,0.5,0.5,1.0,28,14,8,8,54,4,2.5495097567963922,2.549509756796393,0.5,1.5,0.5,0.07847979199141264
matching_002,2,quadratic_matching,balanced_p2,balanced,2,1,4609251,0,2.1869657090539922,2.1869657090539922,1.0,28,14,8,8,58,4,2.5495097567963927,17.945490650879766,0.5,1.5,0.5,0.07803112489636987
matching_002,2,quadratic_matching,balanced_p2,balanced,2,1,4609251,2,0.5000009404389487,0.5000009404389487,1.0,28,14,8,8,58,4,2.5495097567963927,17.945490650879766,0.5,1.5,0.5,0.0780429799342528
matching_002,2,quadratic_matching,balanced_p2,balanced,2,1,4609251,8,0.5,0.5,1.0,28,14,8,8,58,4,2.5495097567963927,17.945490650879766,0.5,1.5,0.5,0.07805178291164339
matching_002,2,quadratic_matching,balanced_p2,balanced,2,1,4609251,32,0.5,0.5,1.0,28,14,8,8,58,4,2.5495097567963927,17.945490650879766,0.5,1.5,0.5,0.07805945200379938
matching_002,2,quadratic_matching,balanced_p2,balanced,2,2,4609252,0,1.060195861069483,1.060195861069483,1.0,28,14,8,8,50,4,2.549509756796392,3.122837872314783,0.5,1.5,0.5,0.07795614399947226
matching_002,2,quadratic_matching,balanced_p2,balanced,2,2,4609252,2,0.7008412693959456,0.7008412693959456,1.0,28,14,8,8,50,4,2.549509756796392,3.122837872314783,0.5,1.5,0.5,0.0779686669120565
matching_002,2,quadratic_matching,balanced_p2,balanced,2,2,4609252,8,0.5,0.5,1.0,28,14,8,8,50,4,2.549509756796392,3.122837872314783,0.5,1.5,0.5,0.0779768219217658
matching_002,2,quadratic_matching,balanced_p2,balanced,2,2,4609252,32,0.5,0.5,1.0,28,14,8,8,50,4,2.549509756796392,3.122837872314783,0.5,1.5,0.5,0.07798464095685631
matching_002,2,quadratic_matching,balanced_p2,balanced,2,3,4609253,0,0.9438159074143138,0.9438159074143138,1.0,28,14,8,8,56,0,2.3452078799117144,2.589034768216692,0.5,1.5,0.5,0.07801275106612593
matching_002,2,quadratic_matching,balanced_p2,balanced,2,3,4609253,2,0.5015294034582225,0.5015294034582225,1.0,28,14,8,8,56,0,2.3452078799117144,2.589034768216692,0.5,1.5,0.5,0.07802426104899496
matching_002,2,quadratic_matching,balanced_p2,balanced,2,3,4609253,8,0.5,0.5,1.0,28,14,8,8,56,0,2.3452078799117144,2.589034768216692,0.5,1.5,0.5,0.07803232001606375
matching_002,2,quadratic_matching,balanced_p2,balanced,2,3,4609253,32,0.5,0.5,1.0,28,14,8,8,56,0,2.3452078799117144,2.589034768216692,0.5,1.5,0.5,0.07804029306862503
matching_002,2,quadratic_matching,balanced_p3,balanced,3,0,4609250,0,1.210482719900579,1.210482719900579,1.0,28,14,8,8,0,4,2.5,3.1295648266278215,0.75,2.5,0.5,0.08061673701740801
matching_002,2,quadratic_matching,balanced_p3,balanced,3,0,4609250,2,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.1295648266278215,0.75,2.5,0.5,0.08063008496537805
matching_002,2,quadratic_matching,balanced_p3,balanced,3,0,4609250,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.1295648266278215,0.75,2.5,0.5,0.08063867699820548
matching_002,2,quadratic_matching,balanced_p3,balanced,3,0,4609250,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.1295648266278215,0.75,2.5,0.5,0.08064622490201145
matching_002,2,quadratic_matching,balanced_p3,balanced,3,1,4609251,0,2.1582009750860442,2.1582009750860442,1.0,28,14,8,8,0,4,2.5000000000000004,14.044807323676034,0.75,2.5,0.5,0.0790167129598558
matching_002,2,quadratic_matching,balanced_p3,balanced,3,1,4609251,2,0.75,0.75,1.0,28,14,8,8,0,4,2.5000000000000004,14.044807323676034,0.75,2.5,0.5,0.07902899489272386
matching_002,2,quadratic_matching,balanced_p3,balanced,3,1,4609251,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5000000000000004,14.044807323676034,0.75,2.5,0.5,0.07903740997426212
matching_002,2,quadratic_matching,balanced_p3,balanced,3,1,4609251,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5000000000000004,14.044807323676034,0.75,2.5,0.5,0.07904527196660638
matching_002,2,quadratic_matching,balanced_p3,balanced,3,2,4609252,0,0.9846524919913279,0.9846524919913279,1.0,28,14,8,8,0,4,2.5,4.930948994496769,0.75,2.5,0.5,0.07871682406403124
matching_002,2,quadratic_matching,balanced_p3,balanced,3,2,4609252,2,0.75,0.75,1.0,28,14,8,8,0,4,2.5,4.930948994496769,0.75,2.5,0.5,0.07872801704797894
matching_002,2,quadratic_matching,balanced_p3,balanced,3,2,4609252,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,4.930948994496769,0.75,2.5,0.5,0.07873619603924453
matching_002,2,quadratic_matching,balanced_p3,balanced,3,2,4609252,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,4.930948994496769,0.75,2.5,0.5,0.07874409097712487
matching_002,2,quadratic_matching,balanced_p3,balanced,3,3,4609253,0,1.0925504551764869,1.0925504551764869,1.0,28,14,8,8,0,4,2.5,3.230711325590735,0.75,2.5,0.5,0.07880220306105912
matching_002,2,quadratic_matching,balanced_p3,balanced,3,3,4609253,2,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.230711325590735,0.75,2.5,0.5,0.07881387299858034
matching_002,2,quadratic_matching,balanced_p3,balanced,3,3,4609253,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.230711325590735,0.75,2.5,0.5,0.07882222102489322
matching_002,2,quadratic_matching,balanced_p3,balanced,3,3,4609253,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.230711325590735,0.75,2.5,0.5,0.07883027603384107
matching_002,2,quadratic_matching,comb_p0,comb,0,0,4609250,0,0.9960329324294945,0.9960329324294945,1.0,28,14,8,8,0,4,2.5,3.1795948879128417,0.2500000000000001,1.0,0.25,0.07828521903138608
matching_002,2,quadratic_matching,comb_p0,comb,0,0,4609250,2,0.7500029469879743,0.7500029469879743,1.0,28,14,8,8,0,4,2.5,3.1795948879128417,0.2500000000000001,1.0,0.25,0.07830037304665893
matching_002,2,quadratic_matching,comb_p0,comb,0,0,4609250,8,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.1795948879128417,0.2500000000000001,1.0,0.25,0.0783086110604927
matching_002,2,quadratic_matching,comb_p0,comb,0,0,4609250,32,0.75,0.75,1.0,28,14,8,8,0,4,2.5,3.1795948879128417,0.2500000000000001,1.0,0.25,0.07831640203949064
matching_002,2,quadratic_matching,comb_p0,comb,0,1,4609251,0,3.5428799313824406,3.5428799313824406,1.0,28,14,8,8,0,4,2.500000000000001,2.7300364543484332,0.2500000000000001,1.0,0.25,0.07799050596076995
matching_002,2,quadratic_matching,comb_p0,comb,0,1,4609251,2,0.7500025134555712,0.7500025134555712,1.0,28,14,8,8,0,4,2.500000000000001,2.7300364543484332,0.2500000000000001,1.0,0.25,0.07800224504899234
matching_002,2,quadratic_matching,comb_p0,comb,0,1,4609251,8,0.75,0.75,1.0,28,14,8,8,0,4,2.500000000000001,2.7300364543484332,0.2500000000000001,1.0,0.25,0.0780106900492683
