task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,reference_credit_effective_rank,reference_capture,transported_credit_effective_rank,predicted_penalized_loss,policy,utility_to_loss_scale,test_loss,penalized_test_loss,oracle_candidate_id,oracle_budget_k,oracle_tree_id,oracle_penalized_loss,regret,exact_candidate_match,budget_match,tree_match
s7209_r2_n750_a375,confirmatory,7209,2,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.1203965108896577,0.1958664905744314,0.4244861557468562,0.4244861557468562,0.3743185401583438,12.40267944081386,0.7988046959052001,0.5758326877730771,0.7247271766173937,2.0,0.9999999999999996,2.0,0.5819631821971525,maximum_budget,1.8826404519857889,0.3001845546988572,0.384083901957433,balanced_contiguous_k2,2,balanced_contiguous,0.3112863073611681,0.07279759459626495,False,False,True
s7209_r2_n750_a375,confirmatory,7209,2,0.75,0.375,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4.0,0.5487418407321983,0.5,0.487418407321983,64.0,64.0,32.0,0.0726714167604085,0.1190881848461028,0.255655756800488,0.2556557568004879,0.2209026851093884,7.32454168030092,0.4765584419098764,0.5758326877730771,0.7247271766173937,2.0,0.5978157820025064,2.0,0.6318123749797065,rank_only,1.8826404519857889,0.2888759412835857,0.3327752885421616,balanced_contiguous_k2,2,balanced_contiguous,0.3112863073611681,0.021488981180993516,False,False,True
s7209_r2_n750_a375,confirmatory,7209,2,0.75,0.375,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8.0,1.0639925081183608,1.0,0.6399250811836067,64.0,64.0,64.0,0.1203965108896577,0.1958664905744314,0.4244861557468562,0.4244861557468562,0.3743185401583438,12.40267944081386,0.7988046959052001,0.5758326877730771,0.7247271766173937,2.0,0.9999999999999996,2.0,0.5831832355880455,sampled_random,1.8826404519857889,0.3001845546988572,0.385303955348326,balanced_contiguous_k2,2,balanced_contiguous,0.3112863073611681,0.07401764798715793,False,False,False
s7209_r4_n000_a125,confirmatory,7209,4,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4.0,0.5487418407321983,0.5,0.487418407321983,64.0,64.0,32.0,0.0703887316092929,0.1556919317180379,0.2311349934708798,0.2311349934708798,0.2651939812665725,8.7173423940012,0.4963289747374523,0.34567316964865,0.483674532370664,4.0,0.9229614315063064,3.999999999999999,0.3950572061376142,moment_selector,1.8826404519857889,3.8251709522398944e-16,0.0438993472585762,balanced_contiguous_k4,4,balanced_contiguous,0.0438993472585762,0.0,True,True,True
s7209_r4_n000_a125,confirmatory,7209,4,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0756582803296741,0.1671082042672431,0.2485010620962583,0.2485010620962583,0.2860178287885858,9.401071583331005,0.5345188908848442,0.34567316964865,0.483674532370664,4.0,1.0,3.999999999999999,0.4251365405529146,development_best,1.8826404519857889,3.907421540460129e-18,0.0838993472585758,balanced_contiguous_k4,4,balanced_contiguous,0.0438993472585762,0.0399999999999996,False,False,True
s7209_r4_n000_a125,confirmatory,7209,4,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0756582803296741,0.1671082042672431,0.2485010620962583,0.2485010620962583,0.2860178287885858,9.401071583331005,0.5345188908848442,0.34567316964865,0.483674532370664,4.0,1.0,3.999999999999999,0.4251365405529146,maximum_budget,1.8826404519857889,3.907421540460129e-18,0.0838993472585758,balanced_contiguous_k4,4,balanced_contiguous,0.0438993472585762,0.0399999999999996,False,False,True
s7209_r4_n000_a125,confirmatory,7209,4,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4.0,0.5487418407321983,0.5,0.487418407321983,64.0,64.0,32.0,0.0703887316092929,0.1556919317180379,0.2311349934708798,0.2311349934708798,0.2651939812665725,8.7173423940012,0.4963289747374523,0.34567316964865,0.483674532370664,4.0,0.9229614315063064,3.999999999999999,0.3950572061376142,rank_only,1.8826404519857889,3.8251709522398944e-16,0.0438993472585762,balanced_contiguous_k4,4,balanced_contiguous,0.0438993472585762,0.0,True,True,True
s7209_r4_n000_a125,confirmatory,7209,4,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8.0,1.0658846978750554,1.0,0.6588469787505544,64.0,64.0,64.0,0.0756582803296741,0.1671082042672431,0.2485010620962583,0.2485010620962583,0.2860178287885858,9.401071583331005,0.5345188908848442,0.34567316964865,0.483674532370664,4.0,1.0,3.999999999999999,0.4265079691243432,sampled_random,1.8826404519857889,3.907421540460129e-18,0.0852707758300044,balanced_contiguous_k4,4,balanced_contiguous,0.0438993472585762,0.041371428571428205,False,False,False
s7209_r4_n000_a375,confirmatory,7209,4,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0649406509900197,0.1393157137983113,0.2144211178533359,0.2144211178533359,0.2629315340477036,8.628230207379852,0.4773526519010396,0.3456731696486501,0.4562500040587842,4.0,0.9999999999999998,4.000000000000001,0.4178894547852579,moment_selector,1.8826404519857889,5.5696409030308895e-18,0.0838993472585758,balanced_contiguous_k4,4,balanced_contiguous,0.0442275688503278,0.039671778408247996,False,False,True
s7209_r4_n000_a375,confirmatory,7209,4,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0649406509900197,0.1393157137983113,0.2144211178533359,0.2144211178533359,0.2629315340477036,8.628230207379852,0.4773526519010396,0.3456731696486501,0.4562500040587842,4.0,0.9999999999999998,4.000000000000001,0.4178894547852579,development_best,1.8826404519857889,5.5696409030308895e-18,0.0838993472585758,balanced_contiguous_k4,4,balanced_contiguous,0.0442275688503278,0.039671778408247996,False,False,True
s7209_r4_n000_a375,confirmatory,7209,4,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0649406509900197,0.1393157137983113,0.2144211178533359,0.2144211178533359,0.2629315340477036,8.628230207379852,0.4773526519010396,0.3456731696486501,0.4562500040587842,4.0,0.9999999999999998,4.000000000000001,0.4178894547852579,maximum_budget,1.8826404519857889,5.5696409030308895e-18,0.0838993472585758,balanced_contiguous_k4,4,balanced_contiguous,0.0442275688503278,0.039671778408247996,False,False,True
s7209_r4_n000_a375,confirmatory,7209,4,0.0,0.375,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4.0,0.5487418407321983,0.5,0.487418407321983,64.0,64.0,32.0,0.0352773490840716,0.0750574277425581,0.1166573797269666,0.1166573797269666,0.1456044521415837,4.775999848257647,0.2622618318685504,0.3456731696486501,0.4562500040587842,4.0,0.5509863177397398,4.000000000000001,0.433734786892863,rank_only,1.8826404519857889,0.0003282215917519,0.0442275688503278,balanced_contiguous_k4,4,balanced_contiguous,0.0442275688503278,0.0,True,True,True
s7209_r4_n000_a375,confirmatory,7209,4,0.0,0.375,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2.0,0.35,0.25,1.0,64.0,64.0,16.0,0.0109313601622879,0.0232193493031385,0.0361597579805707,0.0361597579805707,0.0452929106368825,1.485532898360812,0.0814526686174533,0.3456731696486501,0.4562500040587842,4.0,0.1623976549262846,4.000000000000001,0.463670183222035,sampled_random,1.8826404519857889,0.257472425957197,0.285472425957197,balanced_contiguous_k4,4,balanced_contiguous,0.0442275688503278,0.24124485710686921,False,False,False
s7209_r4_n750_a125,confirmatory,7209,4,0.75,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4.0,0.5487418407321983,0.5,0.487418407321983,64.0,64.0,32.0,0.0733085961023429,0.136586198909923,0.249253052173833,0.2492530521738329,0.4086751205698292,13.326856910408369,0.6579281727436621,0.34567316964865,0.7944836334856822,4.0,0.9229614315063064,3.999999999999999,0.7003692522436996,moment_selector,1.8826404519857889,0.2933735049939572,0.337272852252533,balanced_contiguous_k4,4,balanced_contiguous,0.337272852252533,0.0,True,True,True
s7209_r4_n750_a125,confirmatory,7209,4,0.75,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0788731021215487,0.146667151937392,0.2682957480602436,0.2682957480602436,0.4416073211409044,14.399730024569186,0.7099030692011481,0.34567316964865,0.7944836334856822,4.0,1.0,3.999999999999999,0.7298932881166242,development_best,1.8826404519857889,0.2948983731789986,0.3787977204375745,balanced_contiguous_k4,4,balanced_contiguous,0.337272852252533,0.041524868185041475,False,False,True
s7209_r4_n750_a125,confirmatory,7209,4,0.75,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0788731021215487,0.146667151937392,0.2682957480602436,0.2682957480602436,0.4416073211409044,14.399730024569186,0.7099030692011481,0.34567316964865,0.7944836334856822,4.0,1.0,3.999999999999999,0.7298932881166242,maximum_budget,1.8826404519857889,0.2948983731789986,0.3787977204375745,balanced_contiguous_k4,4,balanced_contiguous,0.337272852252533,0.041524868185041475,False,False,True
s7209_r4_n750_a125,confirmatory,7209,4,0.75,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4.0,0.5487418407321983,0.5,0.487418407321983,64.0,64.0,32.0,0.0733085961023429,0.136586198909923,0.249253052173833,0.2492530521738329,0.4086751205698292,13.326856910408369,0.6579281727436621,0.34567316964865,0.7944836334856822,4.0,0.9229614315063064,3.999999999999999,0.7003692522436996,rank_only,1.8826404519857889,0.2933735049939572,0.337272852252533,balanced_contiguous_k4,4,balanced_contiguous,0.337272852252533,0.0,True,True,True
s7209_r4_n750_a125,confirmatory,7209,4,0.75,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4.0,0.5658846978750555,0.5,0.6588469787505544,64.0,64.0,32.0,0.0341951293944301,0.0595881930195433,0.1182243585320596,0.1182243585320596,0.2210554771338302,7.191999626814628,0.3392798356658899,0.34567316964865,0.7944836334856822,4.0,0.4948674385936797,3.999999999999999,0.7753772754568442,sampled_random,1.8826404519857889,0.4086218623305724,0.4538926381605769,balanced_contiguous_k4,4,balanced_contiguous,0.337272852252533,0.1166197859080439,False,True,False
s7209_r4_n750_a375,confirmatory,7209,4,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0664997157431486,0.1174997205088234,0.2290775398005238,0.2290775398005238,0.4169224624175324,13.57059633716156,0.6460000022180562,0.3456731696486501,0.7633364328346046,4.0,0.9999999999999998,4.000000000000001,0.7220407251895727,moment_selector,1.8826404519857889,0.2948983733019765,0.3787977205605524,balanced_contiguous_k4,4,balanced_contiguous,0.3293933046976888,0.04940441586286359,False,False,True
s7209_r4_n750_a375,confirmatory,7209,4,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0664997157431486,0.1174997205088234,0.2290775398005238,0.2290775398005238,0.4169224624175324,13.57059633716156,0.6460000022180562,0.3456731696486501,0.7633364328346046,4.0,0.9999999999999998,4.000000000000001,0.7220407251895727,development_best,1.8826404519857889,0.2948983733019765,0.3787977205605524,balanced_contiguous_k4,4,balanced_contiguous,0.3293933046976888,0.04940441586286359,False,False,True
s7209_r4_n750_a375,confirmatory,7209,4,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0664997157431486,0.1174997205088234,0.2290775398005238,0.2290775398005238,0.4169224624175324,13.57059633716156,0.6460000022180562,0.3456731696486501,0.7633364328346046,4.0,0.9999999999999998,4.000000000000001,0.7220407251895727,maximum_budget,1.8826404519857889,0.2948983733019765,0.3787977205605524,balanced_contiguous_k4,4,balanced_contiguous,0.3293933046976888,0.04940441586286359,False,False,True
s7209_r4_n750_a375,confirmatory,7209,4,0.75,0.375,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4.0,0.5487418407321983,0.5,0.487418407321983,64.0,64.0,32.0,0.0341280715999399,0.0586471279189076,0.1184372776782521,0.118437277678252,0.2275295159956029,7.399381789537547,0.345966793673855,0.3456731696486501,0.7633364328346046,4.0,0.5509863177397398,4.000000000000001,0.7429848919508664,rank_only,1.8826404519857889,0.285493957439113,0.3293933046976888,balanced_contiguous_k4,4,balanced_contiguous,0.3293933046976888,0.0,True,True,True
s7209_r4_n750_a375,confirmatory,7209,4,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0664997157431486,0.1174997205088234,0.2290775398005238,0.2290775398005238,0.4169224624175324,13.57059633716156,0.6460000022180562,0.3456731696486501,0.7633364328346046,4.0,0.9999999999999998,4.000000000000001,0.7220407251895727,sampled_random,1.8826404519857889,0.2948983733019765,0.3787977205605524,balanced_contiguous_k4,4,balanced_contiguous,0.3293933046976888,0.04940441586286359,False,False,True
s7209_r8_n000_a125,confirmatory,7209,8,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4.0,0.5487418407321983,0.5,0.487418407321983,64.0,64.0,32.0,0.0229046576729594,0.0496906140867294,0.0754719760163859,0.0754719760163859,0.1671746822677411,5.425061808584101,0.242646658284127,0.236207002083143,0.4994767406169001,8.0,0.4999999999999999,8.0,0.500254852801476,moment_selector,1.8826404519857889,0.2528076760854033,0.2967070233439792,balanced_contiguous_k8,8,balanced_contiguous,0.0838993665729989,0.2128076567709803,False,False,True
s7209_r8_n000_a125,confirmatory,7209,8,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0399051017076151,0.0821785626946156,0.1327894278236029,0.1327894278236029,0.3214090712060768,10.41787970641806,0.4541984990296798,0.236207002083143,0.4994767406169001,8.0,1.0,8.0,0.5082491291601127,development_best,1.8826404519857889,1.9314423050890103e-08,0.0838993665729989,balanced_contiguous_k8,8,balanced_contiguous,0.0838993665729989,0.0,True,True,True
s7209_r8_n000_a125,confirmatory,7209,8,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0399051017076151,0.0821785626946156,0.1327894278236029,0.1327894278236029,0.3214090712060768,10.41787970641806,0.4541984990296798,0.236207002083143,0.4994767406169001,8.0,1.0,8.0,0.5082491291601127,maximum_budget,1.8826404519857889,1.9314423050890103e-08,0.0838993665729989,balanced_contiguous_k8,8,balanced_contiguous,0.0838993665729989,0.0,True,True,True
s7209_r8_n000_a125,confirmatory,7209,8,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0399051017076151,0.0821785626946156,0.1327894278236029,0.1327894278236029,0.3214090712060768,10.41787970641806,0.4541984990296798,0.236207002083143,0.4994767406169001,8.0,1.0,8.0,0.5082491291601127,rank_only,1.8826404519857889,1.9314423050890103e-08,0.0838993665729989,balanced_contiguous_k8,8,balanced_contiguous,0.0838993665729989,0.0,True,True,True
s7209_r8_n000_a125,confirmatory,7209,8,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4.0,0.5634003977894598,0.5,0.6340039778945984,64.0,64.0,32.0,0.019242042310966,0.0389499356001799,0.064251190670158,0.0642511906701579,0.1601023114397393,5.187525156741819,0.2243535021098973,0.236207002083143,0.4994767406169001,8.0,0.4999999999999998,8.0,0.5083229252066103,sampled_random,1.8826404519857889,0.2513214599629527,0.2963934917861095,balanced_contiguous_k8,8,balanced_contiguous,0.0838993665729989,0.21249412521311062,False,False,False
s7209_r8_n000_a375,confirmatory,7209,8,0.0,0.375,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4.0,0.5487418407321983,0.5,0.487418407321983,64.0,64.0,32.0,0.021777550805502,0.0476678029682331,0.0716434059371268,0.0716434059371268,0.1562881994290736,5.072865787667484,0.2279316053662005,0.2362070020831431,0.5009303461389818,8.0,0.4999999999999998,8.000000000000002,0.503830395305944,moment_selector,1.8826404519857889,0.2606847947563898,0.3045841420149656,balanced_contiguous_k8,8,balanced_contiguous,0.0838993781798455,0.2206847638351201,False,False,True
s7209_r8_n000_a375,confirmatory,7209,8,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0398536333611014,0.081436356652557,0.1328230971465215,0.1328230971465215,0.3257473961795731,10.556739774892865,0.4585704933260947,0.2362070020831431,0.5009303461389818,8.0,0.9999999999999998,8.000000000000002,0.5097996310733378,development_best,1.8826404519857889,3.0921269654774824e-08,0.0838993781798455,balanced_contiguous_k8,8,balanced_contiguous,0.0838993781798455,0.0,True,True,True
s7209_r8_n000_a375,confirmatory,7209,8,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0398536333611014,0.081436356652557,0.1328230971465215,0.1328230971465215,0.3257473961795731,10.556739774892865,0.4585704933260947,0.2362070020831431,0.5009303461389818,8.0,0.9999999999999998,8.000000000000002,0.5097996310733378,maximum_budget,1.8826404519857889,3.0921269654774824e-08,0.0838993781798455,balanced_contiguous_k8,8,balanced_contiguous,0.0838993781798455,0.0,True,True,True
s7209_r8_n000_a375,confirmatory,7209,8,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0398536333611014,0.081436356652557,0.1328230971465215,0.1328230971465215,0.3257473961795731,10.556739774892865,0.4585704933260947,0.2362070020831431,0.5009303461389818,8.0,0.9999999999999998,8.000000000000002,0.5097996310733378,rank_only,1.8826404519857889,3.0921269654774824e-08,0.0838993781798455,balanced_contiguous_k8,8,balanced_contiguous,0.0838993781798455,0.0,True,True,True
s7209_r8_n000_a375,confirmatory,7209,8,0.0,0.375,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1.0,0.225,0.125,1.0,64.0,64.0,8.0,0.0055094747934446,0.0120818687306671,0.0181189678005137,0.0181189678005137,0.0393998604632231,1.278914502623654,0.0575188282637368,0.2362070020831431,0.5009303461389818,8.0,0.1249999999999999,8.000000000000002,0.5085579860236469,sampled_random,1.8826404519857889,0.4355990854947756,0.4535990854947756,balanced_contiguous_k8,8,balanced_contiguous,0.0838993781798455,0.3696997073149301,False,False,False
s7209_r8_n750_a125,confirmatory,7209,8,0.75,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1.0,0.1737418407321983,0.125,0.487418407321983,64.0,64.0,8.0,0.0080900276621153,0.0167350652699788,0.026896925629783,0.026896925629783,0.0646102414500178,2.094424652030354,0.0915071670798009,0.236207002083143,0.7982349608731043,8.0,0.1249999999999999,8.0,0.796903694797298,moment_selector,1.8826404519857889,0.7259483670102808,0.7398477142688566,balanced_contiguous_k8,8,balanced_contiguous,0.3876514022119354,0.35219631205692126,False,False,True
s7209_r8_n750_a125,confirmatory,7209,8,0.75,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0412254364563527,0.0706120894101764,0.1431962293858755,0.1431962293858755,0.4715011179873462,15.231232004980953,0.6146973473732217,0.236207002083143,0.7982349608731043,8.0,1.0,8.0,0.8045216338081809,development_best,1.8826404519857889,0.3037520549533595,0.3876514022119354,balanced_contiguous_k8,8,balanced_contiguous,0.3876514022119354,0.0,True,True,True
s7209_r8_n750_a125,confirmatory,7209,8,0.75,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0412254364563527,0.0706120894101764,0.1431962293858755,0.1431962293858755,0.4715011179873462,15.231232004980953,0.6146973473732217,0.236207002083143,0.7982349608731043,8.0,1.0,8.0,0.8045216338081809,maximum_budget,1.8826404519857889,0.3037520549533595,0.3876514022119354,balanced_contiguous_k8,8,balanced_contiguous,0.3876514022119354,0.0,True,True,True
s7209_r8_n750_a125,confirmatory,7209,8,0.75,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0412254364563527,0.0706120894101764,0.1431962293858755,0.1431962293858755,0.4715011179873462,15.231232004980953,0.6146973473732217,0.236207002083143,0.7982349608731043,8.0,1.0,8.0,0.8045216338081809,rank_only,1.8826404519857889,0.3037520549533595,0.3876514022119354,balanced_contiguous_k8,8,balanced_contiguous,0.3876514022119354,0.0,True,True,True
s7209_r8_n750_a125,confirmatory,7209,8,0.75,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8.0,1.1,1.0,1.0,64.0,64.0,64.0,0.0412254364563527,0.0706120894101764,0.1431962293858755,0.1431962293858755,0.4715011179873462,15.231232004980953,0.6146973473732217,0.236207002083143,0.7982349608731043,8.0,1.0,8.0,0.808622286549605,sampled_random,1.8826404519857889,0.3037520549533595,0.3917520549533596,balanced_contiguous_k8,8,balanced_contiguous,0.3876514022119354,0.004100652741424182,False,True,False
s7209_r8_n750_a375,confirmatory,7209,8,0.75,0.375,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1.0,0.1737418407321983,0.125,0.487418407321983,64.0,64.0,8.0,0.0068161992834524,0.0136396022126224,0.022813716904062,0.022813716904062,0.0579595462334843,1.877519196375562,0.0807732631375464,0.2362070020831431,0.8027506648568747,8.0,0.1249999999999999,8.000000000000002,0.8038175596156266,moment_selector,1.8826404519857889,0.7314792382643029,0.7453785855228788,balanced_contiguous_k8,8,balanced_contiguous,0.3876507682742534,0.35772781724862546,False,False,True
s7209_r8_n750_a375,confirmatory,7209,8,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0407034588109591,0.0688205542782528,0.1418944676778891,0.1418944676778891,0.4773897279492751,15.418365762054696,0.6192841956271643,0.2362070020831431,0.8027506648568747,8.0,0.9999999999999998,8.000000000000002,0.8100200340222016,development_best,1.8826404519857889,0.3037514210156776,0.3876507682742534,balanced_contiguous_k8,8,balanced_contiguous,0.3876507682742534,0.0,True,True,True
s7209_r8_n750_a375,confirmatory,7209,8,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0407034588109591,0.0688205542782528,0.1418944676778891,0.1418944676778891,0.4773897279492751,15.418365762054696,0.6192841956271643,0.2362070020831431,0.8027506648568747,8.0,0.9999999999999998,8.000000000000002,0.8100200340222016,maximum_budget,1.8826404519857889,0.3037514210156776,0.3876507682742534,balanced_contiguous_k8,8,balanced_contiguous,0.3876507682742534,0.0,True,True,True
s7209_r8_n750_a375,confirmatory,7209,8,0.75,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.0407034588109591,0.0688205542782528,0.1418944676778891,0.1418944676778891,0.4773897279492751,15.418365762054696,0.6192841956271643,0.2362070020831431,0.8027506648568747,8.0,0.9999999999999998,8.000000000000002,0.8100200340222016,rank_only,1.8826404519857889,0.3037514210156776,0.3876507682742534,balanced_contiguous_k8,8,balanced_contiguous,0.3876507682742534,0.0,True,True,True
s7209_r8_n750_a375,confirmatory,7209,8,0.75,0.375,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1.0,0.1737418407321983,0.125,0.487418407321983,64.0,64.0,8.0,0.0068161992834524,0.0136396022126224,0.022813716904062,0.022813716904062,0.0579595462334843,1.877519196375562,0.0807732631375464,0.2362070020831431,0.8027506648568747,8.0,0.1249999999999999,8.000000000000002,0.8038175596156266,sampled_random,1.8826404519857889,0.7314792382643029,0.7453785855228788,balanced_contiguous_k8,8,balanced_contiguous,0.3876507682742534,0.35772781724862546,False,False,True
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4.0,0.5658846978750555,0.5,0.6588469787505544,64.0,64.0,32.0,0.2647053122423249,0.3563854154867247,1.0035852768338662,1.003585276833866,0.2681209070384734,9.583454302065014,1.2717061838723394,1.111147877435283,0.5111954456408279,1.0,0.9542457085409224,1.0000000000000004,0.0581212927879024,moment_selector,1.8826404519857889,5.583303835936567e-32,0.0452707758300044,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758,0.0313714285714286,False,False,False
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.2773974353492972,0.3734734275427355,1.0517053080263632,1.0517053080263632,0.2809768015079055,10.04296295627934,1.332682109534269,1.111147877435283,0.5111954456408279,1.0,1.0,1.0000000000000004,0.0728551598337042,development_best,1.8826404519857889,5.24103948044306e-32,0.0838993472585758,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758,0.06999999999999999,False,False,True
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8.0,1.0487418407321982,1.0,0.487418407321983,64.0,64.0,64.0,0.2773974353492972,0.3734734275427355,1.0517053080263632,1.0517053080263632,0.2809768015079055,10.04296295627934,1.332682109534269,1.111147877435283,0.5111954456408279,1.0,1.0,1.0000000000000004,0.0728551598337042,maximum_budget,1.8826404519857889,5.24103948044306e-32,0.0838993472585758,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758,0.06999999999999999,False,False,True
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2.0,0.3139925081183606,0.25,0.6399250811836067,64.0,64.0,16.0,0.2406235545784721,0.3239629939720931,0.9122833787835578,0.9122833787835576,0.2437284131621058,8.711592599970945,1.1560117919456634,1.111147877435283,0.5111954456408279,1.0,0.8674325134818944,1.0000000000000004,0.0833072087402549,rank_only,1.8826404519857889,4.8545382786909357e-32,0.0251194006494688,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758,0.011220053390893001,False,False,False
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2.0,0.3158846978750554,0.25,0.6588469787505544,64.0,64.0,16.0,0.2379306642306166,0.3203374269694857,0.9020737419525382,0.9020737419525382,0.2410007754108799,8.614098555100696,1.1430745173634185,1.111147877435283,0.5111954456408279,1.0,0.8577248161325488,1.0000000000000004,0.0885283282224253,sampled_random,1.8826404519857889,5.262891883690648e-32,0.0252707758300044,balanced_contiguous_k1,1,balanced_contiguous,0.0138993472585758,0.0113714285714286,False,False,False
