seed,task,step,noise,rule,rate,selected_rate,common_rate,sigma,variance,noise_floor,clips,bounds,population_nmse,validation_nmse,test_nmse
2026092105,matching,0,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,1.0551859144750706,1.104298702948499,1.05697098287717
2026092105,matching,0,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,1.0551859144750706,1.0583038156502989,1.0333993318935528
2026092105,matching,0,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,1.0551859144750706,1.0583038156502989,1.0333993318935528
2026092105,matching,0,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.0551859144750706,1.0583038156502989,1.0333993318935528
2026092105,matching,0,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,1.0551859144750706,1.0583038156502989,1.0333993318935528
2026092105,matching,0,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.0551859144750706,1.0583038156502989,1.0333993318935528
2026092105,matching,0,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,1.0551859144750706,1.0583038156502989,1.0333993318935528
2026092105,matching,0,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,1.0551859144750706,1.104298702948499,1.05697098287717
2026092105,matching,0,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,1.0551859144750706,1.104298702948499,1.05697098287717
2026092105,matching,0,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.0551859144750706,1.104298702948499,1.05697098287717
2026092105,matching,0,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,1.0551859144750706,1.104298702948499,1.05697098287717
2026092105,matching,0,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.0551859144750706,1.104298702948499,1.05697098287717
2026092105,matching,0,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,1.0551859144750706,1.104298702948499,1.05697098287717
2026092105,matching,1,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,1.0509746639387796,1.0993994326601864,1.0530818621010427
2026092105,matching,1,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,1.054068047289162,1.1029790822112395,1.0559445712336692
2026092105,matching,1,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.05097966852369,1.099415797618034,1.053093429592682
2026092105,matching,1,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,1.0420789507007715,1.0890237717997449,1.044909618571524
2026092105,matching,1,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.0509796680549652,1.0994157989215705,1.0530934300171153
2026092105,matching,1,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,1.0420789495715082,1.089023775632601,1.0449096200504029
2026092105,matching,1,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,1.0509746636714137,1.053471372206869,1.0295230144662306
2026092105,matching,1,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,1.054068047237033,1.0569615631684417,1.0323923923724674
2026092105,matching,1,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.0509796676560272,1.0534824551336608,1.0295337125891386
2026092105,matching,1,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,1.0420789480478403,1.0432307694267342,1.021377523170074
2026092105,matching,1,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.0509796681225012,1.053482457498072,1.0295337139234362
2026092105,matching,1,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,1.042078949728086,1.04323077647957,1.02137752745864
2026092105,matching,1,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,1.0509746639387796,1.0993994326601864,1.0530818621010427
2026092105,matching,1,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,1.054068047289162,1.1029790822112395,1.0559445712336692
2026092105,matching,1,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.05097966852369,1.099415797618034,1.053093429592682
2026092105,matching,1,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,1.0420789507007715,1.0890237717997449,1.044909618571524
2026092105,matching,1,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.0509796680549652,1.0994157989215705,1.0530934300171153
2026092105,matching,1,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,1.0420789495715082,1.089023775632601,1.0449096200504029
2026092105,matching,16,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,1.0103908504874162,1.0565057503229975,1.0145902131306204
2026092105,matching,16,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,1.039364605448122,1.0879896750614246,1.0430546531860043
2026092105,matching,16,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.0105131229357434,1.0569128987838845,1.0145756857547
2026092105,matching,16,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.9666072401493946,1.0096528255622172,0.9728146433307884
2026092105,matching,16,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.0105131206396514,1.056912900116452,1.014575684641226
2026092105,matching,16,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.966607242894013,1.0096528316809188,0.9728146456329072
2026092105,matching,16,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,1.0102504602424034,1.0113326572720316,0.9909679841665144
2026092105,matching,16,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,1.0392252438057616,1.0420963759398951,1.019495812957138
2026092105,matching,16,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.0104846348083276,1.0118659345018308,0.9910343063825306
2026092105,matching,16,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,0.966698416626611,0.9660153134842508,0.949488998642494
2026092105,matching,16,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.0104846326126404,1.0118659366275513,0.9910343055851734
2026092105,matching,16,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,0.966698419153029,0.9660153218106328,0.949489001369866
2026092105,matching,16,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,1.0103908504874162,1.0565057503229975,1.0145902131306204
2026092105,matching,16,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,1.039364605448122,1.0879896750614246,1.0430546531860043
2026092105,matching,16,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.0105131229357434,1.0569128987838845,1.0145756857547
2026092105,matching,16,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.9666072401493946,1.0096528255622172,0.9728146433307884
2026092105,matching,16,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,1.0105131206396514,1.056912900116452,1.014575684641226
2026092105,matching,16,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.966607242894013,1.0096528316809188,0.9728146456329072
2026092105,matching,64,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.9239570561901118,0.9659656806827868,0.9323333675182576
2026092105,matching,64,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.9817977449400808,1.0238645263349335,0.989806957808865
2026092105,matching,64,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.9611953233402304,1.0040931684431331,0.9672631414458642
2026092105,matching,64,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.6929877172563009,0.713555188053534,0.6897338100994189
2026092105,matching,64,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.9611953194209708,1.0040931663519832,0.9672631362908976
2026092105,matching,64,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.6929871420586793,0.7135546051898386,0.6897332482229039
2026092105,matching,64,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,0.9235742660290402,0.922544337810266,0.9084249136482772
2026092105,matching,64,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,0.9817830697054823,0.9800564185481556,0.9667685529429318
2026092105,matching,64,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,0.9612167071832672,0.9608365639547124,0.9436912717912956
2026092105,matching,64,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,0.6920891399747098,0.6805105711416835,0.6652724763887898
2026092105,matching,64,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,0.9612167027365828,0.9608365624469392,0.943691266074526
2026092105,matching,64,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,0.6920885843541997,0.6805100247641627,0.6652719373777738
2026092105,matching,64,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.9239570561901118,0.9659656806827868,0.9323333675182576
2026092105,matching,64,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.9817977449400808,1.0238645263349335,0.989806957808865
2026092105,matching,64,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.9611953233402304,1.0040931684431331,0.9672631414458642
2026092105,matching,64,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.6929877172563009,0.713555188053534,0.6897338100994189
2026092105,matching,64,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.9611953194209708,1.0040931663519832,0.9672631362908976
2026092105,matching,64,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.6929871420586793,0.7135546051898386,0.6897332482229039
2026092105,matching,256,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0665801795364246,0.0922509288129944,0.0886383484871769
2026092105,matching,256,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.88773738988267,0.9265440373501505,0.8982773148507937
2026092105,matching,256,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.4975188712996573,0.5120505661485231,0.5039613211170346
2026092105,matching,256,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0002978265070683,0.021289931220637,0.022650743898206
2026092105,matching,256,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.4975175399766633,0.5120492523183275,0.5039600560905337
2026092105,matching,256,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0002978285911657,0.0212899325529952,0.0226507464963019
2026092105,matching,256,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,0.1049429222932918,0.1041700550286839,0.1045226318388043
2026092105,matching,256,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,0.8862559343876191,0.881448275453678,0.8756184668401666
2026092105,matching,256,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,0.4996213534713573,0.4847418491811516,0.4812091976785042
2026092105,matching,256,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,2.1389783817037665e-07,2.1936715620159839e-07,2.2104766319661517e-07
2026092105,matching,256,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,0.4996200272724311,0.4847405713091187,0.4812079403998806
2026092105,matching,256,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,2.1389746477386705e-07,2.1936638867841133e-07,2.2104743242686825e-07
2026092105,matching,256,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0665801795364246,0.0922509288129944,0.0886383484871769
2026092105,matching,256,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.88773738988267,0.9265440373501505,0.8982773148507937
2026092105,matching,256,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.4975188712996573,0.5120505661485231,0.5039613211170346
2026092105,matching,256,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0002978265070683,0.021289931220637,0.022650743898206
2026092105,matching,256,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.4975175399766633,0.5120492523183275,0.5039600560905337
2026092105,matching,256,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0002978285911657,0.0212899325529952,0.0226507464963019
2026092105,matching,512,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0003033352696065,0.0209862172724036,0.0226039224232218
2026092105,matching,512,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.1638927882043359,0.1837090248639392,0.1841262481226581
2026092105,matching,512,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0031942966628994,0.0249940380667282,0.0260729574299588
2026092105,matching,512,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0006023722224111,0.0209208458775385,0.0228162606744071
2026092105,matching,512,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0031942217124757,0.024993941938333,0.0260728712086736
2026092105,matching,512,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0006023734393195,0.0209208462746403,0.0228162618110007
2026092105,matching,512,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,1.4687591911643091e-08,1.4895164483792602e-08,1.4740867897776168e-08
2026092105,matching,512,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,0.1620139010924109,0.1608583428563894,0.1608990186532697
2026092105,matching,512,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,0.0026520598882243,0.0028360802267889,0.0027694568147743
2026092105,matching,512,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,9.092591441913861e-19,9.606649814542953e-19,9.062678611878699e-19
2026092105,matching,512,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,0.0026519876824023,0.0028360066803326,0.0027693810747171
2026092105,matching,512,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,9.09258744289477e-19,9.606639057482867e-19,9.06267877484787e-19
2026092105,matching,512,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0003033352696065,0.0209862172724036,0.0226039224232218
2026092105,matching,512,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.1638927882043359,0.1837090248639392,0.1841262481226581
2026092105,matching,512,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0031942966628994,0.0249940380667282,0.0260729574299588
2026092105,matching,512,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0006023722224111,0.0209208458775385,0.0228162606744071
2026092105,matching,512,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0031942217124757,0.024993941938333,0.0260728712086736
2026092105,matching,512,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0006023734393195,0.0209208462746403,0.0228162618110007
2026092105,matching,1024,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0005448414709709,0.0213763634564834,0.0228900613579526
2026092105,matching,1024,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.0001789916826097,0.0209762170052019,0.0225922634694892
2026092105,matching,1024,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0002882545875359,0.0210650837627313,0.022687427605145
2026092105,matching,1024,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.001251515539383,0.0219649434603964,0.023527109190627
2026092105,matching,1024,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0002882559355121,0.0210650857647605,0.0226874291979897
2026092105,matching,1024,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0012515155536,0.0219649421434414,0.0235271092933716
2026092105,matching,1024,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,3.32352359196943e-31,3.345526421456529e-31,3.2221575769036204e-31
2026092105,matching,1024,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,1.512182857922846e-05,1.462568217813076e-05,1.5173884684927584e-05
2026092105,matching,1024,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,2.264122987934709e-10,2.2839621547266119e-10,2.2613680278276875e-10
2026092105,matching,1024,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,6.183179730037233e-32,6.467826426718241e-32,6.079538824559934e-32
2026092105,matching,1024,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,2.264074335978144e-10,2.2839119540768747e-10,2.2613192753353936e-10
2026092105,matching,1024,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,7.31228105232395e-32,7.612875230061184e-32,7.220008375896071e-32
2026092105,matching,1024,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0005448414709709,0.0213763634564834,0.0228900613579526
2026092105,matching,1024,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.0001789916826097,0.0209762170052019,0.0225922634694892
2026092105,matching,1024,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0002882545875359,0.0210650837627313,0.022687427605145
2026092105,matching,1024,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.001251515539383,0.0219649434603964,0.023527109190627
2026092105,matching,1024,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0002882559355121,0.0210650857647605,0.0226874291979897
2026092105,matching,1024,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0012515155536,0.0219649421434414,0.0235271092933716
2026092105,matching,4096,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0007731273101805,0.0213568026058232,0.0229527820522703
2026092105,matching,4096,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.0003628178531841,0.0211027963680312,0.0226636238817127
2026092105,matching,4096,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0005443122024251,0.021251091644419,0.0227962124200638
2026092105,matching,4096,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0024780762087371,0.0227166550057337,0.0244646730064655
2026092105,matching,4096,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0005443221246222,0.0212511033386817,0.0227962215530149
2026092105,matching,4096,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0024780861001923,0.0227166756821519,0.0244646765078647
2026092105,matching,4096,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,4.599634452263938e-32,5.031999097532731e-32,4.6583594947084667e-32
2026092105,matching,4096,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,5.31459643833065e-31,5.347074365546147e-31,5.360423860644613e-31
2026092105,matching,4096,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.7329273885891106e-31,1.826430891196284e-31,1.7101341446743303e-31
2026092105,matching,4096,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,1.238064763412856e-31,1.2319811270834002e-31,1.2406241378089986e-31
2026092105,matching,4096,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.6170553403792168e-31,1.707063002535494e-31,1.608222996522592e-31
2026092105,matching,4096,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,2.8010514118527466e-33,2.7983063229368916e-33,2.891764120145393e-33
2026092105,matching,4096,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0007731273101805,0.0213568026058232,0.0229527820522703
2026092105,matching,4096,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.0003628178531841,0.0211027963680312,0.0226636238817127
2026092105,matching,4096,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0005443122024251,0.021251091644419,0.0227962124200638
2026092105,matching,4096,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0024780762087371,0.0227166550057337,0.0244646730064655
2026092105,matching,4096,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0005443221246222,0.0212511033386817,0.0227962215530149
2026092105,matching,4096,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0024780861001923,0.0227166756821519,0.0244646765078647
2026092105,matching,8192,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0019379608979909,0.0229439283906709,0.0244559607900401
2026092105,matching,8192,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.0011243367666138,0.022026326456749,0.0235498040910493
2026092105,matching,8192,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0014823371014097,0.0223065161226618,0.0239142982869051
2026092105,matching,8192,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0017084967825798,0.0221164489768818,0.0240753462360143
2026092105,matching,8192,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0014823491684256,0.0223065268970104,0.0239143104203848
2026092105,matching,8192,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0017085542935349,0.0221164606744349,0.0240754160407291
2026092105,matching,8192,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,2.3138868122427006e-20,2.3764810318128362e-20,2.3045326862516922e-20
2026092105,matching,8192,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,2.3877292830787836e-32,2.3519362562454407e-32,2.3937616961344248e-32
2026092105,matching,8192,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,8.973099666727962e-32,8.89459901027471e-32,8.930688771752513e-32
2026092105,matching,8192,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,5.475489548575147e-05,5.2363602225457206e-05,5.452655706144488e-05
2026092105,matching,8192,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,9.571727039040378e-33,8.990344214080857e-33,9.687872286113051e-33
2026092105,matching,8192,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,3.033356604350559e-158,2.891168013521626e-158,3.06297922743992e-158
2026092105,matching,8192,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0019379608979909,0.0229439283906709,0.0244559607900401
2026092105,matching,8192,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.0011243367666138,0.022026326456749,0.0235498040910493
2026092105,matching,8192,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0014823371014097,0.0223065161226618,0.0239142982869051
2026092105,matching,8192,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0017084967825798,0.0221164489768818,0.0240753462360143
2026092105,matching,8192,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0014823491684256,0.0223065268970104,0.0239143104203848
2026092105,matching,8192,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,0,0.0017085542935349,0.0221164606744349,0.0240754160407291
2026092105,matching,16384,fixed_absolute,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0003013635227542,0.0209847970598827,0.0226107635236768
2026092105,matching,16384,fixed_absolute,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.0002790490649917,0.0209280232585277,0.0225667072522097
2026092105,matching,16384,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0003208699251416,0.0209141535338519,0.0226211793558602
2026092105,matching,16384,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,1612,0.0012688191959288,0.0220357536000794,0.0236146654062202
2026092105,matching,16384,fixed_absolute,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0003208707257789,0.0209141501450531,0.0226211813439901
2026092105,matching,16384,fixed_absolute,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,1612,0.0012688219558368,0.0220357452155084,0.0236146722211821
2026092105,matching,16384,noise_free,exact,0.003,True,True,0.0,1.0,0.0,0,0,4.532253638960128e-08,4.5937935923025296e-08,4.536766187218815e-08
2026092105,matching,16384,noise_free,unit_broadcast,0.003,True,True,0.0,1.0,0.0,0,0,1.726385181643608e-06,1.681623511331751e-06,1.6665591232780283e-06
2026092105,matching,16384,noise_free,calibrated_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,1.5694515857143288e-07,1.5986139621150713e-07,1.6098432803686905e-07
2026092105,matching,16384,noise_free,calibrated_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,4.15418345433026e-06,4.166190844557399e-06,4.153599445002788e-06
2026092105,matching,16384,noise_free,sign_broadcast,0.003,False,True,0.0,1.0,0.0,0,0,2.1950909239538894e-12,2.103276926365357e-12,2.182803846253538e-12
2026092105,matching,16384,noise_free,sign_broadcast,0.01,True,False,0.0,1.0,0.0,0,0,1.2403035048172578e-06,1.2196032622862132e-06,1.219875222864612e-06
2026092105,matching,16384,relative_matched,exact,0.003,True,True,0.15,1.0,0.0225,0,0,0.0003013635227542,0.0209847970598827,0.0226107635236768
2026092105,matching,16384,relative_matched,unit_broadcast,0.003,True,True,0.15,1.0,0.0225,0,0,0.0002790490649917,0.0209280232585277,0.0225667072522097
2026092105,matching,16384,relative_matched,calibrated_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0003208699251416,0.0209141535338519,0.0226211793558602
2026092105,matching,16384,relative_matched,calibrated_broadcast,0.01,True,False,0.15,1.0,0.0225,0,1612,0.0012688191959288,0.0220357536000794,0.0236146654062202
2026092105,matching,16384,relative_matched,sign_broadcast,0.003,False,True,0.15,1.0,0.0225,0,0,0.0003208707257789,0.0209141501450531,0.0226211813439901
2026092105,matching,16384,relative_matched,sign_broadcast,0.01,True,False,0.15,1.0,0.0225,0,1612,0.0012688219558368,0.0220357452155084,0.0236146722211821
2026092105,quartet,0,fixed_absolute,exact,0.003,True,True,0.15,0.5,0.045,0,0,1.058582910401337,1.1495186411190323,1.0938127977354073
2026092105,quartet,0,fixed_absolute,unit_broadcast,0.003,True,True,0.15,0.5,0.045,0,0,1.058582910401337,1.1495186411190323,1.0938127977354073
2026092105,quartet,0,fixed_absolute,calibrated_broadcast,0.003,False,True,0.15,0.5,0.045,0,0,1.058582910401337,1.1495186411190323,1.0938127977354073
2026092105,quartet,0,fixed_absolute,calibrated_broadcast,0.01,True,False,0.15,0.5,0.045,0,0,1.058582910401337,1.1495186411190323,1.0938127977354073
2026092105,quartet,0,fixed_absolute,sign_broadcast,0.003,False,True,0.15,0.5,0.045,0,0,1.058582910401337,1.1495186411190323,1.0938127977354073
