seed,state,trained_rule,parameter,relative_l2_residual,max_absolute_residual,exact_norm,kappa_min,kappa_max
2026100203,selected,derivative,branch_excitation.pre_w,5.931323345766444e-16,1.8973538018496328e-19,0.000450516149140872,0.0009265276131992015,0.4688080965601329
2026100203,selected,derivative,branch_inhibition.pre_w,4.713953752677319e-16,9.486769009248164e-20,0.0004195492646335188,0.0009265276131992015,0.4688080965601329
2026100203,selected,exact,branch_excitation.pre_w,6.3068729085705e-16,1.2197274440461925e-19,0.00031957647107346725,0.0001378218615079453,0.5971613903924942
2026100203,selected,exact,branch_inhibition.pre_w,5.052742430441882e-16,9.486769009248164e-20,0.0003125037271771015,0.0001378218615079453,0.5971613903924942
2026100203,selected,full_chain,branch_excitation.pre_w,4.2768141655664263e-16,5.421010862427522e-20,0.0003195764710733954,0.000137821861507944,0.5971613903924938
2026100203,selected,full_chain,branch_inhibition.pre_w,4.273034432852352e-16,5.421010862427522e-20,0.00031250372717703246,0.000137821861507944,0.5971613903924938
2026100203,selected,resistance,branch_excitation.pre_w,6.971207577855813e-16,9.75781955236954e-19,0.0030110714735042694,0.00022114786999402427,0.3354521759159447
2026100203,selected,resistance,branch_inhibition.pre_w,7.165074741630654e-16,8.673617379884035e-19,0.002203863834996079,0.00022114786999402427,0.3354521759159447
2026100203,selected,shuffled_derivative,branch_excitation.pre_w,5.647548140801163e-16,2.168404344971009e-18,0.007474412784104493,1.3699048594407871e-05,0.5184432622316969
2026100203,selected,shuffled_derivative,branch_inhibition.pre_w,5.16079692693815e-16,1.3010426069826053e-18,0.005915352243149911,1.3699048594407871e-05,0.5184432622316969
2026100204,initial,paired_initialization,branch_excitation.pre_w,4.040163812755466e-16,2.6020852139652106e-18,0.018663187124015934,0.03299535603456715,0.10715927381820797
2026100204,initial,paired_initialization,branch_inhibition.pre_w,4.2666023253676163e-16,2.6020852139652106e-18,0.018415012299990895,0.03299535603456715,0.10715927381820797
2026100204,selected,broadcast,branch_excitation.pre_w,7.154114690755533e-16,5.204170427930421e-18,0.009782361250098784,1.4753469115641863e-07,0.8436212743195717
2026100204,selected,broadcast,branch_inhibition.pre_w,7.774652706742398e-16,3.469446951953614e-18,0.007694966152596819,1.4753469115641863e-07,0.8436212743195717
2026100204,selected,derivative,branch_excitation.pre_w,4.4362781675215554e-16,2.168404344971009e-19,0.0011472420117533294,0.00269552452473636,0.5023070330882081
2026100204,selected,derivative,branch_inhibition.pre_w,3.5025120234243485e-16,1.8973538018496328e-19,0.0011149738388535164,0.00269552452473636,0.5023070330882081
2026100204,selected,exact,branch_excitation.pre_w,4.108752410288349e-16,1.6263032587282567e-19,0.0005881220028564234,0.0010743090561892992,0.5443103071587136
2026100204,selected,exact,branch_inhibition.pre_w,3.222625461913119e-16,1.0842021724855044e-19,0.0005595007588408773,0.0010743090561892992,0.5443103071587136
2026100204,selected,full_chain,branch_excitation.pre_w,4.164324029915408e-16,1.6263032587282567e-19,0.0005881220028543801,0.0010743090561893022,0.5443103071587155
2026100204,selected,full_chain,branch_inhibition.pre_w,4.047632783634927e-16,1.6263032587282567e-19,0.0005595007588390427,0.0010743090561893022,0.5443103071587155
2026100204,selected,resistance,branch_excitation.pre_w,5.213889335890233e-16,8.673617379884035e-19,0.004691355166735416,0.0007970498813438738,0.3791285029658898
2026100204,selected,resistance,branch_inhibition.pre_w,4.975063852309456e-16,6.505213034913027e-19,0.0035454882234663824,0.0007970498813438738,0.3791285029658898
2026100204,selected,shuffled_derivative,branch_excitation.pre_w,5.963251884812642e-16,1.0842021724855044e-18,0.003828558489097002,7.388201486725907e-06,0.6861120050353847
2026100204,selected,shuffled_derivative,branch_inhibition.pre_w,4.2908074670801666e-16,8.673617379884035e-19,0.0031280652496928157,7.388201486725907e-06,0.6861120050353847
2026100205,initial,paired_initialization,branch_excitation.pre_w,5.122272315119141e-16,3.469446951953614e-18,0.01699063599348531,0.03169188360146098,0.15381497706200817
2026100205,initial,paired_initialization,branch_inhibition.pre_w,5.321952683293041e-16,3.0357660829594124e-18,0.016563277437773624,0.03169188360146098,0.15381497706200817
2026100205,selected,broadcast,branch_excitation.pre_w,5.216720994687028e-16,5.637851296924623e-18,0.016883934193350242,1.2038291860846995e-07,0.8847485797646047
2026100205,selected,broadcast,branch_inhibition.pre_w,4.107017206792789e-16,3.469446951953614e-18,0.010338772268525248,1.2038291860846995e-07,0.8847485797646047
2026100205,selected,derivative,branch_excitation.pre_w,4.4223965928653425e-16,6.776263578034403e-20,0.00043414084037350414,0.004552621962381602,0.49957395023017215
2026100205,selected,derivative,branch_inhibition.pre_w,4.557193563270291e-16,8.809142651444724e-20,0.00041649646308022947,0.004552621962381602,0.49957395023017215
2026100205,selected,exact,branch_excitation.pre_w,4.2660829096444104e-16,2.168404344971009e-19,0.0008303709477284593,0.00019921831430958978,0.6166117054811731
2026100205,selected,exact,branch_inhibition.pre_w,3.892705465570198e-16,1.6263032587282567e-19,0.0008013948733845303,0.00019921831430958978,0.6166117054811731
2026100205,selected,full_chain,branch_excitation.pre_w,3.157638377146694e-16,1.6263032587282567e-19,0.0008303709477078444,0.00019921831430958173,0.6166117054812008
2026100205,selected,full_chain,branch_inhibition.pre_w,5.753601954646604e-16,2.710505431213761e-19,0.0008013948733653874,0.00019921831430958173,0.6166117054812008
2026100205,selected,resistance,branch_excitation.pre_w,9.976614444405074e-16,8.131516293641283e-19,0.0014984517869874381,0.00018933437871463616,0.35573781131990617
2026100205,selected,resistance,branch_inhibition.pre_w,8.459561191414437e-16,7.589415207398531e-19,0.00156403778244648,0.00018933437871463616,0.35573781131990617
2026100205,selected,shuffled_derivative,branch_excitation.pre_w,4.512711294400875e-16,2.168404344971009e-18,0.007032469851987499,4.839978089517546e-06,0.5449371240628802
2026100205,selected,shuffled_derivative,branch_inhibition.pre_w,8.570862270415291e-16,3.469446951953614e-18,0.005272552176467264,4.839978089517546e-06,0.5449371240628802
2026100206,initial,paired_initialization,branch_excitation.pre_w,4.549220719669619e-16,2.168404344971009e-18,0.0173526108816851,0.034326863523713703,0.12927763770318623
2026100206,initial,paired_initialization,branch_inhibition.pre_w,5.94054937101402e-16,4.7704895589362195e-18,0.0175546802188507,0.034326863523713703,0.12927763770318623
2026100206,selected,broadcast,branch_excitation.pre_w,4.2343133292218274e-16,2.6020852139652106e-18,0.01319123659343545,2.674995472161925e-07,0.9095710170710951
2026100206,selected,broadcast,branch_inhibition.pre_w,8.080371549719225e-16,4.336808689942018e-18,0.010131927387058126,2.674995472161925e-07,0.9095710170710951
2026100206,selected,derivative,branch_excitation.pre_w,4.491661647977262e-16,1.0842021724855044e-19,0.0007335037302682519,0.0039690608661724445,0.43443816532774576
2026100206,selected,derivative,branch_inhibition.pre_w,4.796723084225717e-16,1.8973538018496328e-19,0.0007281985213993581,0.0039690608661724445,0.43443816532774576
2026100206,selected,exact,branch_excitation.pre_w,4.60321716613702e-16,1.3552527156068805e-19,0.0005899653315277185,0.0014468020355572172,0.5526225438362776
2026100206,selected,exact,branch_inhibition.pre_w,4.0014740540347e-16,1.3552527156068805e-19,0.0005628399932998882,0.0014468020355572172,0.5526225438362776
2026100206,selected,full_chain,branch_excitation.pre_w,2.798154451940458e-16,8.131516293641283e-20,0.0005899653315448454,0.0014468020355569127,0.5526225438362891
2026100206,selected,full_chain,branch_inhibition.pre_w,5.69604324777034e-16,1.8973538018496328e-19,0.0005628399933165751,0.0014468020355569127,0.5526225438362891
2026100206,selected,resistance,branch_excitation.pre_w,8.117565615377979e-16,6.505213034913027e-19,0.0019657575009276217,0.0006497479353308345,0.27804954735799947
2026100206,selected,resistance,branch_inhibition.pre_w,8.729201309256881e-16,7.589415207398531e-19,0.0016909406860201397,0.0006497479353308345,0.27804954735799947
2026100206,selected,shuffled_derivative,branch_excitation.pre_w,2.5537158245767683e-16,3.469446951953614e-18,0.016564361577773936,1.4263969673816125e-05,0.8047944964444573
2026100206,selected,shuffled_derivative,branch_inhibition.pre_w,4.245377107815524e-16,3.469446951953614e-18,0.012132585094831132,1.4263969673816125e-05,0.8047944964444573
2026100207,initial,paired_initialization,branch_excitation.pre_w,4.552319309199819e-16,2.168404344971009e-18,0.01365507804118225,0.022616512657903536,0.13815959733247307
2026100207,initial,paired_initialization,branch_inhibition.pre_w,4.977183890180503e-16,2.168404344971009e-18,0.013039738940824596,0.022616512657903536,0.13815959733247307
2026100207,selected,broadcast,branch_excitation.pre_w,6.593850640227475e-16,4.336808689942018e-18,0.011194496201995193,2.3853649920380937e-06,0.7772689272802811
2026100207,selected,broadcast,branch_inhibition.pre_w,6.047545650618324e-16,3.0357660829594124e-18,0.00992716335097609,2.3853649920380937e-06,0.7772689272802811
2026100207,selected,derivative,branch_excitation.pre_w,3.3829250545439094e-16,1.0842021724855044e-19,0.0006178009383630287,0.0019398058473714599,0.4621351992803368
2026100207,selected,derivative,branch_inhibition.pre_w,4.80377429690596e-16,2.168404344971009e-19,0.0005884407623438053,0.0019398058473714599,0.4621351992803368
2026100207,selected,exact,branch_excitation.pre_w,3.372747786904721e-16,6.776263578034403e-20,0.0005612558732249592,0.00029810614263308565,0.5037595397117514
2026100207,selected,exact,branch_inhibition.pre_w,4.4287953952590065e-16,1.0842021724855044e-19,0.0005190907236651839,0.00029810614263308565,0.5037595397117514
2026100207,selected,full_chain,branch_excitation.pre_w,4.105891157681763e-16,1.0842021724855044e-19,0.0005612558732262155,0.0002981061426330814,0.5037595397117499
2026100207,selected,full_chain,branch_inhibition.pre_w,3.407475029468039e-16,6.776263578034403e-20,0.0005190907236663703,0.0002981061426330814,0.5037595397117499
2026100207,selected,resistance,branch_excitation.pre_w,5.504646701559988e-16,5.421010862427522e-19,0.0034490208262699324,0.00030480050747373885,0.424769671547377
2026100207,selected,resistance,branch_inhibition.pre_w,6.491822832108689e-16,9.215718466126788e-19,0.0027310091514405202,0.00030480050747373885,0.424769671547377
2026100207,selected,shuffled_derivative,branch_excitation.pre_w,3.913698695594066e-16,2.6020852139652106e-18,0.010862945506264555,4.000861629597217e-05,0.8044045585110775
2026100207,selected,shuffled_derivative,branch_inhibition.pre_w,4.371519320209227e-16,2.168404344971009e-18,0.007746143859395106,4.000861629597217e-05,0.8044045585110775
2026100208,initial,paired_initialization,branch_excitation.pre_w,5.206576567376236e-16,5.204170427930421e-18,0.02026620337511423,0.02996908444646381,0.13534231021983162
2026100208,initial,paired_initialization,branch_inhibition.pre_w,4.726876140519255e-16,4.336808689942018e-18,0.019950737857685766,0.02996908444646381,0.13534231021983162
2026100208,selected,broadcast,branch_excitation.pre_w,4.270253347026472e-16,6.938893903907228e-18,0.023690780764380765,8.844008392372738e-07,0.8907184212970559
2026100208,selected,broadcast,branch_inhibition.pre_w,4.456852039482621e-16,3.469446951953614e-18,0.012379093976242024,8.844008392372738e-07,0.8907184212970559
2026100208,selected,derivative,branch_excitation.pre_w,4.4165887512964595e-16,2.168404344971009e-19,0.0012774428989185212,0.002909727977298331,0.41872129182246703
2026100208,selected,derivative,branch_inhibition.pre_w,5.752517085351103e-16,3.2526065174565133e-19,0.0012281198738268114,0.002909727977298331,0.41872129182246703
2026100208,selected,exact,branch_excitation.pre_w,5.615339092459793e-16,5.421010862427522e-19,0.0012306394820784602,0.0008267059892791854,0.4607312352061005
2026100208,selected,exact,branch_inhibition.pre_w,4.2788220848842414e-16,3.2526065174565133e-19,0.0011499679037616892,0.0008267059892791854,0.4607312352061005
2026100208,selected,full_chain,branch_excitation.pre_w,5.528306551048661e-16,4.336808689942018e-19,0.0012306394820783312,0.0008267059892791939,0.4607312352060991
2026100208,selected,full_chain,branch_inhibition.pre_w,4.895027548099033e-16,3.2526065174565133e-19,0.0011499679037615743,0.0008267059892791939,0.4607312352060991
2026100208,selected,resistance,branch_excitation.pre_w,6.943099475217883e-16,1.734723475976807e-18,0.0038292208287646506,0.00020218654385552624,0.3713384472626905
2026100208,selected,resistance,branch_inhibition.pre_w,7.153594417849246e-16,1.734723475976807e-18,0.00342838496819541,0.00020218654385552624,0.3713384472626905
2026100208,selected,shuffled_derivative,branch_excitation.pre_w,3.9240484339654707e-16,2.6020852139652106e-18,0.008426236600013579,5.0957599787770975e-06,0.7671393525770704
2026100208,selected,shuffled_derivative,branch_inhibition.pre_w,4.2848661841084124e-16,1.3010426069826053e-18,0.006734310577604144,5.0957599787770975e-06,0.7671393525770704
2026100209,initial,paired_initialization,branch_excitation.pre_w,5.20060058627242e-16,3.903127820947816e-18,0.018881361796641526,0.03035999731188564,0.14021785981268722
2026100209,initial,paired_initialization,branch_inhibition.pre_w,4.913808687530738e-16,4.336808689942018e-18,0.018474448397834405,0.03035999731188564,0.14021785981268722
2026100209,selected,broadcast,branch_excitation.pre_w,4.2871640309685083e-16,5.204170427930421e-18,0.01993387953871705,5.941947524057475e-07,0.9005096567892467
2026100209,selected,broadcast,branch_inhibition.pre_w,5.558758659537284e-16,4.336808689942018e-18,0.013653603240346885,5.941947524057475e-07,0.9005096567892467
2026100209,selected,derivative,branch_excitation.pre_w,4.441200205666719e-16,1.6263032587282567e-19,0.0008575420153014413,0.0012959283559254638,0.44977360610196765
2026100209,selected,derivative,branch_inhibition.pre_w,5.451084190499247e-16,1.6263032587282567e-19,0.0007888154458363844,0.0012959283559254638,0.44977360610196765
2026100209,selected,exact,branch_excitation.pre_w,6.35178518781845e-16,2.168404344971009e-19,0.0006039529993671841,0.0008169344917820609,0.49726718110856305
2026100209,selected,exact,branch_inhibition.pre_w,3.3700472377499027e-16,8.131516293641283e-20,0.0005542555969495561,0.0008169344917820609,0.49726718110856305
2026100209,selected,full_chain,branch_excitation.pre_w,4.893006685335786e-16,1.3552527156068805e-19,0.0006039529993679367,0.0008169344917820486,0.4972671811085603
2026100209,selected,full_chain,branch_inhibition.pre_w,6.444101579374529e-16,1.6263032587282567e-19,0.0005542555969501763,0.0008169344917820486,0.4972671811085603
2026100209,selected,resistance,branch_excitation.pre_w,7.22559005384354e-16,1.0842021724855044e-18,0.0038842329060820783,0.0003066928588005306,0.35605142907580917
2026100209,selected,resistance,branch_inhibition.pre_w,5.731726702728601e-16,6.505213034913027e-19,0.0030714745856823475,0.0003066928588005306,0.35605142907580917
2026100209,selected,shuffled_derivative,branch_excitation.pre_w,5.957289656380632e-16,4.336808689942018e-18,0.011953518667042801,1.3334685393069153e-05,0.5243806362992603
2026100209,selected,shuffled_derivative,branch_inhibition.pre_w,3.2356102870875947e-16,1.0842021724855044e-18,0.00943258487120797,1.3334685393069153e-05,0.5243806362992603
2026100210,initial,paired_initialization,branch_excitation.pre_w,5.831929165715489e-16,4.336808689942018e-18,0.018917852737857007,0.0206932953264799,0.158689249404332
2026100210,initial,paired_initialization,branch_inhibition.pre_w,4.2710653322873534e-16,3.0357660829594124e-18,0.01860298958707101,0.0206932953264799,0.158689249404332
2026100210,selected,broadcast,branch_excitation.pre_w,4.984574520544934e-16,3.903127820947816e-18,0.01670251221491853,1.0130490078131738e-07,0.8314550292988194
2026100210,selected,broadcast,branch_inhibition.pre_w,5.038549146123255e-16,4.336808689942018e-18,0.01347951328653024,1.0130490078131738e-07,0.8314550292988194
2026100210,selected,derivative,branch_excitation.pre_w,5.197535769298368e-16,2.710505431213761e-19,0.000770961540026756,0.003482214161153929,0.4121962995394963
2026100210,selected,derivative,branch_inhibition.pre_w,4.51403085775277e-16,1.3552527156068805e-19,0.0007222698465515487,0.003482214161153929,0.4121962995394963
2026100210,selected,exact,branch_excitation.pre_w,3.8524328842771657e-16,1.6263032587282567e-19,0.0008681337490994037,0.0005079806745767236,0.5018783801654347
2026100210,selected,exact,branch_inhibition.pre_w,4.3255637207945005e-16,1.6263032587282567e-19,0.0008276184850688603,0.0005079806745767236,0.5018783801654347
2026100210,selected,full_chain,branch_excitation.pre_w,5.035287017353035e-16,2.168404344971009e-19,0.0008681337491131027,0.0005079806745766902,0.5018783801654172
2026100210,selected,full_chain,branch_inhibition.pre_w,3.925432503485496e-16,1.6263032587282567e-19,0.0008276184850812758,0.0005079806745766902,0.5018783801654172
2026100210,selected,resistance,branch_excitation.pre_w,9.19890210805732e-16,7.589415207398531e-19,0.0020870539281607025,0.0002592771893974565,0.34963983989412123
2026100210,selected,resistance,branch_inhibition.pre_w,7.401574515297726e-16,5.421010862427522e-19,0.0018609156808947018,0.0002592771893974565,0.34963983989412123
2026100210,selected,shuffled_derivative,branch_excitation.pre_w,4.130032207064414e-16,3.469446951953614e-18,0.010519254574811869,4.750567189923208e-06,0.6729170513400461
2026100210,selected,shuffled_derivative,branch_inhibition.pre_w,3.809876517606934e-16,1.951563910473908e-18,0.008598380940043528,4.750567189923208e-06,0.6729170513400461
2026100211,initial,paired_initialization,branch_excitation.pre_w,4.0328268941256317e-16,2.6020852139652106e-18,0.01297758907359547,0.02821792230762947,0.11507048244164074
2026100211,initial,paired_initialization,branch_inhibition.pre_w,4.929034163729931e-16,2.168404344971009e-18,0.01301312432865807,0.02821792230762947,0.11507048244164074
2026100211,selected,broadcast,branch_excitation.pre_w,3.664440254407911e-16,2.6020852139652106e-18,0.01268143040967858,6.999198451964086e-08,0.8725027704765157
2026100211,selected,broadcast,branch_inhibition.pre_w,5.225644790601897e-16,1.734723475976807e-18,0.00811135321027162,6.999198451964086e-08,0.8725027704765157
2026100211,selected,derivative,branch_excitation.pre_w,5.513853036713241e-16,3.7947076036992655e-19,0.000993169698263028,0.0038912145131064445,0.5134824048874995
2026100211,selected,derivative,branch_inhibition.pre_w,4.770929633510782e-16,2.168404344971009e-19,0.0009227436800636409,0.0038912145131064445,0.5134824048874995
2026100211,selected,exact,branch_excitation.pre_w,6.660604064097418e-16,6.505213034913027e-19,0.0012392565842694705,0.0008041557553965984,0.5607889946636658
2026100211,selected,exact,branch_inhibition.pre_w,6.912385874375462e-16,5.421010862427522e-19,0.0011890998251084881,0.0008041557553965984,0.5607889946636658
2026100211,selected,full_chain,branch_excitation.pre_w,5.997697121647115e-16,4.336808689942018e-19,0.0012392565842629772,0.000804155755396531,0.5607889946637012
2026100211,selected,full_chain,branch_inhibition.pre_w,4.559117176987588e-16,2.710505431213761e-19,0.0011890998251023084,0.000804155755396531,0.5607889946637012
2026100211,selected,resistance,branch_excitation.pre_w,5.864694284531454e-16,8.673617379884035e-19,0.0037148401156832573,0.00045505246860385305,0.36138250691290624
2026100211,selected,resistance,branch_inhibition.pre_w,7.086323767174115e-16,1.3010426069826053e-18,0.003252179024135343,0.00045505246860385305,0.36138250691290624
2026100211,selected,shuffled_derivative,branch_excitation.pre_w,5.428506551052607e-16,8.673617379884035e-19,0.0047455596976929155,0.00021938973333241892,0.47504795081548934
2026100211,selected,shuffled_derivative,branch_inhibition.pre_w,3.4619507990964247e-16,8.673617379884035e-19,0.004116239253220988,0.00021938973333241892,0.47504795081548934
2026100212,initial,paired_initialization,branch_excitation.pre_w,3.420032130911415e-16,1.734723475976807e-18,0.015123356837316106,0.03158373452185589,0.16425315016010428
2026100212,initial,paired_initialization,branch_inhibition.pre_w,3.7564440210897454e-16,3.469446951953614e-18,0.014758770671253287,0.03158373452185589,0.16425315016010428
2026100212,selected,broadcast,branch_excitation.pre_w,6.846032268524854e-16,4.336808689942018e-18,0.009274957355764835,1.0280300859509501e-07,0.9166860476245146
2026100212,selected,broadcast,branch_inhibition.pre_w,7.467854793045131e-16,3.469446951953614e-18,0.006408253580328488,1.0280300859509501e-07,0.9166860476245146
2026100212,selected,derivative,branch_excitation.pre_w,4.823688557886347e-16,2.710505431213761e-19,0.0009849007381021074,0.00490801137218424,0.3801664423610737
2026100212,selected,derivative,branch_inhibition.pre_w,5.25988247118429e-16,2.168404344971009e-19,0.000929490222624364,0.00490801137218424,0.3801664423610737
2026100212,selected,exact,branch_excitation.pre_w,6.236934927301033e-16,3.2526065174565133e-19,0.0009908564070920916,0.0007252282824511337,0.465767715782987
2026100212,selected,exact,branch_inhibition.pre_w,5.981953377863826e-16,3.2526065174565133e-19,0.0009231038620275368,0.0007252282824511337,0.465767715782987
2026100212,selected,full_chain,branch_excitation.pre_w,4.701829901254937e-16,2.168404344971009e-19,0.00099085640746386,0.0007252282824511306,0.4657677157830939
2026100212,selected,full_chain,branch_inhibition.pre_w,4.1748075860564076e-16,2.710505431213761e-19,0.0009231038623878295,0.0007252282824511306,0.4657677157830939
2026100212,selected,resistance,branch_excitation.pre_w,7.028435993555158e-16,1.0842021724855044e-18,0.0027642816138864486,0.001131160939646568,0.26681874070635303
2026100212,selected,resistance,branch_inhibition.pre_w,5.859153323789414e-16,6.505213034913027e-19,0.0025713835891524386,0.001131160939646568,0.26681874070635303
