seed,variant,forward,rule,rate,step,validation_nmse
2026092202,separable,shunt,uniform_rms,0.03,1408,0.0007577294203656679
2026092202,separable,shunt,uniform_rms,0.03,1536,0.0009145543381056525
2026092202,separable,shunt,uniform_rms,0.03,1664,0.0003791284470692933
2026092202,separable,shunt,uniform_rms,0.03,1792,0.00036437486006403653
2026092202,separable,shunt,uniform_rms,0.03,1920,0.0004718761988859228
2026092202,separable,shunt,uniform_rms,0.03,2048,0.0005801249365547679
2026092202,separable,shunt,uniform_rms,0.03,2176,0.0002430028085435596
2026092202,separable,shunt,uniform_rms,0.03,2304,0.0009387271743375683
2026092202,separable,shunt,uniform_rms,0.03,2432,0.0006923087451169567
2026092202,separable,shunt,uniform_rms,0.03,2560,0.0011153665008859191
2026092202,separable,shunt,uniform_rms,0.03,2688,0.0003876862851081826
2026092202,separable,shunt,uniform_rms,0.03,2816,0.000607985206176454
2026092202,separable,shunt,uniform_rms,0.03,2944,0.0003070232893194637
2026092202,separable,shunt,uniform_rms,0.03,3072,0.00013512995419516833
2026092202,separable,shunt,uniform_rms,0.03,3200,0.0018507126429807724
2026092202,separable,shunt,uniform_rms,0.03,3328,0.0016964508239752712
2026092202,separable,shunt,uniform_rms,0.03,3456,0.00035727679973162344
2026092202,separable,shunt,uniform_rms,0.03,3584,0.00015540780457732668
2026092202,separable,shunt,uniform_rms,0.03,3712,0.00042088383107557906
2026092202,separable,shunt,uniform_rms,0.03,3840,0.00020132570798218097
2026092202,separable,shunt,uniform_rms,0.03,3968,0.0037169005427670435
2026092202,separable,shunt,uniform_rms,0.03,4096,0.0008405220031872844
2026092202,separable,tonic,broadcast,0.1,0,1.0698209582449723
2026092202,separable,tonic,broadcast,0.1,128,0.10028438228762701
2026092202,separable,tonic,broadcast,0.1,256,0.010906090733965455
2026092202,separable,tonic,broadcast,0.1,384,0.059107242113610924
2026092202,separable,tonic,broadcast,0.1,512,0.005352300843285067
2026092202,separable,tonic,broadcast,0.1,640,0.007442858902096063
2026092202,separable,tonic,broadcast,0.1,768,0.0018990937548751027
2026092202,separable,tonic,broadcast,0.1,896,0.019094138181240543
2026092202,separable,tonic,broadcast,0.1,1024,0.004851701604594956
2026092202,separable,tonic,broadcast,0.1,1152,0.0012646456848130698
2026092202,separable,tonic,broadcast,0.1,1280,0.0007882891320835292
2026092202,separable,tonic,broadcast,0.1,1408,0.008457601950572517
2026092202,separable,tonic,broadcast,0.1,1536,0.0021063163265770345
2026092202,separable,tonic,broadcast,0.1,1664,0.0019438975789307172
2026092202,separable,tonic,broadcast,0.1,1792,0.0011123775667880326
2026092202,separable,tonic,broadcast,0.1,1920,0.000764929014994239
2026092202,separable,tonic,broadcast,0.1,2048,0.0008707809488505662
2026092202,separable,tonic,broadcast,0.1,2176,0.0042179807241689475
2026092202,separable,tonic,broadcast,0.1,2304,0.0016160885464940945
2026092202,separable,tonic,broadcast,0.1,2432,0.0040035419443297405
2026092202,separable,tonic,broadcast,0.1,2560,0.0023582769369870716
2026092202,separable,tonic,broadcast,0.1,2688,0.005698696050125039
2026092202,separable,tonic,broadcast,0.1,2816,0.0019888750897026942
2026092202,separable,tonic,broadcast,0.1,2944,0.004400958133563628
2026092202,separable,tonic,broadcast,0.1,3072,0.0010310426690727436
2026092202,separable,tonic,broadcast,0.1,3200,0.004017706357444284
2026092202,separable,tonic,broadcast,0.1,3328,0.019627028929314526
2026092202,separable,tonic,broadcast,0.1,3456,0.00022900281474905467
2026092202,separable,tonic,broadcast,0.1,3584,0.0002010733983230711
2026092202,separable,tonic,broadcast,0.1,3712,0.0018599288167310032
2026092202,separable,tonic,broadcast,0.1,3840,0.0038595700201011886
2026092202,separable,tonic,broadcast,0.1,3968,0.0011437718127741666
2026092202,separable,tonic,broadcast,0.1,4096,0.00042689841927865795
2026092202,separable,tonic,exact,0.1,0,1.0698209582449723
2026092202,separable,tonic,exact,0.1,128,0.09212640099930448
2026092202,separable,tonic,exact,0.1,256,0.0068781326640872005
2026092202,separable,tonic,exact,0.1,384,0.004184920395421195
2026092202,separable,tonic,exact,0.1,512,0.001875233063794641
2026092202,separable,tonic,exact,0.1,640,0.002956299522375097
2026092202,separable,tonic,exact,0.1,768,0.00658810232081895
2026092202,separable,tonic,exact,0.1,896,0.007708689148075785
2026092202,separable,tonic,exact,0.1,1024,0.004334735365752839
2026092202,separable,tonic,exact,0.1,1152,0.015022373851008308
2026092202,separable,tonic,exact,0.1,1280,0.00059246795483118
2026092202,separable,tonic,exact,0.1,1408,0.005372076426266807
2026092202,separable,tonic,exact,0.1,1536,0.0013982452960158295
2026092202,separable,tonic,exact,0.1,1664,0.0006141373418563696
2026092202,separable,tonic,exact,0.1,1792,0.0018220154870527453
2026092202,separable,tonic,exact,0.1,1920,0.0020516905584227444
2026092202,separable,tonic,exact,0.1,2048,0.0007881443031662379
2026092202,separable,tonic,exact,0.1,2176,0.0005510124909138323
2026092202,separable,tonic,exact,0.1,2304,0.0009461933322659194
2026092202,separable,tonic,exact,0.1,2432,0.005419272479193783
2026092202,separable,tonic,exact,0.1,2560,0.0005021583259989101
2026092202,separable,tonic,exact,0.1,2688,0.0016000045512110455
2026092202,separable,tonic,exact,0.1,2816,0.0021783425861020373
2026092202,separable,tonic,exact,0.1,2944,0.0004444911328064775
2026092202,separable,tonic,exact,0.1,3072,0.00414102854904572
2026092202,separable,tonic,exact,0.1,3200,0.002402388641162382
2026092202,separable,tonic,exact,0.1,3328,0.010630436850186787
2026092202,separable,tonic,exact,0.1,3456,0.0005226642180891643
2026092202,separable,tonic,exact,0.1,3584,0.0011867919025477628
2026092202,separable,tonic,exact,0.1,3712,0.0003245867833009969
2026092202,separable,tonic,exact,0.1,3840,0.0018370170439530274
2026092202,separable,tonic,exact,0.1,3968,0.0007655469465348655
2026092202,separable,tonic,exact,0.1,4096,0.0017814094233889722
2026092202,separable,tonic,resistance,0.1,0,1.0698209582449723
2026092202,separable,tonic,resistance,0.1,128,0.2095834957293092
2026092202,separable,tonic,resistance,0.1,256,0.0010921111172563006
2026092202,separable,tonic,resistance,0.1,384,0.0005596974296956058
2026092202,separable,tonic,resistance,0.1,512,0.0031357291584875303
2026092202,separable,tonic,resistance,0.1,640,0.0003179969020799172
2026092202,separable,tonic,resistance,0.1,768,0.0008129080112674559
2026092202,separable,tonic,resistance,0.1,896,0.0036645679666049763
2026092202,separable,tonic,resistance,0.1,1024,0.0009948336841870938
2026092202,separable,tonic,resistance,0.1,1152,0.0049172910501191006
2026092202,separable,tonic,resistance,0.1,1280,0.0002326334642587729
2026092202,separable,tonic,resistance,0.1,1408,0.0002115355174387432
2026092202,separable,tonic,resistance,0.1,1536,0.0012720319528781267
2026092202,separable,tonic,resistance,0.1,1664,0.0008172747158076236
2026092202,separable,tonic,resistance,0.1,1792,0.001005832109351036
2026092202,separable,tonic,resistance,0.1,1920,0.0020003791036127525
2026092202,separable,tonic,resistance,0.1,2048,0.006118830886168608
2026092202,separable,tonic,resistance,0.1,2176,0.0010309233007265582
2026092202,separable,tonic,resistance,0.1,2304,0.0009134411268537186
2026092202,separable,tonic,resistance,0.1,2432,0.00630765482378539
2026092202,separable,tonic,resistance,0.1,2560,0.0028740527706451993
2026092202,separable,tonic,resistance,0.1,2688,0.00010841590988269386
2026092202,separable,tonic,resistance,0.1,2816,0.001298803111182576
2026092202,separable,tonic,resistance,0.1,2944,0.0010611484069501939
2026092202,separable,tonic,resistance,0.1,3072,0.0040603952200009156
2026092202,separable,tonic,resistance,0.1,3200,9.806452312172186e-05
2026092202,separable,tonic,resistance,0.1,3328,0.0009766835155366471
2026092202,separable,tonic,resistance,0.1,3456,0.00034241922527561994
2026092202,separable,tonic,resistance,0.1,3584,0.0002104950039940606
2026092202,separable,tonic,resistance,0.1,3712,0.005378560598037681
2026092202,separable,tonic,resistance,0.1,3840,0.0008069716780944289
2026092202,separable,tonic,resistance,0.1,3968,0.0005063325897003555
2026092202,separable,tonic,resistance,0.1,4096,0.00028111297700590616
2026092202,separable,tonic,swapped,0.03,0,1.0698209582449723
2026092202,separable,tonic,swapped,0.03,128,0.6596282674792863
2026092202,separable,tonic,swapped,0.03,256,0.04201466276740465
2026092202,separable,tonic,swapped,0.03,384,0.009688603925625292
2026092202,separable,tonic,swapped,0.03,512,0.00698087828454678
2026092202,separable,tonic,swapped,0.03,640,0.005730634318074212
2026092202,separable,tonic,swapped,0.03,768,0.0042717310576618605
2026092202,separable,tonic,swapped,0.03,896,0.004031439253089619
2026092202,separable,tonic,swapped,0.03,1024,0.002838058466715203
2026092202,separable,tonic,swapped,0.03,1152,0.0027595725226014236
2026092202,separable,tonic,swapped,0.03,1280,0.0027352999121423287
2026092202,separable,tonic,swapped,0.03,1408,0.002605533596698819
2026092202,separable,tonic,swapped,0.03,1536,0.0035065166684317838
2026092202,separable,tonic,swapped,0.03,1664,0.0032141237482438334
2026092202,separable,tonic,swapped,0.03,1792,0.0017682785590518195
2026092202,separable,tonic,swapped,0.03,1920,0.0010258418209954639
2026092202,separable,tonic,swapped,0.03,2048,0.001753049184320588
2026092202,separable,tonic,swapped,0.03,2176,0.0020669530970441746
2026092202,separable,tonic,swapped,0.03,2304,0.0007805439999343206
2026092202,separable,tonic,swapped,0.03,2432,0.002030740231501462
2026092202,separable,tonic,swapped,0.03,2560,0.0027468070144311364
2026092202,separable,tonic,swapped,0.03,2688,0.0010976226348095562
2026092202,separable,tonic,swapped,0.03,2816,0.0005255151903987704
2026092202,separable,tonic,swapped,0.03,2944,0.0005692667218197524
2026092202,separable,tonic,swapped,0.03,3072,0.0005106928437491738
2026092202,separable,tonic,swapped,0.03,3200,0.0016971929719190816
2026092202,separable,tonic,swapped,0.03,3328,0.0010070624044857274
2026092202,separable,tonic,swapped,0.03,3456,0.0005465294382358374
2026092202,separable,tonic,swapped,0.03,3584,0.0010602298699210957
2026092202,separable,tonic,swapped,0.03,3712,0.000716515305111086
2026092202,separable,tonic,swapped,0.03,3840,0.0006436784056082012
2026092202,separable,tonic,swapped,0.03,3968,0.00143630411913739
2026092202,separable,tonic,swapped,0.03,4096,0.001860155493697748
2026092202,separable,tonic,uniform_rms,0.1,0,1.0698209582449723
2026092202,separable,tonic,uniform_rms,0.1,128,0.10720355876434061
2026092202,separable,tonic,uniform_rms,0.1,256,0.008736128077544817
2026092202,separable,tonic,uniform_rms,0.1,384,0.012472004986932286
2026092202,separable,tonic,uniform_rms,0.1,512,0.004572668774743937
2026092202,separable,tonic,uniform_rms,0.1,640,0.005435372070523245
2026092202,separable,tonic,uniform_rms,0.1,768,0.002594038904101426
2026092202,separable,tonic,uniform_rms,0.1,896,0.0022097141911582253
2026092202,separable,tonic,uniform_rms,0.1,1024,0.004054839124990317
2026092202,separable,tonic,uniform_rms,0.1,1152,0.004740358365468187
2026092202,separable,tonic,uniform_rms,0.1,1280,0.0024460995003108216
2026092202,separable,tonic,uniform_rms,0.1,1408,0.005595884545213475
2026092202,separable,tonic,uniform_rms,0.1,1536,0.01101812530123238
2026092202,separable,tonic,uniform_rms,0.1,1664,0.0026567915248411037
2026092202,separable,tonic,uniform_rms,0.1,1792,0.00240589931322285
2026092202,separable,tonic,uniform_rms,0.1,1920,0.0006802274857076681
2026092202,separable,tonic,uniform_rms,0.1,2048,0.0019791557295135696
2026092202,separable,tonic,uniform_rms,0.1,2176,0.0023010963544865854
2026092202,separable,tonic,uniform_rms,0.1,2304,0.0005053142839500809
2026092202,separable,tonic,uniform_rms,0.1,2432,0.0008630780023071202
2026092202,separable,tonic,uniform_rms,0.1,2560,0.000838657494258652
2026092202,separable,tonic,uniform_rms,0.1,2688,0.003955609956335682
2026092202,separable,tonic,uniform_rms,0.1,2816,0.0015696122608351232
2026092202,separable,tonic,uniform_rms,0.1,2944,0.0008496280409945923
2026092202,separable,tonic,uniform_rms,0.1,3072,0.0012745305213623722
2026092202,separable,tonic,uniform_rms,0.1,3200,0.0073013957108150705
2026092202,separable,tonic,uniform_rms,0.1,3328,0.0010788306180156682
2026092202,separable,tonic,uniform_rms,0.1,3456,0.0016730757620271079
2026092202,separable,tonic,uniform_rms,0.1,3584,0.0006637915493556174
2026092202,separable,tonic,uniform_rms,0.1,3712,0.0009077240344042213
2026092202,separable,tonic,uniform_rms,0.1,3840,0.0010138746878116064
2026092202,separable,tonic,uniform_rms,0.1,3968,0.00022289408622885526
2026092202,separable,tonic,uniform_rms,0.1,4096,0.0009488491482400047
2026092203,interaction,shunt,broadcast,0.1,0,1.0003636948065606
2026092203,interaction,shunt,broadcast,0.1,128,0.08813963490249739
2026092203,interaction,shunt,broadcast,0.1,256,0.06864817296064196
2026092203,interaction,shunt,broadcast,0.1,384,0.06415683908000865
2026092203,interaction,shunt,broadcast,0.1,512,0.06776873574275057
2026092203,interaction,shunt,broadcast,0.1,640,0.06798617969917722
2026092203,interaction,shunt,broadcast,0.1,768,0.06222249159204718
2026092203,interaction,shunt,broadcast,0.1,896,0.06025358935995331
2026092203,interaction,shunt,broadcast,0.1,1024,0.05800361613966893
2026092203,interaction,shunt,broadcast,0.1,1152,0.06225732581578793
2026092203,interaction,shunt,broadcast,0.1,1280,0.05557761598143805
2026092203,interaction,shunt,broadcast,0.1,1408,0.05442779883877468
2026092203,interaction,shunt,broadcast,0.1,1536,0.0590956660286241
2026092203,interaction,shunt,broadcast,0.1,1664,0.05546644863527514
2026092203,interaction,shunt,broadcast,0.1,1792,0.052925926102743014
2026092203,interaction,shunt,broadcast,0.1,1920,0.050685751909556376
2026092203,interaction,shunt,broadcast,0.1,2048,0.05008579053941009
2026092203,interaction,shunt,broadcast,0.1,2176,0.05696379400698133
2026092203,interaction,shunt,broadcast,0.1,2304,0.0560439062151789
2026092203,interaction,shunt,broadcast,0.1,2432,0.04745177703117143
2026092203,interaction,shunt,broadcast,0.1,2560,0.061834617572574704
2026092203,interaction,shunt,broadcast,0.1,2688,0.04776604688911678
2026092203,interaction,shunt,broadcast,0.1,2816,0.05960768736104806
2026092203,interaction,shunt,broadcast,0.1,2944,0.056937540696245084
2026092203,interaction,shunt,broadcast,0.1,3072,0.0524814457268789
2026092203,interaction,shunt,broadcast,0.1,3200,0.05697284675997946
2026092203,interaction,shunt,broadcast,0.1,3328,0.050044115804626456
2026092203,interaction,shunt,broadcast,0.1,3456,0.04944094998065047
2026092203,interaction,shunt,broadcast,0.1,3584,0.04702908267732115
2026092203,interaction,shunt,broadcast,0.1,3712,0.049753738140756634
2026092203,interaction,shunt,broadcast,0.1,3840,0.05314339057305198
2026092203,interaction,shunt,broadcast,0.1,3968,0.05554719121448762
2026092203,interaction,shunt,broadcast,0.1,4096,0.0479727075678936
2026092203,interaction,shunt,exact,0.03,0,1.0003636948065606
2026092203,interaction,shunt,exact,0.03,128,0.07277908076394915
2026092203,interaction,shunt,exact,0.03,256,0.05927543598789852
2026092203,interaction,shunt,exact,0.03,384,0.05351496077500968
2026092203,interaction,shunt,exact,0.03,512,0.04917459357267403
2026092203,interaction,shunt,exact,0.03,640,0.04625777419284879
2026092203,interaction,shunt,exact,0.03,768,0.03680341444276817
2026092203,interaction,shunt,exact,0.03,896,0.02766250173479364
2026092203,interaction,shunt,exact,0.03,1024,0.019543678046440863
2026092203,interaction,shunt,exact,0.03,1152,0.015642698459162125
2026092203,interaction,shunt,exact,0.03,1280,0.00753349484250348
2026092203,interaction,shunt,exact,0.03,1408,0.00372452248268295
2026092203,interaction,shunt,exact,0.03,1536,0.002325247209659573
2026092203,interaction,shunt,exact,0.03,1664,0.0011907626825984423
2026092203,interaction,shunt,exact,0.03,1792,0.0005602549320229674
2026092203,interaction,shunt,exact,0.03,1920,0.0003022664605949178
2026092203,interaction,shunt,exact,0.03,2048,0.00027215566528609547
2026092203,interaction,shunt,exact,0.03,2176,0.00015720240212493337
2026092203,interaction,shunt,exact,0.03,2304,8.818747982203256e-05
2026092203,interaction,shunt,exact,0.03,2432,0.00010575993654514374
2026092203,interaction,shunt,exact,0.03,2560,0.00010631324701904709
2026092203,interaction,shunt,exact,0.03,2688,0.0001231464167155623
2026092203,interaction,shunt,exact,0.03,2816,0.0001211376308258349
2026092203,interaction,shunt,exact,0.03,2944,0.0001193061306624777
2026092203,interaction,shunt,exact,0.03,3072,0.00036884111385213027
2026092203,interaction,shunt,exact,0.03,3200,7.043900583208023e-05
2026092203,interaction,shunt,exact,0.03,3328,8.162761316274745e-05
2026092203,interaction,shunt,exact,0.03,3456,0.00018405836503803405
2026092203,interaction,shunt,exact,0.03,3584,0.00017317620217261164
2026092203,interaction,shunt,exact,0.03,3712,0.00040350382849232985
2026092203,interaction,shunt,exact,0.03,3840,0.0003731272826695362
2026092203,interaction,shunt,exact,0.03,3968,0.00045709913268112074
2026092203,interaction,shunt,exact,0.03,4096,7.51726901228664e-05
2026092203,interaction,shunt,resistance,0.03,0,1.0003636948065606
2026092203,interaction,shunt,resistance,0.03,128,0.07458361991349276
2026092203,interaction,shunt,resistance,0.03,256,0.06182734965026745
2026092203,interaction,shunt,resistance,0.03,384,0.057425560007427615
2026092203,interaction,shunt,resistance,0.03,512,0.05406913488012008
2026092203,interaction,shunt,resistance,0.03,640,0.05644514260044516
2026092203,interaction,shunt,resistance,0.03,768,0.053122405061748916
2026092203,interaction,shunt,resistance,0.03,896,0.053153281394479224
2026092203,interaction,shunt,resistance,0.03,1024,0.05031356058447506
2026092203,interaction,shunt,resistance,0.03,1152,0.04860848618228249
2026092203,interaction,shunt,resistance,0.03,1280,0.053009807465653196
2026092203,interaction,shunt,resistance,0.03,1408,0.05062669431128092
2026092203,interaction,shunt,resistance,0.03,1536,0.052241367272785035
2026092203,interaction,shunt,resistance,0.03,1664,0.04994792984073051
2026092203,interaction,shunt,resistance,0.03,1792,0.05400769149429812
2026092203,interaction,shunt,resistance,0.03,1920,0.051936192472373015
2026092203,interaction,shunt,resistance,0.03,2048,0.05224113842571055
2026092203,interaction,shunt,resistance,0.03,2176,0.052670469499432125
2026092203,interaction,shunt,resistance,0.03,2304,0.05640430648553715
2026092203,interaction,shunt,resistance,0.03,2432,0.058217576279141425
2026092203,interaction,shunt,resistance,0.03,2560,0.057174005984464635
2026092203,interaction,shunt,resistance,0.03,2688,0.0626631466702288
2026092203,interaction,shunt,resistance,0.03,2816,0.07003326675397947
2026092203,interaction,shunt,resistance,0.03,2944,0.057779488026426636
2026092203,interaction,shunt,resistance,0.03,3072,0.05869704366314384
2026092203,interaction,shunt,resistance,0.03,3200,0.05766073979086188
2026092203,interaction,shunt,resistance,0.03,3328,0.05978619639701594
2026092203,interaction,shunt,resistance,0.03,3456,0.05824963992841994
2026092203,interaction,shunt,resistance,0.03,3584,0.059077085053128454
2026092203,interaction,shunt,resistance,0.03,3712,0.06024667087921012
2026092203,interaction,shunt,resistance,0.03,3840,0.055899535222781176
2026092203,interaction,shunt,resistance,0.03,3968,0.056626605608622496
2026092203,interaction,shunt,resistance,0.03,4096,0.05849546900685357
2026092203,interaction,shunt,swapped,0.03,0,1.0003636948065606
2026092203,interaction,shunt,swapped,0.03,128,0.2625267727067402
2026092203,interaction,shunt,swapped,0.03,256,0.5839609158148765
2026092203,interaction,shunt,swapped,0.03,384,0.11887144548812756
2026092203,interaction,shunt,swapped,0.03,512,0.10672285689571574
2026092203,interaction,shunt,swapped,0.03,640,0.08466946736964175
2026092203,interaction,shunt,swapped,0.03,768,0.0691852057704798
2026092203,interaction,shunt,swapped,0.03,896,0.07018109910128006
2026092203,interaction,shunt,swapped,0.03,1024,0.06403729815815644
2026092203,interaction,shunt,swapped,0.03,1152,0.06578573971703364
2026092203,interaction,shunt,swapped,0.03,1280,0.07456379653548525
2026092203,interaction,shunt,swapped,0.03,1408,0.06952759339705797
2026092203,interaction,shunt,swapped,0.03,1536,0.06958179770730513
2026092203,interaction,shunt,swapped,0.03,1664,0.06272278301834472
2026092203,interaction,shunt,swapped,0.03,1792,0.06376165518046538
2026092203,interaction,shunt,swapped,0.03,1920,0.07095685363646956
2026092203,interaction,shunt,swapped,0.03,2048,0.07040669417257418
2026092203,interaction,shunt,swapped,0.03,2176,0.061660558705158866
2026092203,interaction,shunt,swapped,0.03,2304,0.06546735468264543
2026092203,interaction,shunt,swapped,0.03,2432,0.061162586629574925
2026092203,interaction,shunt,swapped,0.03,2560,0.05846742546464727
2026092203,interaction,shunt,swapped,0.03,2688,0.05986250234848986
2026092203,interaction,shunt,swapped,0.03,2816,0.06166126043538906
2026092203,interaction,shunt,swapped,0.03,2944,0.05665863716830904
2026092203,interaction,shunt,swapped,0.03,3072,0.06088893277540608
2026092203,interaction,shunt,swapped,0.03,3200,0.05580988277974976
2026092203,interaction,shunt,swapped,0.03,3328,0.05907438355810444
2026092203,interaction,shunt,swapped,0.03,3456,0.05802262437858588
2026092203,interaction,shunt,swapped,0.03,3584,0.05431965081080447
2026092203,interaction,shunt,swapped,0.03,3712,0.05874525516707903
2026092203,interaction,shunt,swapped,0.03,3840,0.0547351248087189
2026092203,interaction,shunt,swapped,0.03,3968,0.05606765100733628
2026092203,interaction,shunt,swapped,0.03,4096,0.05422301670530525
2026092203,interaction,shunt,uniform_rms,0.1,0,1.0003636948065606
2026092203,interaction,shunt,uniform_rms,0.1,128,0.0882424958259731
2026092203,interaction,shunt,uniform_rms,0.1,256,0.06844349028493975
2026092203,interaction,shunt,uniform_rms,0.1,384,0.06336149140924384
2026092203,interaction,shunt,uniform_rms,0.1,512,0.06998006260764655
2026092203,interaction,shunt,uniform_rms,0.1,640,0.06851785572230008
2026092203,interaction,shunt,uniform_rms,0.1,768,0.06346258165397152
2026092203,interaction,shunt,uniform_rms,0.1,896,0.061446318187843914
2026092203,interaction,shunt,uniform_rms,0.1,1024,0.05893408114648762
2026092203,interaction,shunt,uniform_rms,0.1,1152,0.06873366082601427
2026092203,interaction,shunt,uniform_rms,0.1,1280,0.061224925003328795
2026092203,interaction,shunt,uniform_rms,0.1,1408,0.05916353352230032
2026092203,interaction,shunt,uniform_rms,0.1,1536,0.05534376620896451
2026092203,interaction,shunt,uniform_rms,0.1,1664,0.05702215466336059
2026092203,interaction,shunt,uniform_rms,0.1,1792,0.058448866613474336
2026092203,interaction,shunt,uniform_rms,0.1,1920,0.053970837672939885
2026092203,interaction,shunt,uniform_rms,0.1,2048,0.06004835781911002
2026092203,interaction,shunt,uniform_rms,0.1,2176,0.05761786707253274
2026092203,interaction,shunt,uniform_rms,0.1,2304,0.05783778479175139
2026092203,interaction,shunt,uniform_rms,0.1,2432,0.05301455706859918
2026092203,interaction,shunt,uniform_rms,0.1,2560,0.062291340718265954
2026092203,interaction,shunt,uniform_rms,0.1,2688,0.05161513177539638
2026092203,interaction,shunt,uniform_rms,0.1,2816,0.059091570842058454
2026092203,interaction,shunt,uniform_rms,0.1,2944,0.06295380742206962
2026092203,interaction,shunt,uniform_rms,0.1,3072,0.060271592215415795
2026092203,interaction,shunt,uniform_rms,0.1,3200,0.06396507078093387
2026092203,interaction,shunt,uniform_rms,0.1,3328,0.0569455120614369
2026092203,interaction,shunt,uniform_rms,0.1,3456,0.053623674528167097
2026092203,interaction,shunt,uniform_rms,0.1,3584,0.05406735702621234
2026092203,interaction,shunt,uniform_rms,0.1,3712,0.052216017321521986
2026092203,interaction,shunt,uniform_rms,0.1,3840,0.05863063202588658
2026092203,interaction,shunt,uniform_rms,0.1,3968,0.060998469815635656
2026092203,interaction,shunt,uniform_rms,0.1,4096,0.056035052651117266
2026092203,separable,current,broadcast,0.1,0,0.9985591212595724
2026092203,separable,current,broadcast,0.1,128,0.4541849236078238
2026092203,separable,current,broadcast,0.1,256,0.00959585019189414
2026092203,separable,current,broadcast,0.1,384,0.005875502234922635
2026092203,separable,current,broadcast,0.1,512,0.007288751926238648
2026092203,separable,current,broadcast,0.1,640,0.0028962190096271105
2026092203,separable,current,broadcast,0.1,768,0.002462382355545544
2026092203,separable,current,broadcast,0.1,896,0.002661556510297667
2026092203,separable,current,broadcast,0.1,1024,0.0060139874359401106
2026092203,separable,current,broadcast,0.1,1152,0.001469983032983983
2026092203,separable,current,broadcast,0.1,1280,0.010880197749307655
2026092203,separable,current,broadcast,0.1,1408,0.0011339480675970433
2026092203,separable,current,broadcast,0.1,1536,0.006856261562391881
2026092203,separable,current,broadcast,0.1,1664,0.003518045387643172
2026092203,separable,current,broadcast,0.1,1792,0.0027760953505101865
2026092203,separable,current,broadcast,0.1,1920,0.0011891209335002633
2026092203,separable,current,broadcast,0.1,2048,0.007464692309973594
2026092203,separable,current,broadcast,0.1,2176,0.0007160535489219562
2026092203,separable,current,broadcast,0.1,2304,0.003123662980001612
2026092203,separable,current,broadcast,0.1,2432,0.0011959335573704312
2026092203,separable,current,broadcast,0.1,2560,0.0005888009488384338
2026092203,separable,current,broadcast,0.1,2688,0.0012558294311700567
2026092203,separable,current,broadcast,0.1,2816,0.00030484695032452936
2026092203,separable,current,broadcast,0.1,2944,0.0004910210283893952
2026092203,separable,current,broadcast,0.1,3072,0.0013232001696622591
2026092203,separable,current,broadcast,0.1,3200,0.0007515474269611192
2026092203,separable,current,broadcast,0.1,3328,0.0012779391852662772
2026092203,separable,current,broadcast,0.1,3456,0.0017680918286879434
2026092203,separable,current,broadcast,0.1,3584,0.0025576514281586958
2026092203,separable,current,broadcast,0.1,3712,0.02050423571595006
2026092203,separable,current,broadcast,0.1,3840,0.0026550913517289906
2026092203,separable,current,broadcast,0.1,3968,0.002528838741101707
2026092203,separable,current,broadcast,0.1,4096,0.0008152673184727939
2026092203,separable,current,exact,0.1,0,0.9985591212595724
2026092203,separable,current,exact,0.1,128,0.30370665090598387
2026092203,separable,current,exact,0.1,256,0.009322076594317977
2026092203,separable,current,exact,0.1,384,0.004935229596172963
2026092203,separable,current,exact,0.1,512,0.0061993438946191
2026092203,separable,current,exact,0.1,640,0.00574758586929171
2026092203,separable,current,exact,0.1,768,0.002107172596490196
2026092203,separable,current,exact,0.1,896,0.0045719070058468
2026092203,separable,current,exact,0.1,1024,0.002113641150814082
2026092203,separable,current,exact,0.1,1152,0.0014972419441439632
2026092203,separable,current,exact,0.1,1280,0.0014478245288801236
2026092203,separable,current,exact,0.1,1408,0.003509819385985494
2026092203,separable,current,exact,0.1,1536,0.00807118464746662
2026092203,separable,current,exact,0.1,1664,0.006532948897543543
2026092203,separable,current,exact,0.1,1792,0.010341471122568937
2026092203,separable,current,exact,0.1,1920,0.008510265439508667
2026092203,separable,current,exact,0.1,2048,0.0005138422814352843
2026092203,separable,current,exact,0.1,2176,0.0010207697352212725
2026092203,separable,current,exact,0.1,2304,0.007976200435186558
2026092203,separable,current,exact,0.1,2432,0.0006279458872625151
2026092203,separable,current,exact,0.1,2560,0.000544060931720464
2026092203,separable,current,exact,0.1,2688,0.000463334584703126
2026092203,separable,current,exact,0.1,2816,0.00026536148356980565
2026092203,separable,current,exact,0.1,2944,0.0004711287097378531
2026092203,separable,current,exact,0.1,3072,0.0006476728140910854
2026092203,separable,current,exact,0.1,3200,0.0019838507436692318
2026092203,separable,current,exact,0.1,3328,0.00036156924228985583
2026092203,separable,current,exact,0.1,3456,0.0005632544661473353
2026092203,separable,current,exact,0.1,3584,0.00018995872187602432
2026092203,separable,current,exact,0.1,3712,0.00274695637540753
2026092203,separable,current,exact,0.1,3840,0.0007108059732368669
2026092203,separable,current,exact,0.1,3968,0.0002466985984443116
2026092203,separable,current,exact,0.1,4096,0.00046626296981603456
2026092203,separable,current,resistance,0.1,0,0.9985591212595724
2026092203,separable,current,resistance,0.1,128,0.5714765233496001
2026092203,separable,current,resistance,0.1,256,0.005354639403495745
2026092203,separable,current,resistance,0.1,384,0.002037253587086784
2026092203,separable,current,resistance,0.1,512,0.0006440426135592821
2026092203,separable,current,resistance,0.1,640,0.000884731976681139
2026092203,separable,current,resistance,0.1,768,0.0004383301879400493
