model,epoch,heldout_loss,heldout_accuracy,gradient_cosine_own_state,seed,calibration_samples,cue_noise_sd,cue_delay_trials,method,coefficient_group_accuracy,coefficient_target_mse,maximum_route_norm_error
0,0,0.699426668825,0.43603515625,0.974013920487,52015,16,0,0,oracle_context,1,0,0
1,0,0.699426668825,0.43603515625,-0.856336074593,52015,16,0,0,learned_local_cue,1,0.121504601024,1.11022302463e-16
2,0,0.699426668825,0.43603515625,-0.930544965084,52015,16,0,0,frozen_profile,0.25,0.1875,0
3,0,0.699426668825,0.43603515625,-0.932387063839,52015,16,0,0,mismatched_encoder,0,0.219004744256,1.11022302463e-16
4,0,0.699426668825,0.43603515625,0.974013920487,52015,16,0,1,oracle_context,1,0,0
5,0,0.699426668825,0.43603515625,-0.928874984263,52015,16,0,1,learned_local_cue,0.25146484375,0.194486885972,1.11022302463e-16
6,0,0.699426668825,0.43603515625,-0.930544965084,52015,16,0,1,frozen_profile,0.25,0.1875,0
7,0,0.699426668825,0.43603515625,-0.931090421816,52015,16,0,1,mismatched_encoder,0.24658203125,0.19496296089,1.11022302463e-16
8,0,0.699426668825,0.43603515625,0.974013920487,52015,16,0,4,oracle_context,1,0,0
9,0,0.699426668825,0.43603515625,-0.927738201724,52015,16,0,4,learned_local_cue,0.2470703125,0.194915353399,1.11022302463e-16
10,0,0.699426668825,0.43603515625,-0.930544965084,52015,16,0,4,frozen_profile,0.25,0.1875,0
11,0,0.699426668825,0.43603515625,-0.933135587331,52015,16,0,4,mismatched_encoder,0.25,0.194629708448,1.11022302463e-16
12,0,0.699426668825,0.43603515625,0.974013920487,52015,64,0,0,oracle_context,1,0,0
13,0,0.699426668825,0.43603515625,0.785594038312,52015,64,0,0,learned_local_cue,1,0.0298254134878,2.22044604925e-16
14,0,0.699426668825,0.43603515625,-0.930544965084,52015,64,0,0,frozen_profile,0.25,0.1875,0
15,0,0.699426668825,0.43603515625,-0.922096538824,52015,64,0,0,mismatched_encoder,0,0.330405791625,2.22044604925e-16
16,0,0.699426668825,0.43603515625,0.974013920487,52015,64,0,1,oracle_context,1,0,0
17,0,0.699426668825,0.43603515625,-0.915925053204,52015,64,0,1,learned_local_cue,0.25146484375,0.254823677745,2.22044604925e-16
18,0,0.699426668825,0.43603515625,-0.930544965084,52015,64,0,1,frozen_profile,0.25,0.1875,0
19,0,0.699426668825,0.43603515625,-0.922760374955,52015,64,0,1,mismatched_encoder,0.24658203125,0.25629061063,2.22044604925e-16
20,0,0.699426668825,0.43603515625,0.974013920487,52015,64,0,4,oracle_context,1,0,0
21,0,0.699426668825,0.43603515625,-0.913124667122,52015,64,0,4,learned_local_cue,0.2470703125,0.256143342482,2.22044604925e-16
22,0,0.699426668825,0.43603515625,-0.930544965084,52015,64,0,4,frozen_profile,0.25,0.1875,0
23,0,0.699426668825,0.43603515625,-0.928165772507,52015,64,0,4,mismatched_encoder,0.25,0.255263837614,2.22044604925e-16
24,0,0.699426668825,0.43603515625,0.974013920487,52015,256,0,0,oracle_context,1,0,0
25,0,0.699426668825,0.43603515625,0.963790879643,52015,256,0,0,learned_local_cue,1,0.00226978746565,1.11022302463e-16
26,0,0.699426668825,0.43603515625,-0.930544965084,52015,256,0,0,frozen_profile,0.25,0.1875,0
27,0,0.699426668825,0.43603515625,-0.911238103189,52015,256,0,0,mismatched_encoder,0,0.447257608853,1.11022302463e-16
28,0,0.699426668825,0.43603515625,0.974013920487,52015,256,0,1,oracle_context,1,0,0
