model,epoch,heldout_loss,heldout_accuracy,gradient_cosine_own_state,seed,calibration_samples,cue_noise_sd,cue_delay_trials,method,coefficient_group_accuracy,coefficient_target_mse,maximum_route_norm_error
0,0,0.689135232949,0.544921875,0.971938266128,52011,16,0,0,oracle_context,1,0,0
1,0,0.689135232949,0.544921875,-0.926291915372,52011,16,0,0,learned_local_cue,1,0.121504601024,1.11022302463e-16
2,0,0.689135232949,0.544921875,-0.96588129597,52011,16,0,0,frozen_profile,0.25,0.1875,0
3,0,0.689135232949,0.544921875,-0.963794825855,52011,16,0,0,mismatched_encoder,0,0.219004744256,1.11022302463e-16
4,0,0.689135232949,0.544921875,0.971938266128,52011,16,0,1,oracle_context,1,0,0
5,0,0.689135232949,0.544921875,-0.962710099318,52011,16,0,1,learned_local_cue,0.2333984375,0.196248363169,1.11022302463e-16
6,0,0.689135232949,0.544921875,-0.96588129597,52011,16,0,1,frozen_profile,0.25,0.1875,0
7,0,0.689135232949,0.544921875,-0.966637919027,52011,16,0,1,mismatched_encoder,0.265625,0.19310626871,1.11022302463e-16
8,0,0.689135232949,0.544921875,0.971938266128,52011,16,0,4,oracle_context,1,0,0
9,0,0.689135232949,0.544921875,-0.963755629726,52011,16,0,4,learned_local_cue,0.244140625,0.195200998349,1.11022302463e-16
10,0,0.689135232949,0.544921875,-0.96588129597,52011,16,0,4,frozen_profile,0.25,0.1875,0
11,0,0.689135232949,0.544921875,-0.96591826343,52011,16,0,4,mismatched_encoder,0.2392578125,0.195677073268,1.11022302463e-16
12,0,0.689135232949,0.544921875,0.971938266128,52011,64,0,0,oracle_context,1,0,0
13,0,0.689135232949,0.544921875,0.771349724991,52011,64,0,0,learned_local_cue,1,0.0298208986006,2.22044604925e-16
14,0,0.689135232949,0.544921875,-0.96588129597,52011,64,0,0,frozen_profile,0.25,0.1875,0
15,0,0.689135232949,0.544921875,-0.950334914479,52011,64,0,0,mismatched_encoder,0,0.330416706182,1.11022302463e-16
16,0,0.689135232949,0.544921875,0.971938266128,52011,64,0,1,oracle_context,1,0,0
17,0,0.689135232949,0.544921875,-0.944393656222,52011,64,0,1,learned_local_cue,0.2333984375,0.260257496344,2.22044604925e-16
18,0,0.689135232949,0.544921875,-0.96588129597,52011,64,0,1,frozen_profile,0.25,0.1875,0
19,0,0.689135232949,0.544921875,-0.956564434581,52011,64,0,1,mismatched_encoder,0.265625,0.250571879785,1.11022302463e-16
20,0,0.689135232949,0.544921875,0.971938266128,52011,64,0,4,oracle_context,1,0,0
21,0,0.689135232949,0.544921875,-0.951618408312,52011,64,0,4,learned_local_cue,0.244140625,0.257032255037,2.22044604925e-16
22,0,0.689135232949,0.544921875,-0.96588129597,52011,64,0,4,frozen_profile,0.25,0.1875,0
23,0,0.689135232949,0.544921875,-0.958906214662,52011,64,0,4,mismatched_encoder,0.2392578125,0.258500420866,1.11022302463e-16
