model,epoch,heldout_loss,heldout_accuracy,gradient_cosine_own_state,seed,calibration_samples,cue_noise_sd,cue_delay_trials,method,coefficient_group_accuracy,coefficient_target_mse,maximum_route_norm_error
0,0,0.691468472694,0.51904296875,0.981005888908,52014,16,0,0,oracle_context,1,0,0
1,0,0.691468472694,0.51904296875,-0.894271106776,52014,16,0,0,learned_local_cue,1,0.121504601024,1.11022302463e-16
2,0,0.691468472694,0.51904296875,-0.951897837958,52014,16,0,0,frozen_profile,0.25,0.1875,0
3,0,0.691468472694,0.51904296875,-0.957119018055,52014,16,0,0,mismatched_encoder,0,0.219004744256,1.11022302463e-16
4,0,0.691468472694,0.51904296875,0.981005888908,52014,16,0,1,oracle_context,1,0,0
5,0,0.691468472694,0.51904296875,-0.951575132458,52014,16,0,1,learned_local_cue,0.24609375,0.195010568382,1.11022302463e-16
6,0,0.691468472694,0.51904296875,-0.951897837958,52014,16,0,1,frozen_profile,0.25,0.1875,0
7,0,0.691468472694,0.51904296875,-0.951753144213,52014,16,0,1,mismatched_encoder,0.26220703125,0.193439521152,1.11022302463e-16
8,0,0.691468472694,0.51904296875,0.981005888908,52014,16,0,4,oracle_context,1,0,0
9,0,0.691468472694,0.51904296875,-0.950131347249,52014,16,0,4,learned_local_cue,0.24365234375,0.195248605841,1.11022302463e-16
10,0,0.691468472694,0.51904296875,-0.951897837958,52014,16,0,4,frozen_profile,0.25,0.1875,0
11,0,0.691468472694,0.51904296875,-0.951051561445,52014,16,0,4,mismatched_encoder,0.25146484375,0.194486885972,1.11022302463e-16
12,0,0.691468472694,0.51904296875,0.981005888908,52014,64,0,0,oracle_context,1,0,0
13,0,0.691468472694,0.51904296875,0.859174254118,52014,64,0,0,learned_local_cue,1,0.0298226601855,1.11022302463e-16
14,0,0.691468472694,0.51904296875,-0.951897837958,52014,64,0,0,frozen_profile,0.25,0.1875,0
15,0,0.691468472694,0.51904296875,-0.949971662967,52014,64,0,0,mismatched_encoder,0,0.330422266955,2.22044604925e-16
16,0,0.691468472694,0.51904296875,0.981005888908,52014,64,0,1,oracle_context,1,0,0
17,0,0.691468472694,0.51904296875,-0.938803271818,52014,64,0,1,learned_local_cue,0.24609375,0.256440683112,1.11022302463e-16
18,0,0.691468472694,0.51904296875,-0.951897837958,52014,64,0,1,frozen_profile,0.25,0.1875,0
19,0,0.691468472694,0.51904296875,-0.940737805161,52014,64,0,1,mismatched_encoder,0.26220703125,0.251601703785,2.22044604925e-16
20,0,0.691468472694,0.51904296875,0.981005888908,52014,64,0,4,oracle_context,1,0,0
21,0,0.691468472694,0.51904296875,-0.937426225185,52014,64,0,4,learned_local_cue,0.24365234375,0.257177577214,1.11022302463e-16
22,0,0.691468472694,0.51904296875,-0.951897837958,52014,64,0,4,frozen_profile,0.25,0.1875,0
23,0,0.691468472694,0.51904296875,-0.938475528952,52014,64,0,4,mismatched_encoder,0.25146484375,0.254827570359,2.22044604925e-16
24,0,0.691468472694,0.51904296875,0.981005888908,52014,256,0,0,oracle_context,1,0,0
25,0,0.691468472694,0.51904296875,0.974513617033,52014,256,0,0,learned_local_cue,1,0.00226990298753,1.11022302463e-16
26,0,0.691468472694,0.51904296875,-0.951897837958,52014,256,0,0,frozen_profile,0.25,0.1875,0
27,0,0.691468472694,0.51904296875,-0.939103321219,52014,256,0,0,mismatched_encoder,0,0.447255655546,0
28,0,0.691468472694,0.51904296875,0.981005888908,52014,256,0,1,oracle_context,1,0,0
29,0,0.691468472694,0.51904296875,-0.921193171319,52014,256,0,1,learned_local_cue,0.24609375,0.337747686293,1.11022302463e-16
30,0,0.691468472694,0.51904296875,-0.951897837958,52014,256,0,1,frozen_profile,0.25,0.1875,0
31,0,0.691468472694,0.51904296875,-0.925714607048,52014,256,0,1,mismatched_encoder,0.26220703125,0.330577256946,0
32,0,0.691468472694,0.51904296875,0.981005888908,52014,256,0,4,oracle_context,1,0,0
33,0,0.691468472694,0.51904296875,-0.921532169839,52014,256,0,4,learned_local_cue,0.24365234375,0.338834044071,1.11022302463e-16
34,0,0.691468472694,0.51904296875,-0.951897837958,52014,256,0,4,frozen_profile,0.25,0.1875,0
35,0,0.691468472694,0.51904296875,-0.921781712337,52014,256,0,4,mismatched_encoder,0.25146484375,0.335357376723,0
36,0,0.691468472694,0.51904296875,0.981005888908,52014,16,0.5,0,oracle_context,1,0,0
37,0,0.691468472694,0.51904296875,-0.895209973653,52014,16,0.5,0,learned_local_cue,0.533203125,0.154108594826,2.22044604925e-16
38,0,0.691468472694,0.51904296875,-0.951897837958,52014,16,0.5,0,frozen_profile,0.25,0.1875,0
39,0,0.691468472694,0.51904296875,-0.951714956201,52014,16,0.5,0,mismatched_encoder,0.16650390625,0.216988906185,2.22044604925e-16
40,0,0.691468472694,0.51904296875,0.981005888908,52014,16,0.5,1,oracle_context,1,0,0
41,0,0.691468472694,0.51904296875,-0.944676834117,52014,16,0.5,1,learned_local_cue,0.23828125,0.20446787754,2.22044604925e-16
42,0,0.691468472694,0.51904296875,-0.951897837958,52014,16,0.5,1,frozen_profile,0.25,0.1875,0
43,0,0.691468472694,0.51904296875,-0.946950805597,52014,16,0.5,1,mismatched_encoder,0.2626953125,0.203274947862,2.22044604925e-16
44,0,0.691468472694,0.51904296875,0.981005888908,52014,16,0.5,4,oracle_context,1,0,0
45,0,0.691468472694,0.51904296875,-0.942466815742,52014,16,0.5,4,learned_local_cue,0.25390625,0.203450374405,2.22044604925e-16
46,0,0.691468472694,0.51904296875,-0.951897837958,52014,16,0.5,4,frozen_profile,0.25,0.1875,0
