model,epoch,heldout_loss,heldout_accuracy,gradient_cosine_own_state,seed,calibration_samples,cue_noise_sd,cue_delay_trials,method,coefficient_group_accuracy,coefficient_target_mse,maximum_route_norm_error
0,0,0.689873615386,0.5205078125,0.976051812876,52016,16,0,0,oracle_context,1,0,0
1,0,0.689873615386,0.5205078125,-0.924041244337,52016,16,0,0,learned_local_cue,1,0.121504601024,1.11022302463e-16
2,0,0.689873615386,0.5205078125,-0.96302770087,52016,16,0,0,frozen_profile,0.25,0.1875,0
3,0,0.689873615386,0.5205078125,-0.967093375618,52016,16,0,0,mismatched_encoder,0,0.219004744256,1.11022302463e-16
4,0,0.689873615386,0.5205078125,0.976051812876,52016,16,0,1,oracle_context,1,0,0
5,0,0.689873615386,0.5205078125,-0.959847654275,52016,16,0,1,learned_local_cue,0.23681640625,0.195915110727,1.11022302463e-16
6,0,0.689873615386,0.5205078125,-0.96302770087,52016,16,0,1,frozen_profile,0.25,0.1875,0
7,0,0.689873615386,0.5205078125,-0.964453205645,52016,16,0,1,mismatched_encoder,0.2626953125,0.193391913661,1.11022302463e-16
8,0,0.689873615386,0.5205078125,0.976051812876,52016,16,0,4,oracle_context,1,0,0
9,0,0.689873615386,0.5205078125,-0.960822887714,52016,16,0,4,learned_local_cue,0.24462890625,0.195153390858,1.11022302463e-16
10,0,0.689873615386,0.5205078125,-0.96302770087,52016,16,0,4,frozen_profile,0.25,0.1875,0
11,0,0.689873615386,0.5205078125,-0.963617498448,52016,16,0,4,mismatched_encoder,0.2529296875,0.194344063497,1.11022302463e-16
12,0,0.689873615386,0.5205078125,0.976051812876,52016,64,0,0,oracle_context,1,0,0
13,0,0.689873615386,0.5205078125,0.815367975555,52016,64,0,0,learned_local_cue,1,0.0298338126284,0
14,0,0.689873615386,0.5205078125,-0.96302770087,52016,64,0,0,frozen_profile,0.25,0.1875,0
15,0,0.689873615386,0.5205078125,-0.959844137562,52016,64,0,0,mismatched_encoder,0,0.330387018115,1.11022302463e-16
16,0,0.689873615386,0.5205078125,0.976051812876,52016,64,0,1,oracle_context,1,0,0
17,0,0.689873615386,0.5205078125,-0.941524231566,52016,64,0,1,learned_local_cue,0.23681640625,0.259211382329,0
18,0,0.689873615386,0.5205078125,-0.96302770087,52016,64,0,1,frozen_profile,0.25,0.1875,0
19,0,0.689873615386,0.5205078125,-0.956288043266,52016,64,0,1,mismatched_encoder,0.2626953125,0.251434925967,1.11022302463e-16
20,0,0.689873615386,0.5205078125,0.976051812876,52016,64,0,4,oracle_context,1,0,0
21,0,0.689873615386,0.5205078125,-0.944750187936,52016,64,0,4,learned_local_cue,0.24462890625,0.256864553451,0
22,0,0.689873615386,0.5205078125,-0.96302770087,52016,64,0,4,frozen_profile,0.25,0.1875,0
23,0,0.689873615386,0.5205078125,-0.958438688246,52016,64,0,4,mismatched_encoder,0.2529296875,0.254370466978,1.11022302463e-16
24,0,0.689873615386,0.5205078125,0.976051812876,52016,256,0,0,oracle_context,1,0,0
25,0,0.689873615386,0.5205078125,0.968158604706,52016,256,0,0,learned_local_cue,1,0.00226963990624,2.22044604925e-16
26,0,0.689873615386,0.5205078125,-0.96302770087,52016,256,0,0,frozen_profile,0.25,0.1875,0
27,0,0.689873615386,0.5205078125,-0.950067691656,52016,256,0,0,mismatched_encoder,0,0.447257105826,2.22044604925e-16
28,0,0.689873615386,0.5205078125,0.976051812876,52016,256,0,1,oracle_context,1,0,0
29,0,0.689873615386,0.5205078125,-0.920049084454,52016,256,0,1,learned_local_cue,0.23681640625,0.341878227686,2.22044604925e-16
30,0,0.689873615386,0.5205078125,-0.96302770087,52016,256,0,1,frozen_profile,0.25,0.1875,0
31,0,0.689873615386,0.5205078125,-0.942123992542,52016,256,0,1,mismatched_encoder,0.2626953125,0.330362311594,2.22044604925e-16
32,0,0.689873615386,0.5205078125,0.976051812876,52016,256,0,4,oracle_context,1,0,0
33,0,0.689873615386,0.5205078125,-0.924805750597,52016,256,0,4,learned_local_cue,0.24462890625,0.338401172056,2.22044604925e-16
34,0,0.689873615386,0.5205078125,-0.96302770087,52016,256,0,4,frozen_profile,0.25,0.1875,0
35,0,0.689873615386,0.5205078125,-0.950073023523,52016,256,0,4,mismatched_encoder,0.2529296875,0.334707697603,2.22044604925e-16
36,0,0.689873615386,0.5205078125,0.976051812876,52016,16,0.5,0,oracle_context,1,0,0
