epoch,rule_variant,error_broadcast_mode,parameter_name,component,numel,cosine_similarity,local_grad_norm,backprop_grad_norm,norm_ratio
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_excitation.pre_w,excitatory_synapse,141120,0.3516835479727446,0.004752737935632467,2.2719279968441697e-06,2091.9394674016107
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_inhibition.pre_w,inhibitory_synapse,141120,-0.35092341907478514,0.012801527976989746,1.2451138900360093e-05,1028.141044067742
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.b,reactivation,180,0.5159969450995244,0.0075955684296786785,1.8125438145943917e-05,419.05569120395097
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.log_m,reactivation,180,0.3599090271101417,0.0058359322138130665,1.760596023814287e-05,331.4747848683017
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_excitation.pre_w,excitatory_synapse,47040,0.06560138487160735,0.0002679538447409868,2.64393584075151e-05,10.134657221113454
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_inhibition.pre_w,inhibitory_synapse,47040,0.2816133275383741,0.0027888931799679995,0.00014208622451405972,19.62817415888096
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branches_to_output.log_weight,dendritic_conductance,180,-0.4086991778456867,0.005730021744966507,0.00011115616507595405,51.54929274054963
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.b,reactivation,60,0.5182266008361739,0.004398276098072529,0.00020983509602956474,20.96063127825005
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.log_m,reactivation,60,0.4740015480496124,0.0023319260217249393,0.0002350582362851128,9.920630940903553
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.branches_to_output.log_weight,dendritic_conductance,60,-0.9939484356801205,0.014319882728159428,0.0014178786659613252,10.0995120822634
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.b,reactivation,20,0.9999998238078907,0.004871116951107979,0.0024355584755539894,1.999999999178833
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.log_m,reactivation,20,0.9999999554556243,0.00531843863427639,0.0026592195499688387,1.9999998241358872
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_excitation.pre_w,excitatory_synapse,141120,0.35168208515019295,0.004542811773717403,2.2719279968441697e-06,1999.539501466644
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_inhibition.pre_w,inhibitory_synapse,141120,-0.35092332161572426,0.012236091308295727,1.2451138900360093e-05,982.7286020568971
