seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1105,gated_conflict,extension,4096,True,adam,0.03,exact,True,0.8987498193605192,1.2224896478526337,0.5057957034867331,0.8982747610932251,0.9674690335295436,1.06717367989382,0.5108005950469281,0.9126282855288795,0.9608115949712415,0.9700100347947203
1105,gated_conflict,extension,4096,True,adam,0.03,unit_broadcast,True,0.9066193518543462,1.2038350410072116,0.50533214604569,0.9059061303504602,0.9496147525556645,1.1058193337993063,0.5099722317582824,0.9224000995537626,0.9553511799915211,0.9697911930944023
1105,gated_conflict,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.90955216890787,1.1969368593510223,0.5034329471626822,0.9082280835365338,0.9483318757308284,1.1086438346135798,0.5081545862525418,0.9253582813286881,0.9546945265332477,0.9703743016001067
1105,gated_conflict,extension,4096,True,sgd,0.3,exact,True,0.8861368020123175,1.252813726080237,0.5177864805144041,0.884338118704166,0.9229106231993947,1.1658995954770226,0.5172453872561349,0.8931846950816432,0.9708784724847348,0.9806602483000856
1105,gated_conflict,extension,4096,True,sgd,0.3,unit_broadcast,True,0.9170653160490532,1.1794025055755593,0.5050787801779733,0.9118638911803395,0.937640121616639,1.1324287654176752,0.5121140325666494,0.9273111935387779,0.9586378418512149,0.9660211481293608
1105,gated_conflict,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.8896789376519116,1.2442463731865154,0.5207558796740802,0.8876166610041539,0.9055503793879845,1.206356698136342,0.5208426099292718,0.8952639985695,0.9659194556968407,0.9869543054146708
1105,gated_conflict,extension,8192,True,adam,0.03,exact,True,0.8927504468265032,1.2368494655802813,0.5001585166769384,0.891526409921133,0.9022259956823477,1.2142236540580076,0.4990445626828871,0.8859264912732722,0.9674330054283212,0.988306680420864
1105,gated_conflict,extension,8192,True,adam,0.03,unit_broadcast,True,0.897865665102667,1.2245984978761142,0.5075684824547148,0.8974122716277116,0.8977652429850959,1.2248381843111409,0.5075505543142013,0.8972686556943991,0.9624830401837152,0.970706652907643
1105,gated_conflict,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.900362906244452,1.2186488665269026,0.5078751437215638,0.8992277751174252,0.9029482985181033,1.2125111813529008,0.5082366377461149,0.9020923708427614,0.961143705806341,0.9798770266852609
1105,gated_conflict,extension,8192,True,sgd,0.3,exact,True,0.8858598839512228,1.2534851586637368,0.5184781454630193,0.8839115558646491,0.9365279537923078,1.1349278122541973,0.5178504318193718,0.8952484318713025,0.9711022578144988,0.9731230885716466
1105,gated_conflict,extension,8192,True,sgd,0.3,unit_broadcast,True,0.9160250454208847,1.1818184183050244,0.515176800680085,0.9091634495348863,0.9649059002124842,1.07264488318231,0.5273232296828994,0.9436371248794803,0.9602707013765239,0.9770001110045806
1105,gated_conflict,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.8894137404145144,1.2448864384130751,0.5210177138189761,0.8871938297232856,0.914355244091028,1.1857043844262687,0.5211259096061033,0.8975135259929434,0.9662790255961179,0.985983791800988
1105,gated_conflict,extension,12288,True,adam,0.03,exact,True,0.889886981167726,1.2437444069011079,0.5088019151954536,0.8895569262418817,0.908359772243046,1.1997378709434023,0.5084353629089872,0.880181688903247,0.9687387462262519,0.9902404047367007
1105,gated_conflict,extension,12288,True,adam,0.03,unit_broadcast,True,0.8957056371138132,1.2297613524389266,0.5059727770756063,0.8956651025425938,0.8946552164078336,1.2322775693387429,0.5056681403495064,0.8934607336248972,0.9642460187856465,0.9841586491199198
1105,gated_conflict,extension,12288,True,adam,0.03,calibrated_broadcast,True,0.8987130136496996,1.2225773837261196,0.5050795778368022,0.8984270410730179,0.9032727598023353,1.211742505725961,0.5056191446379321,0.9018507057438423,0.9623148864210249,0.9819277744649051
1105,gated_conflict,extension,12288,True,sgd,0.3,exact,True,0.8857468329947771,1.253759337300583,0.5186252344021158,0.8837651618832977,0.943984950291595,1.1182614335465377,0.5179865755903278,0.8963135161205958,0.971153619382567,0.9730155043479197
1105,gated_conflict,extension,12288,True,sgd,0.3,unit_broadcast,True,0.9134742812072526,1.1877585389294463,0.5236732386310841,0.9050247807107504,0.9529354561923283,1.0985376701034302,0.5339126590826604,0.9387598338799773,0.9590341151025313,0.9773705223103237
1105,gated_conflict,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.8893117644493767,1.2451326211332687,0.5207382643637893,0.8871687177131324,0.9158521958108654,1.1822202153865813,0.5208662123619437,0.8977922650415342,0.966510975110999,0.985699659197315
1105,gated_conflict,extension,16384,True,adam,0.03,exact,True,0.887248018354446,1.2501218002438168,0.5124864030751827,0.8865225149375761,0.9363159657563436,1.1354046788002259,0.5123412250069614,0.8973519957316586,0.9703867857144487,0.9904299599322757
1105,gated_conflict,extension,16384,True,adam,0.03,unit_broadcast,True,0.892970696289878,1.2363202152829142,0.5057817575623712,0.8929044141574419,0.9028095691781255,1.2128399513040002,0.5062341963181007,0.8968993865503863,0.9663341145177703,0.9857485391936353
1105,gated_conflict,extension,16384,True,adam,0.03,calibrated_broadcast,True,0.8957483697044505,1.2296590654353374,0.5036521945600844,0.8956665435144398,0.8999158444688177,1.2197124580527972,0.5040691318910084,0.8981865819308578,0.9645430382943395,0.9777372116453702
