seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1120,gated_conflict,extension,4096,True,adam,0.03,exact,True,0.9042224486653025,1.209494664696451,0.5076345559049164,0.9037067445171633,0.9022687249501241,1.2141223003201365,0.5079325071827485,0.9020538611051598,0.965644926489328,0.9760560193657274
1120,gated_conflict,extension,4096,True,adam,0.03,unit_broadcast,True,0.9037548621382768,1.2106010238765135,0.49872807908364175,0.9031199880170847,0.9065923696904284,1.2038986424997185,0.4992668923760687,0.8969897975015092,0.9670349417854758,0.9831895890697847
1120,gated_conflict,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.9052403303991698,1.2070888211295543,0.49875592935874064,0.9046559454133011,0.904849264627942,1.2080127181987732,0.499160250669148,0.8999775321329975,0.9655810093304542,0.9823960355934092
1120,gated_conflict,extension,4096,True,sgd,0.3,exact,True,0.8958525684431227,1.229409674823835,0.5158458011924549,0.8937602069426772,0.9025448112429044,1.213467572606548,0.5151506998633075,0.89702034674316,0.9714330852564342,0.9861144317028946
1120,gated_conflict,extension,4096,True,sgd,0.3,unit_broadcast,True,0.9071354911103836,1.2026188956752102,0.49286198977326917,0.9026840101866558,0.9078731222922232,1.2008824548633446,0.49292034334940144,0.9028249750360433,0.9650525155379676,0.9824388448710879
1120,gated_conflict,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.8979693077156753,1.2243511597370045,0.5046359185499452,0.896475843561678,0.8977203926771982,1.2249452433053445,0.5046649024268389,0.8963826132302347,0.9712558147811818,0.9899622515546637
1120,gated_conflict,extension,8192,True,adam,0.03,exact,True,0.8974047655353601,1.225698842255416,0.5059293250477293,0.8967756931532115,0.9696365165797419,1.0625672364671286,0.5039119780285363,0.9115805181762139,0.9712577631461642,0.9913936056788116
1120,gated_conflict,extension,8192,True,adam,0.03,unit_broadcast,True,0.8993353435870769,1.2210945053520896,0.4975676783909328,0.8986229471476034,0.9141107318133421,1.1862742427163508,0.49732659868038687,0.9028585165491836,0.9708770246484731,0.9834345807329787
1120,gated_conflict,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.8997413259777572,1.2201278308717847,0.4974116626717894,0.8990970265043086,0.9063060319044299,1.204573742712414,0.4973011058408148,0.9015265601354256,0.9705677940282118,0.980391764951804
1120,gated_conflict,extension,8192,True,sgd,0.3,exact,True,0.8956079669150971,1.2299951634409725,0.5160874796642787,0.893426935589711,0.9020079843851599,1.2147408721964055,0.5154090038958864,0.8966207456334336,0.9718698645486795,0.9790825153044264
1120,gated_conflict,extension,8192,True,sgd,0.3,unit_broadcast,True,0.9055142615364584,1.2064419668179802,0.49712002695160584,0.9023360502002115,0.9083241968703576,1.1998215152717921,0.4972163467016945,0.9028972619198974,0.9660404181824856,0.9838455879008763
1120,gated_conflict,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.8974825906451552,1.225512994627127,0.5055473926063412,0.8960045793720189,0.8977921651115524,1.2247739235999004,0.5055113819686923,0.8961198871035124,0.9717345192120088,0.9878230689591122
1120,gated_conflict,extension,12288,True,adam,0.03,exact,True,0.8964707946450754,1.2279307354823545,0.5022799908133535,0.8955691381278847,0.9783972532707318,1.0441379411840959,0.500076130517152,0.9078583726886337,0.9726080511562911,0.9917608284084957
1120,gated_conflict,extension,12288,True,adam,0.03,unit_broadcast,True,0.8985320071926368,1.2230089245265343,0.4959022080464695,0.8973320891338833,0.9016025839117543,1.2157030848189343,0.49581304726822145,0.8983684805545711,0.9717384980894337,0.9845185613599581
1120,gated_conflict,extension,12288,True,adam,0.03,calibrated_broadcast,True,0.8991843512703576,1.2214541693187952,0.49565545384508114,0.8981257477454728,0.9236969274564617,1.1640926233690372,0.49535167064465185,0.903498167646386,0.9711887740686616,0.9900477484036109
1120,gated_conflict,extension,12288,True,sgd,0.3,exact,True,0.8955589785493062,1.230112447584014,0.5158698094521034,0.8934211220014938,0.9018695687002144,1.215069337809125,0.515196580202669,0.89656241511928,0.971943236210827,0.9786860432237802
1120,gated_conflict,extension,12288,True,sgd,0.3,unit_broadcast,True,0.904119798466302,1.2097374822966145,0.5008016699633899,0.9017968282800877,0.9060573067357436,1.2051603916487656,0.5008162576662062,0.902270496079369,0.9669536459207412,0.9843220937002728
1120,gated_conflict,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.8973128989025054,1.2259182469651122,0.5055921959488937,0.8958188168828897,0.8975699508708876,1.2253044007831575,0.5055617637650273,0.895914619793655,0.971879269963164,0.9877345471415377
1120,gated_conflict,extension,16384,True,adam,0.03,exact,True,0.8945746428163932,1.2324707267523605,0.5009438144300336,0.8929623229936348,0.8943183581663239,1.2330852529625127,0.5009697615917553,0.8928745671517885,0.9741648635705744,0.9951727646731213
1120,gated_conflict,extension,16384,True,adam,0.03,unit_broadcast,True,0.8970912852186662,1.2264476404751459,0.4954245512929955,0.895382366381544,0.9036338471496448,1.2108874790414463,0.49518938774152776,0.8969774679136476,0.9729026102974255,0.9918966578320049
1120,gated_conflict,extension,16384,True,adam,0.03,calibrated_broadcast,True,0.8976808118707558,1.225039729362753,0.4953011708660637,0.8961383219774626,0.9108139816970092,1.1939781638015108,0.4949646092101885,0.899044947042399,0.9724823843486016,0.9889904323602416
1120,gated_conflict,extension,16384,True,sgd,0.3,exact,True,0.8954324316145269,1.2304154527151765,0.5159426932663675,0.8932621678749932,0.900283936964097,1.2188366914761377,0.5153904173372728,0.8958503802388548,0.9720105178309854,0.9777709817840179
1120,gated_conflict,extension,16384,True,sgd,0.3,unit_broadcast,True,0.9026956521899914,1.2131099679356003,0.5050976936226232,0.9011161328879346,0.9072246247029696,1.2024089687557908,0.5050199746048661,0.9023209546934117,0.967796818651975,0.9848419303549645
1120,gated_conflict,extension,16384,True,sgd,0.3,calibrated_broadcast,True,0.8971047319646557,1.226415514113105,0.5059002592438291,0.8956174486764426,0.8971269743307131,1.2263623749569548,0.5058975220467398,0.8956260503004176,0.9720095951593869,0.98782421689151
1120,ungated_independent,extension,4096,True,adam,0.03,exact,True,0.9999999999999971,1.0000000000000058,0.619748892789282,0.9999638241548393,1.0000000000000004,0.9999999999999993,0.6197488927892824,0.9999638241548399,0.9999230750787721,0.999944853683435
1120,ungated_independent,extension,4096,True,adam,0.03,unit_broadcast,True,0.9999999999999997,1.0000000000000007,0.6183957334141524,0.9999460460097127,1.0,1.0,0.6183957334141521,0.9999460460097125,0.9998674287914866,0.999937417676958
1120,ungated_independent,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.9999999999999978,1.0000000000000044,0.6184544025833757,0.9999479728083802,0.9999999999999998,1.0000000000000007,0.6184544025833755,0.9999479728083805,0.9998648953280501,0.9999451826641564
1120,ungated_independent,extension,4096,True,sgd,0.3,exact,True,0.9999999999999969,1.0000000000000062,0.6315238340936014,0.9980637135310297,1.0000000000000002,0.9999999999999996,0.6315238340936016,0.9980637135310299,0.9992637475876284,0.9991859026887965
1120,ungated_independent,extension,4096,True,sgd,0.3,unit_broadcast,True,1.0000000000000029,0.9999999999999943,0.6258458118419276,0.9996026400747478,1.0,1.0,0.6258458118419273,0.9996026400747475,0.9999109120695353,0.9999264577340974
