seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1101,gated_conflict,extension,4096,True,adam,0.03,exact,True,0.9093153635657623,1.1974927370771271,0.5268584233215889,0.6326747627550539,0.9143776536566156,1.1856521674477887,0.5266695436830863,0.659583156863402,0.9536063377849173,0.9699134207523654
1101,gated_conflict,extension,4096,True,adam,0.03,unit_broadcast,True,0.9312899476378823,1.1467600090085666,0.5258133736069092,0.7283190046999609,0.9446288333687762,1.1168322718956623,0.5315835609436901,0.7598147429049024,0.9572755783488092,0.9832697605233169
1101,gated_conflict,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.9359645081843615,1.1361956539770288,0.5145630085911937,0.6867204286562888,0.946838326498944,1.1119401489062362,0.5188698483888001,0.7151452039804174,0.9580636958910003,0.9852068238567195
1101,gated_conflict,extension,4096,True,sgd,0.3,exact,True,0.8854647765306982,1.2544435717283944,0.5427738048648029,0.7104306713280892,0.9037687480430884,1.2105681576615408,0.5433189395378238,0.7549022574279123,0.9668722234485507,0.9800740873407409
1101,gated_conflict,extension,4096,True,sgd,0.3,unit_broadcast,True,0.9169446630787145,1.1796825110020535,0.5607251612998976,0.769185360250215,0.9170200159651446,1.1795076296745568,0.5606239173470525,0.7697503799856396,0.9514773959585692,0.9746002584647588
1101,gated_conflict,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.8886853948800455,1.246645475885983,0.5400048794188047,0.6674864423476489,0.8995708791857736,1.2205336106015972,0.5414703530038956,0.7099982579977818,0.9618535142185157,0.9874935224952046
1101,gated_conflict,extension,8192,True,adam,0.03,exact,True,0.9001576952699673,1.2191369950553597,0.5296792744485078,0.673556153228049,0.9600860647857531,1.0830031200629506,0.529230167226681,0.7535263130214338,0.9604640695629932,0.9826673693626793
1101,gated_conflict,extension,8192,True,adam,0.03,unit_broadcast,True,0.9167144823124035,1.1802168470779681,0.5516885947513003,0.8262383103005625,0.9176400752123461,1.1780693463576375,0.5533447191724785,0.8311319640564003,0.9494574004122281,0.9697545893961018
1101,gated_conflict,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.9276991421651815,1.1549303059127043,0.5475992397760564,0.7902198165802741,0.9379888132646533,1.1316462134060155,0.5571233483352535,0.8151607420700174,0.9550150727420312,0.9775211224714746
1101,gated_conflict,extension,8192,True,sgd,0.3,exact,True,0.8852567466200831,1.2549483844135734,0.5426096279570666,0.7232197780182099,0.8999675696773817,1.2195893659966028,0.5427774919305195,0.7611138404123866,0.9674248345159487,0.9760093284773615
