seed,task,phase,common_rate,optimizer,rate,rule,selected_rate,best_step,validation_nmse,test_nmse,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1105,gated_conflict,extension,True,adam,0.03,exact,True,12288,1.8521876186955439e-06,1.8340732206121363e-06,0.889886981167726,1.2437444069011079,0.5088019151954536,0.8895569262418817,0.908359772243046,1.1997378709434023,0.5084353629089872,0.880181688903247,0.9687387462262519,0.9902404047367007
1105,gated_conflict,extension,True,adam,0.03,unit_broadcast,True,16384,4.7167447601217786e-05,4.66455137295725e-05,0.892970696289878,1.2363202152829142,0.5057817575623712,0.8929044141574419,0.9028095691781255,1.2128399513040002,0.5062341963181007,0.8968993865503863,0.9663341145177703,0.9857485391936353
1105,gated_conflict,extension,True,adam,0.03,calibrated_broadcast,True,16384,7.417957622056591e-05,6.838125843336769e-05,0.8957483697044505,1.2296590654353374,0.5036521945600844,0.8956665435144398,0.8999158444688177,1.2197124580527972,0.5040691318910084,0.8981865819308578,0.9645430382943395,0.9777372116453702
1105,gated_conflict,extension,True,sgd,0.3,exact,True,16384,8.80520093759792e-05,8.424136573335074e-05,0.8856914465236501,1.2538936786696213,0.5184912526739288,0.8837391564220546,0.9476594828020487,1.1101267677684152,0.517859059609072,0.8967489159127213,0.9711966870888105,0.9714472091571639
1105,gated_conflict,extension,True,sgd,0.3,unit_broadcast,True,8192,0.0008688469284008082,0.0008255653074363252,0.9160250454208847,1.1818184183050244,0.515176800680085,0.9091634495348863,0.9649059002124842,1.07264488318231,0.5273232296828994,0.9436371248794803,0.9602707013765239,0.9770001110045806
1105,gated_conflict,extension,True,sgd,0.3,calibrated_broadcast,True,16384,0.00023658871053200005,0.00023096561432284235,0.8891837891113216,1.2454416160979367,0.5205298801957573,0.8870897676383199,0.9178228771862523,1.1776455828681327,0.5206550424345513,0.8981107190318762,0.9667404969707304,0.9867956329971344
1105,ungated_independent,extension,True,adam,0.03,exact,True,16384,3.442941267513544e-08,3.596141533530363e-08,1.0000000000000022,0.9999999999999954,0.6366063121818129,0.9997674189238522,0.9999999999999998,1.0000000000000004,0.636606312181813,0.9997674189238523,0.9998256803808298,0.999794581858388
1105,ungated_independent,extension,True,adam,0.03,unit_broadcast,True,16384,6.583634674667989e-08,6.242102054095058e-08,1.0000000000000022,0.9999999999999956,0.6385412455280177,0.9995628776488134,1.0,1.0,0.6385412455280179,0.9995628776488132,0.9998139909286914,0.9997636620996467
1105,ungated_independent,extension,True,adam,0.03,calibrated_broadcast,True,16384,1.591597573011692e-07,1.5100297554715507e-07,1.0,1.0,0.6386128749737106,0.9995523381442735,1.0000000000000002,0.9999999999999997,0.6386128749737107,0.9995523381442738,0.9998168135543579,0.9997641349583731
1105,ungated_independent,extension,True,sgd,0.3,exact,True,16384,0.00012035254073574973,0.0001271059548488724,0.9999999999999973,1.0000000000000053,0.6448106880198001,0.9983011389723301,0.9999999999999999,1.0000000000000002,0.6448106880198,0.9983011389723301,0.9995053841660793,0.9994744745749128
1105,ungated_independent,extension,True,sgd,0.3,unit_broadcast,True,16384,4.775820906827027e-05,4.8447082990371295e-05,0.9999999999999998,1.0000000000000004,0.6391537297034565,0.9997729601215081,1.0000000000000002,0.9999999999999993,0.6391537297034569,0.9997729601215085,0.9999626324801496,0.9999630546902878
1105,ungated_independent,extension,True,sgd,0.3,calibrated_broadcast,True,16384,0.00011192784111403481,0.00011673913418254902,0.9999999999999992,1.0000000000000018,0.6419855062087854,0.9990386972569162,0.9999999999999999,1.0000000000000002,0.6419855062087853,0.9990386972569161,0.9997298917643467,0.999711097966828
