seed,task,phase,common_rate,optimizer,rate,rule,selected_rate,best_step,validation_nmse,test_nmse,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1108,gated_conflict,extension,True,adam,0.03,exact,True,16384,3.130023132636196e-07,3.6759063345625217e-07,0.889911916777903,1.243684251602295,0.538073240765261,0.7986009932675309,0.9151297286934942,1.1839007727588513,0.5356392789309179,0.7761425665628991,0.9641485208990224,0.9780494604726393
1108,gated_conflict,extension,True,adam,0.03,unit_broadcast,True,4096,0.0001744977846255,0.00016023614553220823,0.9098477178612167,1.1962433599309448,0.5298846845742343,0.8310998771272612,0.909898555740952,1.1961241005207102,0.5301898065018468,0.8401305580630726,0.9533890075139299,0.9664231481849501
1108,gated_conflict,extension,True,adam,0.03,calibrated_broadcast,True,16384,0.00018743828725216943,0.00016798436950957554,0.9008301527920836,1.2175379680349991,0.5335230681602517,0.8200654636591775,0.9021654656879526,1.2143672416173672,0.5333138632909573,0.816951569382994,0.9561317805861572,0.9722759060613136
1108,gated_conflict,extension,True,sgd,0.3,exact,True,16384,8.464845075330998e-05,7.984206273235977e-05,0.8928159187458069,1.2366921229561239,0.5353380695214537,0.7815874138615857,0.925618457902597,1.1596863206670678,0.5401840041654393,0.8228691527551206,0.9618255145978244,0.9697834807754367
1108,gated_conflict,extension,True,sgd,0.3,unit_broadcast,True,8192,0.00013006952971536363,0.00012141987313978477,0.8984360565542603,1.2232377262417304,0.501962771958317,0.685575558451742,0.9332225828371958,1.142382417604956,0.5049665506326558,0.7438775349269879,0.9596686958830983,0.9792943006356271
1108,gated_conflict,extension,True,sgd,0.3,calibrated_broadcast,True,16384,0.0002503898232044675,0.00023566171788195716,0.8982780984804868,1.2236144559106685,0.5219992625005904,0.7388651242290705,0.9386322928987696,1.1302032877164296,0.5277663233358258,0.7955126897800116,0.9572086034305837,0.9745341794582301
1108,ungated_independent,extension,True,adam,0.03,exact,True,16384,3.591872405121406e-09,3.2226287922415625e-09,0.9999999999999977,1.0000000000000047,0.6633121697372011,0.8992838261908387,1.0000000000000002,0.9999999999999994,0.663312169737201,0.8992838261908386,0.9624509456971938,0.9545632905067882
1108,ungated_independent,extension,True,adam,0.03,unit_broadcast,True,16384,9.15656803653661e-10,8.262781140279429e-10,1.000000000000001,0.9999999999999978,0.6629651718114135,0.8974913219692715,0.9999999999999997,1.0000000000000007,0.6629651718114133,0.8974913219692714,0.9623884174633912,0.9517231163579721
1108,ungated_independent,extension,True,adam,0.03,calibrated_broadcast,True,16384,1.8845315544360665e-08,1.768029566282786e-08,0.9999999999999971,1.0000000000000058,0.6631583346533867,0.8984700129119535,0.9999999999999996,1.0000000000000009,0.6631583346533864,0.8984700129119536,0.9625230005194041,0.9455864850894781
1108,ungated_independent,extension,True,sgd,0.3,exact,True,16384,0.0001089402232839668,0.00010927734902644465,1.0000000000000009,0.9999999999999981,0.6564515276563194,0.8701992457727439,0.9999999999999999,1.0000000000000002,0.6564515276563196,0.8701992457727432,0.9502518090485322,0.9397204308233418
1108,ungated_independent,extension,True,sgd,0.3,unit_broadcast,True,16384,3.268772134823291e-05,3.1456987892605995e-05,1.0000000000000002,0.9999999999999998,0.6622503857080233,0.8816731656535585,0.9999999999999998,1.0000000000000004,0.6622503857080229,0.8816731656535579,0.9540262352402397,0.9502068300348805
1108,ungated_independent,extension,True,sgd,0.3,calibrated_broadcast,True,16384,9.876150128107057e-05,9.906249754228445e-05,1.0000000000000009,0.9999999999999984,0.6557148390959631,0.8681392890127549,0.9999999999999997,1.0000000000000007,0.6557148390959634,0.868139289012755,0.9494478342233765,0.9380671473961724
