seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1106,gated_conflict,extension,4096,True,adam,0.03,exact,True,0.9044639139627918,1.2089236232108613,0.5642287004748575,0.89669512647996,0.9041224777322501,1.2097311440755611,0.5641474635335152,0.8976431890124804,0.9577126704387836,0.9607636368012117
1106,gated_conflict,extension,4096,True,adam,0.03,unit_broadcast,True,0.9052091220613256,1.2071625320005221,0.5427072024672484,0.9014603748394052,0.9261989850076144,1.1583577573029513,0.5484295383699412,0.9048198043720003,0.9601720970965429,0.9744867584584417
1106,gated_conflict,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.9066470864535703,1.2037696685036792,0.5407675411972939,0.9030373666637312,0.9213411681541505,1.1695130040761998,0.5449186449615259,0.904188369450447,0.9593194465912026,0.9746549318005832
1106,gated_conflict,extension,4096,True,sgd,0.3,exact,True,0.8861174865801132,1.2528605517494462,0.5412455171974824,0.8807941566273184,0.8860661935402314,1.252984905138765,0.5421038041986905,0.8842862168435384,0.9710084621911761,0.9769005077656254
1106,gated_conflict,extension,4096,True,sgd,0.3,unit_broadcast,True,0.8905585681613627,1.2421249428786516,0.5481342750029182,0.8897512326125809,0.8940498935999257,1.233729213193466,0.5476418471654152,0.88838211280485,0.9665391747018197,0.9835712373841122
1106,gated_conflict,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.8881736966802678,1.2478822851290627,0.5416418180382511,0.8829967495104636,0.8875141722396545,1.2494776131311278,0.5421490946277683,0.8850428051421827,0.9687096318601575,0.9895947231014837
1106,gated_conflict,extension,8192,True,adam,0.03,exact,True,0.887622909362282,1.2492144943554295,0.5408666102529007,0.8842689772528933,0.974940361550498,1.0513735893544562,0.5407774928391423,0.8725280646164609,0.9690919506126683,0.9634421742515833
1106,gated_conflict,extension,8192,True,adam,0.03,unit_broadcast,True,0.8968247621374017,1.2270845282225187,0.5520634923430882,0.894376370012891,0.8984290702912362,1.2232543867174441,0.554574588558427,0.8965647587997163,0.9639854803132355,0.9764489491527272
1106,gated_conflict,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.908829624511705,1.1986335715030438,0.5575646356242717,0.8939612773632565,0.921877937693481,1.1682761773176038,0.5680632122382969,0.8941455791458571,0.9603237760268747,0.9725299018824008
1106,gated_conflict,extension,8192,True,sgd,0.3,exact,True,0.8857826108368324,1.253672562236255,0.5412866406213681,0.8813237999375461,0.8889424096599261,1.2460245647563681,0.5426374017971872,0.8867160379524845,0.9711968885977098,0.968781304744266
1106,gated_conflict,extension,8192,True,sgd,0.3,unit_broadcast,True,0.8898140896626422,1.243920263523423,0.5479730607543476,0.8890542894341689,0.8930604931663552,1.2361044819978737,0.5475727729979886,0.8882218168554594,0.9669922458762105,0.9840527133388175
1106,gated_conflict,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.8880788806244472,1.2481115523458166,0.5411403281513473,0.8825721931191449,0.8878115891177127,1.2487580206936217,0.5419305856296901,0.885805369419478,0.969026891346066,0.9882429826987607
1106,gated_conflict,extension,12288,True,adam,0.03,exact,True,0.8833878194668567,1.2594895607572087,0.5385127515163715,0.8821349461798245,0.9655280104917539,1.0713145639254227,0.5413999492516228,0.8923912341843464,0.9718362227240428,0.9886370039516198
1106,gated_conflict,extension,12288,True,adam,0.03,unit_broadcast,True,0.8820320635680607,1.2627904968403327,0.5447414104069987,0.8810166038153612,0.8819029562938284,1.2631051324923075,0.5448748187237253,0.8812668589669245,0.9720378224335197,0.9850316149096155
1106,gated_conflict,extension,12288,True,adam,0.03,calibrated_broadcast,True,0.8859077516475539,1.2533690787016287,0.5457662138182771,0.8840821096863675,0.88639239834669,1.252194202683356,0.5462126592165585,0.884217641961015,0.9698521166224988,0.9846085547746639
