seed,task,phase,common_rate,optimizer,rate,rule,selected_rate,best_step,validation_nmse,test_nmse,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1101,gated_conflict,extension,True,adam,0.03,exact,True,16384,1.9711156744791496e-06,1.7634985951881773e-06,0.8900779587802505,1.2432837379620871,0.5352512660348686,0.7747965559221791,0.951894284208347,1.1008161704050718,0.5341682974772717,0.8372539552213797,0.9662474064513533,0.9937170271764266
1101,gated_conflict,extension,True,adam,0.03,unit_broadcast,True,16384,0.001171498675232758,0.001052830718085014,0.8815495803954005,1.263966570543682,0.5428877572133748,0.7629882965883636,0.8864885830739054,1.2519611193263727,0.5424601209151114,0.7781244116461062,0.9701338020011872,0.9801708363834305
1101,gated_conflict,extension,True,adam,0.03,calibrated_broadcast,True,16384,0.0011771719817859755,0.0010551415642728703,0.8839243846981008,1.2581847017089878,0.5459517847234534,0.7637937180528594,0.8882972769816697,1.2475835077482809,0.546043233422274,0.7788185597157141,0.9684844905551981,0.979370383339695
1101,gated_conflict,extension,True,sgd,0.3,exact,True,16384,0.0001384687250892803,0.00012862614555908032,0.885010375439684,1.2555464101786242,0.5420714809892342,0.736568193347206,0.8946633087110446,1.2322581709933298,0.5419628639414062,0.7651733246099878,0.9680187877960788,0.9736380954562852
1101,gated_conflict,extension,True,sgd,0.3,unit_broadcast,True,16384,0.0017063566692544704,0.0015837052801708285,0.8998796353316311,1.2197986313516385,0.5506485060033995,0.7854845941989248,0.9022251422565231,1.214225678445049,0.55008132376499,0.7945175192288264,0.9540965534749475,0.9748429712702257
1101,gated_conflict,extension,True,sgd,0.3,calibrated_broadcast,True,16384,0.00032195365883063175,0.00029721185539068615,0.8876651468520721,1.2491122993459753,0.538598569812075,0.6638355565025752,0.9125794650419421,1.189847795099797,0.5403061567856371,0.7252171625073467,0.9634457790655478,0.9843080829220942
1101,ungated_independent,extension,True,adam,0.03,exact,True,16384,4.2372486429656985e-07,4.328242105937964e-07,1.0000000000000016,0.9999999999999968,0.666547154046831,0.8800767275202335,0.9999999999999998,1.0000000000000004,0.6665471540468308,0.8800767275202334,0.9512147295091921,0.926756594523669
1101,ungated_independent,extension,True,adam,0.03,unit_broadcast,True,16384,3.5238259848981885e-08,3.404582012409879e-08,1.0000000000000022,0.9999999999999956,0.6659314078600118,0.884541588854976,0.9999999999999999,1.0000000000000004,0.665931407860012,0.8845415888549756,0.9519463110361889,0.9626842499318072
1101,ungated_independent,extension,True,adam,0.03,calibrated_broadcast,True,16384,1.8441376116922623e-07,1.7184701313374935e-07,1.0000000000000007,0.9999999999999987,0.666025864130351,0.883324837420883,0.9999999999999997,1.0000000000000007,0.666025864130351,0.8833248374208829,0.9514931621653054,0.9529655100722275
1101,ungated_independent,extension,True,sgd,0.3,exact,True,16384,0.00018540976822790527,0.00018232752154821554,1.0000000000000002,0.9999999999999998,0.6734086794554405,0.8315577937574156,1.0000000000000002,0.9999999999999999,0.6734086794554403,0.8315577937574156,0.9317569339844421,0.9303839521838846
1101,ungated_independent,extension,True,sgd,0.3,unit_broadcast,True,16384,0.00010054081690078884,0.00010160186806235219,0.9999999999999994,1.000000000000001,0.6752158981682002,0.8357554382209569,1.0000000000000004,0.9999999999999993,0.6752158981682005,0.8357554382209572,0.9298821417776855,0.9270377139419634
1101,ungated_independent,extension,True,sgd,0.3,calibrated_broadcast,True,16384,0.00018559604433140766,0.0001814559330491629,1.000000000000003,0.9999999999999937,0.6733822192813865,0.7934765381879839,1.0000000000000002,0.9999999999999998,0.6733822192813862,0.7934765381879841,0.919414187544126,0.9189385067172875
