seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,validation_nmse,test_nmse,extension_clipped_steps,extension_projected_steps
1109,gated_conflict,extension,4096,True,adam,0.03,exact,True,0.00039493270225095614,0.0003879796604297201,0,0
1109,gated_conflict,extension,4096,True,adam,0.03,unit_broadcast,True,0.0004932613110851186,0.0004952527953503654,0,0
1109,gated_conflict,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.0005717828262985693,0.0005655623588791028,0,0
1109,gated_conflict,extension,4096,True,sgd,0.3,exact,True,0.00010798917095269511,0.00011203546188673229,0,0
1109,gated_conflict,extension,4096,True,sgd,0.3,unit_broadcast,True,0.0004615426460179281,0.0004513330105482315,0,0
1109,gated_conflict,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.0001378422169406874,0.00014259477282932146,0,0
1109,gated_conflict,extension,8192,True,adam,0.03,exact,True,4.576796831234668e-05,4.496454636230443e-05,0,0
1109,gated_conflict,extension,8192,True,adam,0.03,unit_broadcast,True,0.00043680836902194176,0.00043791821554511857,0,0
1109,gated_conflict,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.0005296864600426492,0.0005335861649763433,0,0
1109,gated_conflict,extension,8192,True,sgd,0.3,exact,True,9.760988497275455e-05,0.00010153806828293127,0,0
1109,gated_conflict,extension,8192,True,sgd,0.3,unit_broadcast,True,0.000466265903199538,0.00045211636917977374,0,0
1109,gated_conflict,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.00011624348649234454,0.00012042005395771013,0,0
1109,gated_conflict,extension,12288,True,adam,0.03,exact,True,7.63502406839062e-06,7.841979318168138e-06,0,0
1109,gated_conflict,extension,12288,True,adam,0.03,unit_broadcast,True,0.0007841040651810796,0.0008053655442330231,0,0
1109,gated_conflict,extension,12288,True,adam,0.03,calibrated_broadcast,True,0.0007878066979215654,0.0008109480752661,0,0
1109,gated_conflict,extension,12288,True,sgd,0.3,exact,True,9.274944790300597e-05,9.635204996672508e-05,0,0
1109,gated_conflict,extension,12288,True,sgd,0.3,unit_broadcast,True,0.0004710523429927486,0.00045635041759740816,0,0
1109,gated_conflict,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.00011300749223002959,0.00011681701760494845,0,0
1109,gated_conflict,extension,16384,True,adam,0.03,exact,True,2.076048045043517e-09,2.022012523043612e-09,0,0
1109,gated_conflict,extension,16384,True,adam,0.03,unit_broadcast,True,0.00038955253887860053,0.0003692803470007686,0,0
1109,gated_conflict,extension,16384,True,adam,0.03,calibrated_broadcast,True,0.0003981959222384322,0.0003768307381496758,0,0
1109,gated_conflict,extension,16384,True,sgd,0.3,exact,True,8.827918026632205e-05,9.197290950097127e-05,0,0
1109,gated_conflict,extension,16384,True,sgd,0.3,unit_broadcast,True,0.00047383833898941523,0.0004609322943073234,0,0
