seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,validation_nmse,test_nmse,extension_clipped_steps,extension_projected_steps
1110,gated_conflict,extension,4096,True,adam,0.03,exact,True,0.0003862015618725492,0.0003494446521444351,0,0
1110,gated_conflict,extension,4096,True,adam,0.03,unit_broadcast,True,7.66935904853322e-05,7.521578408977067e-05,0,0
1110,gated_conflict,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.00017409346606474493,0.00015428246623145616,0,0
1110,gated_conflict,extension,4096,True,sgd,0.3,exact,True,0.00010430887092735419,0.00010026082419819124,0,0
1110,gated_conflict,extension,4096,True,sgd,0.3,unit_broadcast,True,0.000624057832655623,0.0006138719937259177,0,0
1110,gated_conflict,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.00019307214948912114,0.00018196607566597843,0,0
1110,gated_conflict,extension,8192,True,adam,0.03,exact,True,1.2095040850513702e-05,1.0409948359255572e-05,0,0
1110,gated_conflict,extension,8192,True,adam,0.03,unit_broadcast,True,0.0001031739391365466,0.00010248963500574951,0,0
1110,gated_conflict,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.00011169642548594159,0.00011166530080149925,0,0
1110,gated_conflict,extension,8192,True,sgd,0.3,exact,True,8.044988254119471e-05,7.834508784713818e-05,0,0
1110,gated_conflict,extension,8192,True,sgd,0.3,unit_broadcast,True,0.0006360954547554126,0.0006304783775460234,0,0
1110,gated_conflict,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.00015405839767642352,0.00014788654062466956,0,0
1110,gated_conflict,extension,12288,True,adam,0.03,exact,True,1.0166235788031023e-05,1.0343379694847472e-05,0,0
1110,gated_conflict,extension,12288,True,adam,0.03,unit_broadcast,True,0.00017154948550665997,0.00016659405124825607,0,0
1110,gated_conflict,extension,12288,True,adam,0.03,calibrated_broadcast,True,0.00018658912811137136,0.00018128341338975832,0,0
1110,gated_conflict,extension,12288,True,sgd,0.3,exact,True,7.030136662298368e-05,6.753465432478003e-05,0,0
1110,gated_conflict,extension,12288,True,sgd,0.3,unit_broadcast,True,0.0006181933385326169,0.00061179059024388,0,0
1110,gated_conflict,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.00013797337117710313,0.0001300694222148081,0,0
1110,gated_conflict,extension,16384,True,adam,0.03,exact,True,6.464752215673287e-06,6.440971785243277e-06,0,0
1110,gated_conflict,extension,16384,True,adam,0.03,unit_broadcast,True,8.050654151115527e-05,8.120115514457077e-05,0,0
1110,gated_conflict,extension,16384,True,adam,0.03,calibrated_broadcast,True,7.540980258149143e-05,7.613075380290126e-05,0,0
1110,gated_conflict,extension,16384,True,sgd,0.3,exact,True,6.404506774890166e-05,6.130944538058924e-05,0,0
1110,gated_conflict,extension,16384,True,sgd,0.3,unit_broadcast,True,0.0006094534564401565,0.0006081224408091799,0,0
1110,gated_conflict,extension,16384,True,sgd,0.3,calibrated_broadcast,True,0.00012405040500017688,0.00011669646961432389,0,0
1110,ungated_independent,extension,4096,True,adam,0.03,exact,True,0.0001203393153430357,0.00011375986824641001,0,0
1110,ungated_independent,extension,4096,True,adam,0.03,unit_broadcast,True,3.6046603550854944e-05,3.5552111994497736e-05,0,0
1110,ungated_independent,extension,4096,True,adam,0.03,calibrated_broadcast,True,4.290398530781614e-05,4.282592997253749e-05,0,0
1110,ungated_independent,extension,4096,True,sgd,0.3,exact,True,0.0002807332666633522,0.0002765919868531806,0,0
1110,ungated_independent,extension,4096,True,sgd,0.3,unit_broadcast,True,3.2091900450615496e-06,3.335923326994039e-06,0,0
1110,ungated_independent,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.00025412726732490883,0.00024914853543322335,0,0
1110,ungated_independent,extension,8192,True,adam,0.03,exact,True,9.689877708325867e-05,9.258267176399384e-05,0,0
1110,ungated_independent,extension,8192,True,adam,0.03,unit_broadcast,True,2.346350188325977e-05,2.254637692344923e-05,0,0
1110,ungated_independent,extension,8192,True,adam,0.03,calibrated_broadcast,True,2.8363820748777904e-05,2.7545610244607255e-05,0,0
1110,ungated_independent,extension,8192,True,sgd,0.3,exact,True,0.00013950642198930284,0.00013498572046083187,0,0
1110,ungated_independent,extension,8192,True,sgd,0.3,unit_broadcast,True,5.522099907224375e-07,5.529513608358305e-07,0,0
1110,ungated_independent,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.00013210241116675883,0.00012730175938277072,0,0
1110,ungated_independent,extension,12288,True,adam,0.03,exact,True,4.1190836197258234e-06,4.065680077045363e-06,0,0
1110,ungated_independent,extension,12288,True,adam,0.03,unit_broadcast,True,1.4928598759925244e-06,1.5621136192814123e-06,0,0
1110,ungated_independent,extension,12288,True,adam,0.03,calibrated_broadcast,True,2.8806513606822003e-06,3.0030584655177206e-06,0,0
1110,ungated_independent,extension,12288,True,sgd,0.3,exact,True,0.00010541980668619796,0.0001007805468398728,0,0
1110,ungated_independent,extension,12288,True,sgd,0.3,unit_broadcast,True,5.076124553283341e-07,5.040375707327513e-07,0,0
1110,ungated_independent,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.00010571212609735708,0.0001009961076660652,0,0
1110,ungated_independent,extension,16384,True,adam,0.03,exact,True,2.67319721226947e-06,2.6975765197302e-06,0,0
1110,ungated_independent,extension,16384,True,adam,0.03,unit_broadcast,True,3.732732905885596e-08,3.9206302028655605e-08,0,0
1110,ungated_independent,extension,16384,True,adam,0.03,calibrated_broadcast,True,8.350493065278446e-08,8.789503379576147e-08,0,0
1110,ungated_independent,extension,16384,True,sgd,0.3,exact,True,9.151282589601597e-05,8.765082794322094e-05,0,0
1110,ungated_independent,extension,16384,True,sgd,0.3,unit_broadcast,True,4.823385452752623e-07,4.820582676692638e-07,0,0
1110,ungated_independent,extension,16384,True,sgd,0.3,calibrated_broadcast,True,9.514917821793858e-05,9.104077657570584e-05,0,0
