seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,validation_nmse,test_nmse,extension_clipped_steps,extension_projected_steps
1120,gated_conflict,extension,4096,True,adam,0.03,exact,True,0.0006002598493956355,0.0005413235275553856,0,0
1120,gated_conflict,extension,4096,True,adam,0.03,unit_broadcast,True,0.00020514109927491519,0.0001825947251948244,0,0
1120,gated_conflict,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.0003392670232105187,0.0003038557568727928,0,0
1120,gated_conflict,extension,4096,True,sgd,0.3,exact,True,0.0002569317263880631,0.0002423201900221257,0,0
1120,gated_conflict,extension,4096,True,sgd,0.3,unit_broadcast,True,0.001085045903534723,0.0009844430097397643,0,0
1120,gated_conflict,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.00033961449318725435,0.0003211806101861822,0,0
1120,gated_conflict,extension,8192,True,adam,0.03,exact,True,1.386925163371588e-05,1.2605266101091795e-05,0,0
1120,gated_conflict,extension,8192,True,adam,0.03,unit_broadcast,True,3.0616378829588704e-05,2.9258372379039666e-05,0,0
1120,gated_conflict,extension,8192,True,adam,0.03,calibrated_broadcast,True,3.456379860363272e-05,3.329695647520831e-05,0,0
1120,gated_conflict,extension,8192,True,sgd,0.3,exact,True,0.0002221615000035282,0.0002058832852822863,0,0
1120,gated_conflict,extension,8192,True,sgd,0.3,unit_broadcast,True,0.0010431666680934387,0.0009490753720088293,0,0
1120,gated_conflict,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.0002712123923907929,0.00025346432546506176,0,0
1120,gated_conflict,extension,12288,True,adam,0.03,exact,True,7.723571143413887e-06,8.000735542734433e-06,0,0
1120,gated_conflict,extension,12288,True,adam,0.03,unit_broadcast,True,1.9300079368569488e-05,1.836594331109387e-05,0,0
1120,gated_conflict,extension,12288,True,adam,0.03,calibrated_broadcast,True,3.441625581289791e-05,3.355961126215753e-05,0,0
1120,gated_conflict,extension,12288,True,sgd,0.3,exact,True,0.00020863417642365888,0.00019346366320197386,0,0
1120,gated_conflict,extension,12288,True,sgd,0.3,unit_broadcast,True,0.0009771755853058561,0.000902472178602899,0,0
1120,gated_conflict,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.00025105475238801085,0.0002344970897810719,0,0
1120,gated_conflict,extension,16384,True,adam,0.03,exact,True,2.2091995876852707e-06,2.1868260749368793e-06,0,0
1120,gated_conflict,extension,16384,True,adam,0.03,unit_broadcast,True,1.8510051263648434e-05,1.8303582217896654e-05,0,0
1120,gated_conflict,extension,16384,True,adam,0.03,calibrated_broadcast,True,2.2892715323716094e-05,2.1930542265423023e-05,0,0
1120,gated_conflict,extension,16384,True,sgd,0.3,exact,True,0.00019316203043742876,0.00017956007082513633,0,0
1120,gated_conflict,extension,16384,True,sgd,0.3,unit_broadcast,True,0.0009151798614004534,0.0008525716941776045,0,0
1120,gated_conflict,extension,16384,True,sgd,0.3,calibrated_broadcast,True,0.00022876943833408705,0.00021481209333851556,0,0
1120,ungated_independent,extension,4096,True,adam,0.03,exact,True,0.000200758084474851,0.00016770035600846913,0,0
1120,ungated_independent,extension,4096,True,adam,0.03,unit_broadcast,True,2.7483771327947444e-05,2.451265315514428e-05,0,0
1120,ungated_independent,extension,4096,True,adam,0.03,calibrated_broadcast,True,4.104823808122493e-05,3.77824791905274e-05,0,0
1120,ungated_independent,extension,4096,True,sgd,0.3,exact,True,0.000542573952569816,0.0005249571454213182,0,0
1120,ungated_independent,extension,4096,True,sgd,0.3,unit_broadcast,True,9.373957432144791e-05,8.354406417461176e-05,0,0
1120,ungated_independent,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.0005039234440733411,0.00048645611055882926,0,0
1120,ungated_independent,extension,8192,True,adam,0.03,exact,True,5.842207103691643e-05,4.8315192480931815e-05,0,0
1120,ungated_independent,extension,8192,True,adam,0.03,unit_broadcast,True,1.6171101222253017e-05,1.5752378516965273e-05,0,0
1120,ungated_independent,extension,8192,True,adam,0.03,calibrated_broadcast,True,1.734314933050832e-05,1.6531666574300153e-05,0,0
1120,ungated_independent,extension,8192,True,sgd,0.3,exact,True,0.000360068801917211,0.00034331511999889983,0,0
1120,ungated_independent,extension,8192,True,sgd,0.3,unit_broadcast,True,7.249298268174642e-05,6.342971593441287e-05,0,0
1120,ungated_independent,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.00029635466563700285,0.0002812479771767554,0,0
1120,ungated_independent,extension,12288,True,adam,0.03,exact,True,7.026831522545337e-06,6.966841089220424e-06,0,0
1120,ungated_independent,extension,12288,True,adam,0.03,unit_broadcast,True,5.796970716051039e-06,5.486507705358965e-06,0,0
1120,ungated_independent,extension,12288,True,adam,0.03,calibrated_broadcast,True,4.5545686728255245e-06,4.192648628666063e-06,0,0
1120,ungated_independent,extension,12288,True,sgd,0.3,exact,True,0.0003084774431614488,0.00029145040438990444,0,0
1120,ungated_independent,extension,12288,True,sgd,0.3,unit_broadcast,True,6.961332221961232e-05,6.091831107165363e-05,0,0
1120,ungated_independent,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.0002229541737633586,0.00020906906553996054,0,0
1120,ungated_independent,extension,16384,True,adam,0.03,exact,True,4.229072211525111e-06,3.7543971258853477e-06,0,0
1120,ungated_independent,extension,16384,True,adam,0.03,unit_broadcast,True,1.2531566685924538e-07,1.1731982518958581e-07,0,0
1120,ungated_independent,extension,16384,True,adam,0.03,calibrated_broadcast,True,4.6801557767132954e-07,4.2573275714554475e-07,0,0
1120,ungated_independent,extension,16384,True,sgd,0.3,exact,True,0.0002756531184465729,0.0002592918691428614,0,0
1120,ungated_independent,extension,16384,True,sgd,0.3,unit_broadcast,True,6.698036024632196e-05,5.849301566249762e-05,0,0
1120,ungated_independent,extension,16384,True,sgd,0.3,calibrated_broadcast,True,0.00017437642060683223,0.00016245280850948424,0,0
