seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,validation_nmse,test_nmse,extension_clipped_steps,extension_projected_steps
1113,gated_conflict,extension,4096,True,adam,0.03,exact,True,0.001613281826987571,0.0016196507844877832,0,0
1113,gated_conflict,extension,4096,True,adam,0.03,unit_broadcast,True,0.002177884493323976,0.0021707212141834583,0,0
1113,gated_conflict,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.0022737575975437605,0.0022433419311562518,0,0
1113,gated_conflict,extension,4096,True,sgd,0.3,exact,True,0.0005388903093524808,0.0005381270883390351,0,0
1113,gated_conflict,extension,4096,True,sgd,0.3,unit_broadcast,True,0.001889167956193682,0.0019043557385519244,0,0
1113,gated_conflict,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.0007771466113421272,0.000761201166466696,0,0
1113,gated_conflict,extension,8192,True,adam,0.03,exact,True,0.0004233830744520509,0.00041412931211290215,0,0
1113,gated_conflict,extension,8192,True,adam,0.03,unit_broadcast,True,0.0016683432456288305,0.0016806378885841074,0,0
1113,gated_conflict,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.0019786380059504402,0.002010725134708802,0,0
1113,gated_conflict,extension,8192,True,sgd,0.3,exact,True,0.00047711560664797644,0.00047915941141386245,0,0
1113,gated_conflict,extension,8192,True,sgd,0.3,unit_broadcast,True,0.0017082369477014216,0.0017342576125333456,0,0
1113,gated_conflict,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.0006385247563365189,0.0006276088808477662,0,0
1113,gated_conflict,extension,12288,True,adam,0.03,exact,True,6.766188853262853e-06,6.635373409439753e-06,0,0
1113,gated_conflict,extension,12288,True,adam,0.03,unit_broadcast,True,0.001386747321352279,0.0014244333458125857,0,0
1113,gated_conflict,extension,12288,True,adam,0.03,calibrated_broadcast,True,0.0014434695671478716,0.0014798093582124015,0,0
1113,gated_conflict,extension,12288,True,sgd,0.3,exact,True,0.0004352830253862075,0.00043912590851052707,0,0
1113,gated_conflict,extension,12288,True,sgd,0.3,unit_broadcast,True,0.001705317077145806,0.0017234366229989969,0,0
1113,gated_conflict,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.0005524895089460987,0.0005450928279212078,0,0
1113,gated_conflict,extension,16384,True,adam,0.03,exact,True,2.593193812755575e-06,2.501991735504756e-06,0,0
1113,gated_conflict,extension,16384,True,adam,0.03,unit_broadcast,True,0.0014021043424880593,0.0014231081119749362,0,1881
1113,gated_conflict,extension,16384,True,adam,0.03,calibrated_broadcast,True,0.0014320604780768932,0.001450979958049275,0,1801
1113,gated_conflict,extension,16384,True,sgd,0.3,exact,True,0.00040216620247564814,0.0004060558806260029,0,0
1113,gated_conflict,extension,16384,True,sgd,0.3,unit_broadcast,True,0.0016551136022158036,0.0016769116641257137,0,0
1113,gated_conflict,extension,16384,True,sgd,0.3,calibrated_broadcast,True,0.0004928683758315177,0.0004868840373275637,0,0
1113,ungated_independent,extension,4096,True,adam,0.03,exact,True,0.000796200067767982,0.0008120615187941836,0,0
1113,ungated_independent,extension,4096,True,adam,0.03,unit_broadcast,True,0.00013117206598737101,0.00013188636369696773,0,0
1113,ungated_independent,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.0001721085182557147,0.00017155884124876855,0,0
1113,ungated_independent,extension,4096,True,sgd,0.3,exact,True,0.0008682290368891102,0.0009752438290531669,0,0
1113,ungated_independent,extension,4096,True,sgd,0.3,unit_broadcast,True,0.00011875407417295392,0.00012172163529312152,0,0
1113,ungated_independent,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.0007968399434348627,0.0008957218616386469,0,0
1113,ungated_independent,extension,8192,True,adam,0.03,exact,True,0.00015153783594449533,0.00015748086328515746,0,0
1113,ungated_independent,extension,8192,True,adam,0.03,unit_broadcast,True,3.1961260973513614e-05,2.993303972715297e-05,0,0
1113,ungated_independent,extension,8192,True,adam,0.03,calibrated_broadcast,True,3.401879748171962e-05,3.227724156484928e-05,0,0
1113,ungated_independent,extension,8192,True,sgd,0.3,exact,True,0.0006457328935603744,0.0007269097534072378,0,0
1113,ungated_independent,extension,8192,True,sgd,0.3,unit_broadcast,True,0.00011104304973960072,0.00011226441882055743,0,0
1113,ungated_independent,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.0005744181531155302,0.0006464486968657295,0,0
1113,ungated_independent,extension,12288,True,adam,0.03,exact,True,4.2920428863347405e-05,4.377508253627638e-05,0,0
1113,ungated_independent,extension,12288,True,adam,0.03,unit_broadcast,True,7.38685392338987e-06,7.270762629435097e-06,0,0
1113,ungated_independent,extension,12288,True,adam,0.03,calibrated_broadcast,True,1.6866697122470235e-05,1.5668137003201542e-05,0,0
1113,ungated_independent,extension,12288,True,sgd,0.3,exact,True,0.0005395416870025136,0.0006094333064412471,0,0
1113,ungated_independent,extension,12288,True,sgd,0.3,unit_broadcast,True,0.00010615806621279998,0.00010877837152004428,0,0
1113,ungated_independent,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.00044689060972274866,0.000504667475566385,0,0
1113,ungated_independent,extension,16384,True,adam,0.03,exact,True,1.5348917686219544e-06,1.4630814461834282e-06,0,0
1113,ungated_independent,extension,16384,True,adam,0.03,unit_broadcast,True,2.3133374178339243e-06,2.425792968506691e-06,0,0
1113,ungated_independent,extension,16384,True,adam,0.03,calibrated_broadcast,True,1.3192582258875633e-06,1.2318982353838474e-06,0,0
1113,ungated_independent,extension,16384,True,sgd,0.3,exact,True,0.0004429900900284444,0.0004997668450549483,0,0
1113,ungated_independent,extension,16384,True,sgd,0.3,unit_broadcast,True,0.0001033927177654105,0.00010577792330750679,0,0
1113,ungated_independent,extension,16384,True,sgd,0.3,calibrated_broadcast,True,0.00033115144512277324,0.0003715964178522979,0,0
