seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,validation_nmse,test_nmse,extension_clipped_steps,extension_projected_steps
1115,gated_conflict,extension,4096,True,adam,0.03,exact,True,0.0005975699575371453,0.0006165312569445422,0,0
1115,gated_conflict,extension,4096,True,adam,0.03,unit_broadcast,True,0.0005381660438637273,0.0005691348525976383,0,0
1115,gated_conflict,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.0005580654416755473,0.0005893453320683519,0,0
1115,gated_conflict,extension,4096,True,sgd,0.3,exact,True,0.00021990090463463947,0.00021962428211792212,0,0
1115,gated_conflict,extension,4096,True,sgd,0.3,unit_broadcast,True,0.0005802571100255838,0.0006046144533118321,0,0
1115,gated_conflict,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.0002762522555087809,0.00027967615120473734,0,0
1115,gated_conflict,extension,8192,True,adam,0.03,exact,True,0.00012831953239959804,0.0001341463601373413,0,0
1115,gated_conflict,extension,8192,True,adam,0.03,unit_broadcast,True,4.403267433030886e-05,4.3017158453754334e-05,0,0
1115,gated_conflict,extension,8192,True,adam,0.03,calibrated_broadcast,True,6.283376527228367e-05,6.166033684330858e-05,0,0
1115,gated_conflict,extension,8192,True,sgd,0.3,exact,True,0.0001847508406070035,0.00018551960812841095,0,0
1115,gated_conflict,extension,8192,True,sgd,0.3,unit_broadcast,True,0.0005479949709013725,0.000572627330189366,0,0
1115,gated_conflict,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.00020969744535034174,0.00021284646893902153,0,0
1115,gated_conflict,extension,12288,True,adam,0.03,exact,True,2.37451369560837e-06,2.397219428133291e-06,0,0
1115,gated_conflict,extension,12288,True,adam,0.03,unit_broadcast,True,2.179564909000361e-05,2.133867550190056e-05,0,0
1115,gated_conflict,extension,12288,True,adam,0.03,calibrated_broadcast,True,3.524292830591981e-05,3.473363087508214e-05,0,0
1115,gated_conflict,extension,12288,True,sgd,0.3,exact,True,0.00016887410111979693,0.0001694753840782283,0,0
1115,gated_conflict,extension,12288,True,sgd,0.3,unit_broadcast,True,0.0005328966564578067,0.0005560676180355647,0,0
1115,gated_conflict,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.00019890346449920264,0.00020143126814855912,0,0
1115,gated_conflict,extension,16384,True,adam,0.03,exact,True,1.6591876573903973e-07,1.734728373013708e-07,0,0
1115,gated_conflict,extension,16384,True,adam,0.03,unit_broadcast,True,1.1659850736478312e-05,1.1426328201428319e-05,0,0
1115,gated_conflict,extension,16384,True,adam,0.03,calibrated_broadcast,True,1.5932103052609485e-05,1.5608815431597263e-05,0,0
1115,gated_conflict,extension,16384,True,sgd,0.3,exact,True,0.00016015331101336527,0.00016075100843872492,0,0
1115,gated_conflict,extension,16384,True,sgd,0.3,unit_broadcast,True,0.0005130294728088835,0.0005334261806168852,0,0
1115,gated_conflict,extension,16384,True,sgd,0.3,calibrated_broadcast,True,0.0001915482794295089,0.00019397780272252768,0,0
1115,ungated_independent,extension,4096,True,adam,0.03,exact,True,0.001232330045443936,0.0012265381755482876,0,0
1115,ungated_independent,extension,4096,True,adam,0.03,unit_broadcast,True,2.871968150038173e-05,3.1219787879631634e-05,0,0
1115,ungated_independent,extension,4096,True,adam,0.03,calibrated_broadcast,True,4.59230350461577e-05,4.958498178553686e-05,0,0
1115,ungated_independent,extension,4096,True,sgd,0.3,exact,True,0.000504973396262566,0.0005141683911390593,0,0
1115,ungated_independent,extension,4096,True,sgd,0.3,unit_broadcast,True,3.90374922066216e-05,3.81619291211213e-05,0,0
1115,ungated_independent,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.0004582025777672739,0.0004684224459888393,0,0
1115,ungated_independent,extension,8192,True,adam,0.03,exact,True,4.158195416495553e-05,4.203664501269785e-05,0,0
1115,ungated_independent,extension,8192,True,adam,0.03,unit_broadcast,True,1.1911118997682932e-05,1.3008085087103741e-05,0,0
1115,ungated_independent,extension,8192,True,adam,0.03,calibrated_broadcast,True,1.4155053925409535e-05,1.553016855066023e-05,0,0
1115,ungated_independent,extension,8192,True,sgd,0.3,exact,True,0.0003954957777841826,0.0004000414768193737,0,0
1115,ungated_independent,extension,8192,True,sgd,0.3,unit_broadcast,True,2.9744687510710368e-05,2.8898719236539595e-05,0,0
1115,ungated_independent,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.0003402572457702434,0.0003479073041655309,0,0
1115,ungated_independent,extension,12288,True,adam,0.03,exact,True,3.0224943329413285e-05,2.8700702765439497e-05,0,0
1115,ungated_independent,extension,12288,True,adam,0.03,unit_broadcast,True,2.7356438270295527e-05,2.763006564687026e-05,0,0
1115,ungated_independent,extension,12288,True,adam,0.03,calibrated_broadcast,True,2.4002466895947003e-06,2.6885870944314857e-06,0,0
1115,ungated_independent,extension,12288,True,sgd,0.3,exact,True,0.00035448450898960466,0.00035549708142559053,0,0
