seed,task,phase,common_rate,optimizer,rate,rule,selected_rate,best_step,validation_nmse,test_nmse,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1115,gated_conflict,extension,True,adam,0.03,exact,True,16384,1.6591876573903973e-07,1.734728373013708e-07,0.8887562916621788,1.2464741785554936,0.50754901505322,0.7834185358916971,0.888740198092874,1.246513061659509,0.5075499294874439,0.783455908184732,0.9706079204483653,0.9920522950357035
1115,gated_conflict,extension,True,adam,0.03,unit_broadcast,True,16384,1.1659850736478312e-05,1.1426328201428319e-05,0.8918335689212302,1.239054361864993,0.495609711946181,0.7617298214121052,0.8898676115089469,1.243791136118262,0.4954958001114207,0.7694176226948721,0.9690627024330206,0.9820285292961208
1115,gated_conflict,extension,True,adam,0.03,calibrated_broadcast,True,16384,1.5932103052609485e-05,1.5608815431597263e-05,0.8925503123503478,1.2373305158820647,0.4939735139550796,0.7593225804513901,0.8923345125356198,1.2378493643246777,0.4939627042622708,0.759787144059816,0.9687132300067249,0.9796466216793924
1115,gated_conflict,extension,True,sgd,0.3,exact,True,16384,0.00016015331101336527,0.00016075100843872492,0.8884897469599592,1.2471182729162713,0.5193896307079577,0.8028939305589281,0.9189169537392753,1.1751118433778958,0.5185492864586603,0.7772899576630748,0.9701975374587802,0.971593566391883
1115,gated_conflict,extension,True,sgd,0.3,unit_broadcast,True,16384,0.0005130294728088835,0.0005334261806168852,0.9007915309019657,1.217629765512029,0.4863563838414261,0.7284955960910223,0.9010410769023163,1.217036726500905,0.4863799454619883,0.728033482518427,0.9617214109547962,0.9773062202069159
1115,gated_conflict,extension,True,sgd,0.3,calibrated_broadcast,True,16384,0.0001915482794295089,0.00019397780272252768,0.8922666359755599,1.2380125911820925,0.4991690427159412,0.7596511644449327,0.9008130162887907,1.217578697889176,0.4991117592586236,0.7484199029830316,0.9684357216678244,0.9834300608421593
1115,ungated_independent,extension,True,adam,0.03,exact,True,16384,1.0637958910219334e-05,1.1037247626425939e-05,1.0000000000000004,0.9999999999999992,0.625000372972122,0.8804279538752813,1.0000000000000002,0.9999999999999997,0.6250003729721223,0.8804279538752814,0.9548944319897927,0.9804781526951114
1115,ungated_independent,extension,True,adam,0.03,unit_broadcast,True,16384,1.1858422517281522e-07,1.1852715680161455e-07,1.000000000000003,0.999999999999994,0.6236749797948029,0.8777745670704774,0.9999999999999999,1.0000000000000002,0.6236749797948032,0.8777745670704774,0.9555983124042636,0.9560692692469644
1115,ungated_independent,extension,True,adam,0.03,calibrated_broadcast,True,16384,1.461976354091177e-07,1.4818462764013678e-07,0.9999999999999989,1.0000000000000022,0.6233992851702649,0.8772486352501964,1.0,1.0,0.6233992851702651,0.8772486352501966,0.955351736920942,0.9322442669897798
1115,ungated_independent,extension,True,sgd,0.3,exact,True,16384,0.00032772413812510006,0.00032814847955003657,0.999999999999998,1.000000000000004,0.6433150142466011,0.9141033726207078,0.9999999999999998,1.0000000000000002,0.6433150142466014,0.914103372620708,0.9699178699200847,0.9653863912629925
1115,ungated_independent,extension,True,sgd,0.3,unit_broadcast,True,16384,2.782959787586847e-05,2.7203333626557763e-05,0.9999999999999992,1.0000000000000016,0.6346954295661095,0.8917756670290198,0.9999999999999997,1.0000000000000004,0.6346954295661098,0.8917756670290197,0.9613477850789893,0.9629542181129738
1115,ungated_independent,extension,True,sgd,0.3,calibrated_broadcast,True,16384,0.000248332038801514,0.0002516210518582842,0.9999999999999976,1.0000000000000049,0.6265602900339617,0.8816627157933075,1.0000000000000002,0.9999999999999996,0.6265602900339617,0.8816627157933076,0.9566993983226646,0.9492911424387367
