seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1102,gated_conflict,extension,4096,True,adam,0.03,exact,True,0.8915924373159662,1.2396346800708626,0.5154948075211195,0.7733715024963498,0.9755508511398986,1.0500923186123288,0.524487550021211,0.8402815289140549,0.9585990317079973,0.9499077760822837
1102,gated_conflict,extension,4096,True,adam,0.03,unit_broadcast,True,0.9020901257338555,1.214545978195575,0.519050718812748,0.804562956227835,0.9100628304194582,1.195738793801116,0.5210770529661011,0.8274603812034645,0.9518357159027053,0.9787753789690421
1102,gated_conflict,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.9037374552133827,1.2106422248335584,0.5195523827162601,0.8096127502156957,0.9114175177055157,1.1925649569956267,0.521390171514198,0.8324150120142444,0.9518172709427196,0.9793324763315957
1102,gated_conflict,extension,4096,True,sgd,0.3,exact,True,0.8826462460270459,1.2612944198097265,0.5242672882427272,0.7993321009404033,0.9025639130543907,1.2134222829294492,0.5274796316584359,0.8299870958521902,0.9635528483146301,0.9681905106486481
1102,gated_conflict,extension,4096,True,sgd,0.3,unit_broadcast,True,0.8873057242729473,1.2499821125853696,0.5249169875238947,0.7931856399851301,0.8858323600518148,1.2535519077940218,0.5258224241706339,0.8006172428980715,0.9591526938211032,0.9751180046364614
1102,gated_conflict,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.884174480149027,1.2575768021489517,0.5169739636861758,0.7781803593770612,0.8904791756138702,1.2423163152448045,0.5160426084605324,0.7694633429630346,0.9627806685149453,0.9794687368453678
1102,gated_conflict,extension,8192,True,adam,0.03,exact,True,0.8844271321960746,1.2569628831420137,0.5239999156161239,0.8077858628605665,0.8909265994256176,1.2412380813355728,0.5255776668782566,0.8262375820840904,0.9637734032144413,0.991208933646071
1102,gated_conflict,extension,8192,True,adam,0.03,unit_broadcast,True,0.8941736434614148,1.233432347987768,0.5146528222425333,0.7715050270970311,0.8923030923270495,1.2379249205549405,0.5153911524930762,0.7773803094507126,0.9548784542319333,0.9756867359443877
1102,gated_conflict,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.897254937241006,1.226056690877508,0.514799472988562,0.7735629951248331,0.8955364852486213,1.2301663019252822,0.5164110299170165,0.7859382829035595,0.9530985143030398,0.9752060938696093
1102,gated_conflict,extension,8192,True,sgd,0.3,exact,True,0.8823599764540243,1.2619915968736528,0.5253698572239891,0.8027559282403246,0.9083207779317175,1.1998295540638895,0.5289165103851571,0.836029276618315,0.9638680453985135,0.9512258158175415
1102,gated_conflict,extension,8192,True,sgd,0.3,unit_broadcast,True,0.8868085942557634,1.2511858470762676,0.5269415284386296,0.7988872539956005,0.8855049588680257,1.2543460792686238,0.5276511788953636,0.8046107133896511,0.9594131889153812,0.976756552287864
1102,gated_conflict,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.8839047433431938,1.2582324514812315,0.5177291455779376,0.7802573674082296,0.8828892191215854,1.2607028817184271,0.5180135602758176,0.7829035496559894,0.9632002546220166,0.9703760596763525
1102,gated_conflict,extension,12288,True,adam,0.03,exact,True,0.8829413853639931,1.2605759021008347,0.5282996564873851,0.8215122470275705,0.9764831209255511,1.048138563028693,0.5330241444089563,0.8729740701182013,0.9641551049824465,0.9872318102922859
1102,gated_conflict,extension,12288,True,adam,0.03,unit_broadcast,True,0.8816254844418753,1.2637815045259564,0.5296613631401382,0.8122479652136659,0.8807984490186935,1.2657988827617324,0.5302620962111044,0.8169862445655469,0.9621463577902266,0.978385113523827
1102,gated_conflict,extension,12288,True,adam,0.03,calibrated_broadcast,True,0.8834746203593179,1.2592784122654097,0.5271571349072025,0.8050804534232332,0.8826538694285619,1.2612758572815548,0.5275167324754847,0.8079885790059154,0.9611892867428218,0.977882689194917
1102,gated_conflict,extension,12288,True,sgd,0.3,exact,True,0.8822174560459509,1.262338781843749,0.5258341994224349,0.804355943369823,0.9125921142987518,1.1898182414379277,0.5295917682433087,0.8394487774673095,0.9639034734834822,0.9503476863968705
1102,gated_conflict,extension,12288,True,sgd,0.3,unit_broadcast,True,0.8864160091252145,1.2521369842880892,0.5282164517914669,0.8026270386376229,0.8853227958841887,1.254788092465685,0.5287375913300212,0.8067838364715687,0.9594990038625196,0.9754840803421551
1102,gated_conflict,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.8838145552069433,1.258451721526858,0.517949170466151,0.7808867326492783,0.8828949758718372,1.2606888686111501,0.5182010517033024,0.7832358139193665,0.9632530031101331,0.9704929856655942
1102,gated_conflict,extension,16384,True,adam,0.03,exact,True,0.8815782325003708,1.2638967101574095,0.5294189857015505,0.8234638053674767,0.9882705634349883,1.0237339549846516,0.534547539827639,0.8773067573639571,0.9646390296255671,0.9915207779848237
1102,gated_conflict,extension,16384,True,adam,0.03,unit_broadcast,True,0.8784003965385571,1.271659993602408,0.5341254260037231,0.8260810389841249,0.8806124787795685,1.2662528010469156,0.5353552524504182,0.8365022680094075,0.9634436720337887,0.9782750345308787
1102,gated_conflict,extension,16384,True,adam,0.03,calibrated_broadcast,True,0.8788244218290256,1.2706223837041168,0.5337130248214449,0.8250107463654632,0.8809181059021172,1.2655068777569525,0.5349531956183994,0.8355262743421913,0.9632790065631481,0.9786249926739498
1102,gated_conflict,extension,16384,True,sgd,0.3,exact,True,0.8820913422495662,1.2626460510253763,0.526289679849297,0.8059113294284109,0.9176461528554276,1.1780552555130388,0.5302716510596194,0.84301661546957,0.9639441217480212,0.9493248849756434
1102,gated_conflict,extension,16384,True,sgd,0.3,unit_broadcast,True,0.8860821547392962,1.2529462083860912,0.529261730855605,0.8057222710846339,0.8849589817785726,1.2556711834874665,0.5299640576820012,0.8113163823497034,0.9595964440286348,0.9759000420397488
