seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1118,gated_conflict,extension,4096,True,adam,0.03,exact,True,0.8913055061062737,1.2403254641422456,0.5301359857927556,0.8746255193357653,0.8994163816968458,1.2209015037060307,0.530602903912829,0.8833820769349925,0.9679767745426566,0.9845534199623298
1118,gated_conflict,extension,4096,True,adam,0.03,unit_broadcast,True,0.8962935082541539,1.2283547172185245,0.5241627957469062,0.8773247304444437,0.9328713340701515,1.1431769923878927,0.525997755131238,0.9012260288901252,0.9670088888191067,0.9836317732021018
1118,gated_conflict,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.8998543340889207,1.219858847796871,0.524037500035896,0.8805679075211003,0.939318145090459,1.12866706937284,0.526483826765848,0.9053474335678341,0.9654166872673721,0.9826547985795149
1118,gated_conflict,extension,4096,True,sgd,0.3,exact,True,0.8841987849058756,1.2575177355237075,0.5363485081004628,0.8618712089148389,0.9056930368800952,1.2060199493822945,0.5375657387140806,0.8820278577500787,0.9717665294091046,0.9867456358661599
1118,gated_conflict,extension,4096,True,sgd,0.3,unit_broadcast,True,0.8894548441614017,1.2447872181323754,0.5384199780739851,0.8713812143182172,0.8957021713154736,1.2297696486200789,0.5389126357185406,0.8795297727331428,0.9674220487339587,0.9828197667513119
1118,gated_conflict,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.884670013592647,1.2563728906878342,0.5398300563024464,0.8498534693614108,0.8844065752224729,1.2570128271915222,0.5396904719814642,0.8480589304260528,0.9703032526277278,0.9890210231921744
1118,gated_conflict,extension,8192,True,adam,0.03,exact,True,0.8871953734262188,1.2502492459305785,0.5262516347727816,0.8740443923676544,0.9713487533664957,1.0589414267922206,0.5275435957264447,0.9092802982992918,0.9710068775017381,0.9950145581028031
1118,gated_conflict,extension,8192,True,adam,0.03,unit_broadcast,True,0.8936708945376827,1.2346387078982954,0.52261142224987,0.8784229848322915,0.9025363725726614,1.213487580768761,0.5232774071751318,0.8874947543579265,0.9684705200443662,0.9841480267874885
1118,gated_conflict,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.8947731042973847,1.2319949971739408,0.522846173201484,0.8774303656201708,0.9047833735226466,1.208168437981247,0.5236288684331429,0.8875826759877864,0.9681180857084464,0.9823771052119098
1118,gated_conflict,extension,8192,True,sgd,0.3,exact,True,0.8842260389104252,1.257451503645741,0.5343404174901678,0.8659015620184274,0.9237099570922007,1.1640626994708354,0.5356693470992968,0.8928946087872456,0.9720757223992448,0.9832988185316048
