seed,task,phase,common_rate,optimizer,rate,rule,selected_rate,best_step,validation_nmse,test_nmse,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1116,gated_conflict,extension,True,adam,0.03,exact,True,16384,1.6957444283105796e-06,1.6824627504776054e-06,0.8776178724747176,1.2735762602963612,0.5357841302952927,0.8304242052730412,0.8788970670872213,1.270444670732546,0.5363024605839404,0.8375566950012476,0.970621237714476,0.9968758257359422
1116,gated_conflict,extension,True,adam,0.03,unit_broadcast,True,16384,0.0019403271063957975,0.0020290205450929372,0.8967828176717204,1.2271847806529617,0.5713437967166998,0.871531870691326,0.9105544186669315,1.1945863334578053,0.5845690042772116,0.892378264854929,0.9577215369741053,0.9745509370143702
1116,gated_conflict,extension,True,adam,0.03,calibrated_broadcast,True,16384,0.0019507150412793916,0.002039177152963219,0.896742325172626,1.2272815681906073,0.5708526184251883,0.8715784306187618,0.9104986228006584,1.194717096752705,0.5838967559120483,0.8924697913733403,0.9576876278000506,0.9747005448931777
1116,gated_conflict,extension,True,sgd,0.3,exact,True,16384,0.0003307253517016272,0.00033182326610967506,0.8831129686593844,1.2601583038299746,0.5387199670330068,0.846897941768832,0.8890080622245309,1.2458659909047018,0.5397696686734764,0.8602788697379631,0.9685380792315846,0.9620411523499439
1116,gated_conflict,extension,True,sgd,0.3,unit_broadcast,True,12288,0.0005530803127751723,0.0005652878374782531,0.8826568349181976,1.261268636538799,0.5391007875506506,0.8370136018361477,0.8845217150464344,1.2567331067777363,0.538876089120456,0.8290190987268499,0.9671812848588744,0.9830461249517011
1116,gated_conflict,extension,True,sgd,0.3,calibrated_broadcast,True,16384,0.0006834677761635597,0.0006779724157617776,0.8851561554746071,1.2551925303535327,0.5401057648168721,0.806152442524216,0.8979092886596555,1.224494388017322,0.5435575357458601,0.8375548532927899,0.9663301099924099,0.9798605897821379
1116,ungated_independent,extension,True,adam,0.03,exact,True,12288,5.895759907065162e-06,5.699424936224577e-06,1.0000000000000018,0.9999999999999967,0.6761158965405927,0.9453371425101018,0.9999999999999998,1.0000000000000004,0.6761158965405926,0.9453371425101015,0.9754022576211878,0.9712388090268553
1116,ungated_independent,extension,True,adam,0.03,unit_broadcast,True,16384,4.6123514976683516e-08,4.4677417415987404e-08,0.9999999999999973,1.0000000000000053,0.6763399782754359,0.9419803913926562,1.0000000000000002,0.9999999999999993,0.6763399782754358,0.9419803913926564,0.9745174096382161,0.9731595472671084
1116,ungated_independent,extension,True,adam,0.03,calibrated_broadcast,True,16384,2.433115565744589e-07,2.47524844193102e-07,1.0000000000000004,0.999999999999999,0.6763217220409506,0.9426723300274393,1.0000000000000002,0.9999999999999998,0.6763217220409509,0.9426723300274393,0.9747870943462023,0.9709636872995935
1116,ungated_independent,extension,True,sgd,0.3,exact,True,16384,0.0003173286015679313,0.00031315830957862897,1.0000000000000002,0.9999999999999994,0.6764675536127022,0.9463470995292687,0.9999999999999999,1.0000000000000004,0.6764675536127019,0.9463470995292693,0.9753110920130827,0.9731115633036822
1116,ungated_independent,extension,True,sgd,0.3,unit_broadcast,True,16384,1.8502937436838217e-06,1.8602794170827377e-06,1.0000000000000009,0.9999999999999982,0.6754452353619576,0.9453960266798636,0.9999999999999998,1.0000000000000004,0.6754452353619574,0.9453960266798634,0.9759393617210772,0.9755197994483813
1116,ungated_independent,extension,True,sgd,0.3,calibrated_broadcast,True,16384,0.0006755688405429155,0.0006592783348809361,1.0000000000000007,0.9999999999999987,0.6773715263915787,0.9275860490621154,1.0000000000000002,0.9999999999999996,0.677371526391579,0.9275860490621155,0.9683001408921057,0.9661423846412134
