seed,task,phase,common_rate,optimizer,rate,rule,selected_rate,best_step,validation_nmse,test_nmse,path_ancestry_three_oracle_capture,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_ancestry_three_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
2103,opposed_strong,extension,True,adam,0.03,exact,True,16384,3.7784908885375695e-08,3.6171864477004445e-08,0.9901195156516304,0.8826641258628263,1.2612508837541987,0.5417377891920776,0.8705945037515358,0.9901494566274349,0.9343920055558961,1.1397403386126872,0.5462885548041884,0.8526420512499928,0.6905012986932,0.6240319371852161
2103,opposed_strong,extension,True,adam,0.03,unit_broadcast,True,1024,0.9828881461136022,0.9954179495038495,0.831169982507328,0.9996950200230144,1.0006101459795091,0.5305854267915383,0.6422477729959138,0.8313996868970185,0.9996967651414558,1.0006066536198135,0.530485242469456,0.6418640401228404,0.6828400759515288,0.6830774100183135
2103,opposed_strong,extension,True,adam,0.03,calibrated_broadcast,True,1024,0.982888150371238,0.9954179582707561,0.8311699403849675,0.9996950198810731,1.000610146263565,0.5305855116824516,0.6422478074291097,0.8313996454728597,0.9996967650070105,1.0006066538888672,0.530485327211983,0.6418640734949235,0.6828401314673166,0.6830774631501755
2103,opposed_strong,extension,True,adam,0.03,ancestry_three_oracle,True,8192,1.6977227092710521e-07,1.6225118874534056e-07,0.9903966557030388,0.8812535275799629,1.2646885599462372,0.5408208267813455,0.8695908534807442,0.9904085816586045,0.8917230914676753,1.2393202187754973,0.5428786720121782,0.8621535634253897,0.6872964188184434,0.6653705282301663
2103,opposed_strong,extension,True,sgd,0.3,exact,True,16384,0.00012350632051352678,0.0001190605024280957,0.9876942343525331,0.87641234992461,1.2765318946986386,0.5337984587390379,0.8605291698046359,0.9877195796107577,0.8817041783954056,1.2635896546352134,0.5346449925961827,0.8545083143938802,0.6492430978602122,0.6409892814792819
2103,opposed_strong,extension,True,sgd,0.3,unit_broadcast,True,12288,0.9761525319288428,0.99342732563149,0.810535508445301,0.9978131069666805,1.004383350977027,0.5131532692672109,0.6296337082271546,0.8118915662704326,0.9978670606723217,1.0042749774325648,0.5128002285056666,0.6278123508429498,0.7767017141920692,0.8033737769425906
2103,opposed_strong,extension,True,sgd,0.3,calibrated_broadcast,True,16384,0.8394456416721441,0.8565127773190809,0.9653054677878294,0.8595918874627242,1.318195786222834,0.5192320369050865,0.8170564351869143,0.9652925750751553,0.866456524120538,1.3010994308623245,0.5217943980993868,0.8094763405747347,0.5094323810017387,0.4900886697094303
2103,opposed_strong,extension,True,sgd,0.3,ancestry_three_oracle,True,16384,0.00012702994046690495,0.00012237619058105896,0.9872956387901033,0.876642411533626,1.2759675142048528,0.5340304514717042,0.8602584934651772,0.9873288243840324,0.8843653310305056,1.257113035640173,0.5349756608016863,0.8526895961764427,0.6504015429851498,0.6389696099330548
2103,aligned_strong,extension,True,adam,0.03,exact,True,8192,1.7460624075651243e-07,1.75066110102724e-07,0.9940636525958445,0.9147026707769573,1.1848950382006234,0.5799997731417241,0.9076405057724589,0.9940554755747307,0.9240598229425577,1.1632594278287016,0.5859609317906013,0.9045377090022336,0.8128025191788343,0.8260007767518738
2103,aligned_strong,extension,True,adam,0.03,unit_broadcast,True,4096,0.0002988469468967,0.00029047994776781796,0.9923014358646076,0.9185759619489837,1.175901076043294,0.5833429654593896,0.906911688363886,0.992314857845293,0.9209011339283111,1.1705277101446114,0.5841426543847564,0.9035831925638593,0.8187016108191846,0.8094647690231593
2103,aligned_strong,extension,True,adam,0.03,calibrated_broadcast,True,4096,0.0002988686935052,0.00029049998806901484,0.9923009390052275,0.918577025951923,1.1758986127375426,0.5833441314283233,0.9069116986505099,0.9923143604043687,0.9209012387869925,1.1705274682602214,0.5841433919162876,0.9035837079113428,0.8187037892839553,0.8094758759907574
2103,aligned_strong,extension,True,adam,0.03,ancestry_three_oracle,True,16384,5.670458380595569e-08,5.888001529371809e-08,0.9952236470449797,0.9061195528569072,1.2050135566162896,0.5683592815218622,0.9010095160602161,0.9951965306043405,0.9173313188108748,1.1787853630605565,0.5754767419837551,0.8987451064425883,0.7900684008248258,0.801794864081453
2103,aligned_strong,extension,True,sgd,0.3,exact,True,16384,0.0001208833154186889,0.00012015439120847348,0.9808115544834826,0.9107563159396953,1.1941132573562738,0.569988242182559,0.8817266608224321,0.9809904095241322,0.9203683393494151,1.1717572547069874,0.5676318920042628,0.8682504355024363,0.7858927953683826,0.7592667240359636
2103,aligned_strong,extension,True,sgd,0.3,unit_broadcast,True,2048,0.0003264728995803,0.0002963730426405916,0.9842269229339298,0.9101184275690548,1.1956084117994021,0.5707043112468164,0.8866529100839825,0.9841902407245793,0.9103335086739047,1.1951041220912417,0.5712636749673485,0.8907862082838236,0.7915882173268642,0.7866814810629638
2103,aligned_strong,extension,True,sgd,0.3,calibrated_broadcast,True,8192,0.0003328289132653333,0.00031417423438834957,0.9858617733471773,0.913904084005741,1.186756019035621,0.5759594513600137,0.8937162532989312,0.9859042584984876,0.9161985906397451,1.1814151111092668,0.5762525086545722,0.8893566629636995,0.8035244254193254,0.7862736823503569
2103,aligned_strong,extension,True,sgd,0.3,ancestry_three_oracle,True,16384,0.00011322640362604478,0.00011235619771825364,0.9825959872247035,0.9106554832481605,1.1943495059580953,0.5708482172062432,0.8848692558874853,0.982727730833608,0.9189858309808214,1.1749524762009889,0.5693579082926898,0.8732951115165882,0.789122421771284,0.7672579305557445
