seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,validation_nmse,test_nmse,extension_clipped_steps,extension_projected_steps
2108,opposed_strong,extension,4096,True,adam,0.03,exact,True,1.0750026582793818e-05,1.097388872846944e-05,0,0
2108,opposed_strong,extension,4096,True,adam,0.03,unit_broadcast,True,0.7017999531967339,0.7033879971843897,0,0
2108,opposed_strong,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.701799822928851,0.7033878637680077,0,0
2108,opposed_strong,extension,4096,True,adam,0.03,ancestry_three_oracle,True,1.0300072633683696e-05,1.0489663578092164e-05,0,0
2108,opposed_strong,extension,4096,True,sgd,0.3,exact,True,0.00014034793497561446,0.00014171874578018223,0,0
2108,opposed_strong,extension,4096,True,sgd,0.3,unit_broadcast,True,0.5927696231159558,0.5870347924710634,0,0
2108,opposed_strong,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.7389978177377194,0.7298157979883684,0,0
2108,opposed_strong,extension,4096,True,sgd,0.3,ancestry_three_oracle,True,0.00012278810071392294,0.00012522174154680696,0,0
2108,opposed_strong,extension,8192,True,adam,0.03,exact,True,8.478129860503058e-08,8.935979799379466e-08,0,0
2108,opposed_strong,extension,8192,True,adam,0.03,unit_broadcast,True,0.7129510125372582,0.7088854544755091,0,4096
2108,opposed_strong,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.7129509480896352,0.7088853862844424,0,4096
2108,opposed_strong,extension,8192,True,adam,0.03,ancestry_three_oracle,True,4.2158545040640635e-06,4.4231992627367665e-06,0,0
2108,opposed_strong,extension,8192,True,sgd,0.3,exact,True,0.00013235668132285946,0.00013313295435722137,0,0
2108,opposed_strong,extension,8192,True,sgd,0.3,unit_broadcast,True,0.6915470489140776,0.6908096317210949,0,3629
2108,opposed_strong,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.7218095260977178,0.7133692063512852,0,0
2108,opposed_strong,extension,8192,True,sgd,0.3,ancestry_three_oracle,True,0.00011592922863715724,0.00011764691676537771,0,0
2108,opposed_strong,extension,12288,True,adam,0.03,exact,True,9.82961968383274e-09,1.0586741363615871e-08,0,0
2108,opposed_strong,extension,12288,True,adam,0.03,unit_broadcast,True,0.7784862037847747,0.7783056571276382,0,8192
2108,opposed_strong,extension,12288,True,adam,0.03,calibrated_broadcast,True,0.778486162787755,0.7783056144834338,0,8192
2108,opposed_strong,extension,12288,True,adam,0.03,ancestry_three_oracle,True,4.904011236478801e-09,4.7612249594321835e-09,0,0
2108,opposed_strong,extension,12288,True,sgd,0.3,exact,True,0.00012335624427926365,0.0001271183964084466,0,0
2108,opposed_strong,extension,12288,True,sgd,0.3,unit_broadcast,True,0.7304122982428914,0.7237291486283421,0,7089
2108,opposed_strong,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.6825020321147394,0.6696662848687324,0,1678
2108,opposed_strong,extension,12288,True,sgd,0.3,ancestry_three_oracle,True,0.00010786195330321351,0.00011248274880571153,0,0
2108,opposed_strong,extension,16384,True,adam,0.03,exact,True,7.791002562957678e-06,7.96716088834137e-06,0,0
2108,opposed_strong,extension,16384,True,adam,0.03,unit_broadcast,True,0.7587774941174262,0.7578638304733455,0,12286
2108,opposed_strong,extension,16384,True,adam,0.03,calibrated_broadcast,True,0.7587775116380763,0.7578638365457194,0,12286
2108,opposed_strong,extension,16384,True,adam,0.03,ancestry_three_oracle,True,0.00013833511715554707,0.00014654144388444426,0,0
2108,opposed_strong,extension,16384,True,sgd,0.3,exact,True,0.00011572880990792163,0.0001175614937810578,0,0
2108,opposed_strong,extension,16384,True,sgd,0.3,unit_broadcast,True,0.735373066500711,0.7283323153480182,0,10370
2108,opposed_strong,extension,16384,True,sgd,0.3,calibrated_broadcast,True,0.7011094332773347,0.6875060915464165,0,3954
