seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,validation_nmse,test_nmse,extension_clipped_steps,extension_projected_steps
2114,opposed_strong,extension,4096,True,adam,0.03,exact,True,2.2814971750700586e-05,2.269627400602069e-05,0,0
2114,opposed_strong,extension,4096,True,adam,0.03,unit_broadcast,True,0.8827347485556656,0.8602361321553241,0,0
2114,opposed_strong,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.8827319762829601,0.8602338355323145,0,0
2114,opposed_strong,extension,4096,True,adam,0.03,ancestry_three_oracle,True,1.972411894685639e-05,1.9407361643818942e-05,0,0
2114,opposed_strong,extension,4096,True,sgd,0.3,exact,True,0.00015524324627016635,0.0001470676345048191,0,0
2114,opposed_strong,extension,4096,True,sgd,0.3,unit_broadcast,True,1.019365327952488,0.998213714508749,0,0
2114,opposed_strong,extension,4096,True,sgd,0.3,calibrated_broadcast,True,1.0217021920508813,0.9999533540223841,0,0
2114,opposed_strong,extension,4096,True,sgd,0.3,ancestry_three_oracle,True,0.00015470678911261272,0.00014655307846198808,0,0
2114,opposed_strong,extension,8192,True,adam,0.03,exact,True,1.0441419696674424e-07,1.0913668297063336e-07,0,0
2114,opposed_strong,extension,8192,True,adam,0.03,unit_broadcast,True,0.8850799993133401,0.8548440836850333,0,4096
2114,opposed_strong,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.8850814267996485,0.85484540930873,0,4096
2114,opposed_strong,extension,8192,True,adam,0.03,ancestry_three_oracle,True,4.741440429562582e-08,4.59873458652815e-08,0,0
2114,opposed_strong,extension,8192,True,sgd,0.3,exact,True,0.00014519392884405322,0.00013609571242853983,0,0
2114,opposed_strong,extension,8192,True,sgd,0.3,unit_broadcast,True,1.0195559219994594,1.0069190671033188,0,57
2114,opposed_strong,extension,8192,True,sgd,0.3,calibrated_broadcast,True,1.020299704187894,1.0000110828679167,0,2023
2114,opposed_strong,extension,8192,True,sgd,0.3,ancestry_three_oracle,True,0.0001452514006521472,0.00013610547423577521,0,0
2114,opposed_strong,extension,12288,True,adam,0.03,exact,True,4.0823299355327995e-06,4.2912537902274616e-06,0,0
2114,opposed_strong,extension,12288,True,adam,0.03,unit_broadcast,True,0.9370257691470868,0.9111940294514578,0,8192
2114,opposed_strong,extension,12288,True,adam,0.03,calibrated_broadcast,True,0.9370261134049463,0.9111944737204065,0,8192
2114,opposed_strong,extension,12288,True,adam,0.03,ancestry_three_oracle,True,1.1813506003710309e-08,1.1412252855305527e-08,0,0
2114,opposed_strong,extension,12288,True,sgd,0.3,exact,True,0.00013347833023672672,0.00012590608255017794,0,0
2114,opposed_strong,extension,12288,True,sgd,0.3,unit_broadcast,True,1.0120694251213904,0.9975948119918603,0,57
2114,opposed_strong,extension,12288,True,sgd,0.3,calibrated_broadcast,True,1.011542011213749,0.9989869322766589,0,5110
2114,opposed_strong,extension,12288,True,sgd,0.3,ancestry_three_oracle,True,0.00013415587983037897,0.00012650389613853662,0,0
2114,opposed_strong,extension,16384,True,adam,0.03,exact,True,3.1806584399699314e-07,3.0651252545365333e-07,0,0
2114,opposed_strong,extension,16384,True,adam,0.03,unit_broadcast,True,0.9345687679369448,0.9092568726040398,0,12288
2114,opposed_strong,extension,16384,True,adam,0.03,calibrated_broadcast,True,0.934568317544629,0.9092563833876005,0,12288
2114,opposed_strong,extension,16384,True,adam,0.03,ancestry_three_oracle,True,7.04035472685072e-08,7.425369713567724e-08,0,0
2114,opposed_strong,extension,16384,True,sgd,0.3,exact,True,0.00012954928365326203,0.00012186598010520507,0,0
2114,opposed_strong,extension,16384,True,sgd,0.3,unit_broadcast,True,1.0274743560347106,0.9980295128388749,0,975
2114,opposed_strong,extension,16384,True,sgd,0.3,calibrated_broadcast,True,1.0266577083199497,0.9986914445471244,0,8505
2114,opposed_strong,extension,16384,True,sgd,0.3,ancestry_three_oracle,True,0.00013092495130564698,0.0001231011785831613,0,0
2114,aligned_strong,extension,4096,True,adam,0.03,exact,True,5.565767892426084e-06,5.480230007493565e-06,0,0
2114,aligned_strong,extension,4096,True,adam,0.03,unit_broadcast,True,7.158251380510093e-05,7.019473743079405e-05,0,0
2114,aligned_strong,extension,4096,True,adam,0.03,calibrated_broadcast,True,7.158101765922519e-05,7.019309964538375e-05,0,0
2114,aligned_strong,extension,4096,True,adam,0.03,ancestry_three_oracle,True,6.774925328359318e-06,6.5835038054596e-06,0,0
2114,aligned_strong,extension,4096,True,sgd,0.3,exact,True,0.00019174817044806906,0.00019022933646596458,0,0
2114,aligned_strong,extension,4096,True,sgd,0.3,unit_broadcast,True,0.00012890360869267415,0.00012219002367147393,0,0
2114,aligned_strong,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.0002896188306754166,0.0002911803616130002,0,0
2114,aligned_strong,extension,4096,True,sgd,0.3,ancestry_three_oracle,True,0.00019090566283088727,0.00018926580670428037,0,0
2114,aligned_strong,extension,8192,True,adam,0.03,exact,True,3.1476563660900064e-06,3.0188903810269612e-06,0,0
2114,aligned_strong,extension,8192,True,adam,0.03,unit_broadcast,True,9.594056088634589e-05,9.366298894579708e-05,0,0
2114,aligned_strong,extension,8192,True,adam,0.03,calibrated_broadcast,True,9.593670336200033e-05,9.365958125004344e-05,0,0
2114,aligned_strong,extension,8192,True,adam,0.03,ancestry_three_oracle,True,8.082501610414787e-06,7.753750213359651e-06,0,0
2114,aligned_strong,extension,8192,True,sgd,0.3,exact,True,0.0001497564618848543,0.0001451758180241589,0,0
2114,aligned_strong,extension,8192,True,sgd,0.3,unit_broadcast,True,8.971437446764578e-05,8.484933967724607e-05,0,0
2114,aligned_strong,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.0002532555345723731,0.00024582701971326217,0,0
2114,aligned_strong,extension,8192,True,sgd,0.3,ancestry_three_oracle,True,0.00014890359691770562,0.00014431405184145958,0,0
2114,aligned_strong,extension,12288,True,adam,0.03,exact,True,1.124953019172218e-06,1.1049922368419372e-06,0,0
2114,aligned_strong,extension,12288,True,adam,0.03,unit_broadcast,True,0.00015593943666973703,0.0001529899966290472,0,0
2114,aligned_strong,extension,12288,True,adam,0.03,calibrated_broadcast,True,0.00015592872662954617,0.00015297867237704557,0,0
2114,aligned_strong,extension,12288,True,adam,0.03,ancestry_three_oracle,True,6.85043455393348e-07,6.772853842553865e-07,0,0
2114,aligned_strong,extension,12288,True,sgd,0.3,exact,True,0.00014336718967142368,0.00013910899861118177,0,0
2114,aligned_strong,extension,12288,True,sgd,0.3,unit_broadcast,True,7.261457763679845e-05,6.893586890336024e-05,0,0
2114,aligned_strong,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.00026083889328133367,0.00025156275101691764,0,0
2114,aligned_strong,extension,12288,True,sgd,0.3,ancestry_three_oracle,True,0.00014234786377110114,0.00013809903922348279,0,0
2114,aligned_strong,extension,16384,True,adam,0.03,exact,True,3.4896720791901177e-06,3.487701044805565e-06,0,0
2114,aligned_strong,extension,16384,True,adam,0.03,unit_broadcast,True,0.00010451878417672123,0.0001022887138807031,0,0
2114,aligned_strong,extension,16384,True,adam,0.03,calibrated_broadcast,True,0.0001045107938252612,0.00010228107211071903,0,0
2114,aligned_strong,extension,16384,True,adam,0.03,ancestry_three_oracle,True,1.156723082947413e-05,1.136414808736667e-05,0,0
2114,aligned_strong,extension,16384,True,sgd,0.3,exact,True,0.00013917309498296927,0.00013519768283604613,0,0
2114,aligned_strong,extension,16384,True,sgd,0.3,unit_broadcast,True,6.635719198855524e-05,6.330094271325145e-05,0,0
2114,aligned_strong,extension,16384,True,sgd,0.3,calibrated_broadcast,True,0.0002682797438822998,0.0002587060296312574,0,0
2114,aligned_strong,extension,16384,True,sgd,0.3,ancestry_three_oracle,True,0.00013794496293774702,0.00013398293838166512,0,0
